COUNTY AREA TOTAL DEM REP IND1 IND2
COUNTY AREA TOTAL Hegar Cornyn McKennon Collins
Hidalgo 2150103 0 893 909 35 15
Hidalgo 2150104 0 766 546 45 26
Hidalgo 2150105 0 1104 787 46 27
Hidalgo 2150106 0 1767 1418 61 18
Hidalgo 2150107 0 780 478 38 14
Hidalgo 2150108 0 715 301 25 17
Hidalgo 2150109 0 1011 494 46 27
Hidalgo 2150110 0 377 194 20 4
Hidalgo 2150111 0 738 604 23 14
Hidalgo 2150112 0 530 240 25 15
Hidalgo 2150113 0 1248 964 52 43
Hidalgo 2150114 0 1138 1172 38 15
Hidalgo 2150115 0 947 545 38 25
Hidalgo 2150116 0 649 421 20 19
Hidalgo 2150117 0 1316 838 66 39
Hidalgo 2150118 0 685 483 32 15
Hidalgo 2150119 0 418 198 12 7
Hidalgo 2150120 0 670 385 35 31
Hidalgo 2150121 0 61 27 2 1
Hidalgo 2150122 0 665 510 57 40
Hidalgo 2150123 0 328 207 10 12
Hidalgo 2150124 0 477 414 18 8
Hidalgo 2150125 0 281 203 13 10
Hidalgo 2150126 0 521 378 17 14
Hidalgo 2150127 0 342 183 14 4
Hidalgo 2150128 0 648 399 32 24
Hidalgo 2150129 0 45 59 3 1
Hidalgo 2150130 0 343 320 15 9
Hidalgo 2150131 0 8 5 0 0
Hidalgo 2150132 0 297 146 15 13
Hidalgo 2150133 0 36 25 2 1
Hidalgo 2150134 0 653 756 28 11
Hidalgo 2150135 0 542 454 26 9
Hidalgo 2150136 0 556 416 21 7
Hidalgo 2150137 0 10 16 0 0
Hidalgo 2150138 0 136 56 5 4
Hidalgo 2150139 0 133 70 10 2
Hidalgo 2150140 0 5 1 0 0
Hidalgo 2150141 0 33 21 1 0
Hidalgo 2150142 0 9 6 2 0
Hidalgo 2150143 0 1 0 0 0
Hidalgo 2150144 0 12 11 1 0
Hidalgo 2150145 0 272 166 20 8
Hidalgo 2150146 0 558 290 42 24
Hidalgo 2150147 0 47 34 4 2
Hidalgo 2150148 0 26 14 3 0
Hidalgo 2150149 0 30 13 0 1
Hidalgo 2150150 0 388 300 5 6
Hidalgo 2150151 0 158 97 8 3
Hidalgo 2150152 0 679 549 16 11
Hidalgo 2150153 0 103 45 0 2
Hidalgo 2150154 0 724 493 32 22
Hidalgo 2150155 0 192 123 10 4
Hidalgo 2150156 0 650 320 18 17
Hidalgo 2150157 0 372 260 18 18
Hidalgo 2150158 0 1116 840 51 29
Hidalgo 2150159 0 175 77 13 4
Hidalgo 2150160 0 131 106 2 0
Hidalgo 2150161 0 696 491 29 8
Hidalgo 2150162 0 32 35 1 2
Hidalgo 2150163 0 54 26 3 0
Hidalgo 2150164 0 599 673 26 16
Hidalgo 2150165 0 229 229 12 2
Hidalgo 2150166 0 176 178 8 4
Hidalgo 2150167 0 170 215 9 2
Hidalgo 2150168 0 115 126 4 0
Hidalgo 2150169 0 129 118 4 4
Hidalgo 2150170 0 222 159 13 8
Hidalgo 2150171 0 6 4 0 0
Hidalgo 2150172 0 11 11 0 1
Hidalgo 2150173 0 380 376 21 22
Hidalgo 2150174 0 257 144 13 20
Hidalgo 2150175 0 387 233 16 17
Hidalgo 2150176 0 375 213 17 15
Hidalgo 2150177a 0 162 102 5 8
Hidalgo 2150177b 0 39 23 2 3
Hidalgo 2150178 0 6 11 0 0
Hidalgo 2150179 0 118 75 7 5
Hidalgo 2150180 0 62 26 3 1
Hidalgo 2150181 0 208 374 8 4
Hidalgo 2150182 0 245 123 13 6
Hidalgo 2150183 0 169 102 10 4
Hidalgo 2150184 0 9 14 0 2
Hidalgo 2150185 0 0 0 0 0
Hidalgo 2150186 0 67 23 2 3
Hidalgo 2150187 0 723 556 32 21
Hidalgo 2150188 0 638 593 20 16
Hidalgo 2150189 0 421 250 32 12
Hidalgo 2150190 0 145 128 5 6
Hidalgo 2150191 0 162 127 3 6
Hidalgo 2150192 0 137 104 4 5
Hidalgo 2150193 0 182 123 5 1
Hidalgo 2150194a 0 431 469 14 15
Hidalgo 2150194b 0 51 52 3 3
Hidalgo 2150194c 0 21 23 1 1
Hidalgo 2150194d 0 37 42 1 1
Hidalgo 2150195 0 228 328 16 6
Hidalgo 2150196 0 270 220 15 3
Hidalgo 2150197 0 199 153 19 12
Hidalgo 2150198a 0 52 46 4 4
Hidalgo 2150198b 0 34 29 2 2
Hidalgo 2150198c 0 30 26 2 1
Hidalgo 2150198d 0 39 35 2 2
Hidalgo 2150198e 0 18 17 1 1
Hidalgo 2150198f 0 0 0 0 0
Hidalgo 2150199 0 860 779 32 16
Hidalgo 2150200 0 821 681 21 15
Hidalgo 2150201 0 426 384 12 4
Hidalgo 2150202 0 228 313 5 1
Hidalgo 2150203 0 1436 1115 49 20
Hidalgo 2150204 0 175 156 12 11
Hidalgo 2150205 0 61 49 6 1
Hidalgo 2150206 0 427 281 31 8
Hidalgo 2150207 0 886 699 30 6
Hidalgo 2150209 0 227 163 11 11
Hidalgo 2150210 0 121 87 10 7
Hidalgo 2150211 0 466 294 20 14
Hidalgo 2150212 0 155 171 7 2
Hidalgo 2150213 0 57 32 4 3
Hidalgo 2150215 0 359 310 17 9
Hidalgo 2150216 0 551 315 13 9
Hidalgo 2150217 0 57 29 4 0
Hidalgo 2150218 0 270 182 12 10
Hidalgo 2150219 0 337 247 22 11
Hidalgo 2150220 0 186 133 9 4
Hidalgo 2150221 0 387 361 22 10
Hidalgo 2150222 0 0 9 0 0
Hidalgo 2150223 0 163 199 5 0
Hidalgo 2150224 0 67 105 3 4
Hidalgo 2150225 0 110 47 4 3
Hidalgo 2150226 0 10 8 0 0
Hidalgo 2150227 0 944 557 64 45
Hidalgo 2150228 0 1492 1106 121 101
Hidalgo 2150229 0 268 195 15 13
Hidalgo 2150230 0 312 351 6 8
Hidalgo 2150231 0 84 88 5 1
Hidalgo 2150232 0 373 203 18 14
Hidalgo 2150233 0 0 0 0 0
Hidalgo 2150234 0 615 475 55 29
Hidalgo 2150235 0 78 98 3 2
Hidalgo 2150236 0 215 226 7 1
Hidalgo 2150237 0 285 143 13 7
Hidalgo 2150238 0 35 45 1 2
Hidalgo 2150239 0 651 581 27 22
Hidalgo 2150240 0 276 220 11 8
Hidalgo 2150241 0 128 72 8 6
Hidalgo 2150242 0 12 7 1 0
Hidalgo 2150243 0 22 33 1 1
Hidalgo 2150244 0 243 178 4 6
Hidalgo 2150245a 0 77 42 7 3
Hidalgo 2150245b 0 14 7 1 0
Hidalgo 2150246 0 2 0 0 0
Hidalgo 2150247 0 54 36 4 1
Hidalgo 2150248 0 13 10 0 1
Hidalgo 2150249 0 130 85 6 4
Hidalgo 2150250 0 46 17 3 2
Hidalgo 2150251 0 6 0 0 0
Hidalgo 2150252 0 5 6 0 0
Hidalgo 2150253 0 125 87 6 8
Hidalgo 2150254 0 53 42 4 0
Hidalgo 2150255 0 79 66 5 1
Hidalgo 2150256 0 123 60 10 3
Hidalgo 2150257 0 174 75 13 5
Hill 2170002 0 158 475 19 8
Hill 2170003 0 354 372 18 13
Hill 2170004 0 329 1137 13 12
Hill 2170005 0 44 349 5 2
Hill 2170006 0 47 249 4 0
Hill 2170007 0 59 343 1 2
Hill 2170008 0 36 197 1 0
Hill 2170009 0 76 270 7 7
Hill 2170010 0 296 933 21 8
Hill 2170012 0 64 510 8 3
Hill 2170013 0 251 1530 18 15
Hill 2170014 0 87 708 14 3
Hill 2170015 0 33 248 2 4
Hill 2170016 0 42 183 3 0
Hill 2170018 0 11 121 1 0
Hill 2170019 0 45 239 2 0
Hill 2170020 0 95 646 15 4
Hill 2170021 0 191 1069 10 7
Hill 2170022 0 181 935 15 5
Hill 2170023 0 62 258 7 0
Hill 2170024 0 158 583 8 3
Hill 2170027 0 69 490 4 2
Hockley 2190011 0 77 442 8 1
Hockley 2190014 0 73 507 8 1
Hockley 2190015 0 40 261 7 0
Hockley 2190016 0 187 1149 12 1
Hockley 2190021 0 231 979 15 5
Hockley 2190024 0 61 447 12 2
Hockley 2190032 0 216 748 18 4
Hockley 2190033 0 4 67 1 0
Hockley 2190035 0 21 70 4 1
Hockley 2190036 0 75 128 2 1
Hockley 2190043 0 24 193 1 0
Hockley 2190044 0 120 385 7 0
Hockley 2190045a 0 130 492 8 5
Hockley 2190045b 0 64 226 7 2
Hockley 2190046 0 61 355 14 5
Hood 2210001 0 183 686 14 5
Hood 2210002 0 505 1949 56 15
Hood 2210003 0 389 1717 29 12
Hood 2210004 0 325 1283 21 11
Hood 2210005 0 221 1478 19 11
Hood 2210007 0 66 613 14 6
Hood 2210008 0 357 1841 35 15
Hood 2210009 0 509 2831 60 15
Hood 2210010 0 586 3358 69 20
Hood 2210011 0 248 1120 31 11
Hood 2210012 0 217 933 20 21
Hood 2210013 0 435 2329 30 19
Hood 2210014 0 448 2016 41 12
Hood 2210015 0 57 273 13 2
Hood 2210016 0 736 3998 59 14
Hopkins 2230001 0 294 1214 24 3
Hopkins 2230002 0 242 745 12 7
Hopkins 2230003 0 284 903 24 7
Hopkins 2230004 0 142 843 13 7
Hopkins 2230005 0 46 323 6 1
Hopkins 2230008 0 37 168 4 1
Hopkins 2230011 0 84 437 10 2
Hopkins 2230012 0 24 193 2 0
Hopkins 2230013 0 135 529 9 3
Hopkins 2230014 0 104 611 16 3
Hopkins 2230016 0 78 736 10 4
Hopkins 2230017 0 139 717 11 2
Hopkins 223001a 0 215 981 15 6
Hopkins 2230020 0 44 384 6 4
Hopkins 2230023 0 22 203 5 1
Hopkins 2230024 0 59 482 2 6
Hopkins 2230025 0 37 265 1 2
Hopkins 223002a 0 312 403 11 7
Hopkins 2230036 0 78 594 10 3
Hopkins 223003a 0 214 857 20 5
Hopkins 223004a 0 243 909 25 7
Houston 2250001 0 276 472 8 2
Houston 2250002 0 266 702 5 5
Houston 2250003 0 509 323 9 3
Houston 2250004 0 326 893 15 4
Houston 2250005 0 126 812 12 5
Houston 2250006 0 187 576 9 0
Houston 2250007 0 69 565 5 1
Houston 2250008 0 46 238 1 2
Houston 2250009 0 20 334 4 0
Houston 2250010 0 35 177 3 2
Houston 2250011 0 12 93 3 0
Houston 2250012 0 15 91 0 0
Houston 2250014 0 22 162 1 1
Houston 2250015 0 42 157 0 0
Houston 2250016 0 19 202 4 0
Houston 2250017 0 12 220 0 0
Houston 2250018 0 40 87 0 1
Houston 2250019 0 99 370 3 2
Houston 2250020 0 15 150 1 0
Houston 2250021 0 56 206 3 0
Houston 2250022 0 38 154 6 0
Howard 2270011 0 229 282 10 2
Howard 2270012 0 138 123 6 3
Howard 2270013 0 80 140 10 2
Howard 2270014 0 20 76 1 0
Howard 2270016 0 15 33 2 1
Howard 2270024 0 55 280 4 1
Howard 2270025 0 158 636 15 4
Howard 2270026 0 92 289 12 2
Howard 2270032 0 16 46 1 1
Howard 2270033 0 202 743 12 3
Howard 2270034 0 213 641 18 7
Howard 2270035 0 36 148 6 0
Howard 2270037 0 0 0 0 0
Howard 2270042 0 101 241 8 2
Howard 2270045 0 117 459 10 0
Howard 2270046 0 113 261 11 3
Howard 2270103 0 12 89 2 1
Howard 2270104 0 4 84 1 1
Howard 2270105 0 0 0 0 0
Howard 227012a 0 16 57 0 0
Howard 2270205 0 75 878 14 3
Howard 2270207 0 44 602 9 1
Howard 2270208 0 10 113 4 1
Howard 2270209 0 0 0 0 0
Howard 2270304 0 37 344 9 2
Howard 2270404 0 62 367 9 0
Howard 2270405 0 22 196 2 1
Howard 2270408 0 1 38 1 0
Howard 2270409 0 25 326 8 0
Howard 227207c 0 61 348 8 3
Hudspeth 2290001 0 102 220 9 5
Hudspeth 2290002 0 137 168 7 4
Hudspeth 2290004 0 58 131 4 2
Hudspeth 229003n 0 32 82 0 3
Hudspeth 229003s 0 44 72 1 1
Hunt 2310101 0 108 704 12 9
Hunt 2310102 0 163 728 18 4
Hunt 2310103 0 69 450 10 3
Hunt 2310104 0 112 574 14 5
Hunt 2310105 0 127 306 5 9
Hunt 2310106 0 456 724 22 8
Hunt 2310107 0 524 1358 33 19
Hunt 2310108 0 322 592 22 4
Hunt 2310109 0 134 752 12 5
Hunt 2310210 0 115 373 9 4
Hunt 2310211 0 103 357 6 2
Hunt 2310212 0 228 577 21 6
Hunt 2310213 0 72 619 11 6
Hunt 2310214 0 351 1923 37 10
Hunt 2310215 0 802 3706 63 18
Hunt 2310216 0 264 1382 33 7
Hunt 2310217 0 182 971 18 2
Hunt 2310318 0 70 431 10 3
Hunt 2310319 0 170 1100 16 7
Hunt 2310320 0 279 1216 15 14
Hunt 2310321 0 168 792 12 3
Hunt 2310322 0 98 564 14 3
Hunt 2310323 0 283 1676 30 14
Hunt 2310324 0 300 1106 24 8
Hunt 2310325 0 403 1565 26 7
Hunt 2310426 0 76 258 5 0
Hunt 2310427 0 710 856 33 12
Hunt 2310428 0 453 757 38 11
Hunt 2310429 0 63 244 5 0
Hunt 2310430 0 126 264 10 3
Hunt 2310431 0 100 254 3 0
Hunt 2310432 0 51 512 10 1
Hunt 2310433 0 704 362 21 7
Hunt 2310434 0 133 835 10 9
Hutchinson 2330011 0 116 1106 28 1
Hutchinson 2330014 0 159 1273 24 6
Hutchinson 2330021 0 181 2098 46 12
Hutchinson 2330023 0 27 210 7 1
Hutchinson 2330031 0 102 1080 18 2
Hutchinson 2330033 0 109 838 23 5
Hutchinson 2330041 0 5 48 0 0
Hutchinson 2330042 0 201 922 32 9
Irion 2350100 0 29 180 4 0
Irion 2350200 0 27 182 3 0
Irion 2350300 0 23 151 1 0
Irion 2350400 0 32 250 2 0
Jack 2370001 0 71 656 7 4
Jack 2370002 0 64 721 11 5
Jack 2370003 0 15 136 1 1
Jack 2370004 0 54 581 8 1
Jack 2370005 0 32 462 6 2
Jack 2370006 0 83 766 8 4
Jackson 2390001 0 300 976 22 6
Jackson 2390002 0 195 1264 17 5
Jackson 2390003 0 224 1209 14 8
Jackson 2390004 0 33 209 1 2
Jackson 2390005 0 48 388 2 1
Jackson 2390006 0 88 297 11 0
Jackson 2390007 0 16 81 1 1
Jackson 2390008 0 45 320 6 1
Jackson 2390009 0 72 423 7 2
Jasper 2410001 0 10 28 0 0
Jasper 2410002 0 44 473 10 1
Jasper 2410003 0 120 678 7 2
Jasper 2410004 0 64 455 2 0
Jasper 2410005 0 13 100 1 0
Jasper 2410006 0 226 510 7 0
Jasper 2410007 0 185 257 3 1
Jasper 2410008 0 268 317 7 1
Jasper 2410009 0 128 1236 21 3
Jasper 2410010 0 105 1089 13 5
Jasper 2410011 0 39 262 2 0
Jasper 2410012 0 62 349 3 1
Jasper 2410013 0 69 296 2 2
Jasper 2410014 0 285 1338 22 5
Jasper 2410015 0 193 1654 18 2
Jasper 2410016 0 8 185 2 0
Jasper 2410017 0 52 941 16 1
Jasper 2410019 0 283 1161 17 5
Jasper 2410020 0 375 361 9 6
Jasper 2410021 0 322 622 18 7
"Jeff Davis" 2430001 0 147 223 7 1
"Jeff Davis" 2430002 0 102 144 10 3
"Jeff Davis" 2430003 0 119 195 8 1
"Jeff Davis" 2430004 0 42 90 2 1
"Jeff Davis" 2430005 0 73 115 3 0
Jefferson 2450001 0 830 111 8 6
Jefferson 2450002 0 459 113 5 4
Jefferson 2450003 0 961 75 5 7
Jefferson 2450004 0 414 655 28 3
Jefferson 2450005 0 537 457 18 6
Jefferson 2450006 0 472 219 12 5
Jefferson 2450007 0 517 341 24 4
Jefferson 2450008 0 318 41 4 2
Jefferson 2450009 0 426 2291 32 9
Jefferson 2450010 0 253 65 9 3
Jefferson 2450011 0 163 34 4 3
Jefferson 2450012 0 243 16 2 1
Jefferson 2450013 0 183 13 0 0
Jefferson 2450014 0 675 67 6 6
Jefferson 2450015 0 561 112 3 2
Jefferson 2450016 0 178 36 4 4
Jefferson 2450017 0 1021 732 19 5
Jefferson 2450018 0 817 28 7 5
Jefferson 2450019 0 703 85 9 5
Jefferson 2450020 0 523 65 8 7
Jefferson 2450021 0 59 103 3 1
Jefferson 2450022 0 1655 1095 46 15
Jefferson 2450023 0 1079 372 11 6
Jefferson 2450024 0 79 294 7 1
Jefferson 2450025 0 360 1248 24 3
Jefferson 2450026 0 770 1163 37 5
Jefferson 2450027 0 474 399 16 5
Jefferson 2450028 0 374 216 5 3
Jefferson 2450029 0 174 1282 22 11
Jefferson 2450030 0 85 751 11 0
Jefferson 2450031 0 116 796 12 3
Jefferson 2450032 0 32 127 2 1
Jefferson 2450033 0 460 960 21 8
Jefferson 2450034 0 953 72 14 8
Jefferson 2450035 0 123 552 11 3
Jefferson 2450036 0 217 840 19 4
Jefferson 2450037 0 347 1328 45 9
Jefferson 2450038 0 222 1294 29 5
Jefferson 2450039 0 1012 49 11 7
Jefferson 2450040 0 344 1684 38 5
Jefferson 2450041 0 24 81 1 0
Jefferson 2450042 0 328 1328 31 5
Jefferson 2450043 0 344 1223 13 1
Jefferson 2450044 0 245 179 8 7
Jefferson 2450045 0 404 243 16 10
Jefferson 2450046 0 392 203 9 4
Jefferson 2450047 0 485 251 24 8
Jefferson 2450048 0 352 89 7 4
Jefferson 2450049 0 157 76 3 3
Jefferson 2450050 0 973 259 19 11
Jefferson 2450051 0 180 30 3 0
Jefferson 2450052 0 237 15 4 4
Jefferson 2450053 0 654 67 15 9
Jefferson 2450054 0 251 19 3 2
Jefferson 2450055 0 193 11 3 0
Jefferson 2450056 0 447 1886 32 3
Jefferson 2450057 0 375 22 8 1
Jefferson 2450058 0 6 32 0 0
Jefferson 2450059 0 524 24 8 6
Jefferson 2450060 0 436 1627 44 16
Jefferson 2450061 0 395 631 21 5
Jefferson 2450062 0 657 1244 30 2
Jefferson 2450063 0 697 49 11 7
Jefferson 2450064 0 372 101 11 3
Jefferson 2450065 0 399 975 17 3
Jefferson 2450066 0 241 772 14 3
Jefferson 2450067 0 1099 147 13 8
Jefferson 2450068 0 741 866 27 6
Jefferson 2450069 0 519 1616 41 15
Jefferson 2450070 0 805 540 28 6
Jefferson 2450071 0 9 57 0 0
Jefferson 2450072 0 960 648 28 10
Jefferson 2450073 0 588 1167 26 8
Jefferson 2450074 0 293 1653 28 4
Jefferson 2450075 0 348 69 11 7
Jefferson 2450076 0 351 84 14 7
Jefferson 2450077 0 666 55 8 1
Jefferson 2450078 0 741 424 18 7
Jefferson 2450079 0 603 887 20 7
Jefferson 2450080 0 6 2 0 0
Jefferson 2450081 0 381 15 8 3
Jefferson 2450082 0 888 545 32 8
Jefferson 2450083 0 135 691 15 1
Jefferson 2450084 0 631 35 2 2
Jefferson 2450085 0 700 117 7 12
Jefferson 2450086 0 410 397 15 1
Jefferson 2450087 0 560 94 11 3
Jefferson 2450088 0 504 228 15 5
Jefferson 2450089 0 166 71 4 3
Jefferson 2450090 0 46 74 2 0
Jefferson 2450091 0 57 498 7 2
Jefferson 2450092 0 285 610 16 5
Jefferson 2450093 0 287 86 7 3
Jefferson 2450094 0 478 1061 11 6
Jefferson 2450095 0 138 239 6 1
Jefferson 2450096 0 195 50 9 1
Jefferson 2450097 0 0 0 0 0
Jefferson 2450098 0 132 259 5 2
Jefferson 2450099 0 284 107 13 4
Jefferson 2450100 0 921 1247 13 5
Jefferson 2450101 0 0 0 0 0
Jefferson 2450102 0 24 92 3 0
Jefferson 2450103 0 4 17 0 1
Jefferson 2450104 0 7 49 1 0
Jefferson 2450105 0 109 25 2 2
Jefferson 2450106 0 9 13 0 0
Jefferson 2450107 0 0 1 0 0
Jefferson 2450108 0 43 320 4 1
Jefferson 2450109 0 32 154 2 0
"Jim Hogg" 2470001 0 306 156 8 8
"Jim Hogg" 2470002 0 299 180 4 5
"Jim Hogg" 2470003 0 248 166 9 6
"Jim Hogg" 2470004 0 278 146 7 7
"Jim Hogg" 2470005 0 5 4 2 0
"Jim Wells" 2490001 0 132 79 4 3
"Jim Wells" 2490002 0 80 263 8 4
"Jim Wells" 2490003 0 176 652 6 1
"Jim Wells" 2490004 0 331 358 9 5
"Jim Wells" 2490005 0 82 63 1 2
"Jim Wells" 2490006 0 296 216 11 9
"Jim Wells" 2490007 0 609 889 15 10
"Jim Wells" 2490008 0 478 1495 25 11
"Jim Wells" 2490009 0 174 144 3 2
"Jim Wells" 2490010 0 611 356 16 11
"Jim Wells" 2490011 0 241 180 15 4
"Jim Wells" 2490012 0 557 475 19 12
"Jim Wells" 2490013 0 147 68 4 2
"Jim Wells" 2490014 0 41 79 0 3
"Jim Wells" 2490015 0 422 408 10 4
"Jim Wells" 2490016 0 262 135 3 2
"Jim Wells" 2490017 0 478 385 7 8
"Jim Wells" 2490018 0 105 112 3 1
"Jim Wells" 2490019 0 39 162 1 2
"Jim Wells" 2490020 0 255 103 1 4
"Jim Wells" 2490022 0 509 335 9 8
Johnson 2510001 0 132 802 13 3
Johnson 2510002 0 735 2965 64 19
Johnson 2510003 0 761 2458 57 15
Johnson 2510004 0 1089 3208 88 28
Johnson 2510005 0 674 2380 37 8
Johnson 2510006 0 67 337 9 0
Johnson 2510007 0 1014 3738 64 24
Johnson 2510008 0 2122 3300 92 33
Johnson 2510009 0 99 680 10 3
Johnson 2510010 0 592 1877 61 23
Johnson 2510011 0 490 2255 38 9
Johnson 2510012 0 404 1721 32 13
Johnson 2510013 0 251 1130 20 12
Johnson 2510014 0 38 304 6 5
Johnson 2510015 0 176 947 29 6
Johnson 2510016 0 76 323 9 2
Johnson 2510017 0 517 1529 45 19
Johnson 2510018 0 631 1893 40 10
Johnson 2510019 0 931 3384 68 17
Johnson 2510020 0 287 440 19 1
Johnson 2510021 0 177 979 15 6
Johnson 2510022 0 695 1858 50 25
Johnson 2510023 0 254 1472 32 7
Johnson 2510024 0 179 826 25 6
Johnson 2510025 0 232 700 25 9
Johnson 2510026 0 148 1007 16 2
Johnson 2510027 0 211 1544 25 8
Johnson 2510028 0 256 1150 25 11
Johnson 2510029 0 151 714 19 3
Johnson 2510030 0 146 1017 11 0
Johnson 2510031 0 174 868 13 7
Johnson 2510032 0 484 1848 43 11
Johnson 2510033 0 149 746 24 3
Johnson 2510034 0 380 1135 38 8
Johnson 2510035 0 563 2450 37 7
Johnson 2510036 0 189 418 18 6
Jones 2530101 0 143 733 10 1
Jones 2530102 0 47 48 0 1
Jones 2530103 0 66 239 5 3
Jones 2530201 0 217 846 13 5
Jones 2530202 0 32 182 2 2
Jones 2530203 0 14 181 2 1
Jones 2530301 0 21 185 3 0
Jones 2530302 0 77 647 10 0
Jones 2530303 0 79 771 13 4
Jones 2530401 0 118 984 9 8
Jones 2530402 0 153 730 14 2
Karnes 2550001 0 243 594 13 8
Karnes 2550002 0 13 118 0 0
Karnes 2550003 0 5 107 2 0
Karnes 2550004 0 194 501 10 2
Karnes 2550005 0 127 336 4 3
Karnes 2550006 0 9 202 1 1
Karnes 2550007 0 51 447 3 1
Karnes 2550008 0 24 109 0 1
Karnes 2550009 0 21 153 2 0
Karnes 2550010 0 18 224 3 0
Karnes 2550011 0 108 310 8 2
Karnes 2550012 0 107 360 3 1
Karnes 2550013 0 1 28 0 0
Karnes 2550014 0 233 300 5 1
Karnes 2550015 0 24 44 4 0
Kaufman 2570001 0 650 1290 28 16
Kaufman 2570002 0 191 763 15 4
Kaufman 2570003 0 1232 2613 64 19
Kaufman 2570004 0 828 2597 46 24
Kaufman 2570005 0 897 412 15 12
Kaufman 2570006 0 249 1229 25 7
Kaufman 2570007 0 2167 2456 76 31
Kaufman 2570008 0 470 778 29 10
Kaufman 2570009 0 258 1013 19 6
Kaufman 2570010 0 266 1513 25 7
Kaufman 2570011 0 413 1018 26 7
Kaufman 2570012 0 215 1137 22 4
Kaufman 2570013 0 1217 1466 72 22
Kaufman 2570014 0 1693 2100 65 21
Kaufman 2570015 0 268 1583 25 14
Kaufman 2570016 0 290 1732 24 10
Kaufman 2570017 0 203 1137 19 7
Kaufman 2570018 0 300 1442 34 12
Kaufman 2570019 0 468 1146 27 15
Kaufman 2570020 0 234 795 24 9
Kaufman 2570021 0 282 1337 26 9
Kaufman 2570022 0 127 757 16 5
Kaufman 2570023 0 217 673 11 10
Kaufman 2570024 0 244 710 13 9
Kaufman 2570025 0 208 374 9 1
Kaufman 2570026 0 629 231 23 12
Kaufman 2570027 0 1081 2054 60 17
Kaufman 2570028 0 211 853 22 5
Kaufman 2570029 0 1733 1382 80 20
Kaufman 2570030 0 266 1058 21 7
Kendall 2591010 0 553 1470 35 7
Kendall 2591110 0 758 3023 63 16
Kendall 2592020 0 297 1672 13 0
Kendall 2592080 0 726 2766 41 17
Kendall 2592120a 0 815 3058 62 14
Kendall 2592120b 0 10 38 0 0
Kendall 2593030 0 363 1738 28 6
Kendall 2593040 0 632 2303 45 15
Kendall 2593060 0 79 425 5 1
Kendall 2594050 0 509 1655 37 11
Kendall 2594070 0 40 249 5 4
Kendall 2594100 0 553 2187 40 8
Kenedy 2610001 0 13 29 0 1
Kenedy 2610002 0 18 24 2 0
Kenedy 2610003 0 6 10 0 0
Kenedy 2610004 0 3 29 1 0
Kenedy 2610005 0 7 6 1 0
Kenedy 2610006 0 10 9 0 0
Kent 2630101 0 12 128 1 1
Kent 2630201 0 4 21 1 0
Kent 2630202 0 7 69 0 0
Kent 2630301 0 6 61 0 0
Kent 2630302 0 1 35 1 0
Kent 2630401 0 23 72 1 1
Kerr 2650101 0 428 1775 32 14
Kerr 2650107 0 127 616 14 6
Kerr 2650109 0 198 947 22 4
Kerr 2650113 0 315 951 15 4
Kerr 2650118 0 107 234 3 1
Kerr 2650119 0 458 1112 29 13
Kerr 2650202 0 285 1503 31 5
Kerr 2650211 0 276 639 29 5
Kerr 2650215 0 446 1823 47 12
Kerr 2650220 0 406 1707 22 5
Kerr 2650303 0 140 637 11 2
Kerr 2650308 0 115 332 4 2
Kerr 2650312 0 783 1948 57 13
Kerr 2650314 0 487 823 28 15
Kerr 2650404 0 101 718 9 4
Kerr 2650405 0 306 1056 16 5
Kerr 2650406 0 452 1913 36 9
Kerr 2650410 0 18 230 2 1
Kerr 2650416 0 236 1053 17 5
Kerr 2650417 0 262 1005 22 3
Kimble 2670001 0 78 462 6 3
Kimble 2670002 0 34 252 5 0
Kimble 2670003 0 18 185 2 2
Kimble 2670004 0 32 268 1 2
Kimble 2670006 0 23 221 3 0
Kimble 2670007 0 26 251 6 1
Kimble 2670009 0 43 323 5 1
King 2690001 0 1 42 0 0
King 2690002 0 0 25 0 0
King 2690003a 0 1 11 0 0
King 2690003b 0 0 33 0 0
King 2690004 0 3 38 0 0
Kinney 2710001 0 98 337 3 3
Kinney 2710002 0 91 207 9 4
Kinney 2710003 0 119 156 8 3
Kinney 2710004 0 87 370 5 3
Kleberg 2730011 0 511 719 28 10
Kleberg 2730012 0 298 591 17 7
Kleberg 2730013 0 439 380 8 10
Kleberg 2730014 0 139 122 6 4
Kleberg 2730021 0 122 52 2 4
Kleberg 2730022 0 249 263 4 8
Kleberg 2730023 0 379 279 12 6
Kleberg 2730024 0 388 330 11 4
Kleberg 2730031 0 365 515 18 1
Kleberg 2730032 0 329 348 12 3
Kleberg 2730033 0 153 305 6 0
Kleberg 2730034 0 125 261 6 2
Kleberg 2730035 0 256 421 5 2
Kleberg 2730041 0 172 93 2 3
Kleberg 2730042 0 274 138 8 8
Kleberg 2730043 0 451 378 26 4
Kleberg 2730044 0 176 111 5 3
Kleberg 2730045 0 303 132 11 5
Knox 2750101 0 70 304 8 2
Knox 2750201 0 20 83 0 0
Knox 2750202 0 42 177 1 0
Knox 2750301 0 57 236 4 2
Knox 2750302 0 7 38 0 0
Knox 2750401 0 67 309 2 1
Lamar 277001b 0 13 138 2 0
Lamar 277001c 0 28 243 1 2
Lamar 277001d 0 76 280 6 1
Lamar 277001e 0 71 476 9 3
Lamar 277001f 0 56 517 7 2
Lamar 277001g 0 32 347 3 0
Lamar 277001h 0 39 413 10 1
Lamar 277001i 0 7 82 2 0
