COUNTY AREA TOTAL DEM REP LIB
Harris 2010996 0 203 203 3
Harris 2010997 0 518 62 5
Harris 2010998 0 15 19 1
Harris 2010999 0 0 0 0
Harris 2011000 0 123 20 0
Harris 2011001 0 535 140 0
Harris 2011002 0 473 84 5
Harris 2011003 0 0 0 0
Harris 2011004 0 276 172 10
Harris 2011005 0 0 0 0
Harris 2011006 0 0 0 0
Harris 2011007 0 742 175 5
Harris 2011008 0 158 507 4
Harris 2011009 0 0 0 0
Harris 2011010 0 407 62 3
Harris 2011011 0 8 8 0
Harris 2011012 0 567 189 2
Harrison 2030001 0 393 830 8
Harrison 2030002 0 522 275 2
Harrison 2030003 0 758 62 5
Harrison 2030004 0 334 522 5
Harrison 2030005 0 106 426 2
Harrison 2030006 0 145 620 7
Harrison 2030007 0 160 393 2
Harrison 2030008 0 427 1127 4
Harrison 2030009 0 249 529 4
Harrison 2030010 0 131 477 4
Harrison 2030011 0 97 179 2
Harrison 2030012 0 396 2234 20
Harrison 2030013 0 95 756 8
Harrison 2030014 0 162 616 4
Harrison 2030015 0 70 567 1
Harrison 2030016 0 57 280 3
Harrison 2030017 0 398 411 2
Harrison 2030018 0 81 397 0
Harrison 2030019 0 345 1410 11
Harrison 2030020 0 277 988 3
Harrison 2030021 0 126 276 2
Harrison 2030022 0 474 338 9
Harrison 2030023 0 15 301 1
Harrison 2030024 0 59 263 1
Harrison 2030025 0 312 1696 12
Harrison 2030026 0 56 253 0
Hartley 2050101 0 19 159 0
Hartley 2050102 0 5 100 0
Hartley 2050201 0 12 135 0
Hartley 2050202 0 25 279 0
Hartley 2050301 0 45 437 0
Hartley 2050401 0 45 341 4
Haskell 2070001 0 37 173 0
Haskell 2070002 0 62 263 1
Haskell 2070003 0 61 219 6
Haskell 2070004 0 29 108 0
Haskell 2070005 0 40 150 2
Haskell 2070006 0 18 151 0
Haskell 2070007 0 6 46 0
Haskell 2070008 0 17 60 0
Haskell 2070009 0 21 107 1
Haskell 2070010 0 11 83 0
Hays 2090110 0 609 438 7
Hays 2090111 0 147 52 5
Hays 2090112 0 891 227 11
Hays 2090113 0 348 95 3
Hays 2090114 0 758 208 8
Hays 2090115 0 674 191 9
Hays 2090120 0 327 63 2
Hays 2090121 0 1084 220 10
Hays 2090122 0 286 55 2
Hays 2090123 0 675 134 5
Hays 2090125 0 940 457 15
Hays 2090126 0 824 535 11
Hays 2090127 0 38 25 1
Hays 2090128 0 915 597 14
Hays 2090129 0 657 311 10
Hays 2090130 0 1140 539 23
Hays 2090220 0 1238 887 23
Hays 2090221 0 361 259 8
Hays 2090222 0 825 724 16
Hays 2090223 0 806 476 17
Hays 2090224 0 659 581 16
Hays 2090225 0 431 604 6
Hays 2090226 0 954 918 26
Hays 2090227 0 1273 637 19
Hays 2090228 0 434 217 7
Hays 2090229 0 569 236 15
Hays 2090230 0 431 443 8
Hays 2090231 0 956 480 15
Hays 2090232 0 519 784 15
Hays 2090233 0 423 214 7
Hays 2090234 0 308 182 2
Hays 2090235 0 891 784 21
Hays 2090236 0 345 487 11
Hays 2090238 0 17 13 0
Hays 2090301 0 0 0 0
Hays 2090315 0 995 1207 22
Hays 2090316 0 501 363 14
Hays 2090317 0 208 53 3
Hays 2090318 0 49 18 1
Hays 2090330 0 780 233 13
Hays 2090332 0 1686 576 33
Hays 2090333 0 1301 1567 26
Hays 2090334 0 1635 304 9
Hays 2090335 0 993 1298 27
Hays 2090336 0 1310 615 30
Hays 2090337 0 762 1006 15
Hays 2090338 0 750 985 18
Hays 2090339 0 275 524 6
Hays 2090340 0 498 232 9
Hays 2090413 0 550 91 3
Hays 2090414 0 675 127 8
Hays 2090415 0 1077 204 6
Hays 2090416 0 31 16 1
Hays 2090417 0 575 483 15
Hays 2090418 0 0 2 0
Hays 2090419 0 586 505 8
Hays 2090420 0 266 280 7
Hays 2090421a 0 10 15 0
Hays 2090421b 0 4 6 0
Hays 2090440 0 589 826 19
Hays 2090441a 0 830 1188 34
Hays 2090441b 0 2 2 0
Hays 2090442 0 1063 868 18
Hays 2090443 0 1085 1174 30
Hays 2090444 0 704 867 20
Hays 2090445 0 556 684 15
Hays 2090446 0 756 818 20
Hays 2090447 0 749 610 12
Hays 2090448 0 632 775 15
Hays 2090449 0 1054 1503 27
Hemphill 2110101 0 41 230 1
Hemphill 2110201 0 39 243 3
Hemphill 2110202 0 0 19 0
Hemphill 2110301 0 36 355 3
Hemphill 2110302 0 1 30 0
Hemphill 2110303 0 9 68 1
Hemphill 2110401 0 17 195 1
Hemphill 2110402 0 14 69 0
Henderson 2130002 0 76 283 3
Henderson 2130003 0 366 170 4
Henderson 2130004 0 451 1360 21
Henderson 213001a 0 152 679 6
Henderson 213001m 0 271 719 8
Henderson 213001t 0 197 668 3
Henderson 213002e 0 175 928 18
Henderson 213003b 0 208 1243 13
Henderson 213003c 0 406 1974 11
Henderson 213003m 0 123 626 5
Henderson 213003n 0 154 835 4
Henderson 213004a 0 134 220 5
Henderson 213004w 0 96 484 7
Henderson 21301cr 0 203 1185 11
Henderson 21301mn 0 162 533 7
Henderson 21301tc 0 279 1081 17
Henderson 21303ws 0 118 633 8
Henderson 21304bv 0 82 380 7
Henderson 21304cc 0 208 684 4
Henderson 21304ms 0 137 116 5
Henderson 21304pf 0 42 234 4
Henderson 21304se 0 351 1491 8
Henderson 2132gbn 0 342 1235 5
Henderson 2132gbs 0 191 787 7
Henderson 2132psn 0 304 1211 10
Henderson 2132pss 0 125 637 4
Henderson 2134nyl 0 62 495 0
Hidalgo 2150001 0 194 45 1
Hidalgo 2150002 0 466 287 5
Hidalgo 2150003 0 336 97 4
Hidalgo 2150004 0 1339 454 9
Hidalgo 2150005 0 644 132 5
Hidalgo 2150006 0 488 368 5
Hidalgo 2150007 0 880 529 13
Hidalgo 2150008 0 428 368 2
Hidalgo 2150009 0 868 534 10
Hidalgo 2150010 0 641 237 5
Hidalgo 2150011 0 786 154 4
Hidalgo 2150012 0 90 45 1
Hidalgo 2150013 0 1146 606 14
Hidalgo 2150014 0 442 165 1
Hidalgo 2150015 0 146 85 1
Hidalgo 2150016 0 1134 182 3
Hidalgo 2150017 0 662 199 5
Hidalgo 2150018 0 63 30 5
Hidalgo 2150019 0 56 49 1
Hidalgo 2150020 0 313 61 5
Hidalgo 2150021 0 111 45 0
Hidalgo 2150022 0 200 58 4
Hidalgo 2150023 0 606 210 6
Hidalgo 2150024 0 19 45 0
Hidalgo 2150025 0 668 398 6
Hidalgo 2150026 0 253 63 2
Hidalgo 2150027 0 252 67 2
Hidalgo 2150028 0 617 263 5
Hidalgo 2150029 0 200 146 1
Hidalgo 2150030 0 1148 452 13
Hidalgo 2150031 0 424 240 2
Hidalgo 2150032 0 689 285 2
Hidalgo 2150033 0 570 185 6
Hidalgo 2150034 0 292 118 2
Hidalgo 2150035 0 956 308 8
Hidalgo 2150036 0 1066 350 6
Hidalgo 2150037 0 277 113 5
Hidalgo 2150038 0 865 596 10
Hidalgo 2150039 0 543 132 4
Hidalgo 2150040 0 587 128 4
Hidalgo 2150041 0 798 189 6
Hidalgo 2150042 0 866 379 6
Hidalgo 2150043 0 1148 412 8
Hidalgo 2150044 0 284 60 0
Hidalgo 2150045 0 447 272 3
Hidalgo 2150046 0 79 36 1
Hidalgo 2150047 0 391 151 2
Hidalgo 2150048 0 837 242 11
Hidalgo 2150049 0 705 270 3
Hidalgo 2150050 0 746 254 6
Hidalgo 2150051 0 911 127 8
Hidalgo 2150052 0 1320 807 12
Hidalgo 2150053 0 1691 702 14
Hidalgo 2150054 0 415 337 3
Hidalgo 2150055 0 745 242 8
Hidalgo 2150056 0 818 288 7
Hidalgo 2150057 0 214 77 0
Hidalgo 2150058 0 836 355 4
Hidalgo 2150059 0 554 153 4
Hidalgo 2150060 0 721 314 3
Hidalgo 2150061 0 558 176 8
Hidalgo 2150062 0 904 821 13
Hidalgo 2150063 0 162 69 1
Hidalgo 2150064 0 527 106 5
Hidalgo 2150065 0 263 121 3
Hidalgo 2150066 0 362 146 2
Hidalgo 2150067 0 644 353 7
Hidalgo 2150068 0 830 376 8
Hidalgo 2150069 0 793 343 3
Hidalgo 2150070 0 414 140 1
Hidalgo 2150071a 0 36 9 2
Hidalgo 2150071b 0 14 3 1
Hidalgo 2150072 0 400 185 9
Hidalgo 2150073 0 758 742 4
Hidalgo 2150074 0 216 132 1
Hidalgo 2150075 0 17 17 0
Hidalgo 2150076 0 2 12 0
Hidalgo 2150077 0 489 193 3
Hidalgo 2150078 0 632 162 3
Hidalgo 2150079 0 348 95 1
Hidalgo 2150080 0 324 66 3
Hidalgo 2150081 0 1402 783 11
Hidalgo 2150082 0 3 0 0
Hidalgo 2150083 0 932 819 4
Hidalgo 2150084 0 265 121 0
Hidalgo 2150085 0 932 340 7
Hidalgo 2150086 0 169 114 2
Hidalgo 2150087 0 840 280 9
Hidalgo 2150088 0 1059 306 8
Hidalgo 2150089 0 4 1 0
Hidalgo 2150090 0 1579 287 3
Hidalgo 2150091 0 229 107 5
Hidalgo 2150092 0 69 21 0
Hidalgo 2150093 0 43 43 0
Hidalgo 2150094 0 494 188 5
Hidalgo 2150095 0 969 208 4
Hidalgo 2150096 0 833 594 9
Hidalgo 2150097a 0 624 250 6
Hidalgo 2150097b 0 41 16 0
Hidalgo 2150098 0 1033 393 9
Hidalgo 2150099 0 1253 367 8
Hidalgo 2150100 0 925 265 2
Hidalgo 2150101 0 254 283 4
Hidalgo 2150102 0 253 288 3
Hidalgo 2150103 0 785 635 12
Hidalgo 2150104 0 651 241 6
Hidalgo 2150105 0 948 449 5
Hidalgo 2150106 0 1555 931 16
Hidalgo 2150107 0 747 342 8
Hidalgo 2150108 0 744 196 6
Hidalgo 2150109 0 950 290 6
Hidalgo 2150110 0 282 92 1
Hidalgo 2150111 0 703 387 4
Hidalgo 2150112 0 490 113 7
Hidalgo 2150113 0 1048 546 3
Hidalgo 2150114 0 951 840 14
Hidalgo 2150115 0 858 303 4
Hidalgo 2150116 0 474 201 3
Hidalgo 2150117 0 1068 250 11
Hidalgo 2150118 0 511 247 1
Hidalgo 2150119 0 335 97 1
Hidalgo 2150120 0 655 224 5
Hidalgo 2150121 0 50 22 0
Hidalgo 2150122 0 899 221 3
Hidalgo 2150123 0 299 120 0
Hidalgo 2150124 0 413 293 4
Hidalgo 2150125 0 246 91 2
Hidalgo 2150126 0 457 221 1
Hidalgo 2150127 0 308 76 4
Hidalgo 2150128 0 615 182 2
Hidalgo 2150129 0 40 46 0
Hidalgo 2150130 0 233 190 3
Hidalgo 2150131 0 10 0 0
Hidalgo 2150132 0 260 79 3
Hidalgo 2150133 0 21 11 0
Hidalgo 2150134 0 596 557 6
Hidalgo 2150135 0 468 290 5
Hidalgo 2150136 0 505 311 2
Hidalgo 2150137 0 10 8 0
Hidalgo 2150138 0 125 21 1
Hidalgo 2150139 0 113 51 2
Hidalgo 2150140 0 5 1 0
Hidalgo 2150141 0 31 11 0
Hidalgo 2150142 0 9 3 0
Hidalgo 2150143 0 1 1 0
Hidalgo 2150144 0 6 5 1
Hidalgo 2150145 0 289 81 2
Hidalgo 2150146 0 461 82 1
Hidalgo 2150147 0 30 16 0
Hidalgo 2150148 0 17 7 1
Hidalgo 2150149 0 31 3 0
Hidalgo 2150150 0 280 141 4
Hidalgo 2150151 0 131 27 3
Hidalgo 2150152 0 597 388 2
Hidalgo 2150153 0 93 16 1
Hidalgo 2150154 0 650 263 3
Hidalgo 2150155 0 160 86 0
Hidalgo 2150156 0 593 180 5
Hidalgo 2150157 0 339 130 2
Hidalgo 2150158 0 835 391 11
Hidalgo 2150159 0 117 29 1
Hidalgo 2150160 0 97 65 0
Hidalgo 2150161 0 577 252 3
Hidalgo 2150162 0 29 14 1
Hidalgo 2150163 0 42 17 0
Hidalgo 2150164 0 493 376 3
Hidalgo 2150165 0 192 167 0
Hidalgo 2150166 0 128 85 0
Hidalgo 2150167 0 143 157 1
Hidalgo 2150168 0 116 79 0
Hidalgo 2150169 0 161 77 4
Hidalgo 2150170 0 218 46 0
Hidalgo 2150171 0 11 1 0
Hidalgo 2150172 0 8 8 0
Hidalgo 2150173 0 313 220 2
Hidalgo 2150174 0 280 70 1
Hidalgo 2150175 0 360 150 3
Hidalgo 2150176 0 310 119 1
Hidalgo 2150177a 0 138 42 1
Hidalgo 2150177b 0 32 10 1
Hidalgo 2150178 0 6 10 0
Hidalgo 2150179 0 94 29 0
Hidalgo 2150180 0 47 18 0
Hidalgo 2150181 0 167 335 1
Hidalgo 2150182 0 187 43 1
Hidalgo 2150183 0 143 50 0
Hidalgo 2150184 0 5 12 0
Hidalgo 2150185 0 0 0 0
Hidalgo 2150186 0 66 13 1
Hidalgo 2150187 0 670 279 3
Hidalgo 2150188 0 480 395 8
Hidalgo 2150189 0 301 81 4
Hidalgo 2150190 0 108 66 2
Hidalgo 2150191 0 119 61 0
Hidalgo 2150192 0 99 41 0
Hidalgo 2150193 0 108 43 1
Hidalgo 2150194a 0 397 263 4
Hidalgo 2150194b 0 46 31 1
Hidalgo 2150194c 0 20 13 1
Hidalgo 2150194d 0 34 23 1
Hidalgo 2150195 0 194 207 2
Hidalgo 2150196 0 221 181 3
Hidalgo 2150197 0 186 34 0
Hidalgo 2150198a 0 61 22 1
Hidalgo 2150198b 0 39 13 0
Hidalgo 2150198c 0 33 11 0
Hidalgo 2150198d 0 46 16 0
Hidalgo 2150198e 0 21 8 0
Hidalgo 2150198f 0 0 0 0
Hidalgo 2150199 0 740 487 4
Hidalgo 2150200 0 727 462 5
Hidalgo 2150201 0 345 256 4
Hidalgo 2150202 0 195 239 2
Hidalgo 2150203 0 1017 527 9
Hidalgo 2150204 0 141 96 2
Hidalgo 2150205 0 58 15 0
Hidalgo 2150206 0 357 144 4
Hidalgo 2150207 0 723 506 6
Hidalgo 2150209 0 178 61 2
Hidalgo 2150210 0 106 29 0
Hidalgo 2150211 0 340 109 8
Hidalgo 2150212 0 98 96 1
Hidalgo 2150213 0 56 20 0
Hidalgo 2150215 0 283 132 1
Hidalgo 2150216 0 516 188 3
Hidalgo 2150217 0 50 13 0
Hidalgo 2150218 0 200 75 2
Hidalgo 2150219 0 279 100 4
Hidalgo 2150220 0 163 82 0
Hidalgo 2150221 0 364 188 3
Hidalgo 2150222 0 2 5 0
Hidalgo 2150223 0 112 89 0
Hidalgo 2150224 0 54 76 1
Hidalgo 2150225 0 86 27 3
Hidalgo 2150226 0 13 7 0
Hidalgo 2150227 0 813 160 5
Hidalgo 2150228 0 1892 473 20
Hidalgo 2150229 0 254 86 1
Hidalgo 2150230 0 158 110 0
Hidalgo 2150231 0 81 50 3
Hidalgo 2150232 0 294 91 3
Hidalgo 2150233 0 1 0 0
Hidalgo 2150234 0 852 244 4
Hidalgo 2150235 0 71 72 1
Hidalgo 2150236 0 146 155 3
Hidalgo 2150237 0 279 61 2
Hidalgo 2150238 0 26 20 0
Hidalgo 2150239 0 549 324 3
Hidalgo 2150240 0 225 102 1
Hidalgo 2150241 0 78 18 1
Hidalgo 2150242 0 6 7 0
Hidalgo 2150243 0 23 13 0
Hidalgo 2150244 0 187 100 1
Hidalgo 2150245a 0 58 17 0
Hidalgo 2150245b 0 10 2 0
Hidalgo 2150246 0 2 0 0
Hidalgo 2150247 0 40 25 0
Hidalgo 2150248 0 10 4 0
Hidalgo 2150249 0 107 54 2
Hidalgo 2150250 0 41 2 0
Hidalgo 2150251 0 5 1 0
Hidalgo 2150252 0 4 4 0
Hidalgo 2150253 0 111 57 0
Hidalgo 2150254 0 34 19 1
Hidalgo 2150255 0 60 36 2
Hidalgo 2150256 0 86 9 0
Hidalgo 2150257 0 177 35 1
Hill 2170002 0 149 386 5
Hill 2170003 0 280 247 5
Hill 2170004 0 339 888 6
Hill 2170005 0 40 249 3
Hill 2170006 0 37 172 0
Hill 2170007 0 57 277 3
Hill 2170008 0 20 110 2
Hill 2170009 0 46 164 1
Hill 2170010 0 245 704 4
Hill 2170012 0 62 360 3
Hill 2170013 0 220 1164 5
Hill 2170014 0 71 545 3
Hill 2170015 0 31 177 1
Hill 2170016 0 41 151 0
Hill 2170018 0 11 93 1
Hill 2170019 0 30 178 0
Hill 2170020 0 71 457 1
Hill 2170021 0 213 893 3
Hill 2170022 0 170 716 5
Hill 2170023 0 68 195 7
Hill 2170024 0 166 488 2
Hill 2170027 0 76 313 3
Hockley 2190011 0 63 347 4
Hockley 2190014 0 52 355 3
Hockley 2190015 0 23 190 5
Hockley 2190016 0 173 913 3
Hockley 2190021 0 199 695 4
Hockley 2190024 0 53 341 1
Hockley 2190032 0 181 552 6
Hockley 2190033 0 3 52 1
Hockley 2190035 0 24 59 1
Hockley 2190036 0 65 72 1
Hockley 2190043 0 22 169 2
Hockley 2190044 0 102 297 3
Hockley 2190045a 0 129 372 4
Hockley 2190045b 0 61 173 1
Hockley 2190046 0 61 257 0
Hood 2210001 0 137 558 2
Hood 2210002 0 413 1626 17
Hood 2210003 0 323 1359 14
Hood 2210004 0 276 1141 10
Hood 2210005 0 261 1255 13
Hood 2210007 0 110 559 3
Hood 2210008 0 316 1307 11
Hood 2210009 0 460 2036 27
Hood 2210010 0 549 2408 22
Hood 2210011 0 194 834 7
Hood 2210012 0 185 770 6
Hood 2210013 0 390 1563 17
Hood 2210014 0 425 1623 13
Hood 2210015 0 48 223 2
Hood 2210016 0 633 2828 31
Hopkins 2230001 0 279 924 12
Hopkins 2230002 0 222 516 2
Hopkins 2230003 0 255 653 6
Hopkins 2230004 0 111 614 6
Hopkins 2230005 0 33 233 5
Hopkins 2230008 0 27 130 0
Hopkins 2230011 0 90 335 1
Hopkins 2230012 0 20 163 1
Hopkins 2230013 0 89 370 2
Hopkins 2230014 0 86 458 0
Hopkins 2230016 0 89 534 3
Hopkins 2230017 0 129 532 2
Hopkins 223001a 0 203 750 7
Hopkins 2230020 0 45 288 2
Hopkins 2230023 0 22 132 0
Hopkins 2230024 0 47 363 4
Hopkins 2230025 0 26 178 2
Hopkins 223002a 0 286 308 3
Hopkins 2230036 0 56 441 2
Hopkins 223003a 0 191 662 4
Hopkins 223004a 0 239 722 5
Houston 2250001 0 206 385 2
Houston 2250002 0 227 563 3
Houston 2250003 0 405 244 8
Houston 2250004 0 239 711 6
Houston 2250005 0 96 543 1
Houston 2250006 0 149 432 3
Houston 2250007 0 56 491 5
Houston 2250008 0 37 200 0
Houston 2250009 0 18 250 0
Houston 2250010 0 31 149 2
Houston 2250011 0 15 72 1
Houston 2250012 0 14 75 0
Houston 2250014 0 32 231 1
Houston 2250015 0 31 128 1
Houston 2250016 0 9 157 0
Houston 2250017 0 11 173 0
Houston 2250018 0 31 62 1
Houston 2250019 0 77 273 0
Houston 2250020 0 11 131 1
Houston 2250021 0 44 153 1
Houston 2250022 0 33 129 0
Howard 2270011 0 207 241 3
Howard 2270012 0 88 98 1
Howard 2270013 0 66 79 3
Howard 2270014 0 28 33 0
Howard 2270016 0 19 21 0
Howard 2270024 0 39 187 4
Howard 2270025 0 107 523 4
Howard 2270026 0 60 304 0
Howard 2270032 0 12 41 0
Howard 2270033 0 181 537 8
Howard 2270034 0 165 489 4
Howard 2270035 0 43 129 3
Howard 2270037 0 0 0 0
Howard 2270042 0 70 233 0
Howard 2270045 0 85 252 5
Howard 2270046 0 92 276 3
Howard 2270103 0 30 37 0
Howard 2270104 0 10 15 0
Howard 2270105 0 0 0 0
Howard 227012a 0 15 22 0
Howard 2270205 0 115 563 7
Howard 2270207 0 55 457 5
Howard 2270208 0 5 78 0
Howard 2270209 0 0 0 0
Howard 2270304 0 57 181 1
Howard 2270404 0 64 192 4
Howard 2270405 0 20 82 2
Howard 2270408 0 0 24 0
Howard 2270409 0 22 257 2
Howard 227207c 0 38 300 1
Hudspeth 2290001 0 103 177 6
Hudspeth 2290002 0 147 112 5
Hudspeth 2290004 0 60 98 0
Hudspeth 229003n 0 35 58 3
Hudspeth 229003s 0 59 61 3
Hunt 2310101 0 79 495 2
Hunt 2310102 0 125 559 9
Hunt 2310103 0 62 356 4
Hunt 2310104 0 98 466 1
Hunt 2310105 0 130 232 4
Hunt 2310106 0 317 531 5
Hunt 2310107 0 474 1061 20
Hunt 2310108 0 287 460 7
Hunt 2310109 0 128 564 2
Hunt 2310210 0 97 283 5
Hunt 2310211 0 79 294 2
Hunt 2310212 0 205 431 3
Hunt 2310213 0 63 467 2
Hunt 2310214 0 272 1275 10
Hunt 2310215 0 550 2320 17
Hunt 2310216 0 239 977 4
Hunt 2310217 0 163 756 15
Hunt 2310318 0 46 350 5
Hunt 2310319 0 136 793 8
Hunt 2310320 0 202 840 9
Hunt 2310321 0 132 538 8
Hunt 2310322 0 89 363 3
Hunt 2310323 0 251 1271 16
Hunt 2310324 0 288 976 6
Hunt 2310325 0 343 1266 8
Hunt 2310426 0 72 197 3
Hunt 2310427 0 718 628 7
Hunt 2310428 0 475 601 8
Hunt 2310429 0 67 199 1
Hunt 2310430 0 95 187 7
Hunt 2310431 0 80 189 2
Hunt 2310432 0 38 358 2
Hunt 2310433 0 624 212 11
Hunt 2310434 0 127 620 6
Hutchinson 2330011 0 95 906 4
Hutchinson 2330014 0 152 997 6
Hutchinson 2330021 0 145 1679 7
Hutchinson 2330023 0 26 145 2
Hutchinson 2330031 0 68 774 6
Hutchinson 2330033 0 82 681 4
Hutchinson 2330041 0 4 39 0
Hutchinson 2330042 0 181 633 6
Irion 2350100 0 24 163 0
Irion 2350200 0 22 150 4
Irion 2350300 0 17 130 2
Irion 2350400 0 33 193 0
Jack 2370001 0 67 504 3
Jack 2370002 0 62 528 3
Jack 2370003 0 11 92 1
Jack 2370004 0 47 428 3
Jack 2370005 0 27 375 7
Jack 2370006 0 82 571 2
Jackson 2390001 0 268 744 0
Jackson 2390002 0 150 926 6
Jackson 2390003 0 177 969 4
Jackson 2390004 0 25 161 1
Jackson 2390005 0 44 280 1
Jackson 2390006 0 70 227 1
Jackson 2390007 0 13 59 0
Jackson 2390008 0 41 245 1
Jackson 2390009 0 44 300 3
Jasper 2410001 0 9 24 0
Jasper 2410002 0 31 382 0
Jasper 2410003 0 94 476 1
Jasper 2410004 0 57 365 2
Jasper 2410005 0 13 83 0
Jasper 2410006 0 184 404 3
Jasper 2410007 0 144 203 1
Jasper 2410008 0 204 256 0
Jasper 2410009 0 109 919 6
Jasper 2410010 0 80 808 11
Jasper 2410011 0 28 246 0
Jasper 2410012 0 50 263 1
Jasper 2410013 0 55 228 1
Jasper 2410014 0 221 995 4
Jasper 2410015 0 131 1228 6
Jasper 2410016 0 7 128 0
Jasper 2410017 0 51 695 4
Jasper 2410019 0 231 999 3
Jasper 2410020 0 303 285 0
Jasper 2410021 0 280 517 4
"Jeff Davis" 2430001 0 158 202 14
"Jeff Davis" 2430002 0 103 128 1
"Jeff Davis" 2430003 0 100 177 6
"Jeff Davis" 2430004 0 38 74 5
"Jeff Davis" 2430005 0 67 102 2
Jefferson 2450001 0 715 68 1
Jefferson 2450002 0 390 94 1
Jefferson 2450003 0 804 53 6
Jefferson 2450004 0 361 592 10
Jefferson 2450005 0 454 374 5
Jefferson 2450006 0 440 181 4
Jefferson 2450007 0 431 296 3
Jefferson 2450008 0 299 11 1
Jefferson 2450009 0 420 1931 9
Jefferson 2450010 0 207 47 4
Jefferson 2450011 0 145 36 0
Jefferson 2450012 0 226 8 0
Jefferson 2450013 0 171 6 1
Jefferson 2450014 0 578 31 3
Jefferson 2450015 0 487 39 0
Jefferson 2450016 0 146 18 0
Jefferson 2450017 0 789 588 3
Jefferson 2450018 0 688 20 2
Jefferson 2450019 0 583 39 1
Jefferson 2450020 0 430 45 3
Jefferson 2450021 0 55 79 0
Jefferson 2450022 0 1298 818 5
Jefferson 2450023 0 940 304 5
Jefferson 2450024 0 74 223 1
Jefferson 2450025 0 258 917 5
Jefferson 2450026 0 614 875 8
Jefferson 2450027 0 398 345 1
Jefferson 2450028 0 306 154 1
Jefferson 2450029 0 113 864 9
Jefferson 2450030 0 77 600 1
Jefferson 2450031 0 89 640 5
Jefferson 2450032 0 36 97 0
Jefferson 2450033 0 352 749 8
Jefferson 2450034 0 838 36 4
Jefferson 2450035 0 76 405 3
Jefferson 2450036 0 167 653 9
Jefferson 2450037 0 327 1037 9
Jefferson 2450038 0 209 1061 6
Jefferson 2450039 0 931 26 4
Jefferson 2450040 0 288 1308 10
Jefferson 2450041 0 25 61 3
Jefferson 2450042 0 273 1103 9
Jefferson 2450043 0 272 945 3
Jefferson 2450044 0 208 149 2
Jefferson 2450045 0 342 131 4
Jefferson 2450046 0 343 131 5
Jefferson 2450047 0 427 158 5
Jefferson 2450048 0 295 51 2
Jefferson 2450049 0 137 27 0
Jefferson 2450050 0 811 122 9
Jefferson 2450051 0 138 11 2
Jefferson 2450052 0 215 6 2
Jefferson 2450053 0 558 39 2
Jefferson 2450054 0 206 13 1
Jefferson 2450055 0 160 6 1
Jefferson 2450056 0 348 1492 8
Jefferson 2450057 0 322 11 0
Jefferson 2450058 0 13 22 0
Jefferson 2450059 0 447 16 1
Jefferson 2450060 0 356 1272 11
Jefferson 2450061 0 354 449 7
Jefferson 2450062 0 527 1048 12
Jefferson 2450063 0 617 31 2
Jefferson 2450064 0 352 88 2
Jefferson 2450065 0 339 877 4
Jefferson 2450066 0 189 621 6
Jefferson 2450067 0 964 115 5
Jefferson 2450068 0 609 701 9
Jefferson 2450069 0 432 1224 14
Jefferson 2450070 0 624 388 4
Jefferson 2450071 0 13 40 1
Jefferson 2450072 0 754 475 4
Jefferson 2450073 0 496 1046 10
Jefferson 2450074 0 253 1374 10
Jefferson 2450075 0 344 46 2
Jefferson 2450076 0 289 50 2
Jefferson 2450077 0 571 30 3
Jefferson 2450078 0 645 339 4
Jefferson 2450079 0 491 756 6
Jefferson 2450080 0 25 118 0
Jefferson 2450081 0 324 10 1
Jefferson 2450082 0 667 388 4
Jefferson 2450083 0 134 556 4
Jefferson 2450084 0 548 29 1
Jefferson 2450085 0 670 84 1
Jefferson 2450086 0 307 355 3
Jefferson 2450087 0 461 72 1
Jefferson 2450088 0 368 164 4
Jefferson 2450089 0 146 51 1
Jefferson 2450090 0 18 14 0
Jefferson 2450091 0 49 364 3
Jefferson 2450092 0 244 461 3
Jefferson 2450093 0 258 48 3
Jefferson 2450094 0 391 918 8
Jefferson 2450095 0 104 186 4
Jefferson 2450096 0 173 32 1
Jefferson 2450097 0 0 0 0
Jefferson 2450098 0 84 122 2
Jefferson 2450099 0 226 80 1
Jefferson 2450100 0 710 977 6
Jefferson 2450101 0 0 1 0
Jefferson 2450102 0 21 65 0
Jefferson 2450103 0 2 17 0
Jefferson 2450104 0 9 42 0
Jefferson 2450105 0 55 18 0
Jefferson 2450106 0 7 9 0
Jefferson 2450107 0 0 1 0
Jefferson 2450108 0 38 246 0
Jefferson 2450109 0 27 96 0
"Jim Hogg" 2470001 0 266 65 3
"Jim Hogg" 2470002 0 266 144 1
"Jim Hogg" 2470003 0 212 112 3
"Jim Hogg" 2470004 0 310 85 1
"Jim Hogg" 2470005 0 6 3 0
"Jim Wells" 2490001 0 119 58 1
"Jim Wells" 2490002 0 65 181 3
"Jim Wells" 2490003 0 151 488 2
"Jim Wells" 2490004 0 320 232 1
"Jim Wells" 2490005 0 84 33 1
"Jim Wells" 2490006 0 298 128 1
"Jim Wells" 2490007 0 527 671 3
"Jim Wells" 2490008 0 320 975 7
"Jim Wells" 2490009 0 151 78 1
"Jim Wells" 2490010 0 598 179 5
"Jim Wells" 2490011 0 195 113 3
"Jim Wells" 2490012 0 492 284 3
"Jim Wells" 2490013 0 139 38 1
"Jim Wells" 2490014 0 45 64 0
"Jim Wells" 2490015 0 352 271 3
"Jim Wells" 2490016 0 241 69 2
"Jim Wells" 2490017 0 431 258 6
