COUNTY AREA TOTAL DEM REP DEM2
COUNTY AREA TOTAL Dem Rep Dem2
Orange 59179A 0 0 0 0
Orange 59201 0 0 0 0
Orange 59201A 0 0 0 0
Orange 59202 0 0 0 0
Orange 59202A 0 0 0 0
Orange 59204 0 0 0 0
Orange 59204A 0 0 0 0
Orange 59205 15 4 11 0
Orange 59205A 206 114 82 0
Orange 59206 50 19 30 0
Orange 59206A 360 224 126 0
Orange 59207 7 2 5 0
Orange 59207A 20 7 12 0
Orange 59208 243 102 130 0
Orange 59208A 1168 782 336 0
Orange 59209 0 0 0 0
Orange 59209A 0 0 0 0
Orange 59210 0 0 0 0
Orange 59210A 0 0 0 0
Orange 59211 170 57 113 0
Orange 59211A 1240 754 442 0
Orange 59212 0 0 0 0
Orange 59212A 0 0 0 0
Orange 59214 175 67 105 0
Orange 59214A 1099 669 384 0
Orange 59215 0 0 0 0
Orange 59215A 0 0 0 0
Orange 59216 0 0 0 0
Orange 59216A 0 0 0 0
Orange 59217 0 0 0 0
Orange 59217A 0 0 0 0
Orange 62081 23 10 12 0
Orange 62081A 137 74 57 0
Orange 62083 0 0 0 0
Orange 62083A 0 0 0 0
Orange 63001 229 54 164 0
Orange 63001A 1108 550 521 0
Orange 63002 179 70 104 0
Orange 63002A 1017 686 299 0
Orange 63005 172 90 77 0
Orange 63005A 807 574 197 0
Orange 63009 401 111 284 0
Orange 63009A 1616 936 631 0
Orange 63010 7 1 6 0
Orange 63010A 58 21 35 0
Orange 63011 306 75 229 0
Orange 63011A 1272 622 611 0
Orange 63014 320 101 216 0
Orange 63014A 1236 722 478 0
Orange 63018 16 3 12 0
Orange 63018A 80 32 46 0
Orange 63019 275 86 181 0
Orange 63019A 1265 707 519 0
Orange 63023 11 8 2 0
Orange 63023A 61 38 19 0
Orange 63024 314 55 254 0
Orange 63024A 1277 629 619 0
Orange 63026 154 51 101 0
Orange 63026A 745 390 331 0
Orange 63027 324 110 200 0
Orange 63027A 1342 745 539 0
Orange 63028 380 90 282 0
Orange 63028A 1692 849 801 0
Orange 63029 213 113 97 0
Orange 63029A 852 579 248 0
Orange 63031 352 76 272 0
Orange 63031A 1728 867 822 0
Orange 63032 103 35 66 0
Orange 63032A 710 437 240 0
Orange 63034 197 109 80 0
Orange 63034A 804 566 206 0
Orange 63036 280 75 197 0
Orange 63036A 1538 805 664 0
Orange 63037 0 0 0 0
Orange 63037A 0 0 0 0
Orange 63038 277 92 176 0
Orange 63038A 1351 841 459 0
Orange 63039 196 79 109 0
Orange 63039A 1093 743 321 0
Orange 63041 238 75 157 0
Orange 63041A 1196 662 496 0
Orange 63043 287 131 147 0
Orange 63043A 1615 1101 462 0
Orange 63044 0 0 0 0
Orange 63044A 0 0 0 0
Orange 63046 228 88 130 0
Orange 63046A 1320 836 434 0
Orange 63049 58 25 31 0
Orange 63049A 295 201 71 0
Orange 63051 92 53 35 0
Orange 63051A 396 285 96 0
Orange 63052 3 0 3 0
Orange 63052A 19 10 7 0
Orange 63053 64 25 37 0
Orange 63053A 317 183 118 0
Orange 63055 246 102 134 0
Orange 63055A 1117 687 381 0
Orange 63056 43 22 21 0
Orange 63056A 134 105 27 0
Orange 63061 149 25 124 0
Orange 63061A 536 230 295 0
Orange 63066 32 6 24 0
Orange 63066A 158 48 106 0
Orange 63068 281 52 221 0
Orange 63068A 916 469 407 0
Orange 63069 124 43 78 0
Orange 63069A 688 418 255 0
Orange 63071 355 88 252 0
Orange 63071A 1469 773 636 0
Orange 63077 120 24 95 0
Orange 63077A 539 253 271 0
Orange 63079 69 12 56 0
Orange 63079A 291 137 149 0
Orange 63080 62 7 53 0
Orange 63080A 409 176 223 0
Orange 63083 0 0 0 0
Orange 63083A 0 0 0 0
Orange 63087 0 0 0 0
Orange 63087A 0 0 0 0
Orange 63088 109 15 92 0
Orange 63088A 466 176 276 0
Orange 63097 68 15 53 0
Orange 63097A 281 145 124 0
Orange 63098 0 0 0 0
Orange 63098A 0 0 0 0
Orange 63099 0 0 0 0
Orange 63099A 0 0 0 0
Orange 63101 0 0 0 0
Orange 63101A 0 0 0 0
Orange 63102 0 0 0 0
Orange 63102A 0 0 0 0
Orange 63103 0 0 0 0
Orange 63103A 0 0 0 0
Orange 63104 0 0 0 0
Orange 63104A 0 0 0 0
Orange 63120 15 8 7 0
Orange 63120A 94 62 27 0
Orange 63121 0 0 0 0
Orange 63121A 0 0 0 0
Orange 63122 34 12 22 0
Orange 63122A 134 71 61 0
Orange 63123 266 75 184 0
Orange 63123A 1032 583 430 0
Orange 63124 0 0 0 0
Orange 63124A 0 0 0 0
Orange 63150 269 74 190 0
Orange 63150A 1411 764 591 0
Orange 63151 0 0 0 0
Orange 63151A 0 0 0 0
Orange 63152 0 0 0 0
Orange 63152A 0 0 0 0
Orange 63153 0 0 0 0
Orange 63153A 0 0 0 0
Orange 63154 0 0 0 0
Orange 63154A 0 0 0 0
Orange 63155 0 0 0 0
Orange 63155A 0 0 0 0
Orange 63170 62 23 39 0
Orange 63170A 299 197 95 0
Orange 63171 14 0 14 0
Orange 63171A 54 20 34 0
Orange 63172 6 1 5 0
Orange 63172A 23 3 20 0
Orange 63173 18 9 9 0
Orange 63173A 60 24 31 0
Orange 63174 0 0 0 0
Orange 63174A 0 0 0 0
Orange 63175 0 0 0 0
Orange 63175A 0 0 0 0
Orange 63201 0 0 0 0
Orange 63201A 0 0 0 0
Orange 63202 1 0 1 0
Orange 63202A 15 6 8 0
Orange 63203 0 0 0 0
Orange 63203A 0 0 0 0
Orange 63204 0 0 0 0
Orange 63204A 4 0 4 0
Orange 63205 0 0 0 0
Orange 63205A 3 1 2 0
Orange 63206 3 0 3 0
Orange 63206A 11 0 11 0
Orange 63207 0 0 0 0
Orange 63207A 9 4 5 0
Orange 63208 6 1 5 0
Orange 63208A 29 10 18 0
Orange 63210 14 9 5 0
Orange 63210A 95 42 52 0
Orange 63211 2 0 2 0
Orange 63211A 9 6 3 0
Orange 63212 1 0 1 0
Orange 63212A 2 2 0 0
Orange 63213 0 0 0 0
Orange 63213A 6 2 4 0
Orange 63214 2 0 2 0
Orange 63214A 33 10 23 0
Orange 63215 66 8 57 0
Orange 63215A 297 127 165 0
Orange 63216 406 102 300 0
Orange 63216A 1854 951 849 0
Orange 63217 0 0 0 0
Orange 63217A 0 0 0 0
Orange 63219 12 1 11 0
Orange 63219A 71 41 27 0
Orange 63220 15 7 7 0
Orange 63220A 27 15 12 0
Orange 63221 78 36 40 0
Orange 63221A 336 228 97 0
Orange 63222 0 0 0 0
Orange 63222A 3 2 1 0
Orange 63223 3 0 3 0
Orange 63223A 6 0 6 0
Orange 63224 0 0 0 0
Orange 63224A 2 0 2 0
Orange 63225 0 0 0 0
Orange 63225A 0 0 0 0
Orange 63226 1 1 0 0
Orange 63226A 1 1 0 0
Orange 63227 4 0 4 0
Orange 63227A 15 8 6 0
Orange 63228 0 0 0 0
Orange 63228A 1 1 0 0
Orange 63229 0 0 0 0
Orange 63229A 0 0 0 0
Orange 63231 135 23 111 0
Orange 63231A 686 220 458 0
Orange 63235 2 0 2 0
Orange 63235A 1 0 1 0
Orange 63236 60 15 42 0
Orange 63236A 274 124 145 0
Orange 63237 0 0 0 0
Orange 63237A 0 0 0 0
Orange 63238 0 0 0 0
Orange 63238A 0 0 0 0
Orange 63251 23 11 12 0
Orange 63251A 114 77 35 0
Orange 63252 21 3 18 0
Orange 63252A 110 68 42 0
Orange 63255 0 0 0 0
Orange 63255A 2 1 1 0
Orange 63256 0 0 0 0
Orange 63256A 0 0 0 0
Orange 63259 0 0 0 0
Orange 63259A 0 0 0 0
Orange 63260 0 0 0 0
Orange 63260A 0 0 0 0
Orange 63261 0 0 0 0
Orange 63261A 0 0 0 0
Orange 63262 424 139 276 0
Orange 63262A 2041 1196 784 0
Orange 63347 222 46 175 0
Orange 63347A 1293 533 724 0
Orange 63348 39 22 15 0
Orange 63348A 140 106 32 0
Orange 63351 22 7 15 0
Orange 63351A 123 47 73 0
Orange 63352 179 42 137 0
Orange 63352A 1036 543 453 0
Orange 63353 6 2 4 0
Orange 63353A 42 20 21 0
Orange 63358 8 2 6 0
Orange 63358A 68 20 46 0
Orange 63361 1 0 1 0
Orange 63361A 62 29 32 0
Orange 63362 199 50 147 0
Orange 63362A 824 436 370 0
Orange 63369 275 115 155 0
Orange 63369A 1233 777 418 0
Orange 63371 0 0 0 0
Orange 63371A 0 0 0 0
Orange 63372 20 9 10 0
Orange 63372A 127 97 26 0
Orange 63373 91 36 53 0
Orange 63373A 467 324 132 0
Orange 63374 168 81 83 0
Orange 63374A 960 676 249 0
Orange 63375 183 87 90 0
Orange 63375A 859 648 174 0
Orange 63377 235 43 189 0
Orange 63377A 1429 657 734 0
Orange 63383 30 1 29 0
Orange 63383A 200 65 132 0
Orange 63384 333 50 273 0
Orange 63384A 1714 727 937 0
Orange 63386 0 0 0 0
Orange 63386A 10 6 4 0
Orange 63389 0 0 0 0
Orange 63389A 0 0 0 0
Orange 63390 462 166 278 0
Orange 63390A 2133 1230 828 0
Orange 63391 23 7 16 0
Orange 63391A 180 64 113 0
Orange 65051 0 0 0 0
Orange 65051A 0 0 0 0
Orange 65052 0 0 0 0
Orange 65052A 0 0 0 0
Orange 65053 0 0 0 0
Orange 65053A 0 0 0 0
Orange 65055 0 0 0 0
Orange 65055A 1 1 0 0
Orange 65056 0 0 0 0
Orange 65056A 0 0 0 0
Orange 65057 0 0 0 0
Orange 65057A 0 0 0 0
Orange 65058 0 0 0 0
Orange 65058A 0 0 0 0
Orange 65060 0 0 0 0
Orange 65060A 0 0 0 0
Orange 65061 0 0 0 0
Orange 65061A 0 0 0 0
Orange 65062 0 0 0 0
Orange 65062A 0 0 0 0
Orange 65064 0 0 0 0
Orange 65064A 0 0 0 0
Orange 65065 0 0 0 0
Orange 65065A 0 0 0 0
Orange 65066 0 0 0 0
Orange 65066A 0 0 0 0
Orange 65067 0 0 0 0
Orange 65067A 0 0 0 0
Orange 65068 0 0 0 0
Orange 65068A 0 0 0 0
Orange 65069 0 0 0 0
Orange 65069A 0 0 0 0
Orange 65071 0 0 0 0
Orange 65071A 0 0 0 0
Orange 65081 176 30 143 0
Orange 65081A 584 209 358 0
Orange 65083 0 0 0 0
Orange 65083A 0 0 0 0
Orange 65087 158 81 73 0
Orange 65087A 549 423 110 0
Orange 65091 20 12 7 0
Orange 65091A 218 131 80 0
Orange 65093 0 0 0 0
Orange 65093A 0 0 0 0
Orange 65097 0 0 0 0
Orange 65097A 0 0 0 0
Orange 65107 0 0 0 0
Orange 65107A 0 0 0 0
Orange 67113 257 69 182 0
Orange 67113A 1135 533 567 0
Orange 67114 410 81 323 0
Orange 67114A 1818 872 885 0
Orange 67115 184 35 144 0
Orange 67115A 951 446 470 0
Orange 67116 359 73 279 0
Orange 67116A 1601 814 726 0
Orange 67117 368 90 273 0
Orange 67117A 1462 720 668 0
Orange 67118 405 90 304 0
Orange 67118A 1691 846 775 0
Orange 67120 143 34 107 0
Orange 67120A 582 278 275 0
Orange 67121 410 65 339 0
Orange 67121A 1607 621 931 0
Orange 67122 0 0 0 0
Orange 67122A 0 0 0 0
Orange 68007 16 6 10 0
Orange 68007A 103 64 37 0
Orange 68043 2 2 0 0
Orange 68043A 22 11 10 0
Orange 68044 2 2 0 0
Orange 68044A 46 42 4 0
Orange 68050 135 45 83 0
Orange 68050A 1176 595 539 0
Orange 68052 106 85 20 0
Orange 68052A 605 520 79 0
Orange 68053 201 79 114 0
Orange 68053A 1309 927 357 0
Orange 68057 252 135 102 0
Orange 68057A 1783 1229 515 0
Orange 68058 163 73 84 0
Orange 68058A 1038 539 449 0
Orange 68059 176 63 103 0
Orange 68059A 1208 623 535 0
Orange 68061 296 199 89 0
Orange 68061A 1499 1227 247 0
Orange 68070 256 114 131 0
Orange 68070A 1341 909 374 0
Orange 68073 217 128 85 0
Orange 68073A 1385 1015 336 0
Orange 68074 222 114 102 0
Orange 68074A 913 625 256 0
Orange 68076 175 62 106 0
Orange 68076A 872 550 281 0
Orange 68077 183 87 86 0
Orange 68077A 1083 830 226 0
Orange 68078 151 87 57 0
Orange 68078A 766 633 126 0
Orange 68083 163 120 38 0
Orange 68083A 907 726 159 0
Orange 68086 174 128 44 0
Orange 68086A 877 673 172 0
Orange 68091 93 57 33 0
Orange 68091A 510 359 144 0
Orange 68094 140 102 35 0
Orange 68094A 963 838 109 0
Orange 68098 181 139 38 0
Orange 68098A 1223 1017 184 0
Orange 68099 123 85 33 0
Orange 68099A 707 593 94 0
Orange 68100 122 87 33 0
Orange 68100A 550 466 70 0
Orange 68103 505 364 126 0
Orange 68103A 2585 2179 351 0
Orange 68106 107 80 24 0
Orange 68106A 806 669 124 0
Orange 68107 44 36 7 0
Orange 68107A 306 263 38 0
Orange 68115 182 138 43 0
Orange 68115A 994 819 157 0
Orange 68119 209 154 53 0
Orange 68119A 1415 1159 224 0
Orange 68123 182 106 70 0
Orange 68123A 1084 823 240 0
Orange 68128 217 134 77 0
Orange 68128A 1602 1333 234 0
Orange 68130 197 132 58 0
Orange 68130A 1444 1209 217 0
Orange 68131 80 58 21 0
Orange 68131A 620 510 101 0
Orange 68133 87 50 35 0
Orange 68133A 783 614 148 0
Orange 68135 352 201 145 0
Orange 68135A 2048 1607 395 0
Orange 68137 293 169 118 0
Orange 68137A 2356 1763 531 0
Orange 68138 135 68 62 0
Orange 68138A 1005 718 261 0
Orange 68145 96 34 56 0
Orange 68145A 520 362 141 0
Orange 68146 92 32 57 0
Orange 68146A 507 285 209 0
Orange 68156 0 0 0 0
Orange 68156A 0 0 0 0
Orange 68158 303 136 144 0
Orange 68158A 1717 1197 456 0
Orange 68162 147 111 33 0
Orange 68162A 981 821 151 0
Orange 68163 0 0 0 0
Orange 68163A 0 0 0 0
Orange 68166 126 99 23 0
Orange 68166A 739 630 104 0
Orange 68167 36 16 19 0
Orange 68167A 291 214 63 0
Orange 68177 215 172 40 0
Orange 68177A 953 802 134 0
Orange 68179 98 62 34 0
Orange 68179A 657 522 121 0
Orange 68180 50 40 8 0
Orange 68180A 219 187 28 0
Orange 68181 105 57 41 0
Orange 68181A 584 429 133 0
Orange 68183 122 68 49 0
Orange 68183A 937 657 251 0
Orange 68185 343 140 185 0
Orange 68185A 2060 1135 848 0
Orange 68188 117 65 45 0
Orange 68188A 557 424 115 0
Orange 68194 307 172 123 0
Orange 68194A 2095 1285 734 0
Orange 68195 143 70 64 0
Orange 68195A 897 560 300 0
Orange 68196 221 105 107 0
Orange 68196A 1599 910 648 0
Orange 68197 214 57 138 0
Orange 68197A 1150 492 605 0
Orange 68212 45 21 24 0
Orange 68212A 241 142 95 0
Orange 68213 74 53 20 0
Orange 68213A 332 294 33 0
Orange 68214 16 10 6 0
Orange 68214A 54 42 11 0
Orange 68215 56 45 11 0
Orange 68215A 205 176 26 0
Orange 68216 104 75 28 0
Orange 68216A 694 584 98 0
Orange 68217 25 21 4 0
Orange 68217A 181 151 28 0
Orange 68273 192 106 84 0
Orange 68273A 1096 748 305 0
Orange 68279 117 71 42 0
Orange 68279A 663 491 160 0
Orange 68283 338 151 174 0
Orange 68283A 2216 1603 570 0
Orange 68287 182 108 70 0
Orange 68287A 1359 968 364 0
Orange 68296 267 192 68 0
Orange 68296A 1550 1283 237 0
Orange 68297 226 154 62 0
Orange 68297A 980 840 119 0
Orange 68302 91 66 22 0
Orange 68302A 351 292 50 0
Orange 68305 20 17 2 0
Orange 68305A 121 97 22 0
Orange 68306 320 216 88 0
Orange 68306A 2079 1656 378 0
Orange 68311 1 0 1 0
Orange 68311A 50 32 18 0
Orange 68315 268 131 131 0
Orange 68315A 1353 914 401 0
Orange 68316 129 63 64 0
Orange 68316A 669 436 213 0
Orange 68318 229 117 103 0
Orange 68318A 877 620 228 0
Orange 68319 101 38 57 0
Orange 68319A 548 356 172 0
Orange 68324 339 146 183 0
Orange 68324A 1581 1028 502 0
Orange 68330 276 205 68 0
Orange 68330A 1550 1265 247 0
Orange 68334 251 182 59 0
Orange 68334A 1668 1422 220 0
Orange 68335 19 8 10 0
Orange 68335A 139 94 39 0
Orange 68336 271 144 121 0
Orange 68336A 1701 1230 428 0
Orange 68339 215 133 80 0
Orange 68339A 1226 956 236 0
Orange 68350 107 28 72 0
Orange 68350A 574 322 216 0
Orange 68364 124 71 50 0
Orange 68364A 620 459 142 0
Orange 68365 244 98 139 0
Orange 68365A 1519 990 475 0
Orange 68367 126 48 71 0
Orange 68367A 732 435 270 0
Orange 68369 110 49 57 0
Orange 68369A 488 314 146 0
Orange 69106 399 52 342 0
Orange 69106A 1585 708 834 0
Orange 69110 368 64 290 0
Orange 69110A 1988 993 910 0
Orange 69111 178 34 134 0
Orange 69111A 884 428 405 0
Orange 69112 1118 240 833 0
Orange 69112A 5221 2465 2542 0
Orange 69122 0 0 0 0
Orange 69122A 2 0 1 0
Orange 69123 0 0 0 0
Orange 69123A 2 1 1 0
Orange 69124 4 0 4 0
Orange 69124A 13 6 7 0
Orange 69125 0 0 0 0
Orange 69125A 0 0 0 0
Orange 69126 0 0 0 0
Orange 69126A 0 0 0 0
Orange 69127 0 0 0 0
Orange 69127A 0 0 0 0
Orange 69141 0 0 0 0
Orange 69141A 0 0 0 0
Orange 70075 0 0 0 0
Orange 70075A 0 0 0 0
Orange 70076 0 0 0 0
Orange 70076A 0 0 0 0
Orange 70079 0 0 0 0
Orange 70079A 0 0 0 0
Orange 70080 0 0 0 0
Orange 70080A 0 0 0 0
Orange 70085 0 0 0 0
Orange 70085A 0 0 0 0
Orange 70087 233 62 167 0
Orange 70087A 600 362 219 0
Orange 70089 93 26 65 0
Orange 70089A 226 117 100 0
Orange 70092 0 0 0 0
Orange 70092A 0 0 0 0
Orange 70093 0 0 0 0
Orange 70093A 0 0 0 0
Orange 70096 0 0 0 0
Orange 70096A 0 0 0 0
Orange 70111 0 0 0 0
Orange 70111A 0 0 0 0
Orange 70112 0 0 0 0
Orange 70112A 5 1 4 0
Orange 70114 0 0 0 0
Orange 70114A 0 0 0 0
Orange 70115 0 0 0 0
Orange 70115A 0 0 0 0
Orange 70116 0 0 0 0
Orange 70116A 0 0 0 0
Orange 70117 2 1 1 0
Orange 70117A 11 5 6 0
Orange 70118 0 0 0 0
Orange 70118A 2 1 0 0
Orange 70119 0 0 0 0
Orange 70119A 0 0 0 0
Orange 70120 0 0 0 0
Orange 70120A 0 0 0 0
Orange 70121 0 0 0 0
Orange 70121A 0 0 0 0
Orange 70122 0 0 0 0
Orange 70122A 0 0 0 0
Orange 70123 0 0 0 0
Orange 70123A 0 0 0 0
Orange 70124 0 0 0 0
Orange 70124A 0 0 0 0
Orange 70125 0 0 0 0
Orange 70125A 0 0 0 0
Orange 70126 0 0 0 0
Orange 70126A 0 0 0 0
Orange 70127 0 0 0 0
Orange 70127A 0 0 0 0
Orange 70128 0 0 0 0
Orange 70128A 0 0 0 0
Orange 70133 0 0 0 0
Orange 70133A 0 0 0 0
Orange 70134 0 0 0 0
Orange 70134A 0 0 0 0
Orange 70135 0 0 0 0
Orange 70135A 0 0 0 0
Orange 70136 0 0 0 0
Orange 70136A 0 0 0 0
Orange 71120 301 146 150 0
Orange 71120A 1622 1140 443 0
Orange 71121 137 68 63 0
Orange 71121A 595 422 154 0
Orange 71125 5 3 2 0
Orange 71125A 29 15 10 0
Orange 71126 0 0 0 0
Orange 71126A 0 0 0 0
Orange 71127 81 36 41 0
Orange 71127A 565 403 139 0
Orange 71229 0 0 0 0
Orange 71229A 0 0 0 0
Orange 71231 256 89 162 0
Orange 71231A 1197 645 523 0
Orange 71232 108 56 51 0
Orange 71232A 603 461 119 0
Orange 71237 0 0 0 0
Orange 71237A 0 0 0 0
Orange 71239 345 168 170 0
Orange 71239A 1512 1070 405 0
Orange 71240 384 143 231 0
Orange 71240A 1757 1128 590 0
Orange 71245 278 75 194 0
Orange 71245A 1553 851 664 0
Orange 71247 19 5 13 0
Orange 71247A 55 35 18 0
Orange 71253 0 0 0 0
Orange 71253A 0 0 0 0
Orange 71256 3 0 3 0
Orange 71256A 11 4 7 0
Orange 71258 170 68 98 0
Orange 71258A 905 581 297 0
Orange 71259 0 0 0 0
Orange 71259A 0 0 0 0
Orange 71262 273 62 203 0
Orange 71262A 1402 854 496 0
Orange 71263 129 35 93 0
Orange 71263A 802 455 326 0
Orange 71264 139 38 96 0
Orange 71264A 862 472 357 0
Orange 71266 319 85 229 0
Orange 71266A 1818 1029 751 0
Orange 71269 184 65 118 0
Orange 71269A 1053 647 371 0
Orange 71270 391 139 241 0
Orange 71270A 2364 1492 809 0
Orange 71271 0 0 0 0
Orange 71271A 0 0 0 0
Orange 71272 4 2 1 0
Orange 71272A 14 9 5 0
Orange 71283 241 141 90 0
Orange 71283A 1074 839 220 0
Orange 71284 171 56 110 0
Orange 71284A 865 509 342 0
Orange 71285 110 57 50 0
Orange 71285A 591 400 174 0
Orange 71347 0 0 0 0
Orange 71347A 0 0 0 0
Orange 71349 0 0 0 0
Orange 71349A 0 0 0 0
Orange 71350 167 113 49 0
Orange 71350A 672 530 127 0
Orange 71356 0 0 0 0
Orange 71356A 0 0 0 0
Orange 71357 344 140 193 0
Orange 71357A 1511 974 501 0
Orange 71361 169 35 131 0
Orange 71361A 999 541 431 0
Orange 71362 3 2 1 0
Orange 71362A 12 8 4 0
Orange 71364 93 37 52 0
Orange 71364A 414 298 109 0
Orange 71368 199 65 127 0
Orange 71368A 1352 892 425 0
Orange 71370 299 110 177 0
Orange 71370A 1519 907 577 0
Orange 71378 0 0 0 0
Orange 71378A 0 0 0 0
Orange 71380 21 6 15 0
Orange 71380A 112 57 53 0
Orange 71381 193 59 128 0
Orange 71381A 1906 1124 735 0
Orange 71401 0 0 0 0
Orange 71401A 0 0 0 0
Orange 71402 0 0 0 0
Orange 71402A 0 0 0 0
Orange 71403 0 0 0 0
Orange 71403A 0 0 0 0
Orange 71404 0 0 0 0
Orange 71404A 0 0 0 0
Orange 71405 0 0 0 0
Orange 71405A 0 0 0 0
Orange 71406 0 0 0 0
Orange 71406A 0 0 0 0
Orange 71407 0 0 0 0
Orange 71407A 0 0 0 0
Orange 71408 0 0 0 0
Orange 71408A 0 0 0 0
Orange 72080 0 0 0 0
Orange 72080A 0 0 0 0
Orange 72081 29 7 21 0
Orange 72081A 182 79 95 0
Orange 72085 0 0 0 0
Orange 72085A 0 0 0 0
Orange 72087 0 0 0 0
Orange 72087A 0 0 0 0
Orange 72091 386 78 306 0
Orange 72091A 1970 820 1098 0
Orange 72093 52 14 37 0
Orange 72093A 217 69 141 0
Orange 72096 360 73 283 0
Orange 72096A 1864 846 980 0
Orange 72098 0 0 0 0
Orange 72098A 0 0 0 0
Orange 72100 75 19 55 0
Orange 72100A 295 131 157 0
Orange 72110 0 0 0 0
Orange 72110A 0 0 0 0
Orange 72120 5 0 5 0
Orange 72120A 31 12 17 0
Orange 72121 84 24 56 0
Orange 72121A 318 171 136 0
Orange 72122 80 22 52 0
Orange 72122A 333 160 164 0
Orange 72197 301 67 226 0
Orange 72197A 1635 746 860 0
Orange 72199 2 0 2 0
Orange 72199A 33 12 21 0
Orange 72254 397 80 311 0
Orange 72254A 1757 855 870 0
Orange 72255 460 146 307 0
Orange 72255A 1700 924 732 0
Orange 72256 236 45 186 0
Orange 72256A 1112 495 588 0
Orange 72269 113 25 85 0
Orange 72269A 504 233 263 0
Orange 72272 184 32 151 0
Orange 72272A 872 419 442 0
Orange 72312 58 12 45 0
Orange 72312A 247 118 127 0
Orange 72314 331 74 253 0
Orange 72314A 1502 703 759 0
Orange 72318 222 59 161 0
Orange 72318A 858 487 350 0
Orange 72321 110 19 88 0
Orange 72321A 453 221 225 0
Orange 75110 189 23 164 0
Orange 75110A 1006 381 611 0
Orange 75112 0 0 0 0
Orange 75112A 0 0 0 0
Orange 75113 56 12 41 0
Orange 75113A 266 97 157 0
Orange 75114 197 28 164 0
Orange 75114A 1111 385 694 0
Orange 75115 1 0 1 0
Orange 75115A 6 0 6 0
Orange 75116 136 23 111 0
Orange 75116A 804 311 471 0
Orange 75117 11 1 10 0
Orange 75117A 89 39 49 0
Orange 75120 0 0 0 0
Orange 75120A 2 0 2 0
Orange 75121 12 1 11 0
Orange 75121A 52 20 32 0
Orange 75122 60 17 42 0
Orange 75122A 256 103 143 0
Orange SOV_CD39 0 105133 115034 0
Orange SOV_CD38 0 4504 0 2111
Orange SOV_CD46 0 157803 71716 0
Orange SOV_CD47 0 67043 62220 0
Orange SOV_CD45 0 221843 193096 0
Orange SOV_CD48 0 193362 201738 0
Orange SOV_CD49 0 44853 57423 0
Orange SOV_SD29 0 0 0 0
Orange SOV_SD37 0 0 0 0
Orange SOV_SD32 0 0 0 0
Orange SOV_SD34 0 0 0 0
Orange SOV_SD36 0 0 0 0
Orange SOV_AD55 0 0 0 0
Orange SOV_AD65 0 0 0 0
Orange SOV_AD68 0 0 0 0
Orange SOV_AD69 0 0 0 0
Orange SOV_AD72 0 0 0 0
Orange SOV_AD73 0 0 0 0
Orange SOV_AD74 0 0 0 0
Orange SOV_BE04 0 0 0 0
Orange SOV_AD00 0 0 0 0
Orange SOV_CD00 0 0 0 0
Orange SOV_SD00 0 0 0 0
Orange SOV_BE00 0 0 0 0
"Los Angeles" 0050005A 792 138 595 0
"Los Angeles" 0050005AA 1059 374 651 0
"Los Angeles" 0050014A 223 34 181 0
"Los Angeles" 0050014AA 351 129 208 0
"Los Angeles" 0050022A 15 3 10 0
"Los Angeles" 0050022AA 41 12 24 0
"Los Angeles" 0050024A 1 0 0 0
"Los Angeles" 0050024AA 0 0 0 0
"Los Angeles" 0050025A 1 0 1 0
"Los Angeles" 0050025AA 4 2 2 0
"Los Angeles" 0050026A 1 0 1 0
"Los Angeles" 0050026AA 0 0 0 0
"Los Angeles" 0050027A 1 0 1 0
"Los Angeles" 0050027AA 0 0 0 0
"Los Angeles" 0050028A 0 0 0 0
"Los Angeles" 0050028AA 0 0 0 0
"Los Angeles" 0050052D 0 0 0 0
"Los Angeles" 0050052DA 0 0 0 0
"Los Angeles" 0050056A 1 0 1 0
"Los Angeles" 0050056AA 0 0 0 0
"Los Angeles" 0050059A 408 61 333 0
"Los Angeles" 0050059AA 646 199 427 0
"Los Angeles" 0050063A 634 65 560 0
"Los Angeles" 0050063AA 1137 375 714 0
"Los Angeles" 0070006A 399 160 211 0
"Los Angeles" 0070006AA 1479 940 379 0
"Los Angeles" 0070008A 190 34 136 0
"Los Angeles" 0070008AA 717 399 239 0
"Los Angeles" 0070041A 323 91 209 0
"Los Angeles" 0070041AA 930 534 315 0
"Los Angeles" 0080001A 525 195 285 0
"Los Angeles" 0080001AA 1822 1100 530 0
"Los Angeles" 0080012A 439 148 264 0
"Los Angeles" 0080012AA 2114 1229 665 0
"Los Angeles" 0080043A 559 185 319 0
"Los Angeles" 0080043AA 1875 1111 579 0
"Los Angeles" 0080047A 387 132 225 0
"Los Angeles" 0080047AA 1300 830 331 0
"Los Angeles" 0080050A 432 150 241 0
"Los Angeles" 0080050AA 1640 954 483 0
"Los Angeles" 0080052A 480 165 276 0
"Los Angeles" 0080052AA 1825 1148 473 0
"Los Angeles" 0090002A 1 1 0 0
"Los Angeles" 0090002AA 0 0 0 0
"Los Angeles" 0090003A 737 85 636 0
"Los Angeles" 0090003AA 1392 502 839 0
"Los Angeles" 0090005B 34 3 31 0
"Los Angeles" 0090005BA 82 44 36 0
"Los Angeles" 0090005E 0 0 0 0
"Los Angeles" 0090005EA 0 0 0 0
"Los Angeles" 0090006A 10 1 8 0
"Los Angeles" 0090006AA 42 25 13 0
"Los Angeles" 0090007B 0 0 0 0
"Los Angeles" 0090007BA 4 1 3 0
"Los Angeles" 0090007C 1 0 1 0
"Los Angeles" 0090007CA 1 0 1 0
