COUNTY AREA TOTAL DEM REP LIB WI
COUNTY AREA TOTAL Baxley Armistead Adams WRITEIN
Tuscaloosa "FOSTERS-RALPH VFD - RALPH" 0 151 119 0 0
Tuscaloosa "HAGLER VFD" 0 75 70 0 0
Tuscaloosa "HILLCREST HIGH SCHOOL .1" 0 424 576 8 2
Tuscaloosa "HILLCREST HIGH SCHOOL .2" 0 268 291 5 0
Tuscaloosa "HILLCREST HIGH SCHOOL .3" 0 368 496 5 0
Tuscaloosa "HOLT ARMORY .1" 0 471 176 8 0
Tuscaloosa "HOLT ARMORY .2" 0 305 80 2 0
Tuscaloosa "JAYCEE PARK .1" 0 20 24 0 0
Tuscaloosa "JAYCEE PARK .2" 0 376 272 3 0
Tuscaloosa "JAYCEE PARK .3" 0 606 382 21 1
Tuscaloosa "KELLERMAN VOTING BLDG" 0 53 42 2 0
Tuscaloosa LAKEVIEW 0 298 635 26 0
Tuscaloosa "MAYFIELD FIRE" 0 35 59 0 0
Tuscaloosa "McABEE CENTER .1" 0 307 330 10 0
Tuscaloosa "McABEE CENTER .2" 0 305 283 6 0
Tuscaloosa "McABEE CENTER .3" 0 9 8 0 0
Tuscaloosa "McDONALD HUGHES COMM .1" 0 225 10 4 0
Tuscaloosa "McDONALD HUGHES COMM .2" 0 490 15 4 0
Tuscaloosa "McDONALD HUGHES COMM .3" 0 649 13 4 0
Tuscaloosa "McFARLAND MALL .1" 0 121 105 4 0
Tuscaloosa "McFARLAND MALL .2" 0 272 242 5 0
Tuscaloosa "McFARLAND MALL .3" 0 287 277 9 0
Tuscaloosa "McFARLAND MALL .4" 0 842 482 15 1
Tuscaloosa "MONTGOMERY VFD" 0 102 187 6 0
Tuscaloosa "MOUNT OLIVE VFD" 0 261 344 16 0
Tuscaloosa "NORTHPORT CIVIC CENTER .1" 0 384 457 6 0
Tuscaloosa "NORTHPORT CIVIC CENTER .2" 0 274 334 7 0
Tuscaloosa "NORTHPORT CIVIC CENTER .3" 0 285 297 5 1
Tuscaloosa "NORTHPORT COMMUNITY CENTER .1" 0 367 283 18 0
Tuscaloosa "NORTHPORT COMMUNITY CENTER .2" 0 189 140 5 0
Tuscaloosa "OLD SAMANTHA SCHOOL" 0 118 159 2 0
Tuscaloosa "PETERSON METHODIST" 0 203 183 9 0
Tuscaloosa "PHELPS CENTER .1" 0 144 335 7 0
Tuscaloosa "PHELPS CENTER .2" 0 240 515 6 0
Tuscaloosa "ROMULUS VFD" 0 84 102 3 0
Tuscaloosa "SAMANTHA VFD" 0 154 218 5 0
Tuscaloosa "SHERIFFS OFFICE FIRING RANGE" 0 62 58 1 0
Tuscaloosa "SIPSEY VALLEY VFD - BUHL" 0 76 151 3 0
Tuscaloosa "SIPSEY VALLEY VFD - ELROD" 0 62 72 1 0
Tuscaloosa "SKYLAND ELEMENTARY .1" 0 304 213 9 0
Tuscaloosa "SKYLAND ELEMENTARY .2" 0 435 217 6 0
Tuscaloosa "SKYLAND ELEMENTARY .3" 0 152 84 3 0
Tuscaloosa "SKYLAND OAKS RETIREMENT .1" 0 483 100 10 0
Tuscaloosa "SKYLAND OAKS RETIREMENT .2" 0 628 261 8 0
Tuscaloosa "SOUTHSIDE COMMUNITY .1" 0 515 51 3 0
Tuscaloosa "SOUTHSIDE COMMUNITY .2" 0 4 1 0 0
Tuscaloosa "SPRAYBERRY REGIONAL ED CTR .1" 0 401 133 1 0
Tuscaloosa "SPRAYBERRY REGIONAL ED CTR .2" 0 3 0 0 0
Tuscaloosa "STILLMAN COLLEGE .1" 0 451 16 2 0
Tuscaloosa "STILLMAN COLLEGE .2" 0 216 13 1 0
Tuscaloosa "STILLMAN COLLEGE .3" 0 334 10 1 0
Tuscaloosa "STILLMAN COLLEGE .4" 0 694 25 8 0
Tuscaloosa "TANNEHILL VALLEY BAPTIST" 0 147 404 5 0
Tuscaloosa "TUSCALOOSA ACADEMY .1" 0 529 731 14 1
Tuscaloosa "TUSCALOOSA ACADEMY .2" 0 331 492 6 1
Tuscaloosa "TUSCALOOSA ACADEMY .3" 0 282 408 6 1
Tuscaloosa "TUSCALOOSA ACADEMY .4" 0 0 0 0 0
Tuscaloosa "U OF A RECREATION CENTER .1" 0 0 0 0 0
Tuscaloosa "U OF A RECREATION CENTER .2" 0 441 420 36 3
Tuscaloosa "U OF A RECREATION CENTER .3" 0 20 21 0 0
Tuscaloosa "UNITY BAPTIST" 0 233 67 1 0
Tuscaloosa "UNIVERSITY MALL .1" 0 80 78 4 0
Tuscaloosa "UNIVERSITY MALL .2" 0 358 383 15 0
Tuscaloosa "UNIVERSITY MALL .3" 0 77 78 5 0
Tuscaloosa "VANCE COMMUNITY" 0 218 245 13 0
Tuscaloosa "VESTAVIA HILLS ELEMENTARY .1" 0 52 70 1 0
Tuscaloosa "VESTAVIA HILLS ELEMENTARY .2" 0 480 670 14 0
Tuscaloosa "WHITSON UNITED METH CHURCH" 0 21 17 0 0
Tuscaloosa "WINDHAM SPRINGS CHURCH" 0 41 53 5 0
Tuscaloosa "YELLOW CREEK VFD" 0 154 164 2 0
Walker Absentee 0 285 204 4 0
Walker "1-Jasper Mall" 0 122 147 5 0
Walker "2-Jasper Mall" 0 120 155 1 0
Walker "3-Jasper Mall" 0 187 159 3 0
Walker "4-Jasper Mall" 0 113 139 1 0
Walker "5-Jasper Mall" 0 146 169 6 0
Walker "6-Jasper Mall" 0 136 158 2 0
Walker "7-Jasper Mall" 0 109 169 3 0
Walker "8-Swann Gymnasium" 0 211 160 11 0
Walker "9-Swann Gymnasium" 0 180 157 10 0
Walker "10-Swann Gymnasium" 0 194 143 4 0
Walker "11-Swann Gymnasium" 0 228 140 5 0
Walker "12-Farmstead Sch." 0 171 215 6 0
Walker "13-Farmstead Sch." 0 195 194 10 0
Walker "14-Farmstead Sch." 0 193 190 4 0
Walker "15-Farmstead School" 0 221 203 8 0
Walker "16-Manchester Comm" 0 116 86 5 0
Walker "17-Redmill Comm" 0 151 136 6 0
Walker "18-Saragossa Comm." 0 144 113 8 0
Walker "19-Meadow-Smith Lib." 0 341 71 3 0
Walker "20-Carbon Hill Meth." 0 168 77 4 0
Walker "21-Carbon Hill Meth." 0 184 91 5 0
Walker "22-Carbon Hill Meth." 0 167 79 5 0
Walker "23-Pocahontas Meth." 0 124 80 4 0
Walker 24-Townley 0 74 56 3 0
Walker 25-Oakman 0 194 91 6 0
Walker 26-Oakman 0 184 96 4 0
Walker "27-Tutlwiler Fire Dept." 0 109 75 2 0
Walker 28-Goodsprings 0 202 104 4 0
Walker "29-Cordova VFW" 0 251 142 6 0
Walker "30-Cordova VFW" 0 165 97 6 0
Walker "31-Cordova VFW" 0 240 168 3 0
Walker "32-Dora Civic Ctr." 0 242 174 1 0
Walker "33-Dora Civic Ctr." 0 172 135 2 0
Walker "34-Valley Sch." 0 205 150 8 0
Walker "35-Valley Sch." 0 199 119 7 0
Walker 36-Pineywoods 0 191 217 6 0
Walker "37-Sipsey Sch." 0 251 100 9 0
Walker "38-Empire Union" 0 288 177 7 0
Walker "39-Curry Comm. Ctr" 0 109 140 2 0
Walker "40-Curry Comm. Ctr." 0 100 154 6 0
Walker "41-Curry Comm Ctr." 0 104 134 5 0
Walker "42-Old Herman Ch." 0 128 159 7 0
Walker "43-Frosts Corona" 0 87 49 2 0
Walker "44-Copeland Ferry" 0 91 99 6 0
Walker "45-Lib. Hill Ch." 0 23 26 0 0
Walker "46-Pleasantfield Ch." 0 38 25 0 0
Walker "47-Twilley Town Ch." 0 180 94 6 0
Walker "48-Parrish HS Old" 0 237 116 9 0
Walker "49-Parrish HS Old" 0 213 94 4 0
Walker "50-Parish HS. Old." 0 199 105 11 0
Walker "51-Eldridge City Hl" 0 77 89 0 0
Walker "52-Kansas City Hall" 0 101 80 3 0
Walker "53-Rice's Chapel" 0 80 58 5 0
Walker "54-Boldo Comm. Ctr." 0 166 157 5 0
Walker "55-Boldo Comm. Ctr." 0 144 107 5 0
Walker "56-Macedonia Ch." 0 102 80 2 0
Walker "57-Abundant Life Ch." 0 101 61 3 0
Walker "58-Prospect Meth Ch." 0 161 91 5 0
Walker "59-Prospect Meth Ch." 0 117 65 2 0
Walker "60-Thach Sch." 0 191 197 7 0
Walker "61-Liberty Grove" 0 180 213 5 0
Walker "62-Nauvoo City Hall" 0 181 72 8 0
Walker "63-Dog Town Sch." 0 139 69 1 0
Walker "64-McCollum Ntl. Grd." 0 87 63 4 0
Walker "65-Bevill St." 0 172 205 9 0
Walker "66-Bevill St." 0 107 153 6 0
Walker "67-Bevill St." 0 193 167 2 0
Walker "68-Dillworth Comm." 0 105 81 2 0
Walker "69-Argo Fire Dept." 0 133 81 4 0
Walker "70-New Hope Bap Chr" 0 213 176 3 0
Walker "71-Woods Mobile HM" 0 93 63 3 0
Walker Challenged 0 2 2 1 0
Washington "ABSENTEE VOTERS" 0 70 53 0 0
Washington BIGBEE 0 52 35 2 0
Washington CALVERT 0 85 29 2 0
Washington "CHARITY CHAPEL" 0 64 33 1 0
Washington "CHATOM .1 COURTHOUSE" 0 158 107 1 0
Washington "CHATOM .2 COURTHOUSE" 0 178 127 1 0
Washington "COPELAND VFD" 0 50 97 0 0
Washington "DEER PARK VFD" 0 214 151 3 0
Washington "EPWORTH VFD" 0 80 52 6 0
Washington "FAIRFORD VFD" 0 96 44 1 0
Washington "FRANKVILLE VFD" 0 136 52 2 0
Washington "FRUITDALE VFD" 0 94 67 3 0
Washington "HOBSON VFD" 0 78 75 1 0
Washington JORDAN 0 74 53 5 0
Washington KOENTON 0 78 44 2 0
Washington "LATON HILL" 0 95 117 3 0
Washington "LEROY - CARSON" 0 241 161 6 0
Washington LOPER 0 0 0 0 0
Washington MALCOLM 0 66 38 3 0
Washington "MCINTOSH .1" 0 183 53 0 0
Washington "MCINTOSH .2" 0 258 55 7 0
Washington "MCINTOSH .3" 0 151 32 3 0
Washington "MILLRY .1 VFD" 0 138 131 3 0
Washington "MILLRY .2 CITY HALL" 0 157 90 1 0
Washington "RED CREEK VFD" 0 67 129 2 0
Washington SEABOARD 0 43 29 2 0
Washington "SIMS CHAPEL" 0 78 47 0 0
Washington "ST_ STEPHENS" 0 131 163 3 0
Washington SUNFLOWER 0 90 35 1 0
Washington "TIBBIE VFD" 0 141 95 4 0
Washington "WAGARVILLE VFD" 0 187 106 2 0
Washington YARBO 0 82 61 2 0
Washington "YELLOW PINE" 0 27 10 1 0
Wilcox "ABSENTEE VOTERS" 0 200 47 1 0
Wilcox "ALBERTA OLD ELEMENTARY SCHOOL" 0 219 10 6 2
Wilcox "ALLENTON GW WATTS ELEMENTARY" 0 91 16 0 0
Wilcox "ARLINGTON COMMUNITY CENTER" 0 114 65 2 0
Wilcox "BOYKIN NUTRITION CENTER" 0 157 6 1 0
Wilcox "BRIDGEPORT NATIONAL GUARD" 0 44 52 0 0
Wilcox "CALEDONIA EM JONES" 0 61 7 1 0
Wilcox CLIFTON 0 26 2 0 0
Wilcox "COY PUBLIC SCHOOL HOUSE" 0 125 28 1 0
Wilcox "FURMAN BARLOW STORE" 0 90 17 1 0
Wilcox "GRAMPIN HILLS NATIONAL GUARD" 0 10 6 0 0
Wilcox "LOWER PEACHTREE COMMUNITY CNTR" 0 150 2 0 0
Wilcox "MAGNOLIA PEBBLE HOLY CROSS" 0 276 29 1 0
Wilcox "NATIONAL GUARD ARMORY CAMDEN" 0 128 219 2 1
Wilcox "OLD CANTON BEND SCHOOL" 0 110 12 0 0
Wilcox "MILLER'S FERRY RIVERVIEW BAPTIST" 0 34 49 0 0
Wilcox "PINE APPLE FIRE STATION" 0 64 85 2 0
Wilcox "PINE HILL CITY HALL" 0 211 234 4 1
Wilcox "PINE HILL MIDDLE SCHOOL" 0 110 10 4 0
Wilcox "PRAIRIE BLUFF-CATHERINE-STORE" 0 125 36 3 0
Wilcox "SEDAN PORTABLE BUILDING" 0 53 31 0 1
Wilcox "SHADY ACRES" 0 153 54 0 0
Wilcox "SNOW HILL ST_ PAUL AME CHURCH" 0 91 4 1 0
Wilcox "SOUTHEAST CAMDEN CRTHS ANNEX" 0 215 108 0 0
Wilcox "SUNNY SOUTH COUNTY ROAD 1" 0 76 34 1 0
Wilcox "VOL_ BLDG_ - ANNEMANIE" 0 124 3 0 0
Wilcox "WESTGATE PARK" 0 96 2 2 0
Wilcox "YELLOW BLUFF CITY HALL" 0 153 11 0 0
Winston "ABSENTEE VOTERS" 0 93 124 1 0
Winston "A R C BUILDING" 0 250 362 9 3
Winston "ADDISON COMMUNITY CENTER" 0 293 420 12 3
Winston "ARLEY FIRE STATION & BETHEL BX" 0 352 514 14 4
Winston "ASHRIDGE FIRE STATION" 0 163 238 8 0
Winston DELMAR 0 101 113 4 0
Winston "DOUBLE SPRINGS COMM CENTER .1" 0 391 399 19 4
Winston "DOUBLE SPRINGS COMM CENTER .2" 0 142 170 0 4
Winston "HALEYVILLE CITY HALL" 0 203 254 12 0
Winston "HALEYVILLE HOUSING AUTHORITY" 0 97 116 0 1
Winston "HELICAN FIRE STATION" 0 85 142 5 1
Winston "HOUSTON FIRE STATION" 0 153 166 4 1
Winston "LYNN CITY HALL" 0 165 295 11 0
Winston "MORELAND FIRE STATION" 0 47 138 4 0
Winston "NATURAL BRIDGE" 0 42 59 4 0
Winston "NEEDMORE / HOME ZONE" 0 153 253 5 2
Winston "NEIGHBORHOOD FCLTY_ BUILDING" 0 160 254 5 1
Winston "NESMITH COMMUNITY CENTER" 0 45 78 1 0
Winston "O MARYS MILL" 0 25 11 0 0
Winston "PEBBLE FIRE HOUSE" 0 53 112 4 0
Winston "POPLAR SPRINGS/SPORTSMANS CLUB" 0 149 143 13 2
Winston "S_HALEYVILLE SCOUT HEADQUARTER" 0 72 48 2 1
Winston "UPSHAW FRIENDSHIP CHURCH" 0 80 65 2 1
