DIST COUNTY AREA TOTAL DEM REP NPA NPA OverVotes REF NPA UnderVotes WriteinVotes
DIST COUNTY AREA TOTAL Gillum DeSantis Foley Gibson OverVotes Richardson Stanley UnderVotes WriteinVotes
NA Pasco 080 0 272 488 2 2 0 3 2 2 0
NA Pasco 081 0 293 620 3 9 2 6 1 8 3
NA Pasco 082 0 826 1667 7 8 17 18 1 16 2
NA Pasco 083 0 2246 4091 6 17 24 27 9 29 6
NA Pasco 084 0 506 755 6 10 8 10 10 3 1
NA Pasco 085 0 1005 973 2 4 2 7 1 10 1
NA Pasco 086 0 512 871 6 12 7 20 5 11 1
NA Pasco 087 0 1485 1548 7 12 5 4 2 11 2
NA Pasco 088 0 111 389 2 2 2 9 1 2 0
NA Pasco 089 0 250 538 4 8 8 12 3 3 0
NA Pasco 090 0 1695 1333 5 12 6 24 5 13 2
NA Pasco 091 0 759 1412 6 5 4 16 0 10 2
NA Pasco 092 0 506 844 5 7 8 19 4 9 1
NA Pasco 093 0 685 1013 2 4 7 21 8 9 2
NA Pasco 094 0 520 799 1 3 1 3 2 9 4
NA Pasco 095 0 866 1233 4 9 7 14 6 12 3
NA Pasco 096 0 826 654 2 7 2 12 2 5 0
NA Pasco 097 0 982 1453 6 14 14 31 7 15 1
NA Pasco 098 0 863 939 5 8 2 19 4 8 0
NA Pasco 099 0 1226 813 4 2 4 16 2 9 1
NA Pasco 100 0 440 766 0 3 3 3 1 6 2
NA Pasco 101 0 1253 952 3 9 5 8 0 13 3
NA Pasco 102 0 622 851 8 3 7 20 1 9 2
NA Pasco 103 0 636 802 5 6 5 5 0 9 5
NA Pasco 104 0 188 313 2 7 7 6 1 2 0
NA Pasco 105 0 916 1408 5 3 6 21 3 15 5
NA Pasco 106 0 198 255 1 3 4 0 1 0 1
NA Pasco 107 0 1651 1240 3 10 7 9 6 17 3
NA Pasco 108 0 1294 1897 5 14 20 21 2 12 4
NA Pasco 109 0 1571 1967 3 9 12 18 7 13 3
NA Pasco 110 0 587 699 1 3 1 11 2 7 1
NA Pinellas 101 0 2127 471 5 6 3 11 6 7 2
NA Pinellas 102 0 1039 187 0 4 5 5 1 4 0
NA Pinellas 103 0 397 173 0 0 0 3 1 1 1
NA Pinellas 104 0 1116 152 0 2 0 5 2 6 0
NA Pinellas 105 0 2123 319 2 2 5 10 1 4 2
NA Pinellas 106 0 420 204 2 1 1 3 0 3 1
NA Pinellas 107 0 890 437 2 2 4 12 3 4 0
NA Pinellas 108 0 1372 585 1 4 1 12 3 5 2
NA Pinellas 109 0 1300 209 1 1 6 7 2 7 4
NA Pinellas 110 0 155 69 0 1 0 1 1 3 0
NA Pinellas 111 0 318 105 0 0 2 3 0 5 0
NA Pinellas 112 0 794 126 0 3 4 2 0 5 0
NA Pinellas 113 0 926 18 1 1 3 3 1 2 1
NA Pinellas 114 0 706 26 0 1 5 1 0 2 0
NA Pinellas 115 0 854 27 0 4 3 2 0 3 0
NA Pinellas 116 0 866 69 0 4 1 4 1 2 0
NA Pinellas 117 0 665 21 0 1 1 3 1 2 0
NA Pinellas 118 0 716 208 3 2 1 1 4 1 0
NA Pinellas 119 0 1353 84 5 8 7 5 2 8 2
NA Pinellas 120 0 1644 72 1 0 3 0 1 3 1
NA Pinellas 121 0 350 117 0 1 0 2 1 6 1
NA Pinellas 122 0 163 54 1 3 1 1 0 2 0
NA Pinellas 123 0 1990 931 2 6 5 13 3 30 5
NA Pinellas 125 0 831 249 1 2 2 12 4 10 1
NA Pinellas 126 0 401 66 0 4 3 3 2 3 0
NA Pinellas 127 0 1152 216 0 3 1 12 1 2 3
NA Pinellas 128 0 1200 412 8 5 1 24 5 5 2
NA Pinellas 129 0 1244 487 6 5 1 11 8 9 0
NA Pinellas 130 0 1573 840 4 2 3 9 1 18 4
NA Pinellas 131 0 474 299 2 5 2 4 1 5 0
NA Pinellas 132 0 488 331 1 5 2 13 2 6 2
NA Pinellas 133 0 630 385 7 2 3 6 4 14 3
NA Pinellas 134 0 836 273 3 6 1 12 2 10 0
NA Pinellas 135 0 1872 915 3 7 2 11 1 16 3
NA Pinellas 136 0 901 506 2 0 2 10 0 15 3
NA Pinellas 137 0 696 428 2 5 2 7 3 9 1
NA Pinellas 138 0 951 1203 1 1 4 12 1 22 3
NA Pinellas 139 0 615 429 5 11 1 15 5 9 4
NA Pinellas 140 0 1976 1336 10 14 12 30 9 15 3
NA Pinellas 141 0 1022 509 2 3 0 9 3 7 3
NA Pinellas 142 0 848 888 1 5 2 9 3 16 2
NA Pinellas 143 0 653 1011 0 1 4 11 1 14 3
NA Pinellas 144 0 1376 1568 6 4 2 15 4 25 3
NA Pinellas 145 0 744 746 2 2 1 10 3 17 2
NA Pinellas 146 0 450 330 2 5 0 8 2 2 0
NA Pinellas 147 0 407 283 3 3 2 3 0 11 0
NA Pinellas 148 0 1413 1097 10 12 21 32 12 23 2
NA Pinellas 149 0 293 240 2 4 3 16 1 5 3
NA Pinellas 150 0 1322 1118 13 16 3 16 2 26 2
NA Pinellas 151 0 517 435 1 5 1 20 5 13 0
NA Pinellas 152 0 617 514 2 6 2 11 5 8 3
NA Pinellas 153 0 1394 1258 6 12 6 26 6 26 2
NA Pinellas 154 0 377 503 0 3 0 1 0 4 1
NA Pinellas 155 0 1608 1280 8 10 3 20 12 13 2
NA Pinellas 156 0 907 766 7 6 4 11 6 20 0
NA Pinellas 157 0 268 258 1 3 3 5 0 3 1
NA Pinellas 158 0 548 471 2 3 2 13 4 4 0
NA Pinellas 159 0 979 891 8 10 7 28 8 9 6
NA Pinellas 160 0 807 1209 6 11 5 16 4 21 1
NA Pinellas 161 0 1402 796 2 6 3 17 7 14 2
NA Pinellas 162 0 2036 903 8 11 4 27 12 15 3
NA Pinellas 163 0 350 512 2 6 4 7 3 6 5
NA Pinellas 164 0 11 12 0 0 0 1 0 0 0
NA Pinellas 165 0 4 3 0 0 0 1 0 0 0
NA Pinellas 200 0 580 823 3 1 5 8 2 9 0
NA Pinellas 201 0 1285 923 3 5 3 19 4 16 1
NA Pinellas 202 0 819 823 4 1 4 5 0 12 1
NA Pinellas 203 0 818 97 0 1 4 1 2 5 1
NA Pinellas 204 0 394 10 0 3 3 0 1 1 0
NA Pinellas 205 0 1000 53 1 2 3 2 0 2 1
NA Pinellas 206 0 514 191 0 1 2 7 0 1 0
NA Pinellas 207 0 395 196 2 0 1 8 2 3 2
NA Pinellas 208 0 1206 1170 4 14 3 11 0 17 0
NA Pinellas 209 0 1083 447 6 8 4 13 7 8 4
NA Pinellas 210 0 852 470 3 7 0 10 0 8 1
NA Pinellas 211 0 274 230 2 1 1 6 0 4 0
NA Pinellas 212 0 343 315 0 1 2 0 1 4 0
NA Pinellas 213 0 474 334 2 3 1 1 0 3 0
NA Pinellas 214 0 1451 1416 6 9 11 20 3 31 3
NA Pinellas 215 0 320 765 1 2 2 7 4 8 0
NA Pinellas 216 0 786 691 0 7 2 12 4 7 2
NA Pinellas 217 0 6 2 0 0 0 0 0 0 0
NA Pinellas 218 0 304 123 0 4 0 3 0 3 0
NA Pinellas 219 0 528 343 3 5 1 13 2 9 1
NA Pinellas 220 0 544 204 1 3 1 4 1 4 0
NA Pinellas 221 0 803 419 7 5 5 13 0 6 2
NA Pinellas 222 0 1393 1132 6 9 4 14 5 10 1
NA Pinellas 223 0 63 27 0 0 0 0 0 0 0
NA Pinellas 224 0 925 23 0 4 7 2 0 2 2
NA Pinellas 225 0 891 308 4 4 3 7 2 8 2
NA Pinellas 226 0 534 21 0 1 2 1 0 0 0
NA Pinellas 227 0 1133 172 3 8 4 3 2 6 4
NA Pinellas 228 0 492 141 0 1 1 1 2 2 4
NA Pinellas 229 0 765 634 3 12 1 15 11 8 2
NA Pinellas 230 0 586 611 0 2 1 11 3 10 2
NA Pinellas 231 0 979 895 7 13 4 13 6 14 2
NA Pinellas 232 0 826 748 6 5 3 8 2 15 0
NA Pinellas 233 0 669 449 3 4 2 5 1 7 3
NA Pinellas 234 0 497 445 1 5 3 4 4 5 0
NA Pinellas 235 0 694 692 1 2 3 6 1 11 3
NA Pinellas 236 0 669 626 6 4 6 18 7 12 4
NA Pinellas 237 0 708 657 4 7 4 19 2 11 2
NA Pinellas 238 0 556 480 4 10 3 16 6 9 0
NA Pinellas 239 0 1166 825 7 13 4 21 6 9 4
NA Pinellas 240 0 531 592 3 5 1 11 4 5 4
NA Pinellas 241 0 757 772 3 6 1 14 6 16 1
NA Pinellas 242 0 695 631 4 15 11 21 9 12 2
NA Pinellas 243 0 433 401 6 3 1 19 4 6 1
NA Pinellas 244 0 478 515 10 2 7 14 1 6 1
NA Pinellas 245 0 423 548 2 3 2 15 1 9 4
NA Pinellas 246 0 438 457 7 7 5 7 2 8 0
NA Pinellas 247 0 622 687 5 8 4 10 5 14 4
NA Pinellas 248 0 597 560 4 10 2 11 7 8 3
NA Pinellas 249 0 250 218 5 0 1 5 0 1 1
NA Pinellas 250 0 854 889 7 5 6 18 5 17 1
NA Pinellas 251 0 632 815 5 6 3 11 3 10 1
NA Pinellas 252 0 804 890 2 4 6 22 2 16 0
NA Pinellas 253 0 1 2 0 0 0 0 0 0 0
NA Pinellas 254 0 393 585 1 1 2 7 3 9 1
NA Pinellas 255 0 578 769 3 8 4 4 2 4 2
NA Pinellas 256 0 453 565 3 2 1 7 7 3 0
NA Pinellas 257 0 734 992 3 9 2 16 5 8 2
NA Pinellas 258 0 300 371 4 4 3 4 1 4 0
NA Pinellas 259 0 1702 1619 15 29 14 49 13 34 10
NA Pinellas 260 0 447 386 3 9 6 8 6 4 0
NA Pinellas 261 0 560 604 5 8 1 10 7 6 4
NA Pinellas 262 0 0 1 0 0 0 0 0 0 0
NA Pinellas 263 0 566 667 2 8 5 7 2 9 1
NA Pinellas 264 0 71 80 0 1 0 1 0 0 0
NA Pinellas 265 0 572 604 1 7 2 13 6 11 0
NA Pinellas 266 0 899 1222 7 7 3 17 5 8 3
NA Pinellas 267 0 146 186 0 5 1 4 0 4 1
NA Pinellas 268 0 517 638 4 6 4 10 0 8 1
NA Pinellas 269 0 521 604 3 8 3 12 1 8 1
NA Pinellas 270 0 56 123 0 0 1 1 0 1 0
NA Pinellas 271 0 30 19 0 0 0 0 0 0 1
NA Pinellas 272 0 324 376 2 1 2 5 1 6 3
NA Pinellas 273 0 186 205 2 2 0 4 1 1 0
NA Pinellas 274 0 567 581 2 4 4 9 3 12 3
NA Pinellas 275 0 252 255 2 2 0 5 2 5 2
NA Pinellas 301 0 347 568 3 0 3 4 2 7 1
NA Pinellas 302 0 738 933 6 8 9 18 1 20 3
NA Pinellas 303 0 536 681 5 7 2 7 3 2 1
NA Pinellas 304 0 320 445 1 5 2 9 3 6 1
NA Pinellas 305 0 871 1102 3 8 1 13 6 10 0
NA Pinellas 306 0 784 1157 4 10 6 12 4 11 2
NA Pinellas 307 0 1121 1329 5 4 5 30 8 19 6
NA Pinellas 308 0 293 543 0 3 1 5 0 6 1
NA Pinellas 309 0 1363 2011 5 15 5 30 5 30 4
NA Pinellas 310 0 837 1170 5 10 4 11 2 19 7
NA Pinellas 311 0 453 609 2 2 1 6 4 8 0
NA Pinellas 312 0 442 630 2 2 2 6 2 6 1
NA Pinellas 313 0 486 857 3 6 1 7 0 9 1
NA Pinellas 314 0 396 572 1 3 0 1 1 5 0
NA Pinellas 315 0 340 475 1 2 0 11 5 5 2
NA Pinellas 316 0 172 287 0 2 0 4 1 3 1
NA Pinellas 317 0 828 917 9 18 5 24 20 26 4
NA Pinellas 318 0 372 505 2 7 2 12 1 7 0
NA Pinellas 319 0 85 165 0 0 2 3 0 1 1
NA Pinellas 320 0 737 868 10 5 7 11 4 14 6
NA Pinellas 321 0 367 456 1 4 1 7 0 5 4
NA Pinellas 322 0 1601 1719 11 19 7 32 12 27 4
NA Pinellas 323 0 627 625 2 6 1 16 8 10 1
NA Pinellas 324 0 650 194 0 4 6 5 3 8 2
NA Pinellas 325 0 756 794 8 8 7 14 4 6 0
NA Pinellas 326 0 481 528 5 14 4 10 2 8 1
NA Pinellas 327 0 1034 1159 7 12 4 18 4 28 4
NA Pinellas 328 0 544 645 5 6 6 18 1 15 4
NA Pinellas 329 0 481 511 3 9 3 11 4 8 0
NA Pinellas 330 0 455 316 5 3 3 10 1 5 0
NA Pinellas 331 0 1045 643 8 13 6 18 1 16 3
NA Pinellas 332 0 2 0 0 0 0 0 0 0 0
NA Pinellas 333 0 532 563 5 7 3 6 1 11 3
NA Pinellas 334 0 665 533 4 10 3 16 5 11 0
NA Pinellas 335 0 715 829 3 12 2 19 2 11 4
NA Pinellas 336 0 659 660 1 8 8 12 3 16 2
NA Pinellas 337 0 1012 1118 2 8 4 22 4 12 0
NA Pinellas 338 0 639 858 4 1 4 18 5 14 1
NA Pinellas 339 0 726 676 6 8 5 11 3 15 4
NA Pinellas 340 0 511 601 4 5 1 15 4 7 0
NA Pinellas 341 0 546 691 5 2 3 8 3 9 0
NA Pinellas 342 0 554 701 5 5 6 16 4 11 7
NA Pinellas 343 0 627 1046 1 3 2 9 3 17 3
NA Pinellas 344 0 883 1846 3 7 0 9 1 17 3
NA Pinellas 345 0 1013 918 5 10 4 19 10 23 1
NA Pinellas 346 0 677 495 3 9 6 18 8 11 0
NA Pinellas 347 0 647 900 4 11 1 20 3 14 3
NA Pinellas 348 0 670 919 5 11 1 9 4 18 2
NA Pinellas 349 0 754 1163 5 9 2 11 6 18 2
NA Pinellas 350 0 509 567 0 6 1 11 8 7 0
NA Pinellas 401 0 956 1774 5 2 7 8 2 10 3
NA Pinellas 402 0 576 738 1 2 1 6 1 7 1
NA Pinellas 403 0 645 871 2 5 0 8 3 13 0
NA Pinellas 404 0 551 753 1 5 3 13 1 6 0
NA Pinellas 405 0 632 735 4 7 0 7 3 7 1
NA Pinellas 406 0 454 846 2 3 2 5 1 7 1
NA Pinellas 407 0 373 546 1 2 1 8 1 4 0
NA Pinellas 408 0 421 689 2 2 1 4 2 9 2
NA Pinellas 409 0 394 419 2 0 2 4 0 3 1
NA Pinellas 415 0 888 1334 2 4 6 20 8 18 2
NA Pinellas 416 0 386 554 2 1 1 4 0 3 0
NA Pinellas 417 0 361 575 2 0 1 6 2 2 2
NA Pinellas 418 0 553 824 4 6 3 10 1 6 0
NA Pinellas 419 0 301 563 0 3 1 4 2 3 1
NA Pinellas 420 0 960 1401 2 9 4 11 7 11 1
NA Pinellas 421 0 9 43 0 0 0 0 0 0 0
NA Pinellas 422 0 328 723 3 0 3 5 0 10 1
NA Pinellas 500 0 488 159 1 0 0 3 3 2 1
NA Pinellas 501 0 953 778 10 5 4 18 9 9 4
NA Pinellas 502 0 647 672 2 4 2 8 3 10 1
NA Pinellas 503 0 545 595 1 3 4 11 2 5 0
NA Pinellas 504 0 835 966 4 5 2 14 9 14 2
NA Pinellas 505 0 704 620 2 6 3 2 5 9 0
NA Pinellas 506 0 725 725 3 9 2 14 3 16 0
NA Pinellas 507 0 651 746 3 8 2 10 3 14 3
NA Pinellas 508 0 565 529 3 4 0 14 0 11 0
NA Pinellas 509 0 396 292 2 5 1 6 5 6 1
NA Pinellas 510 0 590 458 5 3 7 17 5 6 2
NA Pinellas 511 0 968 828 8 7 9 15 5 19 1
NA Pinellas 512 0 243 178 2 1 0 2 1 6 2
NA Pinellas 513 0 644 1253 0 5 7 7 0 11 1
NA Pinellas 514 0 561 1067 1 9 6 11 2 13 0
NA Pinellas 515 0 578 1304 3 2 9 10 2 16 2
NA Pinellas 516 0 1428 522 1 4 3 6 0 6 3
NA Pinellas 517 0 849 402 5 3 3 2 4 3 2
NA Pinellas 518 0 1474 1341 4 19 5 27 10 22 4
NA Pinellas 519 0 732 929 1 7 1 4 5 11 3
NA Pinellas 520 0 368 408 2 6 1 5 0 6 0
NA Pinellas 521 0 650 699 5 7 3 11 1 6 2
NA Pinellas 522 0 1358 1464 6 9 10 25 5 16 2
NA Pinellas 523 0 651 842 2 4 6 13 0 13 2
NA Pinellas 524 0 367 324 2 2 1 6 2 6 2
NA Pinellas 525 0 369 478 1 1 2 12 2 7 0
NA Pinellas 526 0 1796 1807 15 15 2 33 9 28 5
NA Pinellas 527 0 813 888 9 7 2 15 3 10 2
NA Pinellas 528 0 719 479 3 2 3 7 2 9 2
NA Pinellas 529 0 765 709 5 6 3 9 1 10 2
NA Pinellas 530 0 897 1060 8 10 2 25 2 14 4
NA Pinellas 531 0 733 1021 2 9 3 19 3 13 2
NA Pinellas 532 0 549 826 3 1 0 4 3 15 5
NA Pinellas 533 0 693 720 3 8 1 14 4 12 1
NA Pinellas 534 0 838 991 2 13 1 10 6 9 0
NA Pinellas 535 0 1377 1264 7 9 1 17 4 9 0
NA Pinellas 536 0 801 1151 1 3 1 11 2 12 0
NA Pinellas 537 0 1501 1015 1 8 3 16 4 18 4
NA Pinellas 538 0 1607 2077 6 4 6 30 7 25 3
NA Pinellas 539 0 843 1151 5 3 3 19 3 13 1
NA Pinellas 540 0 1621 1960 11 12 2 26 6 23 5
NA Pinellas 541 0 671 822 7 9 1 9 5 7 1
NA Pinellas 542 0 1244 1873 9 5 0 22 2 16 2
NA Pinellas 543 0 665 884 2 5 0 7 3 8 7
NA Pinellas 544 0 1011 1264 5 9 1 9 4 6 4
NA Pinellas 545 0 394 637 0 3 1 4 2 4 0
NA Pinellas 600 0 0 2 0 0 0 0 0 0 0
NA Pinellas 601 0 1463 1229 8 12 2 26 7 19 1
NA Pinellas 602 0 861 1076 1 4 1 6 1 8 4
NA Pinellas 603 0 822 848 4 6 3 13 6 12 2
NA Pinellas 604 0 246 352 0 1 4 5 0 2 1
NA Pinellas 605 0 607 334 3 3 1 5 2 4 0
NA Pinellas 606 0 864 798 2 3 1 16 3 16 3
NA Pinellas 607 0 656 560 1 6 1 10 5 9 2
NA Pinellas 608 0 710 714 5 6 3 8 2 16 1
NA Pinellas 609 0 626 527 1 6 1 15 1 9 0
NA Pinellas 610 0 454 612 1 2 2 5 5 12 0
NA Pinellas 611 0 716 1056 0 4 4 10 1 16 2
NA Pinellas 612 0 800 719 2 3 1 8 2 13 1
NA Pinellas 613 0 555 459 0 10 0 9 2 2 4
NA Pinellas 614 0 1213 1295 8 9 2 21 8 14 2
NA Pinellas 615 0 952 1045 2 3 2 16 3 12 1
NA Pinellas 616 0 1024 1119 4 7 6 17 4 10 4
NA Pinellas 617 0 1217 1353 13 10 2 24 5 20 3
NA Pinellas 618 0 418 630 2 3 2 10 0 6 0
NA Pinellas 619 0 496 703 5 5 0 7 3 18 3
NA Pinellas 620 0 818 1036 4 5 1 10 5 9 5
NA Pinellas 621 0 920 960 6 2 1 17 2 12 2
NA Pinellas 622 0 1307 1282 5 18 2 22 9 13 4
NA Pinellas 623 0 918 1395 4 2 2 19 7 10 5
NA Pinellas 624 0 426 540 3 3 2 4 6 6 1
NA Pinellas 625 0 724 686 4 10 1 10 6 5 3
NA Pinellas 626 0 683 676 4 4 0 6 3 9 0
NA Pinellas 627 0 1751 2574 7 7 2 34 1 26 2
NA Pinellas 628 0 529 553 2 1 1 4 2 6 1
NA Pinellas 629 0 637 628 2 4 0 14 3 9 0
NA Pinellas 630 0 649 650 3 3 1 13 2 5 2
NA Pinellas 631 0 689 751 2 6 3 8 1 13 1
NA Pinellas 632 0 1084 1474 1 8 3 24 2 23 2
NA Pinellas 633 0 1093 1561 3 8 6 14 3 18 3
NA Pinellas 634 0 418 875 3 1 1 10 3 7 2
NA Pinellas 635 0 829 1163 1 2 3 15 3 11 4
NA Pinellas 636 0 747 1117 3 8 0 12 6 13 3
NA Pinellas 637 0 1698 2097 8 9 1 29 9 27 3
NA Pinellas 638 0 904 1651 1 2 1 11 0 13 3
NA Pinellas 701 0 1293 1686 2 14 2 17 5 28 2
NA Pinellas 702 0 596 576 7 5 2 21 2 9 3
NA Pinellas 703 0 428 548 4 2 3 5 2 10 0
NA Pinellas 704 0 764 1007 2 8 3 18 1 11 1
NA Pinellas 705 0 739 957 3 2 6 6 2 14 0
NA Pinellas 706 0 666 932 1 9 0 21 2 20 4
NA Pinellas 710 0 137 284 1 0 1 2 1 2 0
NA Pinellas 711 0 736 1463 3 3 1 14 3 9 5
NA Pinellas 712 0 1184 1050 7 10 6 17 6 13 4
NA Polk 101 0 280 1011 3 10 7 11 8 14 3
NA Polk 102 0 145 582 4 3 0 2 4 2 3
NA Polk 103 0 1242 1099 6 17 20 19 5 20 2
NA Polk 104 0 896 750 2 9 3 6 2 8 0
NA Polk 105 0 540 398 4 4 2 10 6 6 1
NA Polk 106 0 228 685 0 4 1 12 2 7 0
NA Polk 107 0 647 1755 9 13 12 20 5 15 7
NA Polk 108 0 185 585 2 2 2 5 3 4 5
NA Polk 109 0 1324 2133 10 17 20 14 7 19 5
NA Polk 110 0 804 1427 7 16 13 21 9 11 6
NA Polk 111 0 1298 2893 10 18 9 16 3 24 7
NA Polk 112 0 975 1224 4 12 16 16 8 17 1
NA Polk 113 0 164 638 1 6 0 6 2 3 1
NA Polk 114 0 1125 1440 4 11 6 15 1 11 5
NA Polk 115 0 826 1350 3 12 5 11 3 14 4
NA Polk 116 0 295 493 1 6 2 2 3 5 1
NA Polk 117 0 1311 1914 4 24 17 30 9 29 3
NA Polk 118 0 1255 2602 7 19 10 31 7 30 8
NA Polk 119 0 200 646 2 3 7 4 0 11 1
NA Polk 120 0 657 827 3 8 6 18 0 20 2
NA Polk 121 0 984 883 1 10 6 11 2 10 0
NA Polk 123 0 856 565 3 1 5 11 4 11 2
NA Polk 124 0 1532 1002 5 4 6 10 4 15 1
NA Polk 125 0 114 150 0 1 0 4 0 4 0
NA Polk 201 0 883 852 7 11 7 13 6 10 4
NA Polk 203 0 493 670 6 2 1 9 5 1 1
NA Polk 204 0 1373 67 3 4 11 4 1 5 0
NA Polk 205 0 1085 120 2 3 6 4 1 5 1
NA Polk 206 0 551 402 3 5 3 9 1 4 2
NA Polk 207 0 232 282 0 3 2 8 3 2 0
NA Polk 208 0 707 1245 5 11 11 21 7 15 2
NA Polk 209 0 554 259 2 9 6 7 3 7 1
NA Polk 210 0 398 64 0 0 6 2 1 1 2
NA Polk 211 0 428 282 3 4 2 8 1 5 0
NA Polk 212 0 260 430 3 9 3 10 2 5 0
NA Polk 213 0 224 211 0 1 4 1 0 3 1
NA Polk 214 0 509 280 2 3 0 11 2 1 1
NA Polk 215 0 8 45 1 2 1 1 0 1 0
NA Polk 216 0 416 354 3 6 5 8 4 9 2
NA Polk 217 0 685 582 1 6 5 13 2 16 8
NA Polk 218 0 505 527 1 5 1 9 1 5 1
NA Polk 219 0 324 393 5 5 3 11 2 4 2
NA Polk 220 0 667 1095 3 7 4 4 4 4 3
NA Polk 221 0 703 1263 4 12 6 8 4 15 7
NA Polk 222 0 492 599 2 4 8 14 4 6 8
NA Polk 223 0 512 517 3 5 1 5 0 10 0
NA Polk 224 0 526 1053 8 7 5 12 6 13 6
NA Polk 225 0 773 528 5 9 7 9 3 14 6
NA Polk 226 0 420 580 5 6 8 7 2 14 1
NA Polk 227 0 69 251 1 2 0 2 0 0 1
NA Polk 228 0 605 650 3 6 0 6 1 13 5
NA Polk 229 0 643 998 2 7 4 8 2 13 3
NA Polk 230 0 640 682 3 2 1 10 1 13 4
NA Polk 231 0 880 1023 4 3 5 10 4 8 5
NA Polk 232 0 445 590 4 1 2 7 2 7 0
NA Polk 233 0 319 446 1 5 2 8 2 14 4
NA Polk 234 0 93 212 0 0 0 2 0 1 1
NA Polk 235 0 660 1341 3 6 7 8 6 21 5
NA Polk 236 0 975 1772 1 8 8 15 2 16 4
NA Polk 237 0 970 2467 2 19 10 17 5 17 11
NA Polk 238 0 831 922 2 6 2 13 8 11 3
NA Polk 239 0 753 1688 4 4 4 24 4 14 6
NA Polk 240 0 417 1087 1 6 3 7 1 8 2
NA Polk 241 0 879 1693 2 4 5 12 1 15 5
NA Polk 242 0 725 1222 3 6 4 8 2 14 6
NA Polk 243 0 1184 2109 6 9 3 20 1 25 3
NA Polk 244 0 537 1002 2 6 4 11 5 2 1
NA Polk 245 0 1223 2038 5 10 9 16 3 17 5
NA Polk 246 0 150 339 3 2 6 4 3 3 1
NA Polk 247 0 702 916 3 6 10 25 2 24 7
NA Polk 248 0 1283 2609 3 9 2 13 2 26 12
NA Polk 249 0 718 1469 2 4 5 14 2 16 7
NA Polk 250 0 709 1029 2 13 1 14 0 15 3
NA Polk 251 0 141 404 2 1 0 3 1 8 1
NA Polk 301 0 332 535 0 1 2 5 1 8 4
NA Polk 302 0 778 522 4 3 1 16 3 5 1
NA Polk 303 0 724 1918 7 6 8 14 5 18 7
NA Polk 304 0 896 2133 4 7 3 12 3 19 5
NA Polk 306 0 584 1023 5 12 8 15 6 17 3
NA Polk 307 0 312 454 6 8 1 5 1 4 4
NA Polk 309 0 633 1124 5 4 6 10 3 8 2
NA Polk 310 0 148 298 1 4 1 4 1 5 0
NA Polk 312 0 1039 1380 6 10 4 22 6 15 5
NA Polk 313 0 1032 929 2 5 6 12 5 16 1
NA Polk 314 0 946 1371 9 12 7 27 7 23 1
NA Polk 315 0 104 276 0 2 2 4 0 3 1
NA Polk 316 0 264 136 1 4 3 3 1 0 0
NA Polk 319 0 878 1148 2 8 12 17 4 12 2
NA Polk 321 0 505 1079 4 10 5 9 1 14 2
NA Polk 322 0 549 410 10 6 4 9 3 6 0
NA Polk 323 0 522 540 1 6 4 10 3 10 1
NA Polk 324 0 402 511 2 1 4 8 5 8 5
NA Polk 325 0 1172 75 2 2 5 2 4 5 1
NA Polk 326 0 1338 1238 11 6 5 16 4 21 8
NA Polk 327 0 1081 1331 9 9 6 7 2 19 4
NA Polk 329 0 750 992 6 9 9 12 6 8 1
NA Polk 330 0 440 428 3 7 2 4 1 6 0
NA Polk 331 0 399 878 1 5 3 6 3 14 2
NA Polk 332 0 830 1326 7 8 8 17 5 20 3
NA Polk 333 0 697 1305 5 10 5 10 1 11 1
NA Polk 334 0 235 557 1 4 1 11 2 4 1
NA Polk 336 0 528 1141 5 11 4 10 2 18 7
NA Polk 337 0 719 1280 4 6 4 10 2 11 2
NA Polk 338 0 303 473 2 3 2 11 2 7 0
NA Polk 339 0 793 1959 5 9 8 19 1 15 10
NA Polk 340 0 193 258 2 3 2 7 5 5 1
NA Polk 401 0 1141 708 3 8 4 16 3 9 3
NA Polk 402 0 1648 1814 6 2 9 33 4 28 1
NA Polk 403 0 855 805 4 5 3 9 4 4 0
NA Polk 404 0 1552 1164 3 13 9 15 10 18 3
NA Polk 405 0 292 190 0 3 4 10 0 3 1
NA Polk 406 0 592 553 4 6 4 12 4 8 0
NA Polk 407 0 1870 460 1 7 10 6 2 11 1
NA Polk 408 0 1551 1083 9 15 7 29 6 17 3
NA Polk 409 0 918 663 5 8 8 12 6 14 5
NA Polk 410 0 190 247 3 4 2 2 1 4 0
NA Polk 411 0 2262 2498 6 15 23 18 3 24 1
NA Polk 412 0 2465 678 5 10 18 13 7 24 1
NA Polk 413 0 428 422 3 5 4 3 2 2 0
NA Polk 414 0 396 892 0 3 2 4 0 7 0
NA Polk 415 0 1064 1771 3 5 9 19 11 13 6
NA Polk 416 0 967 889 3 7 12 4 6 13 2
NA Polk 418 0 401 1168 5 14 2 9 7 6 1
NA Polk 419 0 2242 719 5 7 6 14 0 19 1
NA Polk 420 0 401 351 2 3 1 3 1 6 0
NA Polk 421 0 454 520 6 5 7 11 3 5 0
NA Polk 501 0 326 12 0 0 1 0 0 0 0
NA Polk 502 0 34 9 0 0 0 0 0 0 0
NA Polk 503 0 116 49 0 0 0 0 0 1 0
NA Polk 504 0 891 1080 1 9 5 11 5 11 11
NA Polk 505 0 510 347 2 5 2 9 0 4 4
NA Polk 506 0 263 536 3 5 2 2 4 12 7
NA Polk 507 0 435 890 0 12 2 11 3 11 13
