COUNTY AREA TOTAL DEM REP LMN GLC Writein
COUNTY AREA TOTAL Smith Lewis OConnor Steinberg Writein
Hennepin "MINNEAPOLIS W-1 P-01" 881 639 158 63 21 0
Hennepin "MINNEAPOLIS W-1 P-02" 2750 2118 456 127 48 1
Hennepin "MINNEAPOLIS W-1 P-03" 2422 1939 343 105 34 1
Hennepin "MINNEAPOLIS W-1 P-04" 2136 1728 278 95 33 2
Hennepin "MINNEAPOLIS W-1 P-05" 1896 1504 287 82 22 1
Hennepin "MINNEAPOLIS W-1 P-06" 2203 1744 266 142 50 1
Hennepin "MINNEAPOLIS W-1 P-07" 1781 1352 233 136 59 1
Hennepin "MINNEAPOLIS W-1 P-08" 1288 1062 127 72 26 1
Hennepin "MINNEAPOLIS W-1 P-09" 2457 1888 313 183 72 1
Hennepin "MINNEAPOLIS W-1 P-10" 944 701 161 63 19 0
Hennepin "MINNEAPOLIS W-2 P-01" 1373 1125 141 88 19 0
Hennepin "MINNEAPOLIS W-2 P-02" 1360 1215 105 26 14 0
Hennepin "MINNEAPOLIS W-2 P-03" 1699 1326 147 156 69 1
Hennepin "MINNEAPOLIS W-2 P-04" 470 326 91 45 7 1
Hennepin "MINNEAPOLIS W-2 P-05" 2471 2078 194 159 40 0
Hennepin "MINNEAPOLIS W-2 P-06" 1138 984 100 32 19 3
Hennepin "MINNEAPOLIS W-2 P-07" 447 344 47 47 8 1
Hennepin "MINNEAPOLIS W-2 P-08" 2670 2331 248 55 32 4
Hennepin "MINNEAPOLIS W-2 P-09" 701 598 58 25 20 0
Hennepin "MINNEAPOLIS W-2 P-10" 974 731 152 72 19 0
Hennepin "MINNEAPOLIS W-2 P-11" 1418 1164 178 57 19 0
Hennepin "MINNEAPOLIS W-3 P-01" 1396 949 253 163 30 1
Hennepin "MINNEAPOLIS W-3 P-02" 2509 1976 286 188 57 2
Hennepin "MINNEAPOLIS W-3 P-03" 3504 2809 458 164 67 6
Hennepin "MINNEAPOLIS W-3 P-04" 1201 978 143 61 19 0
Hennepin "MINNEAPOLIS W-3 P-05" 1741 1372 242 95 31 1
Hennepin "MINNEAPOLIS W-3 P-06" 3089 2454 359 213 63 0
Hennepin "MINNEAPOLIS W-3 P-07" 2405 1833 450 92 26 4
Hennepin "MINNEAPOLIS W-3 P-08" 1762 1306 371 58 26 1
Hennepin "MINNEAPOLIS W-3 P-09" 3389 2590 619 142 36 2
Hennepin "MINNEAPOLIS W-3 P-10" 1057 774 153 100 29 1
Hennepin "MINNEAPOLIS W-3 P-11" 1595 1152 355 58 30 0
Hennepin "MINNEAPOLIS W-3 P-12" 1114 800 237 63 14 0
Hennepin "MINNEAPOLIS W-3 P-13" 903 636 123 115 28 1
Hennepin "MINNEAPOLIS W-4 P-01" 1497 1028 243 181 43 2
Hennepin "MINNEAPOLIS W-4 P-02" 2320 1509 384 342 85 0
Hennepin "MINNEAPOLIS W-4 P-03" 1112 721 147 197 46 1
Hennepin "MINNEAPOLIS W-4 P-04" 2327 1712 351 207 53 4
Hennepin "MINNEAPOLIS W-4 P-05" 2245 1580 240 330 94 1
Hennepin "MINNEAPOLIS W-4 P-06" 1505 1065 185 193 59 3
Hennepin "MINNEAPOLIS W-4 P-07" 1684 1202 308 124 50 0
Hennepin "MINNEAPOLIS W-4 P-08" 1956 1436 236 234 49 1
Hennepin "MINNEAPOLIS W-5 P-01" 1807 1371 153 228 54 1
Hennepin "MINNEAPOLIS W-5 P-02" 1511 1034 172 246 57 2
Hennepin "MINNEAPOLIS W-5 P-03" 1160 851 84 184 35 6
Hennepin "MINNEAPOLIS W-5 P-04" 1189 923 110 130 23 3
Hennepin "MINNEAPOLIS W-5 P-05" 1171 918 94 126 27 6
Hennepin "MINNEAPOLIS W-5 P-06C" 530 414 55 45 15 1
Hennepin "MINNEAPOLIS W-5 P-07" 1715 1310 136 225 44 0
Hennepin "MINNEAPOLIS W-5 P-08" 1546 1041 166 274 65 0
Hennepin "MINNEAPOLIS W-5 P-09" 1336 1061 97 126 51 1
Hennepin "MINNEAPOLIS W-6 P-01" 704 637 26 28 13 0
Hennepin "MINNEAPOLIS W-6 P-02" 1752 1579 78 72 23 0
Hennepin "MINNEAPOLIS W-6 P-03" 2036 1788 121 96 28 3
Hennepin "MINNEAPOLIS W-6 P-04" 1654 1090 375 133 54 2
Hennepin "MINNEAPOLIS W-6 P-05" 975 819 70 67 17 2
Hennepin "MINNEAPOLIS W-6 P-06" 950 719 113 84 34 0
Hennepin "MINNEAPOLIS W-6 P-07" 619 506 65 42 6 0
Hennepin "MINNEAPOLIS W-6 P-08" 1007 812 95 79 19 2
Hennepin "MINNEAPOLIS W-6 P-09" 1631 1340 105 132 52 2
Hennepin "MINNEAPOLIS W-7 P-01C" 1046 922 92 20 11 1
Hennepin "MINNEAPOLIS W-7 P-02D" 1549 1285 217 33 14 0
Hennepin "MINNEAPOLIS W-7 P-03" 2418 2064 253 67 33 1
Hennepin "MINNEAPOLIS W-7 P-04D" 2511 1972 424 89 25 1
Hennepin "MINNEAPOLIS W-7 P-05" 2208 1768 222 163 52 3
Hennepin "MINNEAPOLIS W-7 P-06" 2914 2078 532 213 86 5
Hennepin "MINNEAPOLIS W-7 P-07" 1077 886 151 30 8 2
Hennepin "MINNEAPOLIS W-7 P-08" 3681 2882 516 213 66 4
Hennepin "MINNEAPOLIS W-7 P-09" 2442 2056 246 98 40 2
Hennepin "MINNEAPOLIS W-7 P-10" 703 583 51 49 20 0
Hennepin "MINNEAPOLIS W-8 P-01" 1107 947 80 53 27 0
Hennepin "MINNEAPOLIS W-8 P-02" 2597 2200 155 168 73 1
Hennepin "MINNEAPOLIS W-8 P-03" 1377 1119 99 110 45 4
Hennepin "MINNEAPOLIS W-8 P-04" 1463 1257 97 77 31 1
Hennepin "MINNEAPOLIS W-8 P-05" 2407 2047 214 107 37 2
Hennepin "MINNEAPOLIS W-8 P-06" 2261 1973 167 81 40 0
Hennepin "MINNEAPOLIS W-8 P-07" 2942 2588 229 92 31 2
Hennepin "MINNEAPOLIS W-8 P-08" 2730 2305 248 127 48 2
Hennepin "MINNEAPOLIS W-9 P-01" 1241 1028 66 113 34 0
Hennepin "MINNEAPOLIS W-9 P-02" 2399 2080 129 131 55 4
Hennepin "MINNEAPOLIS W-9 P-03" 1643 1273 182 148 37 3
Hennepin "MINNEAPOLIS W-9 P-04" 1139 892 84 127 32 4
Hennepin "MINNEAPOLIS W-9 P-05" 537 423 34 57 23 0
Hennepin "MINNEAPOLIS W-9 P-06" 2264 1852 211 159 40 2
Hennepin "MINNEAPOLIS W-9 P-07" 1164 997 100 46 20 1
Hennepin "MINNEAPOLIS W-9 P-08" 187 146 24 15 2 0
Hennepin "MINNEAPOLIS W-9 P-09" 1030 847 73 85 24 1
Hennepin "MINNEAPOLIS W-10 P-01" 2111 1795 126 126 64 0
Hennepin "MINNEAPOLIS W-10 P-02" 1679 1258 242 141 37 1
Hennepin "MINNEAPOLIS W-10 P-03A" 1884 1525 239 89 28 3
Hennepin "MINNEAPOLIS W-10 P-03B" 0 0 0 0 0 0
Hennepin "MINNEAPOLIS W-10 P-04" 1813 1484 165 106 53 5
Hennepin "MINNEAPOLIS W-10 P-05A" 1437 1234 135 50 17 1
Hennepin "MINNEAPOLIS W-10 P-05B" 0 0 0 0 0 0
Hennepin "MINNEAPOLIS W-10 P-06" 2221 1861 194 119 46 1
Hennepin "MINNEAPOLIS W-10 P-07" 1719 1429 107 125 57 1
Hennepin "MINNEAPOLIS W-10 P-08" 1335 1133 90 73 37 2
Hennepin "MINNEAPOLIS W-10 P-09" 2086 1723 151 153 58 1
Hennepin "MINNEAPOLIS W-10 P-10" 2124 1759 152 162 51 0
Hennepin "MINNEAPOLIS W-10 P-11" 1838 1480 182 132 41 3
Hennepin "MINNEAPOLIS W-11 P-01" 1676 1437 172 50 16 1
Hennepin "MINNEAPOLIS W-11 P-02" 2218 1824 312 64 18 0
Hennepin "MINNEAPOLIS W-11 P-03" 2092 1619 269 160 41 3
Hennepin "MINNEAPOLIS W-11 P-04" 2654 2214 325 88 26 1
Hennepin "MINNEAPOLIS W-11 P-05" 1462 1237 179 37 9 0
Hennepin "MINNEAPOLIS W-11 P-06" 2384 1932 358 66 26 2
Hennepin "MINNEAPOLIS W-11 P-07" 2255 1780 359 86 28 2
Hennepin "MINNEAPOLIS W-11 P-08" 2137 1592 400 107 37 1
Hennepin "MINNEAPOLIS W-11 P-09" 1158 851 209 75 20 3
Hennepin "MINNEAPOLIS W-11 P-10" 1631 1224 304 78 24 1
Hennepin "MINNEAPOLIS W-12 P-01" 2405 2030 242 103 27 3
Hennepin "MINNEAPOLIS W-12 P-02" 2236 1855 274 83 24 0
Hennepin "MINNEAPOLIS W-12 P-03" 2681 2212 326 102 39 2
Hennepin "MINNEAPOLIS W-12 P-04" 1442 1173 179 57 33 0
Hennepin "MINNEAPOLIS W-12 P-05" 1732 1415 233 61 23 0
Hennepin "MINNEAPOLIS W-12 P-06" 1496 1192 218 61 23 2
Hennepin "MINNEAPOLIS W-12 P-07" 121 75 35 6 5 0
Hennepin "MINNEAPOLIS W-12 P-08" 1153 975 110 54 14 0
Hennepin "MINNEAPOLIS W-12 P-09" 1674 1347 243 60 23 1
Hennepin "MINNEAPOLIS W-12 P-10" 1927 1397 379 115 35 1
Hennepin "MINNEAPOLIS W-12 P-11" 1611 1267 236 80 24 4
Hennepin "MINNEAPOLIS W-12 P-12" 2669 2196 307 117 47 2
Hennepin "MINNEAPOLIS W-12 P-13" 1157 913 179 49 16 0
Hennepin "MINNEAPOLIS W-13 P-01" 2163 1640 378 113 31 1
Hennepin "MINNEAPOLIS W-13 P-02" 1248 1043 176 19 9 1
Hennepin "MINNEAPOLIS W-13 P-03" 1614 1375 193 34 10 2
Hennepin "MINNEAPOLIS W-13 P-04" 1772 1448 240 54 29 1
Hennepin "MINNEAPOLIS W-13 P-05" 1611 1357 209 32 11 2
Hennepin "MINNEAPOLIS W-13 P-06" 2006 1742 217 37 10 0
Hennepin "MINNEAPOLIS W-13 P-07" 2756 2309 375 54 14 4
Hennepin "MINNEAPOLIS W-13 P-08" 2085 1661 328 80 15 1
Hennepin "MINNEAPOLIS W-13 P-09" 2653 2088 420 110 32 3
Hennepin "MINNEAPOLIS W-13 P-10" 1114 964 119 17 13 1
Hennepin "MINNEAPOLIS W-13 P-11" 1759 1451 257 37 13 1
Hennepin "MINNEAPOLIS W-13 P-12" 1121 962 135 19 5 0
Hennepin "MINNEAPOLIS W-13 P-13" 1675 1446 194 28 5 2
Hennepin "MINNETONKA W-1 P-A" 1700 1034 585 56 24 1
Hennepin "MINNETONKA W-1 P-B" 1334 810 453 56 15 0
Hennepin "MINNETONKA W-1 P-C" 1705 1084 503 93 23 2
Hennepin "MINNETONKA W-1 P-D" 2053 1265 680 84 24 0
Hennepin "MINNETONKA W-1 P-E" 1154 681 413 46 13 1
Hennepin "MINNETONKA W-1 P-F" 1601 1035 505 46 15 0
Hennepin "MINNETONKA W-2 P-A" 1418 858 499 51 9 1
Hennepin "MINNETONKA W-2 P-B" 2011 1376 553 62 19 1
Hennepin "MINNETONKA W-2 P-C" 2090 1346 650 64 29 1
Hennepin "MINNETONKA W-2 P-D" 1965 1306 542 86 29 2
Hennepin "MINNETONKA W-2 P-E" 1727 1090 465 126 45 1
Hennepin "MINNETONKA W-3 P-A" 1198 744 367 59 28 0
Hennepin "MINNETONKA W-3 P-B" 1495 838 570 68 18 1
Hennepin "MINNETONKA W-3 P-C" 1545 943 531 57 14 0
Hennepin "MINNETONKA W-3 P-D" 1782 965 743 56 16 2
Hennepin "MINNETONKA W-3 P-E" 1283 802 421 50 9 1
Hennepin "MINNETONKA W-3 P-F" 2135 1249 799 68 17 2
Hennepin "MINNETONKA W-4 P-A" 1256 723 454 68 11 0
Hennepin "MINNETONKA W-4 P-B" 1351 744 503 74 29 1
Hennepin "MINNETONKA W-4 P-C" 1606 916 625 48 16 1
Hennepin "MINNETONKA W-4 P-D" 1695 1000 618 60 16 1
Hennepin "MINNETONKA W-4 P-E" 1419 914 435 50 20 0
Hennepin "MINNETONKA W-4 P-F" 1467 924 486 39 17 1
Hennepin "MINNETONKA BEACH P-01" 413 171 227 12 3 0
Hennepin "MINNETRISTA P-1A" 1803 763 943 73 24 0
Hennepin "MINNETRISTA P-2A" 524 184 321 16 3 0
Hennepin "MINNETRISTA P-3A" 1269 465 722 70 12 0
Hennepin "MINNETRISTA P-4A" 1983 795 1094 69 25 0
Hennepin "MOUND P-1" 1491 621 760 91 18 1
Hennepin "MOUND P-2" 1518 635 755 96 32 0
Hennepin "MOUND P-3" 1579 676 758 106 38 1
Hennepin "MOUND P-4" 1541 703 715 90 33 0
Hennepin "NEW HOPE P-01" 1107 688 322 82 15 0
Hennepin "NEW HOPE P-02" 1672 1026 502 107 35 2
Hennepin "NEW HOPE P-03" 1711 1004 593 87 26 1
Hennepin "NEW HOPE P-04" 1693 945 591 127 29 1
Hennepin "NEW HOPE P-05" 1102 669 295 108 27 3
Hennepin "NEW HOPE P-06" 480 323 114 33 10 0
Hennepin "NEW HOPE P-07" 2190 1287 696 164 43 0
Hennepin "NEW HOPE P-08" 1609 992 427 142 48 0
Hennepin "ORONO P-01" 1718 776 889 42 10 1
Hennepin "ORONO P-02" 814 342 439 26 6 1
Hennepin "ORONO P-3A" 1363 577 706 63 17 0
Hennepin "ORONO P-4A" 2104 977 1048 56 23 0
Hennepin "OSSEO P-01" 1556 754 652 115 35 0
Hennepin "PLYMOUTH W-1 P-01" 3331 1880 1310 109 31 1
Hennepin "PLYMOUTH W-1 P-02" 4300 2398 1673 179 48 2
Hennepin "PLYMOUTH W-1 P-03" 1480 807 637 26 10 0
Hennepin "PLYMOUTH W-1 P-04" 2024 1166 784 52 22 0
Hennepin "PLYMOUTH W-1 P-05" 2512 1392 1042 56 21 1
Hennepin "PLYMOUTH W-1 P-06" 1345 772 528 34 11 0
Hennepin "PLYMOUTH W-2 P-07" 3092 1770 1204 95 23 0
Hennepin "PLYMOUTH W-2 P-08" 1652 971 608 56 16 1
Hennepin "PLYMOUTH W-2 P-09" 2671 1618 878 130 45 0
Hennepin "PLYMOUTH W-2 P-10" 1443 775 598 52 18 0
Hennepin "PLYMOUTH W-2 P-11" 1497 807 629 45 15 1
Hennepin "PLYMOUTH W-2 P-12" 1548 772 705 57 14 0
Hennepin "PLYMOUTH W-3 P-13" 2338 1326 804 160 46 2
Hennepin "PLYMOUTH W-3 P-14" 3301 1949 1167 136 48 1
Hennepin "PLYMOUTH W-3 P-15" 1725 962 613 129 21 0
Hennepin "PLYMOUTH W-3 P-16" 2571 1470 941 114 43 3
Hennepin "PLYMOUTH W-3 P-17" 1367 806 433 96 32 0
Hennepin "PLYMOUTH W-4 P-18" 2146 1162 850 106 28 0
Hennepin "PLYMOUTH W-4 P-19" 1454 832 555 51 15 1
Hennepin "PLYMOUTH W-4 P-20" 2130 1134 886 83 26 1
Hennepin "PLYMOUTH W-4 P-21" 2032 1192 754 73 12 1
Hennepin "PLYMOUTH W-4 P-22" 2106 1234 702 123 45 2
Hennepin "PLYMOUTH W-4 P-23" 1813 1053 622 116 21 1
Hennepin "RICHFIELD W-1 P-03" 2583 1717 645 174 47 0
Hennepin "RICHFIELD W-1 P-04" 2209 1409 580 172 46 2
Hennepin "RICHFIELD W-1 P-05" 2417 1644 634 108 31 0
Hennepin "RICHFIELD W-2 P-02" 2870 1958 693 173 40 6
Hennepin "RICHFIELD W-2 P-06" 2550 1694 636 175 45 0
Hennepin "RICHFIELD W-2 P-07" 1740 1142 473 106 17 2
Hennepin "RICHFIELD W-3 P-01" 1701 1068 440 150 40 3
Hennepin "RICHFIELD W-3 P-08" 1737 1135 439 126 35 2
Hennepin "RICHFIELD W-3 P-09" 2446 1592 577 219 56 2
Hennepin "ROBBINSDALE W-1" 2130 1313 600 168 45 4
Hennepin "ROBBINSDALE W-2" 2385 1629 601 125 29 1
Hennepin "ROBBINSDALE W-3" 2185 1390 554 190 49 2
Hennepin "ROBBINSDALE W-4" 2124 1431 454 193 44 2
Hennepin "ROCKFORD P-01" 192 75 88 21 8 0
Hennepin "ROGERS P-01" 3050 1156 1681 174 38 1
Hennepin "ROGERS P-02" 5044 1822 2931 229 60 2
Hennepin "SHOREWOOD P-1" 148 62 83 3 0 0
Hennepin "SHOREWOOD P-2" 1669 814 772 67 16 0
Hennepin "SHOREWOOD P-3" 1677 865 727 60 23 2
Hennepin "SHOREWOOD P-4" 2073 1103 897 53 19 1
Hennepin "SPRING PARK P-01" 1138 501 534 80 23 0
Hennepin "ST ANTHONY P-01" 1497 997 433 49 16 2
Hennepin "ST ANTHONY P-02" 2297 1524 659 87 25 2
Hennepin "ST BONIFACIUS P-01" 1407 550 745 90 20 2
Hennepin "ST LOUIS PARK W-1 P-01" 2556 1774 694 63 25 0
Hennepin "ST LOUIS PARK W-1 P-02" 3016 2112 684 164 55 1
Hennepin "ST LOUIS PARK W-1 P-03" 1245 852 276 96 21 0
Hennepin "ST LOUIS PARK W-1 P-04" 1004 714 215 54 20 1
Hennepin "ST LOUIS PARK W-2 P-05" 1478 1000 375 82 21 0
Hennepin "ST LOUIS PARK W-2 P-06" 2538 1837 537 130 34 0
Hennepin "ST LOUIS PARK W-2 P-07" 2589 1942 551 67 28 1
Hennepin "ST LOUIS PARK W-2 P-08" 2084 1433 488 125 37 1
Hennepin "ST LOUIS PARK W-3 P-09" 1703 1204 378 91 28 2
Hennepin "ST LOUIS PARK W-3 P-10" 1706 1174 370 130 30 2
Hennepin "ST LOUIS PARK W-3 P-11" 1535 1091 354 68 22 0
Hennepin "ST LOUIS PARK W-3 P-12" 2441 1641 552 191 57 0
Hennepin "ST LOUIS PARK W-4 P-13" 1708 1099 466 107 34 2
Hennepin "ST LOUIS PARK W-4 P-14" 2737 1988 566 136 43 4
Hennepin "ST LOUIS PARK W-4 P-15" 1831 1230 442 116 43 0
Hennepin "ST LOUIS PARK W-4 P-16" 1669 1078 466 102 21 2
Hennepin "TONKA BAY P-01" 1133 523 563 32 15 0
Hennepin "WAYZATA P-01" 3174 1583 1441 123 27 0
Hennepin "WOODLAND P-01" 326 141 172 10 3 0
Houston "BLACK HAMMER TWP." 172 73 89 3 6 1
Houston BROWNSVILLE 318 132 147 29 10 0
Houston "BROWNSVILLE TWP." 285 111 149 20 5 0
Houston "CALEDONIA P-1" 639 246 348 37 8 0
Houston "CALEDONIA P-2" 816 295 427 73 20 1
Houston "CALEDONIA TWP." 398 133 250 12 3 0
Houston "CROOKED CREEK TWP." 154 60 79 11 4 0
Houston EITZEN 158 38 113 5 2 0
Houston HOKAH 314 124 130 40 19 1
Houston "HOKAH TWP." 303 116 160 19 8 0
Houston HOUSTON 487 179 263 29 16 0
Houston "HOUSTON TWP." 270 94 165 8 3 0
Houston "JEFFERSON TWP." 70 33 35 2 0 0
Houston "LA CRESCENT P-1" 1489 677 701 80 30 1
Houston "LA CRESCENT P-2" 1021 500 396 100 25 0
Houston "LA CRESCENT P-3" 633 318 264 34 15 2
Houston "LA CRESCENT TWP." 785 314 400 53 18 0
Houston "MAYVILLE TWP." 224 69 142 8 4 1
Houston "MONEY CREEK TWP." 366 110 223 27 6 0
Houston "MOUND PRAIRIE TWP." 377 152 204 15 6 0
Houston "SHELDON TWP." 183 45 126 9 3 0
Houston "SPRING GROVE" 668 303 300 47 18 0
Houston "SPRING GROVE TWP." 238 80 154 3 1 0
Houston "UNION TWP." 222 70 136 12 4 0
Houston "WILMINGTON TWP." 257 87 160 7 3 0
Houston "WINNEBAGO TWP." 142 37 93 9 3 0
Houston "YUCATAN TWP." 218 82 124 8 3 1
Hubbard AKELEY 214 69 115 25 5 0
Hubbard "AKELEY TWP." 371 125 227 12 7 0
Hubbard "ARAGO TWP." 423 125 284 11 3 0
Hubbard "BADOURA TWP." 79 36 42 1 0 0
Hubbard "CLAY TWP." 61 19 39 2 1 0
Hubbard "CLOVER TWP." 109 30 74 4 1 0
Hubbard "CROW WING LAKE TWP." 261 95 153 11 2 0
Hubbard "FARDEN TWP. P-1" 601 247 314 28 12 0
Hubbard "FARDEN TWP. P-2" 56 27 28 1 0 0
Hubbard "FERN TWP." 196 46 131 11 7 1
Hubbard "GUTHRIE TWP." 354 91 242 14 7 0
Hubbard "HART LAKE TWP. P-1" 263 80 165 13 5 0
Hubbard "HART LAKE TWP. P-2" 59 24 32 1 2 0
Hubbard "HELGA TWP." 933 270 618 30 14 1
Hubbard "HENDRICKSON TWP." 175 52 115 3 5 0
Hubbard "HENRIETTA TWP." 953 270 625 38 20 0
Hubbard "HUBBARD TWP." 489 147 311 20 11 0
Hubbard "LAKE ALICE TWP." 61 15 42 1 3 0
Hubbard "LAKE EMMA TWP." 705 288 387 20 10 0
Hubbard "LAKE GEORGE TWP." 275 73 186 12 3 1
Hubbard "LAKE HATTIE TWP." 114 29 76 8 1 0
Hubbard "LAKEPORT TWP. P-1" 502 223 250 21 7 1
Hubbard "LAKEPORT TWP. P-2" 44 15 23 5 1 0
Hubbard "LA PORTE" 78 27 47 2 2 0
Hubbard "MANTRAP TWP." 383 156 216 8 3 0
Hubbard NEVIS 201 67 117 10 6 1
Hubbard "NEVIS TWP." 717 259 431 15 12 0
Hubbard "PARK RAPIDS P-1" 760 277 395 65 21 2
Hubbard "PARK RAPIDS P-2" 1246 444 695 81 26 0
Hubbard "ROCKWOOD TWP." 301 111 175 12 3 0
Hubbard "SCHOOLCRAFT TWP." 80 22 56 0 2 0
Hubbard "STEAMBOAT RIVER TWP. P-1" 99 37 53 7 2 0
Hubbard "STEAMBOAT RIVER TWP. P-2" 4 2 2 0 0 0
Hubbard "STRAIGHT RIVER TWP." 465 121 316 23 5 0
Hubbard "THORPE TWP." 28 14 13 1 0 0
Hubbard "TODD TWP. P-1" 810 230 532 34 14 0
Hubbard "TODD TWP. P-2" 49 19 28 1 1 0
Hubbard "WHITE OAK TWP." 286 99 158 21 8 0
Isanti "ATHENS TWP" 1260 314 824 83 36 3
Isanti "BRADFORD TWP" 2178 552 1418 157 49 2
Isanti "BRAHAM CITY" 902 278 499 96 28 1
Isanti "CAMBRIDGE WEST - P1" 2712 1031 1400 190 89 2
Isanti "CAMBRIDGE EAST - P2" 2218 683 1274 207 54 0
Isanti "CAMBRIDGE TWP" 1569 482 944 98 45 0
Isanti "DALBO TWP" 460 106 317 29 8 0
Isanti "ISANTI P-1" 1858 485 1104 186 78 5
Isanti "ISANTI P-2" 1478 424 877 139 37 1
Isanti "ISANTI TWP" 1440 378 956 79 26 1
Isanti "MAPLE RIDGE TWP" 479 129 321 21 8 0
Isanti "NORTH BRANCH TWP" 1129 337 708 56 28 0
Isanti "OXFORD TWP" 662 154 470 24 14 0
Isanti "SAINT FRANCIS P-3" 2 0 2 0 0 0
Isanti "SPENCER BROOK TWP" 1088 248 758 59 23 0
Isanti "SPRINGVALE TWP" 1008 238 694 55 20 1
Isanti "STANCHFIELD TWP" 722 196 470 46 9 1
Isanti "STANFORD TWP" 1494 359 1021 80 34 0
Isanti "WYANETT TWP" 1165 357 717 66 22 3
Itasca "ALVWOOD TWP" 27 5 22 0 0 0
Itasca "ARBO TWP" 569 215 321 24 9 0
Itasca "ARDENHURST TWP" 117 33 81 2 1 0
Itasca "BALL CLUB PREC" 207 100 88 16 3 0
Itasca "BALSAM TWP" 415 150 244 20 1 0
Itasca COHASSET 1791 609 1077 86 17 2
Itasca "BASS LAKE PREC" 852 282 517 40 13 0
Itasca "BEARVILLE TWP" 141 66 63 10 2 0
Itasca BIGFORK 181 63 98 16 4 0
Itasca "BIGFORK TWP" 159 57 94 5 3 0
Itasca "BLACKBERRY TWP" 509 158 323 16 11 1
Itasca BOVEY 389 170 170 33 15 1
Itasca "BOWSTRING TWP" 143 71 68 3 1 0
Itasca "NORTH UNORGANIZED PREC" 351 166 160 21 4 0
Itasca CALUMET 148 51 77 17 3 0
Itasca "CARPENTER TWP" 97 35 53 7 2 0
Itasca COLERAINE 1074 427 554 73 20 0
Itasca "DEER LAKE PREC" 476 195 261 11 8 1
Itasca "DEER RIVER P-1" 4 3 1 0 0 0
Itasca "DEER RIVER P-2" 360 104 205 40 10 1
Itasca "DEER RIVER TWP P-1" 0 0 0 0 0 0
Itasca "DEER RIVER TWP P-2" 411 132 249 20 9 1
Itasca EFFIE 47 23 16 4 4 0
Itasca "FEELEY TWP" 211 103 98 8 2 0
Itasca "GOOD HOPE TWP" 84 18 63 3 0 0
Itasca "GOODLAND TWP" 304 115 173 13 3 0
Itasca "GRAN PREC" 212 91 101 15 4 1
Itasca "GRAND RAPIDS P-1" 1253 507 607 101 37 1
Itasca "GRAND RAPIDS P-2" 1396 651 616 90 38 1
Itasca "GRAND RAPIDS P-3" 1066 452 534 62 18 0
Itasca "GRAND RAPIDS P-4" 1916 892 905 86 33 0
Itasca "GRATTAN TWP" 29 6 22 1 0 0
Itasca "GREENWAY TWP" 534 244 256 25 9 0
Itasca "HARRIS TWP" 2131 798 1235 76 22 0
Itasca "INGER PREC" 123 78 39 4 1 1
Itasca KEEWATIN 578 271 235 54 18 0
Itasca "KINGHURST TWP" 74 22 47 5 0 0
Itasca "LAKE JESSIE TWP" 164 71 89 4 0 0
Itasca "LAPRAIRIE P-6" 357 123 206 20 8 0
Itasca "LAWRENCE TWP" 344 159 166 13 6 0
Itasca "LIBERTY PREC" 44 13 28 1 2 0
Itasca "LONE PINE TWP" 330 161 150 11 7 1
Itasca "GRAVE LAKE PREC" 109 56 51 2 0 0
Itasca "LONG LAKE PREC" 161 62 90 7 2 0
Itasca MARBLE 280 127 123 19 11 0
Itasca "MARCELL TWP" 309 114 181 12 2 0
Itasca "MAX TWP" 87 37 43 6 1 0
Itasca "MCLEOD PREC" 409 180 214 12 3 0
Itasca "MOOSE PARK TWP" 45 6 39 0 0 0
Itasca "MORSE TWP P-1" 334 87 236 7 3 1
Itasca "MORSE TWP P-2" 0 0 0 0 0 0
Itasca NASHWAUK 498 258 186 39 15 0
Itasca "NASHWAUK TWP" 443 193 213 26 11 0
Itasca "NORE TWP" 30 4 19 5 2 0
Itasca "OTENEAGEN TWP" 175 51 121 3 0 0
Itasca "POMROY TWP" 18 5 12 1 0 0
Itasca "SAGO TWP" 116 41 68 6 1 0
Itasca "SAND LAKE TWP" 132 51 76 3 2 0
Itasca "SPANG TWP" 155 41 103 6 5 0
Itasca "SPLITHAND TWP" 152 63 84 5 0 0
Itasca "SQUAW LAKE" 39 17 16 5 1 0
Itasca "STOKES TWP" 139 57 75 3 4 0
Itasca "TACONITE P-2" 125 50 67 6 2 0
Itasca "TACONITE P-1" 255 93 131 23 8 0
Itasca "SUGAR LAKE PREC" 780 278 467 25 9 1
Itasca "THIRD RIVER TWP" 37 12 25 0 0 0
Itasca "TROUT LAKE TWP" 711 282 382 37 10 0
Itasca "WABANA TWP" 382 153 217 8 4 0
Itasca WARBA 83 48 35 0 0 0
Itasca "WAWINA TWP" 44 13 29 1 1 0
Itasca "WELLERS-MCCORMICK PREC 1" 36 14 21 1 0 0
Itasca "WELLERS-MCCORMICK PREC 2" 209 62 139 5 3 0
Itasca "WILDWOOD TWP" 110 41 60 9 0 0
Itasca "WINNIBIGOSHISH PREC" 123 46 56 13 8 0
Itasca "WIRT TWP" 59 24 32 2 1 0
Itasca ZEMPLE 34 7 26 0 1 0
Jackson "ALBA TWP." 106 24 77 4 1 0
Jackson ALPHA 56 19 29 6 2 0
Jackson "BELMONT TWP." 130 35 84 8 3 0
Jackson "CHRISTIANIA TWP." 192 65 118 7 2 0
Jackson "DELAFIELD TWP." 164 33 123 6 1 1
Jackson "DES MOINES TWP." 162 52 104 4 2 0
Jackson "ENTERPRISE TWP." 101 30 69 2 0 0
