COUNTY AREA TOTAL DEM REP LIB GRN AIP PAF
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins DeLaFuente LaRiva
Amador SOV_CD00 0 0 0 0 0 0 0
Amador SOV_CD04 0 0 0 0 0 0 0
Amador SOV_SD00 0 0 0 0 0 0 0
Amador SOV_SD08 0 0 0 0 0 0 0
Butte 1101 914 378 491 15 8 7 5
Butte 1102 996 462 486 22 6 4 3
Butte 1103 1272 535 671 34 5 5 9
Butte 1104 1345 428 878 18 6 5 5
Butte 1105 968 327 610 16 1 3 3
Butte 1106 696 348 319 10 5 1 3
Butte 1801 1029 306 683 20 3 0 3
Butte 1802 969 274 664 12 5 1 4
Butte 1803 437 140 280 7 2 2 0
Butte 1804 713 271 414 7 4 2 4
Butte 1805 1359 491 837 12 3 1 1
Butte 1806 1492 487 970 11 0 5 4
Butte 1807 832 245 557 10 2 1 2
Butte 1808 1007 304 662 17 4 3 3
Butte 1809 1088 285 767 13 8 3 1
Butte 1810 522 162 348 2 2 2 0
Butte 1811 482 188 272 10 3 1 6
Butte 1812 340 126 207 5 0 0 0
Butte 1813 103 34 67 0 0 1 1
Butte 1901 209 87 116 3 0 0 0
Butte 1902 15 11 4 0 0 0 0
Butte 1903 0 0 0 0 0 0 0
Butte 1904 0 0 0 0 0 0 0
Butte 1905 0 0 0 0 0 0 0
Butte 1906 173 78 87 2 0 2 2
Butte 1907 401 156 236 1 0 1 4
Butte 1908 227 83 140 2 0 0 1
Butte 1909 121 29 89 1 0 0 0
Butte 1910 432 133 287 4 2 3 1
Butte 1911 453 123 316 4 1 0 1
Butte 1912 87 25 60 1 0 1 0
Butte 1913 502 154 329 5 2 6 1
Butte 1914 28 10 16 0 0 0 0
Butte 1915 37 14 20 1 0 1 0
Butte 1916 27 4 21 1 0 0 0
Butte 1917 232 72 158 2 0 0 0
Butte 1918 110 21 89 0 0 0 0
Butte 2201 1400 834 510 16 6 5 2
Butte 2202 1039 561 430 25 3 2 2
Butte 2203 1180 570 554 23 6 4 0
Butte 2204 2904 1437 1326 61 10 7 1
Butte 2205 526 291 201 9 6 3 2
Butte 2206 1118 822 232 22 11 2 5
Butte 2207 11 10 1 0 0 0 0
Butte 2208 1147 900 194 23 8 9 5
Butte 2209 1042 826 158 32 11 4 3
Butte 2210 465 354 90 8 3 2 2
Butte 2211 666 362 266 18 5 4 2
Butte 2212 2223 1573 501 60 30 7 13
Butte 2213 1061 775 225 22 9 3 4
Butte 2214 861 555 253 23 9 4 7
Butte 2215 1100 598 444 11 7 3 4
Butte 2216 444 202 224 7 4 0 0
Butte 2217 666 434 189 15 5 0 6
Butte 2801 1417 768 599 17 8 3 1
Butte 2802 785 455 284 18 5 1 2
Butte 2804 1280 451 766 29 1 2 2
Butte 2805 1350 514 791 19 3 6 0
Butte 2901 281 152 113 7 6 0 1
Butte 2902 469 198 252 9 1 2 1
Butte 2903 3 1 2 0 0 0 0
Butte 2904 415 136 263 6 1 2 1
Butte 2905 396 146 231 8 0 3 1
Butte 3201 1041 574 406 32 0 3 1
Butte 3202 2885 1538 1225 53 18 4 4
Butte 3203 1883 1046 744 48 6 2 1
Butte 3204 499 251 228 9 3 1 0
Butte 3205 1528 919 551 29 5 7 0
Butte 3206 949 610 289 18 10 1 2
Butte 3207 509 343 135 13 2 4 0
Butte 3208 1963 1236 648 29 11 5 1
Butte 3209 1433 1046 340 17 5 3 4
Butte 3210 1513 992 440 25 8 5 7
Butte 3211 2185 1138 956 36 12 8 4
Butte 3212 1311 705 533 29 10 7 5
Butte 3213 1035 641 345 20 10 3 3
Butte 3214 1291 845 384 13 9 5 4
Butte 3215 1357 743 563 15 9 1 1
Butte 3216 1425 801 570 25 5 1 3
Butte 3217 1301 781 457 26 5 8 1
Butte 3218 794 488 276 11 0 2 2
Butte 3801 0 0 0 0 0 0 0
Butte 3802 886 405 454 10 4 1 0
Butte 3803 0 0 0 0 0 0 0
Butte 3901 8 3 4 0 1 0 0
Butte 3902 337 181 144 5 1 0 0
Butte 3903 249 92 149 3 0 1 0
Butte 3904 471 229 219 5 3 5 1
Butte 3905 10 6 4 0 0 0 0
Butte 3906 37 13 24 0 0 0 0
Butte 3907 4 3 1 0 0 0 0
Butte 4201 1163 887 215 31 5 5 3
Butte 4202 1524 1141 304 25 18 5 8
Butte 4203 1376 810 496 31 10 6 3
Butte 4204 1077 626 395 19 8 3 4
Butte 4205 939 582 319 13 3 2 2
Butte 4206 64 45 14 2 0 0 0
Butte 4301 1646 728 860 22 3 1 6
Butte 4302 1135 548 542 20 4 4 3
Butte 4401 774 278 472 9 4 3 1
Butte 4801 1224 461 710 13 5 9 7
Butte 4802 1142 372 726 9 4 2 4
Butte 4803 802 210 564 11 2 6 1
Butte 4804 1234 342 852 15 1 2 4
Butte 4805 829 278 505 18 6 2 1
Butte 4806 1793 562 1145 30 9 10 6
Butte 4807 657 138 511 3 0 0 0
Butte 4808 2107 976 1043 39 5 4 2
Butte 4901 494 187 283 11 2 1 2
Butte 4902 0 0 0 0 0 0 0
Butte 4903 0 0 0 0 0 0 0
Butte 4904 0 0 0 0 0 0 0
Butte 4905 177 56 117 3 0 0 0
Butte 4906 229 69 154 3 0 2 0
Butte 4907 36 9 24 0 0 1 2
Butte 4908 48 18 29 0 0 0 0
Butte 4909 38 13 23 1 0 0 0
Butte 4910 0 0 0 0 0 0 0
Butte 4911 99 36 58 2 1 0 1
Butte 4912 279 49 221 6 0 1 0
Butte 4913 50 18 31 0 1 0 0
Butte 5201 1505 849 596 25 5 0 2
Butte 5202 0 0 0 0 0 0 0
Butte 5501 189 69 112 4 0 2 0
Butte 5502 256 94 147 6 0 0 1
Butte 5503 234 76 148 5 0 0 2
Butte 5504 155 76 68 5 1 1 0
Butte 5505 425 149 264 5 0 1 0
Butte 5506 385 140 226 10 0 1 1
Butte 5507 218 87 121 4 0 0 1
Butte 5508 164 58 95 4 2 0 1
Butte 5509 353 128 210 7 2 2 1
Butte 5510 371 130 229 2 4 1 1
Butte 5511 440 176 239 13 2 1 0
Butte 5512 498 204 272 8 3 2 0
Butte 5513 428 134 279 5 1 1 0
Butte 5801 494 189 281 6 1 5 3
Butte 5802 835 362 444 19 2 2 1
Butte 5803 1709 678 968 23 9 3 15
Butte 5804 791 276 476 18 5 5 4
Butte 5805 315 115 174 8 3 2 5
Butte 5901 2 1 1 0 0 0 0
Butte 5902 59 20 35 1 0 0 0
Butte 5903 29 7 22 0 0 0 0
Butte 5904 383 110 253 9 5 0 0
Butte 5905 322 158 147 7 1 2 2
Butte 5906 32 18 11 1 1 0 1
Butte 5907 27 14 13 0 0 0 0
Butte 5908 6 6 0 0 0 0 0
Butte 5909 419 245 151 13 3 2 0
Butte 5910 431 150 260 10 0 2 1
Butte 5911 380 115 250 4 1 2 1
Butte 5912 150 58 86 1 1 1 1
Butte 5913 236 73 159 1 0 1 0
Butte 5914 200 65 129 1 0 2 0
Butte 5915 0 0 0 0 0 0 0
Butte 5916 3 1 1 1 0 0 0
Butte SOV_AD00 0 0 0 0 0 0 0
Butte SOV_AD01 0 0 0 0 0 0 0
Butte SOV_AD03 0 0 0 0 0 0 0
Butte SOV_BE00 0 0 0 0 0 0 0
Butte SOV_BE01 0 0 0 0 0 0 0
Butte SOV_CD00 0 0 0 0 0 0 0
Butte SOV_CD01 0 0 0 0 0 0 0
Butte SOV_SD00 0 0 0 0 0 0 0
Butte SOV_SD04 0 0 0 0 0 0 0
Calaveras 110 817 275 515 10 3 4 3
Calaveras 120 998 334 638 11 3 2 1
Calaveras 140 934 278 625 16 3 4 1
Calaveras 150 710 226 468 2 4 1 0
Calaveras 160 816 207 583 7 4 3 0
Calaveras 170 970 260 667 17 1 5 4
Calaveras 210 471 208 234 12 3 3 0
Calaveras 215 770 315 413 14 10 1 1
Calaveras 220 785 315 443 10 6 3 0
Calaveras 230 481 168 291 9 3 2 1
Calaveras 240 809 311 470 10 1 3 3
Calaveras 250 621 235 365 9 5 1 1
Calaveras 260 623 224 381 6 4 1 2
Calaveras 310 1042 534 467 10 3 5 2
Calaveras 320 783 378 374 11 4 2 3
Calaveras 330 802 432 339 17 0 0 0
Calaveras 350 1224 629 553 9 10 3 3
Calaveras 360 1038 561 433 15 4 3 2
Calaveras 370 939 422 486 13 4 0 0
Calaveras 410 1215 440 728 13 10 2 6
Calaveras 420 955 348 573 15 5 2 0
Calaveras 430 1282 530 704 21 0 5 1
Calaveras 440 1367 421 901 17 6 1 5
Calaveras 450 1460 466 940 22 5 5 1
Calaveras 530 1000 208 769 7 4 2 0
Calaveras 540 1153 320 802 11 7 4 0
Calaveras 550 1398 411 955 16 4 3 2
Calaveras 560 1024 307 685 15 2 0 1
Calaveras 570 1037 283 716 14 7 2 1
Calaveras SOV_AD00 0 0 0 0 0 0 0
Calaveras SOV_AD05 0 0 0 0 0 0 0
Calaveras SOV_BE00 0 0 0 0 0 0 0
Calaveras SOV_BE01 0 0 0 0 0 0 0
Calaveras SOV_CD00 0 0 0 0 0 0 0
Calaveras SOV_CD04 0 0 0 0 0 0 0
Calaveras SOV_SD00 0 0 0 0 0 0 0
Calaveras SOV_SD08 0 0 0 0 0 0 0
Colusa 105 872 336 517 5 2 1 4
Colusa 106 942 416 496 6 0 5 5
Colusa 202 178 45 129 2 0 0 0
Colusa 203 191 92 84 6 1 1 2
Colusa 213 667 313 335 4 1 1 2
Colusa 214 715 237 450 7 4 5 3
Colusa 301 326 77 242 5 1 0 0
Colusa 323 475 275 182 2 2 3 2
Colusa 324 596 348 222 10 1 5 4
Colusa 401 641 163 463 4 1 2 2
Colusa 405 111 19 90 1 0 0 0
Colusa 406 163 53 108 1 1 0 0
Colusa 407 66 20 45 1 0 0 0
Colusa 427 314 226 79 3 3 0 1
Colusa 500 531 152 365 6 2 1 1
Colusa 505 171 49 117 1 0 2 0
Colusa 512 573 260 299 6 2 1 0
Colusa 513 518 158 336 11 4 3 1
Colusa SOV_AD00 0 0 0 0 0 0 0
Colusa SOV_AD03 0 0 0 0 0 0 0
Colusa SOV_AD04 0 0 0 0 0 0 0
Colusa SOV_BE00 0 0 0 0 0 0 0
Colusa SOV_BE02 0 0 0 0 0 0 0
Colusa SOV_CD00 0 0 0 0 0 0 0
Colusa SOV_CD03 0 0 0 0 0 0 0
Colusa SOV_SD00 0 0 0 0 0 0 0
Colusa SOV_SD04 0 0 0 0 0 0 0
"Contra Costa" ALHA101 629 356 246 6 6 0 1
"Contra Costa" ALHA801 31 21 10 0 0 0 0
"Contra Costa" ALHA802 67 37 27 1 1 0 0
"Contra Costa" ALHA803 10 5 5 0 0 0 0
"Contra Costa" ALHA804 152 96 50 1 0 0 0
"Contra Costa" ALHA805 75 37 35 2 0 0 0
"Contra Costa" ALHA806 4 1 3 0 0 0 0
"Contra Costa" ALMO102 1617 982 543 24 7 10 1
"Contra Costa" ALMO103 1034 597 386 11 3 3 1
"Contra Costa" ALMO104 1128 629 441 13 5 2 0
"Contra Costa" ALMO105 614 343 253 8 1 1 0
"Contra Costa" ALMO106 965 503 427 5 1 2 1
"Contra Costa" ALMO109 976 584 350 10 1 6 1
"Contra Costa" ALMO110 976 571 359 20 3 3 0
"Contra Costa" ALMO111 1024 536 436 17 2 6 0
"Contra Costa" ALMO112 670 331 311 6 1 1 0
"Contra Costa" ALMO801 453 263 164 11 4 0 0
"Contra Costa" ALMO802 375 212 154 0 1 0 0
"Contra Costa" ALMO803 9 4 5 0 0 0 0
"Contra Costa" ALMO804 475 321 138 4 2 1 0
"Contra Costa" ALMO805 321 233 76 5 1 0 0
"Contra Costa" ALMO806 434 303 110 5 1 0 0
"Contra Costa" ALMO807 282 174 102 2 0 0 1
"Contra Costa" ALMO808 1 0 1 0 0 0 0
"Contra Costa" ALMO809 58 36 22 0 0 0 0
"Contra Costa" ALMO810 11 7 3 0 0 0 0
"Contra Costa" ALMO811 0 0 0 0 0 0 0
"Contra Costa" ANTI101 356 238 102 2 2 1 1
"Contra Costa" ANTI102 976 672 265 12 6 2 3
"Contra Costa" ANTI103 877 633 208 10 2 5 6
"Contra Costa" ANTI104 1005 705 254 10 11 6 2
"Contra Costa" ANTI105 983 681 268 7 6 6 3
"Contra Costa" ANTI106 783 557 206 3 3 1 2
"Contra Costa" ANTI107 956 700 235 5 3 4 3
"Contra Costa" ANTI108 1216 731 431 19 8 7 4
"Contra Costa" ANTI109 1060 733 299 6 7 6 0
"Contra Costa" ANTI110 1012 668 286 15 3 7 5
"Contra Costa" ANTI111 1188 771 379 15 6 2 0
"Contra Costa" ANTI112 688 470 193 3 3 3 2
"Contra Costa" ANTI113 649 427 189 9 6 6 4
"Contra Costa" ANTI114 791 540 214 11 8 5 3
"Contra Costa" ANTI115 910 639 238 6 5 3 5
"Contra Costa" ANTI116 637 415 203 6 2 3 2
"Contra Costa" ANTI117 1026 658 334 8 3 4 4
"Contra Costa" ANTI119 1228 918 278 9 11 0 4
"Contra Costa" ANTI120 450 329 99 2 9 4 0
"Contra Costa" ANTI121 991 783 177 1 5 6 1
"Contra Costa" ANTI122 1203 870 278 13 8 4 7
"Contra Costa" ANTI123 1030 765 231 13 8 6 2
"Contra Costa" ANTI124 787 599 161 5 3 4 4
"Contra Costa" ANTI125 944 637 272 9 3 3 3
"Contra Costa" ANTI126 664 416 224 9 2 1 2
"Contra Costa" ANTI128 829 576 218 9 3 5 7
"Contra Costa" ANTI130 854 594 235 4 5 3 5
"Contra Costa" ANTI131 1064 693 333 8 7 3 2
"Contra Costa" ANTI132 789 558 205 6 3 2 5
"Contra Costa" ANTI134 1113 851 237 4 4 3 3
"Contra Costa" ANTI135 965 705 232 5 6 4 3
"Contra Costa" ANTI136 939 693 218 7 3 2 1
"Contra Costa" ANTI137 664 483 159 4 7 1 3
"Contra Costa" ANTI138 1230 886 303 12 4 7 2
"Contra Costa" ANTI141 1062 799 238 4 2 5 1
"Contra Costa" ANTI142 660 483 161 1 3 4 3
"Contra Costa" ANTI143 1188 951 213 8 1 5 0
"Contra Costa" ANTI144 622 438 158 6 2 4 1
"Contra Costa" ANTI145 907 679 196 8 8 6 2
"Contra Costa" ANTI147 1066 768 260 13 7 5 5
"Contra Costa" ANTI148 820 664 117 7 3 4 3
"Contra Costa" ANTI150 750 492 237 6 5 1 3
"Contra Costa" ANTI151 445 355 77 2 2 3 2
"Contra Costa" ANTI152 727 550 157 6 4 3 2
"Contra Costa" ANTI153 571 365 197 3 1 1 2
"Contra Costa" ANTI154 510 408 86 2 4 4 3
"Contra Costa" ANTI155 971 741 198 7 5 5 4
"Contra Costa" ANTI156 647 396 233 3 2 4 3
"Contra Costa" ANTI157 858 595 245 6 1 2 2
"Contra Costa" ANTI801 3 2 1 0 0 0 0
"Contra Costa" ANTI802 21 8 13 0 0 0 0
"Contra Costa" ANTI803 74 62 12 0 0 0 0
"Contra Costa" ANTI804 35 23 11 0 0 0 0
"Contra Costa" ANTI805 280 204 64 2 1 2 1
"Contra Costa" ANTI806 471 359 100 2 2 1 2
"Contra Costa" ANTI807 169 113 50 0 1 2 1
"Contra Costa" ANTI808 70 52 15 1 0 1 1
"Contra Costa" ANTI809 32 19 11 0 0 1 0
"Contra Costa" ANTI810 1 1 0 0 0 0 0
"Contra Costa" ANTI811 465 280 170 4 2 1 1
"Contra Costa" ANTI812 474 323 141 1 1 1 1
"Contra Costa" ANTI813 611 393 194 7 2 4 4
"Contra Costa" ANTI814 205 140 61 1 0 0 0
"Contra Costa" ANTI815 582 401 165 5 4 2 0
"Contra Costa" ANTI816 595 405 166 9 3 1 0
"Contra Costa" ANTI817 193 150 31 2 1 1 2
"Contra Costa" ANTI818 352 260 79 2 1 2 3
"Contra Costa" ANTI819 243 184 53 2 1 1 0
"Contra Costa" ANTI820 27 17 8 0 0 0 0
"Contra Costa" ANTI821 54 34 16 2 0 0 0
"Contra Costa" ANTI822 318 206 104 3 1 1 0
"Contra Costa" ANTI823 0 0 0 0 0 0 0
"Contra Costa" ANTI824 0 0 0 0 0 0 0
"Contra Costa" ANTI825 57 46 9 0 0 1 0
"Contra Costa" AYER801 129 58 58 2 1 2 0
"Contra Costa" AYER802 323 166 144 3 0 2 0
"Contra Costa" AYER803 98 67 29 0 0 0 0
"Contra Costa" BAPO101 1081 801 234 11 10 9 7
"Contra Costa" BAPO102 371 286 70 2 3 1 5
"Contra Costa" BAPO103 986 742 208 8 7 3 6
"Contra Costa" BAPO104 738 580 132 4 7 4 3
"Contra Costa" BAPO105 842 649 153 11 2 7 6
"Contra Costa" BAPO106 716 522 169 5 6 4 3
"Contra Costa" BAPO107 962 665 259 5 6 6 1
"Contra Costa" BAPO108 542 409 109 6 3 1 3
"Contra Costa" BAPO109 785 562 193 3 5 4 4
"Contra Costa" BAPO801 4 4 0 0 0 0 0
"Contra Costa" BAPO802 5 3 2 0 0 0 0
"Contra Costa" BETH102 901 381 492 9 4 5 1
"Contra Costa" BETH801 0 0 0 0 0 0 0
"Contra Costa" BETH802 102 59 43 0 0 0 0
"Contra Costa" BETH803 0 0 0 0 0 0 0
"Contra Costa" BETH804 145 81 56 2 0 1 0
"Contra Costa" BETH805 9 6 3 0 0 0 0
"Contra Costa" BETH806 35 20 12 3 0 0 0
"Contra Costa" BETH807 214 83 126 3 0 0 2
"Contra Costa" BKDI801 12 3 9 0 0 0 0
"Contra Costa" BKDI802 310 165 130 8 3 1 0
"Contra Costa" BKDI804 4 2 2 0 0 0 0
"Contra Costa" BKDI805 3 3 0 0 0 0 0
"Contra Costa" BKHW101 1331 676 613 17 2 0 0
"Contra Costa" BKHW102 537 322 195 4 1 0 0
"Contra Costa" BKHW103 846 450 362 4 1 2 0
"Contra Costa" BKHW104 1261 874 345 11 6 5 2
"Contra Costa" BKHW105 834 401 392 7 0 1 1
"Contra Costa" BKHW106 740 490 217 7 6 2 0
"Contra Costa" BKHW107 1172 760 381 9 0 2 1
"Contra Costa" BKHW108 1175 753 382 11 4 5 0
"Contra Costa" BKHW109 644 359 263 6 2 0 0
"Contra Costa" BKHW801 29 18 11 0 0 0 0
"Contra Costa" BKHW802 360 219 132 2 0 1 0
"Contra Costa" BREN101 1360 833 482 12 1 12 2
"Contra Costa" BREN103 1364 704 589 28 7 5 0
"Contra Costa" BREN104 1002 538 438 9 3 2 0
"Contra Costa" BREN105 554 312 219 5 2 4 2
"Contra Costa" BREN106 537 317 197 7 3 3 1
"Contra Costa" BREN107 1419 866 495 26 11 8 4
"Contra Costa" BREN108 1493 882 553 20 7 8 3
"Contra Costa" BREN109 1254 662 542 19 6 3 0
"Contra Costa" BREN110 1142 614 480 18 2 4 1
"Contra Costa" BREN111 517 279 218 4 0 2 4
"Contra Costa" BREN112 639 418 199 6 0 0 3
"Contra Costa" BREN113 773 422 309 16 3 1 1
"Contra Costa" BREN114 319 173 138 2 1 0 1
"Contra Costa" BREN115 805 459 322 7 1 1 1
"Contra Costa" BREN116 1536 807 673 19 5 5 0
"Contra Costa" BREN117 592 343 228 10 3 0 2
"Contra Costa" BREN118 1131 549 530 23 6 5 1
"Contra Costa" BREN119 781 477 280 11 4 0 1
"Contra Costa" BREN120 873 552 301 12 0 2 3
"Contra Costa" BREN121 539 302 222 5 0 1 2
"Contra Costa" BREN122 855 443 385 11 1 0 1
"Contra Costa" BREN123 1021 513 469 15 2 5 0
"Contra Costa" BREN124 1519 849 607 18 7 8 4
"Contra Costa" BREN125 433 232 187 6 0 2 2
"Contra Costa" BREN126 1112 689 391 11 4 5 1
"Contra Costa" BREN127 1516 843 639 4 1 5 0
"Contra Costa" BREN128 1798 1136 606 19 2 7 1
"Contra Costa" BREN129 588 310 260 7 0 0 1
"Contra Costa" BREN130 1068 639 390 12 2 4 1
"Contra Costa" BREN131 379 225 142 7 0 1 1
"Contra Costa" BREN132 744 415 305 10 3 4 0
"Contra Costa" BREN133 779 394 357 14 2 1 2
"Contra Costa" BREN134 920 531 357 15 5 5 0
"Contra Costa" BREN135 563 281 266 5 0 2 1
"Contra Costa" BREN801 9 6 1 0 0 0 1
"Contra Costa" BREN802 116 63 51 0 0 0 0
"Contra Costa" BREN803 1 1 0 0 0 0 0
"Contra Costa" BREN804 315 196 99 11 1 1 0
"Contra Costa" BREN806 360 254 93 2 1 2 2
"Contra Costa" BREN807 267 160 93 3 1 4 0
"Contra Costa" BREN808 121 79 42 0 0 0 0
"Contra Costa" BREN809 366 223 130 2 1 0 0
"Contra Costa" BREN810 922 589 306 8 2 1 1
"Contra Costa" BRHL102 720 517 169 7 4 1 1
"Contra Costa" BRHL801 2 2 0 0 0 0 0
"Contra Costa" BRHL802 578 365 191 3 3 1 0
"Contra Costa" BRHL803 888 635 223 7 2 2 1
"Contra Costa" BRHL804 81 49 30 0 0 0 0
"Contra Costa" BRHL805 103 69 23 3 1 2 1
"Contra Costa" BRVL801 199 101 92 1 0 0 0
"Contra Costa" BRVL802 2 0 2 0 0 0 0
"Contra Costa" BRVL803 83 35 45 2 0 0 0
"Contra Costa" BRVL804 227 92 128 3 0 0 0
"Contra Costa" BRVL805 128 64 60 1 1 1 0
"Contra Costa" BYRN101 488 181 297 2 2 1 0
"Contra Costa" BYRN801 162 61 97 1 0 1 0
"Contra Costa" BYRN802 55 20 32 0 1 0 0
"Contra Costa" BYRN803 2 0 2 0 0 0 0
"Contra Costa" CALD801 10 9 1 0 0 0 0
"Contra Costa" CANY801 165 151 6 0 3 0 1
"Contra Costa" CASR801 496 294 171 10 4 2 1
"Contra Costa" CLAY101 1131 727 364 13 5 3 1
"Contra Costa" CLAY102 1264 710 485 21 7 11 2
"Contra Costa" CLAY103 763 443 278 13 3 2 2
"Contra Costa" CLAY104 976 545 392 13 3 3 1
"Contra Costa" CLAY105 1419 885 490 13 3 2 2
"Contra Costa" CLAY106 919 486 392 9 4 1 1
"Contra Costa" CLAY107 1348 809 481 8 12 5 1
"Contra Costa" CLYD801 309 203 96 4 1 1 0
"Contra Costa" CLYD802 141 94 42 4 1 0 0
"Contra Costa" CONC101 653 460 161 8 5 2 8
"Contra Costa" CONC102 919 672 208 14 4 4 4
"Contra Costa" CONC103 1028 720 266 11 7 4 6
"Contra Costa" CONC104 879 606 242 11 1 1 6
"Contra Costa" CONC105 965 630 289 12 5 8 6
"Contra Costa" CONC106 955 724 200 12 6 1 2
"Contra Costa" CONC107 1090 749 276 20 8 9 9
"Contra Costa" CONC108 911 685 194 10 7 2 1
"Contra Costa" CONC109 1102 755 314 10 4 4 0
"Contra Costa" CONC112 969 622 298 13 4 7 3
"Contra Costa" CONC113 883 609 243 6 4 3 4
"Contra Costa" CONC114 832 503 287 10 3 4 1
"Contra Costa" CONC115 1349 847 446 20 10 9 1
"Contra Costa" CONC116 453 340 95 4 4 1 2
"Contra Costa" CONC117 1100 775 272 12 10 8 7
"Contra Costa" CONC118 1060 846 183 8 4 2 5
"Contra Costa" CONC119 965 685 248 10 6 3 4
"Contra Costa" CONC120 1081 763 270 14 6 5 0
"Contra Costa" CONC121 954 619 293 10 6 5 0
"Contra Costa" CONC122 813 550 233 6 3 3 3
"Contra Costa" CONC123 1090 759 286 17 9 0 2
"Contra Costa" CONC124 1108 714 355 15 2 3 2
"Contra Costa" CONC125 1143 733 364 19 2 4 4
"Contra Costa" CONC126 1197 825 332 16 3 2 3
"Contra Costa" CONC127 643 388 230 10 3 1 0
"Contra Costa" CONC128 1115 738 323 21 4 6 2
"Contra Costa" CONC129 823 500 282 12 1 5 4
"Contra Costa" CONC130 579 394 169 8 2 3 1
"Contra Costa" CONC131 830 596 197 8 8 5 6
"Contra Costa" CONC132 686 467 186 6 4 5 1
"Contra Costa" CONC133 906 572 293 17 4 6 0
"Contra Costa" CONC134 930 607 284 12 6 0 1
"Contra Costa" CONC135 1026 631 356 10 1 6 0
"Contra Costa" CONC136 596 346 226 5 3 3 3
"Contra Costa" CONC137 774 563 187 8 6 0 2
"Contra Costa" CONC138 1029 697 295 13 5 2 2
"Contra Costa" CONC139 898 661 208 15 4 2 2
"Contra Costa" CONC140 691 451 216 3 1 2 1
"Contra Costa" CONC141 803 547 228 7 6 3 1
"Contra Costa" CONC144 1147 824 280 14 6 1 0
"Contra Costa" CONC145 1019 763 228 6 3 3 2
"Contra Costa" CONC146 906 650 212 12 9 2 9
"Contra Costa" CONC147 887 594 266 9 2 7 1
"Contra Costa" CONC149 973 668 269 15 4 2 0
"Contra Costa" CONC150 977 673 271 7 1 8 1
"Contra Costa" CONC152 995 697 263 10 6 10 2
"Contra Costa" CONC154 659 432 200 10 2 1 0
"Contra Costa" CONC156 931 586 300 16 3 3 2
"Contra Costa" CONC157 842 545 257 20 1 2 2
"Contra Costa" CONC158 970 677 256 12 3 8 1
"Contra Costa" CONC159 1131 766 336 10 2 4 0
"Contra Costa" CONC160 791 454 304 15 1 3 1
"Contra Costa" CONC161 962 647 282 8 5 3 1
"Contra Costa" CONC163 705 515 168 6 1 3 0
"Contra Costa" CONC164 973 657 280 6 4 5 2
"Contra Costa" CONC165 737 567 132 8 2 8 4
"Contra Costa" CONC166 1224 981 193 17 6 4 6
"Contra Costa" CONC167 883 616 240 7 4 1 4
"Contra Costa" CONC168 898 644 219 9 6 1 1
"Contra Costa" CONC801 37 22 14 0 0 0 0
"Contra Costa" CONC802 10 7 3 0 0 0 0
"Contra Costa" CONC803 0 0 0 0 0 0 0
"Contra Costa" CONC804 21 17 3 0 0 0 0
"Contra Costa" CONC805 400 300 89 5 3 0 0
"Contra Costa" CONC806 431 310 106 6 4 1 0
"Contra Costa" CONC807 249 158 77 7 0 0 3
"Contra Costa" CONC808 689 439 211 12 8 2 4
"Contra Costa" CONC809 199 126 66 4 1 2 0
"Contra Costa" CONC810 2 2 0 0 0 0 0
"Contra Costa" CONC811 517 356 134 11 1 2 1
"Contra Costa" CONC812 362 235 115 4 1 3 0
"Contra Costa" CONC813 60 30 27 1 1 0 0
"Contra Costa" CONC814 592 397 170 7 4 1 0
"Contra Costa" CONC815 691 490 165 6 8 6 1
"Contra Costa" CONC816 5 4 1 0 0 0 0
"Contra Costa" CONC817 507 335 151 5 2 1 2
"Contra Costa" CONC818 91 57 30 0 0 0 0
"Contra Costa" CONC819 782 524 225 11 3 1 1
"Contra Costa" CONC820 85 50 30 2 0 1 1
"Contra Costa" CONC821 676 470 171 16 8 1 1
"Contra Costa" CONC822 0 0 0 0 0 0 0
"Contra Costa" CONC823 253 151 97 2 0 1 0
"Contra Costa" CONC824 1 0 1 0 0 0 0
"Contra Costa" CONC825 1 1 0 0 0 0 0
"Contra Costa" CROC101 1275 958 272 11 6 5 4
"Contra Costa" CROC102 739 539 172 10 4 1 4
"Contra Costa" CROC801 2 0 2 0 0 0 0
"Contra Costa" DANV101 783 425 316 17 1 1 0
"Contra Costa" DANV103 1055 659 353 11 3 4 0
"Contra Costa" DANV104 1322 801 473 19 4 2 2
"Contra Costa" DANV105 1380 767 548 22 2 9 1
"Contra Costa" DANV106 1199 702 464 10 1 2 1
"Contra Costa" DANV107 1330 870 393 22 6 3 0
"Contra Costa" DANV108 1285 778 445 30 5 3 4
"Contra Costa" DANV109 761 474 246 13 1 2 0
"Contra Costa" DANV110 525 354 156 5 0 2 0
"Contra Costa" DANV111 725 499 195 11 5 1 0
"Contra Costa" DANV112 1239 761 426 17 3 1 0
"Contra Costa" DANV113 863 601 239 10 1 1 0
"Contra Costa" DANV114 1132 730 355 11 3 3 2
"Contra Costa" DANV115 960 542 390 7 2 4 0
"Contra Costa" DANV116 521 338 155 9 2 4 0
"Contra Costa" DANV117 1139 713 374 17 4 4 2
"Contra Costa" DANV118 958 648 273 11 3 3 1
"Contra Costa" DANV119 1488 950 486 15 4 2 1
"Contra Costa" DANV120 1295 795 464 16 3 2 1
"Contra Costa" DANV121 668 425 213 16 0 2 0
"Contra Costa" DANV122 894 529 317 13 1 1 0
