COUNTY AREA TOTAL DEM REP GRN IND1 IND2 WI1
COUNTY AREA TOTAL Strickland Portman DeMare Connors Rupert Stahl
Ross "SCIOTO WEST" 523 190 300 2 4 14 0
Ross "SPRINGFIELD NORTH" 770 221 492 7 12 10 0
Ross "SPRINGFIELD SOUTH" 394 109 249 2 12 4 0
Ross "TWIN CENTRAL" 402 93 259 6 8 11 0
Ross "TWIN EAST" 278 67 195 2 2 3 0
Ross "TWIN NORTH" 415 138 252 2 6 6 0
Ross "TWIN SOUTH" 455 120 301 3 8 9 0
Ross "UNION CENTRAL" 456 118 315 4 7 1 0
Ross "UNION EAST" 562 146 376 3 16 9 0
Ross "UNION NORTH" 237 66 153 6 2 2 0
Ross "UNION PV" 875 247 572 4 16 17 0
Ross "UNION SOUTH" 684 186 444 9 14 14 0
Ross "UNION WEST" 787 228 490 6 25 14 0
Ross "GREEN WEST" 789 194 532 10 12 10 0
Sandusky "BELLEVUE CITY 1-A" 740 173 501 9 24 9 0
Sandusky "BELLEVUE CITY 1-B" 479 120 303 14 12 12 0
Sandusky "BELLEVUE CITY 2-A" 264 61 183 0 4 7 0
Sandusky "BELLEVUE CITY 2-B" 591 159 372 12 16 16 0
Sandusky "CLYDE CITY A" 591 139 373 17 29 14 0
Sandusky "CLYDE CITY B" 449 111 277 10 18 14 0
Sandusky "CLYDE CITY C" 382 94 239 14 10 10 0
Sandusky "CLYDE CITY D" 463 104 313 6 9 14 0
Sandusky "CLYDE CITY E" 770 203 501 9 11 19 0
Sandusky "FREMONT CITY 1-A" 443 187 198 12 16 13 0
Sandusky "FREMONT CITY 1-B" 424 164 203 14 18 9 0
Sandusky "FREMONT CITY 1-C" 294 101 155 9 5 7 0
Sandusky "FREMONT CITY 1-D" 439 138 272 7 8 4 0
Sandusky "FREMONT CITY 2-A" 361 150 168 8 8 11 0
Sandusky "FREMONT CITY 2-B" 374 160 168 9 12 11 0
Sandusky "FREMONT CITY 2-C" 470 155 265 10 14 7 0
Sandusky "FREMONT CITY 2-D" 316 128 153 6 6 10 0
Sandusky "FREMONT CITY 3-A" 451 177 211 9 9 16 0
Sandusky "FREMONT CITY 3-B" 717 225 413 14 13 21 0
Sandusky "FREMONT CITY 3-C" 580 203 317 5 16 13 0
Sandusky "FREMONT CITY 4-A" 478 148 275 11 12 7 0
Sandusky "FREMONT CITY 4-B" 464 153 256 15 8 13 0
Sandusky "FREMONT CITY 4-C" 218 85 103 7 6 5 0
Sandusky "FREMONT CITY 4-D" 381 141 192 11 7 14 0
Sandusky "BALLVILLE A" 684 141 487 8 20 10 0
Sandusky "BALLVILLE B" 378 76 260 4 10 7 0
Sandusky "BALLVILLE C" 466 111 311 10 10 8 0
Sandusky "BALLVILLE D" 709 170 486 9 8 16 0
Sandusky "BALLVILLE E" 616 182 392 7 5 4 0
Sandusky "BALLVILLE F" 493 98 365 3 9 6 0
Sandusky "BALLVILLE G" 479 121 306 9 17 6 0
Sandusky "GREEN SPRINGS" 289 85 174 10 12 3 0
Sandusky "GREEN CREEK A" 375 80 269 3 2 5 0
Sandusky "GREEN CREEK B" 412 80 300 6 8 10 0
Sandusky "GREEN CREEK C" 499 108 346 6 18 7 0
Sandusky "GREEN CREEK D" 421 89 283 8 17 10 0
Sandusky "JACKSON A" 505 125 333 12 6 13 0
Sandusky "JACKSON B" 303 49 224 7 8 6 0
Sandusky MADISON 659 168 439 8 14 9 0
Sandusky "GIBSONBURG A" 514 170 294 13 19 6 0
Sandusky "GIBSONBURG B" 620 188 371 12 17 8 0
Sandusky RICE 589 153 378 12 17 11 0
Sandusky RILEY 675 154 449 12 6 24 0
Sandusky "SANDUSKY A" 461 132 291 6 9 7 0
Sandusky "SANDUSKY B" 316 70 203 6 14 4 0
Sandusky "SANDUSKY C" 543 196 290 14 17 6 0
Sandusky "SANDUSKY D" 641 129 466 10 4 7 0
Sandusky SCOTT 672 123 479 10 15 30 0
Sandusky TOWNSEND 774 188 504 7 16 34 0
Sandusky HELENA 119 25 83 3 4 4 0
Sandusky LINDSEY 239 44 167 6 8 3 0
Sandusky "WASHINGTON A" 388 68 282 7 9 9 0
Sandusky "WASHINGTON B" 576 162 367 10 10 5 0
Sandusky "WOODVILLE TWP" 718 156 494 11 19 12 0
Sandusky "WOODVILLE VLG A" 725 229 420 12 18 10 0
Sandusky "WOODVILLE VLG B" 439 136 259 1 8 12 0
Sandusky "YORK A" 572 107 407 10 16 7 0
Sandusky "YORK B" 680 123 485 6 22 15 0
Scioto "PORTSMOUTH 1-A" 401 176 196 8 5 3 0
Scioto "PORTSMOUTH 1-B" 300 125 140 8 6 5 0
Scioto "PORTSMOUTH 1-C" 477 198 257 3 4 5 0
Scioto "PORTSMOUTH 2-A" 151 63 70 4 4 1 0
Scioto "PORTSMOUTH 2-B" 223 159 46 5 4 2 0
Scioto "PORTSMOUTH 2-C" 315 146 135 8 7 2 0
Scioto "PORTSMOUTH 3-A" 331 105 207 1 1 1 0
Scioto "PORTSMOUTH 3-B" 270 147 103 5 4 4 0
Scioto "PORTSMOUTH 3-C" 577 233 320 6 6 4 0
Scioto "PORTSMOUTH 3-D" 627 219 381 1 6 3 0
Scioto "PORTSMOUTH 4-A" 336 151 161 9 6 3 0
Scioto "PORTSMOUTH 4-B" 371 179 156 8 10 7 0
Scioto "PORTSMOUTH 5-A" 242 91 137 0 3 6 0
Scioto "PORTSMOUTH 5-B" 312 96 196 8 1 3 0
Scioto "PORTSMOUTH 5-C" 341 81 252 0 1 1 0
Scioto "PORTSMOUTH 5-D" 332 138 179 2 3 3 0
Scioto "PORTSMOUTH 6-A" 277 97 158 6 2 3 0
Scioto "PORTSMOUTH 6-B" 372 113 226 7 3 13 0
Scioto "PORTSMOUTH 6-C" 445 173 244 5 6 8 0
Scioto "BLOOM TOWNSHIP A" 448 121 298 1 7 9 0
Scioto "BLOOM TOWNSHIP B" 423 107 286 3 11 4 0
Scioto "SOUTH WEBSTER VILLAGE" 344 117 206 4 2 6 0
Scioto "OTWAY/BRUSH CREEK" 528 149 344 5 6 3 0
Scioto "CLAY TOWNSHIP A" 636 187 412 7 7 7 0
Scioto "CLAY TOWNSHIP B" 420 147 245 1 8 4 0
Scioto "CLAY TOWNSHIP C" 326 105 203 1 7 5 0
Scioto "CLAY TOWNSHIP D" 363 110 235 3 4 3 0
Scioto "GREEN TOWNSHIP A" 407 117 270 5 4 2 0
Scioto "GREEN TOWNSHIP B" 367 120 224 2 4 5 0
Scioto "GREEN TOWNSHIP C" 431 134 270 6 6 5 0
Scioto "GREEN TOWNSHIP D" 288 85 188 1 1 4 0
Scioto "GREEN TOWNSHIP E" 435 165 242 1 10 3 0
Scioto "HARRISON A" 395 123 248 3 7 3 0
Scioto "HARRISON B" 448 115 318 3 5 2 0
Scioto "HARRISON C" 435 149 260 4 3 5 0
Scioto "HARRISON D" 298 97 184 1 3 2 0
Scioto "HARRISON E" 347 107 226 1 7 1 0
Scioto "JEFFERSON  A" 502 143 332 6 3 6 0
Scioto "JEFFERSON  B" 285 79 183 1 5 7 0
Scioto "JEFFERSON C" 389 96 284 1 3 0 0
Scioto "MADISON  A" 448 123 294 4 5 8 0
Scioto "MADISON  B" 441 102 306 7 5 6 0
Scioto "MADISON C" 418 90 296 5 7 4 0
Scioto "MADISON D" 552 137 395 7 3 1 0
Scioto "MORGAN A" 485 189 258 8 6 6 0
Scioto "MORGAN B" 445 193 232 4 2 6 0
Scioto "NEW BOSTON 1-A" 394 176 191 3 10 4 0
Scioto "NEW BOSTON 2-A" 334 146 155 5 11 5 0
Scioto "NILE TOWNSHIP A" 424 143 260 3 3 4 0
Scioto "NILE TOWNSHIP B" 642 209 401 2 8 5 0
Scioto "NILE TOWNSHIP C" 115 32 76 0 3 0 0
Scioto "PORTER  A" 593 158 392 2 11 11 0
Scioto "PORTER  B" 542 181 342 3 4 5 0
Scioto "PORTER  C" 500 146 325 6 8 3 0
Scioto "PORTER D" 313 105 190 0 4 4 0
Scioto "PORTER E" 300 97 193 1 1 1 0
Scioto "PORTER F" 596 140 429 1 7 4 0
Scioto "PORTER G" 742 195 522 3 9 1 0
Scioto "PORTER H" 509 130 347 4 8 3 0
Scioto "PORTER I" 538 156 346 8 9 4 0
Scioto "RARDEN VIL/TWP" 435 104 298 5 9 8 0
Scioto "RUSH TOWNSHIP A" 365 123 221 6 7 2 0
Scioto "RUSH TOWNSHIP B" 391 118 247 4 7 5 0
Scioto "RUSH TOWNSHIP C" 404 139 246 4 3 4 0
Scioto "UNION TOWNSHIP A" 578 212 328 4 12 5 0
Scioto "UNION TOWNSHIP B" 391 105 264 4 6 3 0
Scioto "VALLEY TOWNSHIP A" 536 113 393 1 9 3 0
Scioto "VALLEY TOWNSHIP B" 331 116 194 2 7 5 0
Scioto "VALLEY TOWNSHIP C" 267 65 183 0 6 3 0
Scioto "VERNON TOWNSHIP A" 295 108 154 1 7 6 0
Scioto "VERNON TOWNSHIP B" 606 160 416 3 6 5 0
Scioto "WASH A" 474 157 286 7 4 6 0
Scioto "WASH B" 517 164 316 3 8 9 0
Scioto "WASH C" 383 132 230 4 7 6 0
Scioto "WASH D" 275 81 181 1 4 3 0
Scioto "WASH E" 517 187 297 5 10 6 0
Scioto "RUSH TOWNSHIP D" 202 76 110 1 5 4 0
Seneca "FOSTORIA 1-A" 618 204 341 15 17 8 0
Seneca "FOSTORIA 1-B" 499 209 229 17 8 16 0
Seneca "FOSTORIA 3-A" 477 195 220 12 7 14 0
Seneca "FOSTORIA 3-B" 408 180 175 12 7 18 0
Seneca "FOSTORIA 4-A" 521 196 255 14 18 10 0
Seneca "FOSTORIA 4-B" 401 151 197 8 12 10 0
Seneca "TIFFIN 1-A" 285 93 147 11 8 5 0
Seneca "TIFFIN 1-B" 593 215 315 12 5 11 0
Seneca "TIFFIN 1-C" 533 148 327 11 11 15 0
Seneca "TIFFIN 2-A" 601 179 356 9 16 15 0
Seneca "TIFFIN 2-B" 315 109 176 7 11 4 0
Seneca "TIFFIN 2-C" 727 200 463 11 14 9 0
Seneca "TIFFIN 3-A" 401 129 231 5 2 8 0
Seneca "TIFFIN 3-B" 409 125 245 6 10 13 0
Seneca "TIFFIN 3-C" 409 110 266 2 8 7 0
Seneca "TIFFIN 3-D" 402 116 237 8 10 12 0
Seneca "TIFFIN 4-A" 608 138 421 13 4 3 0
Seneca "TIFFIN 4-B" 942 247 623 11 11 11 0
Seneca "TIFFIN 4-C" 537 151 331 14 10 14 0
Seneca "TIFFIN 4-D" 352 92 233 3 8 2 0
Seneca "GREEN SPRINGS VILLAGE" 266 50 171 6 10 13 0
Seneca "ADAMS TOWNSHIP" 638 106 477 12 9 10 0
Seneca "NEW RIEGEL VILLAGE" 130 32 86 2 1 3 0
Seneca "BIG SPRING TOWNSHIP" 746 118 569 3 8 21 0
Seneca "BLOOM TOWNSHIP" 421 76 302 6 12 6 0
Seneca "BLOOMVILLE VILLAGE" 342 88 216 10 4 13 0
Seneca "CLINTON A" 411 72 308 5 4 6 0
Seneca "CLINTON B" 400 86 285 4 8 9 0
Seneca "CLINTON C" 635 165 426 8 6 5 0
Seneca "CLINTON D" 454 95 326 4 8 2 0
Seneca "CLINTON E" 332 66 240 5 3 2 0
Seneca "EDEN NORTH" 689 139 501 7 10 5 0
Seneca "EDEN SOUTH" 412 80 296 3 8 7 0
Seneca "HOPEWELL A" 527 128 346 13 13 7 0
Seneca "HOPEWELL B" 501 101 359 6 10 8 0
Seneca "HOPEWELL C" 407 74 284 5 9 5 0
Seneca "JACKSON TOWNSHIP" 695 184 451 8 13 10 0
Seneca "BETTSVILLE VILLAGE" 284 74 190 1 0 10 0
Seneca "LIBERTY A" 418 75 313 3 8 4 0
Seneca "LIBERTY B" 345 79 231 4 9 5 0
Seneca "LOUDON NORTH" 696 178 441 12 19 12 0
Seneca "LOUDON SOUTH" 350 67 254 4 3 9 0
Seneca "PLEASANT TOWNSHIP" 848 154 620 13 15 14 0
Seneca "REED TOWNSHIP" 408 88 285 2 8 9 0
Seneca "SCIPIO TOWNSHIP" 598 104 456 10 5 5 0
Seneca "REPUBLIC VILL" 273 50 199 4 8 2 0
Seneca "SENECA A" 483 96 350 9 6 8 0
Seneca "SENECA B" 320 40 255 2 2 10 0
Seneca "THOMPSON TOWNSHIP" 638 146 427 7 16 16 0
Seneca "ATTICA VILLAGE" 407 89 294 3 6 1 0
Seneca "VENICE TOWNSHIP" 456 67 351 1 13 2 0
Shelby "SIDNEY 1ST WARD B" 836 120 653 12 9 12 0
Shelby "SIDNEY 1ST WARD A" 622 105 457 17 14 10 0
Shelby "SIDNEY 1ST WARD C" 943 141 742 10 6 9 0
Shelby "SIDNEY 2ND WARD A" 507 85 363 10 16 13 0
Shelby "SIDNEY 2ND WARD B" 655 110 491 9 11 7 0
Shelby "SIDNEY 2ND WARD C" 414 79 308 3 3 10 0
Shelby "SIDNEY 2ND WARD D" 744 135 554 12 11 14 0
Shelby "SIDNEY 3RD WARD A" 687 192 433 15 15 16 0
Shelby "SIDNEY 3RD WARD B" 1021 176 745 15 23 31 0
Shelby "SIDNEY 4TH WARD A" 518 109 347 11 15 15 0
Shelby "SIDNEY 4TH WARD B" 492 104 336 7 11 12 0
Shelby "SIDNEY 4TH WARD C" 559 93 425 10 7 8 0
Shelby "SIDNEY 4TH WARD D" 718 104 571 9 4 8 0
Shelby CLINTON 523 88 393 5 6 6 0
Shelby "CYNTHIAN EAST" 487 36 426 2 7 4 0
Shelby "CYNTHIAN WEST" 655 82 524 6 13 11 0
Shelby "ANNA VLG" 729 112 578 7 6 10 0
Shelby DINSMORE 826 70 715 8 8 7 0
Shelby "BOTKINS VLG" 652 52 574 5 5 8 0
Shelby FRANKLIN 1001 106 840 6 7 14 0
Shelby GREEN 500 42 429 5 3 10 0
Shelby JACKSON 522 48 447 7 2 6 0
Shelby "JACKSON CENTER VLG" 703 90 578 9 4 6 0
Shelby "LORAMIE EAST" 596 71 500 0 5 8 0
Shelby "LORAMIE WEST" 831 67 732 2 10 6 0
Shelby MCLEAN 996 104 849 7 3 10 0
Shelby "FORT LORAMIE VLG" 891 79 777 6 9 7 0
Shelby ORANGE 739 78 612 8 15 11 0
Shelby PERRY 499 45 415 7 9 12 0
Shelby "SALEM E" 591 83 452 7 15 13 0
Shelby "SALEM W" 596 66 488 5 14 5 0
Shelby "TURTLE CREEK" 827 74 711 9 12 8 0
Shelby "VAN BUREN NORTH" 543 36 486 4 6 3 0
Shelby "VAN BUREN SOUTH" 735 72 627 7 12 8 0
Shelby WASHINGTON 958 109 792 8 16 13 0
Stark "ALLIANCE 1-A" 283 123 123 8 8 9 0
Stark "ALLIANCE 1-B" 306 124 146 7 7 11 0
Stark "ALLIANCE 1-C" 465 155 269 8 8 14 0
Stark "ALLIANCE 1-D" 287 181 72 5 7 5 0
Stark "ALLIANCE 2-A" 626 245 320 11 17 12 0
Stark "ALLIANCE 2-B" 276 153 98 9 5 6 0
Stark "ALLIANCE 2-C" 293 171 90 6 10 4 0
Stark "ALLIANCE 3-A" 328 122 173 7 6 6 0
Stark "ALLIANCE 3-B" 464 171 262 4 7 9 0
Stark "ALLIANCE 3-C" 398 177 182 8 15 4 0
Stark "ALLIANCE 3-D" 817 292 443 18 18 14 0
Stark "ALLIANCE 4-A" 712 205 461 8 7 14 0
Stark "ALLIANCE 4-B" 424 143 254 9 4 9 0
Stark "ALLIANCE 4-C" 709 227 422 6 12 9 0
Stark "ALLIANCE 4-D" 493 161 305 4 3 5 0
Stark "ALLIANCE 4-E" 425 114 291 4 5 2 0
Stark "ALLIANCE 4-F" 406 129 246 4 7 2 0
Stark "CANTON CITY 1-B" 562 271 235 13 12 14 0
Stark "CANTON CITY 1-C" 505 274 185 6 8 18 0
Stark "CANTON CITY 1-D" 319 205 84 7 7 6 0
Stark "CANTON CITY 1-A" 484 267 163 11 14 10 0
Stark "CANTON CITY 2-A" 241 132 74 6 13 6 0
Stark "CANTON CITY 2-B" 328 184 76 10 15 17 0
Stark "CANTON CITY 2-C" 304 160 105 7 18 5 0
Stark "CANTON CITY 2-D" 300 241 36 4 7 3 0
Stark "CANTON CITY 2-E" 385 265 77 6 16 10 0
Stark "CANTON CITY 2-F" 276 216 32 8 9 1 0
Stark "CANTON CITY 3-B" 284 127 110 9 9 16 0
Stark "CANTON CITY 3-A" 914 397 443 10 22 19 0
Stark "CANTON CITY 3-D" 606 267 282 14 18 12 0
Stark "CANTON CITY 3-C" 452 230 161 8 22 15 0
Stark "CANTON CITY 3-E" 831 355 396 17 16 19 0
Stark "CANTON CITY 4-A" 347 250 62 9 4 9 0
Stark "CANTON CITY 4-B" 355 283 37 2 8 12 0
Stark "CANTON CITY 4-C" 563 463 61 9 9 6 0
Stark "CANTON CITY 4-D" 309 252 30 6 7 3 0
Stark "CANTON CITY 4-E" 201 150 27 5 5 4 0
Stark "CANTON CITY 4-F" 449 307 96 7 10 12 0
Stark "CANTON CITY 4-G" 275 175 64 7 8 10 0
Stark "CANTON CITY 5-A" 672 350 260 15 18 10 0
Stark "CANTON CITY 5-B" 309 157 113 10 16 6 0
Stark "CANTON CITY 5-C" 539 229 252 12 19 13 0
Stark "CANTON CITY 5-D" 601 284 245 13 23 18 0
Stark "CANTON CITY 6-A" 729 479 188 19 11 15 0
Stark "CANTON CITY 6-B" 548 371 119 11 21 10 0
Stark "CANTON CITY 6-C" 643 363 204 16 25 16 0
Stark "CANTON CITY 6-D" 305 177 92 6 12 7 0
Stark "CANTON CITY 7-A" 383 182 163 13 6 2 0
Stark "CANTON CITY 7-B" 278 147 103 9 4 9 0
Stark "CANTON CITY 7-C" 474 227 191 25 11 7 0
Stark "CANTON CITY 7-D" 238 119 94 7 6 2 0
Stark "CANTON CITY 7-E" 359 148 167 14 13 4 0
Stark "CANTON CITY 7-F" 431 153 240 8 8 6 0
Stark "CANTON CITY 7-G" 520 211 277 8 6 10 0
Stark "CANTON CITY 7-H" 305 144 118 10 12 4 0
Stark "CANTON CITY 7-I" 320 151 136 5 13 3 0
Stark "CANTON CITY 8-A" 749 308 363 17 17 21 0
Stark "CANTON CITY 8-B" 594 250 281 18 11 11 0
Stark "CANTON CITY 8-D" 687 357 276 8 17 6 0
Stark "CANTON CITY 8-C" 953 358 513 11 24 10 0
Stark "CANTON CITY 8-E" 887 358 471 10 14 10 0
Stark "CANTON CITY 8-F" 316 133 148 9 8 3 0
Stark "CANTON CITY 8-G" 509 167 303 10 4 3 0
Stark "CANTON CITY 9-A" 348 238 76 2 10 9 0
Stark "CANTON CITY 9-B" 442 230 165 12 13 10 0
Stark "CANTON CITY 9-C" 419 212 146 14 15 11 0
Stark "CANTON CITY 9-D" 399 198 174 5 8 4 0
Stark "CANTON CITY 2-G" 258 184 57 4 3 5 0
Stark "CANTON CITY 9-E" 399 225 134 12 8 5 0
Stark "CANTON CITY 9-F" 402 211 133 13 14 12 0
Stark "CANTON CITY 9-G" 1042 394 561 12 32 9 0
Stark "LOUISVILLE A" 638 157 414 14 12 10 0
Stark "LOUISVILLE B" 452 142 259 11 9 7 0
Stark "LOUISVILLE D" 741 239 459 5 12 7 0
Stark "LOUISVILLE E" 703 186 458 11 15 12 0
Stark "LOUISVILLE C" 777 231 464 13 26 20 0
Stark "LOUISVILLE F" 518 141 325 7 14 11 0
Stark "MASSILLON 1-A" 592 203 336 7 11 14 0
Stark "MASSILLON 1-B" 427 166 227 8 4 9 0
Stark "MASSILLON 1-C" 498 184 257 15 13 10 0
Stark "MASSILLON 1-D" 495 196 258 9 11 5 0
Stark "MASSILLON 1-E" 561 173 343 6 12 6 0
Stark "MASSILLON 2-A" 524 182 293 12 9 12 0
Stark "MASSILLON 2-B" 468 153 267 6 6 14 0
Stark "MASSILLON 2-C" 511 250 208 16 14 7 0
Stark "MASSILLON 2-D" 458 159 254 12 14 11 0
Stark "MASSILLON 3-A" 410 184 183 10 11 12 0
Stark "MASSILLON 3-B" 511 188 275 7 5 13 0
Stark "MASSILLON 3-C" 549 228 246 12 17 21 0
Stark "MASSILLON 3-D" 365 161 162 6 19 7 0
Stark "MASSILLON 3-E" 642 189 410 3 17 6 0
Stark "MASSILLON 4-A" 111 70 29 2 4 2 0
Stark "MASSILLON 4-B" 471 300 121 6 20 11 0
Stark "MASSILLON 4-C" 450 305 107 12 6 4 0
Stark "MASSILLON 5-B" 393 114 238 9 9 8 0
Stark "MASSILLON 5-A" 723 277 364 17 23 13 0
Stark "MASSILLON 5-C" 387 144 195 9 18 11 0
Stark "MASSILLON 6-A" 817 231 505 8 24 8 0
Stark "MASSILLON 6-B" 577 166 333 10 27 10 0
Stark "MASSILLON 6-C" 599 221 308 18 16 19 0
Stark "MASSILLON 6-D" 617 221 342 9 17 17 0
Stark "NORTH CANTON 1-A" 481 149 283 17 6 9 0
Stark "NORTH CANTON 1-C" 498 139 301 10 20 6 0
Stark "NORTH CANTON 1-B" 924 288 555 16 27 14 0
Stark "NORTH CANTON 2-A" 455 131 261 13 11 8 0
Stark "NORTH CANTON 2-C" 648 202 416 3 10 1 0
Stark "NORTH CANTON 2-B" 1054 313 652 21 17 15 0
Stark "NORTH CANTON 2-D" 596 187 360 10 10 5 0
Stark "NORTH CANTON 3-B" 750 206 493 6 15 12 0
Stark "NORTH CANTON 3-A" 886 275 543 16 14 8 0
Stark "NORTH CANTON 3-C" 963 253 652 9 18 5 0
Stark "NORTH CANTON 4-A" 800 250 483 16 15 14 0
Stark "NORTH CANTON 4-B" 682 221 423 9 5 3 0
Stark "NORTH CANTON 4-C" 899 261 563 11 18 17 0
Stark "BETHLEHEM 1" 218 54 149 0 4 1 0
Stark "BETHLEHEM 2" 659 134 454 10 24 24 0
Stark "BETHLEHEM 3" 656 148 444 13 17 11 0
Stark "BETHLEHEM 4" 465 123 293 8 6 12 0
Stark "NAVARRE A" 892 255 546 13 25 20 0
Stark "CANTON TWP 7" 497 157 288 6 14 11 0
Stark "CANTON TWP 4" 821 267 478 14 19 29 0
Stark "CANTON TWP 2" 1058 375 602 10 21 24 0
Stark "CANTON TWP 3" 846 368 395 13 31 14 0
Stark "CANTON TWP 5" 1033 283 658 13 26 25 0
Stark "CANTON TWP 6" 742 304 346 10 25 31 0
Stark "CANTON TWP 1" 864 291 498 9 14 29 0
Stark "MEYERS LAKE A" 471 149 287 8 4 5 0
Stark "JACKSON 10" 563 209 298 8 14 14 0
Stark "JACKSON 11" 621 235 331 14 10 8 0
Stark "JACKSON 13" 499 146 301 11 7 11 0
Stark "JACKSON 1" 924 313 545 12 21 10 0
Stark "JACKSON 14" 777 222 496 18 14 13 0
Stark "JACKSON 15" 887 256 570 10 14 9 0
Stark "JACKSON 16" 917 251 590 9 25 14 0
Stark "JACKSON 2" 562 127 404 6 4 3 0
Stark "JACKSON 18" 997 239 701 15 12 7 0
Stark "JACKSON 12" 801 255 468 15 23 8 0
Stark "JACKSON 19" 593 193 356 8 11 10 0
Stark "JACKSON 20" 635 174 412 10 10 12 0
Stark "JACKSON 21" 990 240 687 7 9 10 0
Stark "JACKSON 22" 1023 287 667 14 17 5 0
Stark "JACKSON 23" 1232 268 896 14 16 4 0
Stark "JACKSON 24" 485 149 295 11 7 11 0
Stark "JACKSON 3" 577 180 317 19 15 10 0
Stark "JACKSON 25" 653 217 373 9 15 16 0
Stark "JACKSON 26" 604 165 389 11 14 5 0
Stark "JACKSON 27" 486 122 313 12 8 10 0
Stark "JACKSON 17" 1169 289 785 24 20 9 0
Stark "JACKSON 28" 659 213 384 15 10 13 0
Stark "JACKSON 4" 1021 287 649 22 15 15 0
Stark "JACKSON 29" 690 136 522 1 7 6 0
Stark "JACKSON 30" 1227 319 823 10 6 15 0
Stark "JACKSON 5" 956 259 649 8 9 11 0
Stark "JACKSON 6" 513 165 314 4 13 5 0
Stark "JACKSON 7" 654 187 420 8 8 8 0
Stark "JACKSON 8" 455 153 268 5 7 5 0
Stark "JACKSON 9" 531 187 302 5 9 12 0
Stark "LAKE 1" 558 125 387 8 9 9 0
Stark "LAKE 9" 495 152 286 14 13 11 0
Stark "LAKE 10" 416 133 254 8 3 10 0
Stark "LAKE 11" 504 132 314 15 11 12 0
Stark "LAKE 12" 487 132 324 6 3 7 0
Stark "LAKE 13" 764 182 507 17 17 5 0
Stark "LAKE 14" 729 209 445 12 16 10 0
Stark "LAKE 16" 766 175 524 8 9 16 0
Stark "LAKE 17" 681 170 454 12 12 11 0
Stark "LAKE 18" 869 231 550 17 26 5 0
Stark "LAKE 2" 572 138 389 4 11 11 0
Stark "LAKE 19" 1008 221 684 18 24 13 0
Stark "LAKE 3" 999 205 708 14 27 10 0
Stark "LAKE 4" 804 215 522 11 13 4 0
Stark "LAKE 5" 742 164 513 12 12 14 0
Stark "LAKE 6" 833 160 620 7 5 20 0
Stark "LAKE 7" 597 150 394 8 12 7 0
Stark "LAKE 8" 666 175 433 11 11 9 0
Stark "LAKE A" 993 238 660 24 19 13 0
Stark "LAWRENCE 1" 1002 248 664 12 20 28 0
Stark "LAWRENCE 2" 1069 302 646 34 24 16 0
Stark "LAWRENCE 3" 1090 239 759 14 23 12 0
Stark "LAWRENCE 4" 721 189 480 6 10 16 0
Stark "LAWRENCE 5" 597 164 367 11 12 14 0
Stark "CANAL FULTON A" 552 164 337 8 7 13 0
Stark "CANAL FULTON B" 603 185 357 9 21 12 0
Stark "CANAL FULTON C" 651 209 394 13 12 9 0
Stark "CANAL FULTON D" 854 244 506 18 27 18 0
Stark "LEXINGTON 1" 711 199 445 10 26 14 0
Stark "LEXINGTON 2" 619 130 421 14 12 9 0
Stark "LEXINGTON 3" 581 119 408 5 19 9 0
Stark "LEXINGTON 4" 531 172 305 12 14 12 0
Stark "MARLBORO 1" 1017 185 750 18 23 13 0
Stark "MARLBORO 2" 792 170 565 7 20 8 0
Stark "MARLBORO 3" 647 121 451 15 10 12 0
Stark "NIMISHILLEN 1" 530 133 346 8 16 11 0
Stark "NIMISHILLEN 2" 564 114 403 4 10 16 0
Stark "NIMISHILLEN 3" 798 208 527 7 11 16 0
Stark "NIMISHILLEN 4" 897 224 584 15 32 18 0
Stark "NIMISHILLEN 5" 1062 229 750 10 26 12 0
Stark "NIMISHILLEN 6" 731 171 484 19 19 15 0
Stark "NIMISHILLEN 7" 683 204 415 9 12 15 0
Stark "OSNABURG 1" 440 103 292 6 16 7 0
Stark "OSNABURG 2" 745 167 513 8 19 11 0
Stark "OSNABURG 3" 828 227 518 15 34 13 0
Stark "OSNABURG A" 754 231 451 8 17 15 0
Stark "PARIS 1" 446 108 290 4 16 12 0
Stark "PARIS 2" 707 152 500 10 14 7 0
Stark "PARIS 3" 659 143 465 6 17 11 0
Stark "PARIS A" 361 96 222 9 13 7 0
Stark "PARIS B" 514 127 342 7 10 9 0
Stark "PERRY 1" 421 171 209 6 12 13 0
Stark "PERRY 9" 763 232 460 18 12 11 0
Stark "PERRY 10" 821 282 477 19 13 9 0
Stark "PERRY 12" 776 191 495 16 26 19 0
Stark "PERRY 13" 926 283 583 6 20 13 0
Stark "PERRY 7" 850 320 439 18 23 24 0
Stark "PERRY 11" 880 293 498 12 24 23 0
Stark "PERRY 2" 819 298 438 20 18 18 0
Stark "PERRY 15" 550 168 332 7 10 14 0
Stark "PERRY 14" 848 283 472 14 28 22 0
Stark "PERRY 8" 875 281 508 6 28 13 0
Stark "PERRY 16" 653 233 368 9 14 11 0
Stark "PERRY 17" 575 162 362 13 13 11 0
Stark "PERRY 18" 304 113 165 4 5 6 0
Stark "PERRY 3" 884 292 520 13 21 6 0
Stark "PERRY 19" 468 143 290 5 11 4 0
Stark "PERRY 4" 1246 321 806 18 29 21 0
Stark "PERRY 5" 429 151 238 11 7 9 0
Stark "PERRY 6" 864 304 461 17 15 28 0
Stark "PIKE 2" 724 204 452 16 13 16 0
