COUNTY AREA TOTAL DEM REP LMN IND Writein
COUNTY AREA TOTAL Smith Housley Wellington Trooien Writein
Ramsey "Saint Paul W-3 P-1" 1887 1455 389 27 14 2
Ramsey "Saint Paul W-3 P-2" 2254 1725 458 50 20 1
Ramsey "Saint Paul W-3 P-3" 2398 1885 442 49 20 2
Ramsey "Saint Paul W-3 P-4" 1201 915 254 25 7 0
Ramsey "Saint Paul W-3 P-5" 1616 1217 344 41 14 0
Ramsey "Saint Paul W-3 P-6" 1877 1374 432 51 17 3
Ramsey "Saint Paul W-3 P-7" 1183 1054 96 26 7 0
Ramsey "Saint Paul W-3 P-8" 1456 1182 238 24 11 1
Ramsey "Saint Paul W-3 P-9" 2210 1730 418 47 15 0
Ramsey "Saint Paul W-3 P-10" 1326 964 320 25 16 1
Ramsey "Saint Paul W-3 P-11" 1481 1194 223 50 14 0
Ramsey "Saint Paul W-3 P-12" 1655 1408 202 34 10 1
Ramsey "Saint Paul W-3 P-13" 1645 1348 242 39 16 0
Ramsey "Saint Paul W-3 P-14" 3242 2468 667 76 29 2
Ramsey "Saint Paul W-4 P-1" 1454 1242 162 33 15 2
Ramsey "Saint Paul W-4 P-2" 1185 1060 103 18 4 0
Ramsey "Saint Paul W-4 P-3" 1973 1710 178 68 15 2
Ramsey "Saint Paul W-4 P-4" 1621 1302 268 34 14 3
Ramsey "Saint Paul W-4 P-5" 1190 920 230 29 10 1
Ramsey "Saint Paul W-4 P-6" 1535 972 488 60 15 0
Ramsey "Saint Paul W-4 P-7" 1733 1247 428 46 12 0
Ramsey "Saint Paul W-4 P-8" 1854 1534 215 82 22 1
Ramsey "Saint Paul W-4 P-9" 1307 1067 161 65 11 3
Ramsey "Saint Paul W-4 P-10" 1811 1498 244 52 17 0
Ramsey "Saint Paul W-4 P-11" 1873 1442 337 65 29 0
Ramsey "Saint Paul W-4 P-12" 1440 1185 191 52 12 0
Ramsey "Saint Paul W-4 P-13" 1315 1059 170 70 15 1
Ramsey "Saint Paul W-4 P-14" 1194 1009 121 58 4 2
Ramsey "Saint Paul W-4 P-15" 1288 1076 162 42 8 0
Ramsey "Saint Paul W-5 P-1" 1805 1356 379 50 19 1
Ramsey "Saint Paul W-5 P-2" 2149 1700 375 54 18 2
Ramsey "Saint Paul W-5 P-3" 1710 1386 206 95 23 0
Ramsey "Saint Paul W-5 P-4" 2409 1820 401 160 26 2
Ramsey "Saint Paul W-5 P-5" 1091 865 137 78 10 1
Ramsey "Saint Paul W-5 P-6" 1214 866 224 108 15 1
Ramsey "Saint Paul W-5 P-7" 740 517 130 82 10 1
Ramsey "Saint Paul W-5 P-8" 1449 1100 221 108 19 1
Ramsey "Saint Paul W-5 P-9" 1027 753 156 100 18 0
Ramsey "Saint Paul W-5 P-10" 367 275 50 36 6 0
Ramsey "Saint Paul W-6 P-1" 1063 779 212 61 11 0
Ramsey "Saint Paul W-6 P-2" 1054 776 222 49 6 1
Ramsey "Saint Paul W-6 P-3" 1012 705 218 78 9 2
Ramsey "Saint Paul W-6 P-4" 1158 853 218 71 14 2
Ramsey "Saint Paul W-6 P-5" 1345 939 262 121 16 7
Ramsey "Saint Paul W-6 P-6" 1475 1064 251 139 18 3
Ramsey "Saint Paul W-6 P-7" 359 250 52 50 7 0
Ramsey "Saint Paul W-6 P-8" 914 718 107 77 12 0
Ramsey "Saint Paul W-6 P-9" 1436 1022 279 115 18 2
Ramsey "Saint Paul W-6 P-10" 674 445 160 58 10 1
Ramsey "Saint Paul W-6 P-11" 1168 763 303 80 22 0
Ramsey "Saint Paul W-6 P-12" 794 501 199 78 15 1
Ramsey "Saint Paul W-7 P-1" 1357 1072 163 111 9 2
Ramsey "Saint Paul W-7 P-2" 757 538 135 73 9 2
Ramsey "Saint Paul W-7 P-3" 973 709 172 75 17 0
Ramsey "Saint Paul W-7 P-4" 569 417 95 50 7 0
Ramsey "Saint Paul W-7 P-5" 1045 761 208 56 18 2
Ramsey "Saint Paul W-7 P-6" 930 684 177 63 6 0
Ramsey "Saint Paul W-7 P-7" 772 539 145 76 11 1
Ramsey "Saint Paul W-7 P-8" 1141 784 254 82 20 1
Ramsey "Saint Paul W-7 P-9" 1016 656 237 105 16 2
Ramsey "Saint Paul W-7 P-10" 1000 627 276 80 15 2
Ramsey "Saint Paul W-7 P-11" 769 566 124 67 11 1
Ramsey "Saint Paul W-7 P-12" 1898 1378 393 111 15 1
Ramsey "Saint Paul W-7 P-13" 1491 1082 348 52 9 0
Ramsey "Shoreview P-1" 1170 761 366 29 12 2
Ramsey "Shoreview P-2" 2875 1706 1056 77 34 2
Ramsey "Shoreview P-3" 3001 1735 1170 74 21 1
Ramsey "Shoreview P-4" 2233 1222 950 40 20 1
Ramsey "Shoreview P-5" 3402 1864 1438 67 31 2
Ramsey "Shoreview P-6" 2260 1208 958 70 22 2
Ramsey "Spring Lake Park P-1R" 76 39 29 7 1 0
Ramsey "Vadnais Heights P-1" 1411 703 672 21 14 1
Ramsey "Vadnais Heights P-2" 2070 1147 825 74 21 3
Ramsey "Vadnais Heights P-3" 1686 854 765 53 14 0
Ramsey "Vadnais Heights P-4" 1625 931 585 88 19 2
Ramsey "White Bear Twp P-1" 2769 1427 1226 91 24 1
Ramsey "White Bear Twp P-2" 2032 995 940 78 17 2
Ramsey "White Bear Twp P-3" 713 361 313 27 11 1
Ramsey "White Bear Twp P-4" 1084 568 473 31 12 0
Ramsey "White Bear Lake W-1 P-1" 2185 1198 866 96 25 0
Ramsey "White Bear Lake W-2 P-1" 2852 1596 1124 99 32 1
Ramsey "White Bear Lake W-3 P-1" 2028 1064 825 113 24 2
Ramsey "White Bear Lake W-3 P-2" 306 165 130 8 3 0
Ramsey "White Bear Lake W-4 P-1" 2227 1262 857 82 24 2
Ramsey "White Bear Lake W-5 P-1" 2482 1377 978 100 27 0
"Red Lake" Brooks 51 12 35 4 0 0
"Red Lake" "Browns Creek Twp" 24 11 13 0 0 0
"Red Lake" "Emardville Twp" 81 31 50 0 0 0
"Red Lake" "Equality Twp" 62 27 32 3 0 0
"Red Lake" "Garnes Twp" 84 49 32 2 1 0
"Red Lake" "Gervais Twp" 98 45 45 8 0 0
"Red Lake" "Lake Pleasant Twp" 62 21 39 2 0 0
"Red Lake" "Lambert Twp" 57 32 19 5 1 0
"Red Lake" "Louisville Twp" 98 46 44 7 1 0
"Red Lake" Oklee 126 59 62 4 1 0
"Red Lake" Plummer 83 35 40 8 0 0
"Red Lake" "Poplar River Twp" 44 12 30 2 0 0
"Red Lake" "Red Lake Falls W-1" 184 87 84 10 2 1
"Red Lake" "Red Lake Falls W-2" 173 72 90 9 2 0
"Red Lake" "Red Lake Falls W-3" 182 88 77 15 2 0
"Red Lake" "Red Lake Falls Twp P-N" 59 34 22 2 1 0
"Red Lake" "Red Lake Falls Twp P-SE" 26 12 13 0 1 0
"Red Lake" "Red Lake Falls Twp P-SW" 20 14 6 0 0 0
"Red Lake" "River Twp" 29 11 18 0 0 0
"Red Lake" "Terrebonne Twp" 66 31 32 3 0 0
"Red Lake" "Wylie Twp" 34 14 20 0 0 0
Redwood Belview 127 44 83 0 0 0
Redwood "Brookville Twp" 90 9 81 0 0 0
Redwood "Charlestown Twp" 84 25 57 1 1 0
Redwood Clements 59 17 42 0 0 0
Redwood Delhi 29 13 14 2 0 0
Redwood "Delhi Twp" 132 39 88 5 0 0
Redwood "Gales Twp" 64 10 53 0 1 0
Redwood "Granite Rock Twp" 92 22 69 0 1 0
Redwood "Honner Twp" 28 6 22 0 0 0
Redwood "Johnsonville Twp" 48 6 41 0 1 0
Redwood "Kintire Twp" 81 18 62 1 0 0
Redwood Lamberton 343 122 205 16 0 0
Redwood "Lamberton Twp" 101 21 78 1 1 0
Redwood Lucan 78 14 59 2 3 0
Redwood Milroy 86 26 52 3 5 0
Redwood Morgan 332 111 196 17 8 0
Redwood "Morgan Twp" 109 19 87 3 0 0
Redwood "New Avon Twp" 95 14 77 2 2 0
Redwood "North Hero Twp" 70 29 39 1 1 0
Redwood "Paxton Twp" 248 113 123 10 1 1
Redwood "Redwood Falls W-1" 584 251 299 27 7 0
Redwood "Redwood Falls W-2" 637 245 359 25 8 0
Redwood "Redwood Falls W-3" 671 271 370 20 9 1
Redwood "Redwood Falls Twp" 88 24 60 2 2 0
Redwood Revere 25 10 11 3 1 0
Redwood Sanborn 144 47 84 9 3 1
Redwood Seaforth 23 12 8 3 0 0
Redwood "Sheridan Twp" 87 17 63 5 2 0
Redwood "Sherman Twp" 133 69 48 15 1 0
Redwood "Springdale Twp" 89 37 49 0 3 0
Redwood "Sundown Twp" 73 20 50 3 0 0
Redwood "Swedes Forest Twp" 62 25 34 2 1 0
Redwood "Three Lakes Twp" 74 14 56 2 2 0
Redwood "Underwood Twp" 94 17 72 3 2 0
Redwood "Vail Twp" 111 29 79 3 0 0
Redwood Vesta 98 19 69 7 3 0
Redwood "Vesta Twp" 86 23 60 1 2 0
Redwood Wabasso 292 66 211 9 6 0
Redwood "Walnut Grove" 226 95 113 14 4 0
Redwood Wanda 39 6 33 0 0 0
Redwood "Waterbury Twp" 86 15 70 1 0 0
Redwood "Westline Twp" 81 26 53 1 1 0
Redwood "Willow Lake Twp" 93 22 68 1 2 0
Renville "Bandon Twp" 66 30 36 0 0 0
Renville "Beaver Falls Twp" 81 33 44 4 0 0
Renville "Birch Cooley Twp" 95 46 47 1 1 0
Renville "Bird Island" 470 204 241 17 8 0
Renville "Bird Island Twp" 101 38 59 2 2 0
Renville "Boon Lake Twp" 170 49 112 6 3 0
Renville "Brookfield Twp" 78 15 61 2 0 0
Renville "Buffalo Lake" 205 72 118 13 2 0
Renville "Cairo Twp" 92 24 63 2 3 0
Renville "Camp Twp" 93 31 58 3 1 0
Renville "Crooks Twp" 99 19 74 4 2 0
Renville Danube 187 77 98 10 2 0
Renville "Emmet Twp" 79 38 39 0 2 0
Renville "Ericson Twp" 102 30 68 2 2 0
Renville Fairfax 431 152 255 18 6 0
Renville "Flora Twp" 101 33 68 0 0 0
Renville Franklin 156 64 74 13 3 2
Renville "Hawk Creek Twp" 114 50 56 4 3 1
Renville Hector 398 153 233 9 3 0
Renville "Hector Twp" 99 34 65 0 0 0
Renville "Henryville Twp" 82 30 45 4 3 0
Renville "Kingman Twp" 84 31 49 3 1 0
Renville "Martinsburg Twp" 67 19 46 2 0 0
Renville "Melville Twp" 95 36 55 2 2 0
Renville Morton 142 62 64 14 2 0
Renville "Norfolk Twp" 76 28 44 2 2 0
Renville Olivia 1003 450 504 37 12 0
Renville "Osceola Twp" 67 13 51 2 1 0
Renville "Palmyra Twp" 109 42 63 1 3 0
Renville "Preston Lake Twp" 107 26 77 1 3 0
Renville "Redwood Falls" 0 0 0 0 0 0
Renville Renville 425 192 208 17 8 0
Renville "Sacred Heart" 196 98 77 17 4 0
Renville "Sacred Heart Twp" 138 70 63 2 3 0
Renville "Troy Twp" 135 46 85 3 1 0
Renville "Wang Twp" 140 58 79 2 1 0
Renville "Wellington Twp" 93 13 78 2 0 0
Renville "Winfield Twp" 100 33 62 4 1 0
Rice "Bridgewater Twp" 1123 574 498 36 15 0
Rice "Cannon City Twp" 585 203 358 17 7 0
Rice Dennison 11 4 7 0 0 0
Rice Dundas 776 391 339 38 8 0
Rice "Erin Twp" 444 156 273 7 8 0
Rice "Faribault P-1" 1583 727 774 73 7 2
Rice "Faribault P-2" 1678 811 769 81 17 0
Rice "Faribault P-3" 2283 1133 976 143 29 2
Rice "Faribault P-4" 2082 1030 936 91 23 2
Rice "Forest Twp" 688 259 404 19 6 0
Rice Lonsdale 1636 501 1036 76 23 0
Rice Morristown 440 150 249 32 9 0
Rice "Morristown Twp" 340 81 249 6 4 0
Rice Nerstrand 148 62 72 12 2 0
Rice "Northfield W-1 P-1" 1046 969 57 16 3 1
Rice "Northfield W-1 P-2" 2061 1412 607 32 10 0
Rice "Northfield W-2 P-1" 1327 842 422 52 11 0
Rice "Northfield W-2 P-2" 1379 812 499 51 16 1
Rice "Northfield W-3 P-1" 1464 1037 358 53 15 1
Rice "Northfield W-4 P-1" 1242 957 241 35 9 0
Rice "Northfield W-4 P-2" 969 821 100 38 10 0
Rice "Northfield Twp" 472 213 248 9 2 0
Rice "Richland Twp" 184 84 92 4 4 0
Rice "Shieldsville Twp" 567 194 341 27 5 0
Rice "Walcott Twp" 479 159 296 21 3 0
Rice "Warsaw Twp" 683 221 435 21 6 0
Rice "Webster Twp P-1" 441 158 271 10 2 0
Rice "Webster Twp P-2" 568 199 345 18 6 0
Rice "Wells Twp" 768 270 454 31 13 0
Rice "Wheatland Twp" 634 177 433 16 8 0
Rice "Wheeling Twp" 300 112 182 5 1 0
Rock "Battle Plain Twp" 76 15 58 1 2 0
Rock "Beaver Creek" 112 33 76 3 0 0
Rock "Beaver Creek Twp" 168 49 114 2 3 0
Rock "Clinton Twp" 109 19 90 0 0 0
Rock "Denver Twp" 63 17 44 1 1 0
Rock Hardwick 63 33 27 0 3 0
Rock Hills 227 45 178 3 1 0
Rock Jasper 20 9 11 0 0 0
Rock "Kanaranzi Twp" 93 30 61 1 1 0
Rock Kenneth 24 11 10 2 1 0
Rock "Luverne W-1 P-NE" 875 370 461 34 10 0
Rock "Luverne W-1 P-NW" 234 88 140 6 0 0
Rock "Luverne W-2 P-SE" 498 176 285 30 7 0
Rock "Luverne W-2 P-SW" 240 90 144 3 3 0
Rock "Luverne Twp P-1" 114 32 82 0 0 0
Rock "Luverne Twp P-2" 120 33 85 0 2 0
Rock Magnolia 49 18 25 1 5 0
Rock "Magnolia Twp" 100 36 59 3 2 0
Rock "Martin Twp" 194 33 153 6 2 0
Rock "Mound Twp" 100 47 52 1 0 0
Rock "Rose Dell Twp" 62 14 45 0 3 0
Rock "Springwater Twp" 96 29 65 2 0 0
Rock Steen 35 4 30 1 0 0
Rock "Vienna Twp" 77 28 47 1 1 0
Roseau Badger 176 60 107 8 1 0
Roseau "Barnett Twp" 66 22 41 3 0 0
Roseau "Barto Twp" 82 37 40 5 0 0
Roseau "Beaver Twp" 45 16 28 0 1 0
Roseau "Cedarbend Twp" 55 15 39 1 0 0
Roseau "Clear River/Oaks Unorg" 46 11 35 0 0 0
Roseau "Deer Twp" 54 18 35 1 0 0
Roseau "Dewey Twp" 78 29 47 1 1 0
Roseau "Dieter Twp" 76 16 57 1 2 0
Roseau "Enstrom Twp" 145 52 90 2 1 0
Roseau "Falun Twp" 108 44 64 0 0 0
Roseau "Golden Valley Twp" 78 28 47 3 0 0
Roseau Greenbush 377 148 208 16 5 0
Roseau "Grimstad Twp" 72 17 54 1 0 0
Roseau "Hereim Twp" 136 47 84 5 0 0
Roseau "Huss Twp" 60 21 39 0 0 0
Roseau "Jadis Twp" 273 84 184 5 0 0
Roseau "Jadis Unorg" 10 2 8 0 0 0
Roseau "Lake Twp" 657 168 463 22 4 0
Roseau "Laona Twp" 211 54 149 8 0 0
Roseau "Lind Twp" 24 5 18 1 0 0
Roseau "Malung Twp" 206 78 122 4 2 0
Roseau "Mickinock Twp" 115 33 78 3 1 0
Roseau "Moose Twp" 69 17 51 1 0 0
Roseau "Moranville Twp" 374 75 286 8 5 0
Roseau "Nereson Twp" 15 3 11 1 0 0
Roseau "Norland/Spruce Valley Unorg" 61 19 42 0 0 0
Roseau "Juneberry/Blooming Valley Unorg" 13 2 10 1 0 0
Roseau "Palmville Twp" 30 13 17 0 0 0
Roseau "Pohlitz Twp" 10 2 8 0 0 0
Roseau "Polonia Twp" 16 8 8 0 0 0
Roseau "Poplar Grove Twp" 52 22 27 2 1 0
Roseau "Reine Twp" 43 19 23 1 0 0
Roseau Roosevelt 68 22 44 1 1 0
Roseau Roseau 1065 401 624 34 6 0
Roseau "Ross Twp" 181 55 120 5 1 0
Roseau "Skagen Twp" 92 25 64 3 0 0
Roseau "Soler Twp" 65 26 39 0 0 0
Roseau "Spruce Twp" 272 72 190 7 3 0
Roseau "America/Beltrami Island Forest Unorg" 24 11 12 1 0 0
Roseau "Stafford Twp" 137 50 81 6 0 0
Roseau "Stokes Twp" 93 29 60 2 2 0
Roseau Strathcona 21 4 15 2 0 0
Roseau Warroad 588 206 357 21 4 0
"St. Louis" "Alango Twp" 118 68 42 7 1 0
"St. Louis" "Alborn Twp" 235 154 78 3 0 0
"St. Louis" "Alden Twp" 114 80 31 2 1 0
"St. Louis" "Angora Twp" 130 68 57 4 1 0
"St. Louis" "Arrowhead Twp" 89 52 34 0 3 0
"St. Louis" "Ault Twp" 66 41 19 4 0 2
"St. Louis" "Unorg Prct 3" 47 30 17 0 0 0
"St. Louis" Babbitt 737 339 358 32 8 0
"St. Louis" "Balkan Twp" 443 235 192 11 4 1
"St. Louis" "Bassett Twp" 24 14 9 1 0 0
"St. Louis" "Beatty Twp" 286 130 151 5 0 0
"St. Louis" Biwabik 493 303 165 18 7 0
"St. Louis" "Biwabik Twp" 499 257 226 15 1 0
"St. Louis" "Breitung Twp" 329 174 140 11 4 0
"St. Louis" "Unorg Prct 22" 3 2 1 0 0 0
"St. Louis" "Brevator Twp" 555 328 202 23 2 0
"St. Louis" Brookston 30 23 4 2 1 0
"St. Louis" Buhl 426 236 165 20 5 0
"St. Louis" "Canosia Twp" 1161 576 542 37 6 0
"St. Louis" "Cedar Valley Twp" 106 47 54 3 2 0
"St. Louis" "Cherry Twp" 427 237 170 19 1 0
"St. Louis" Chisholm 1998 1201 674 101 22 0
"St. Louis" "Clinton Twp" 450 231 201 14 3 1
"St. Louis" "Colvin Twp" 181 80 97 4 0 0
"St. Louis" Cook 243 134 93 14 2 0
"St. Louis" "Cotton Twp" 293 154 127 10 2 0
"St. Louis" "Crane Lake Twp" 69 18 48 3 0 0
"St. Louis" "Culver Twp" 115 69 36 10 0 0
"St. Louis" "Duluth P-1" 1288 868 378 33 8 1
"St. Louis" "Duluth P-2" 1283 907 342 28 6 0
"St. Louis" "Duluth P-3" 1530 1035 459 26 10 0
"St. Louis" "Duluth P-4" 1429 923 457 38 8 3
"St. Louis" "Duluth P-5" 1352 905 415 27 4 1
"St. Louis" "Duluth P-6" 2211 1460 685 45 21 0
"St. Louis" "Duluth P-7" 1511 1065 394 42 9 1
"St. Louis" "Duluth P-8" 1673 1104 545 18 5 1
"St. Louis" "Duluth P-9" 934 669 220 38 6 1
"St. Louis" "Duluth P-10" 1475 938 376 135 24 2
"St. Louis" "Duluth P-11" 2408 1597 697 91 23 0
"St. Louis" "Duluth P-12" 1301 970 262 58 6 5
"St. Louis" "Duluth P-13" 1371 1025 270 70 6 0
"St. Louis" "Duluth P-14" 1271 987 176 94 13 1
"St. Louis" "Duluth P-15" 1532 1180 259 79 11 3
"St. Louis" "Duluth P-16" 1788 1214 482 79 11 2
"St. Louis" "Duluth P-17" 1003 752 165 66 16 4
"St. Louis" "Duluth P-18" 781 596 161 21 3 0
"St. Louis" "Duluth P-19" 561 426 87 39 7 2
"St. Louis" "Duluth P-20" 644 480 123 33 8 0
"St. Louis" "Duluth P-21" 820 599 145 63 9 4
"St. Louis" "Duluth P-22" 1338 846 436 41 13 2
"St. Louis" "Duluth P-23" 1311 758 522 23 8 0
"St. Louis" "Duluth P-24" 1375 866 462 41 6 0
"St. Louis" "Duluth P-25" 1349 821 483 32 13 0
"St. Louis" "Duluth P-26" 1027 692 246 74 15 0
"St. Louis" "Duluth P-27" 896 591 230 68 6 1
"St. Louis" "Duluth P-28" 509 363 100 43 2 1
"St. Louis" "Duluth P-29" 1313 948 295 62 8 0
"St. Louis" "Duluth P-30" 1190 796 308 75 10 1
"St. Louis" "Duluth P-31" 864 561 261 35 6 1
"St. Louis" "Duluth P-32" 1551 1007 462 74 8 0
"St. Louis" "Duluth P-33" 750 450 243 48 7 2
"St. Louis" "Duluth P-34" 1258 823 358 61 13 3
"St. Louis" "Duluth Twp" 1166 701 439 18 7 1
"St. Louis" "Eagles Nest Twp" 175 91 78 5 1 0
"St. Louis" "Ellsburg Twp" 124 60 59 5 0 0
"St. Louis" "Elmer Twp" 68 23 44 1 0 0
"St. Louis" Ely 1692 855 722 99 15 1
"St. Louis" "Embarrass Twp" 324 143 163 14 4 0
"St. Louis" "Eveleth P-1" 1243 743 411 79 8 2
"St. Louis" "Eveleth P-2" 258 152 89 17 0 0
"St. Louis" "Fairbanks Twp" 57 36 20 1 0 0
"St. Louis" "Fayal Twp" 1183 656 488 31 8 0
"St. Louis" "Field Twp" 181 97 77 4 2 1
"St. Louis" "Fine Lakes Twp" 67 26 40 1 0 0
"St. Louis" "Floodwood P-1" 239 152 72 12 3 0
"St. Louis" "Floodwood Twp P-2" 132 76 50 5 1 0
"St. Louis" "Fredenberg Twp" 897 433 437 25 2 0
"St. Louis" "French Twp" 374 203 160 9 2 0
"St. Louis" Gilbert 847 472 327 38 10 0
"St. Louis" "Gnesen Twp" 1027 523 468 30 6 0
"St. Louis" "Grand Lake Twp" 1473 735 689 42 7 0
"St. Louis" "Great Scott Twp P-1" 225 112 107 2 4 0
"St. Louis" "Kinney/Great Scott Twp P-2" 61 35 18 8 0 0
"St. Louis" "Greenwood Twp" 604 310 271 23 0 0
"St. Louis" "Halden Twp" 75 34 40 1 0 0
"St. Louis" "Unorg Prct 1" 27 12 15 0 0 0
"St. Louis" "Hermantown P-1" 1647 974 620 40 12 1
"St. Louis" "Hermantown P-2" 1306 746 527 29 4 0
"St. Louis" "Hermantown P-3" 1772 988 731 36 15 2
"St. Louis" "Hibbing W-1 P-A" 1889 1041 739 97 12 0
"St. Louis" "Hibbing W-2 P-A" 1141 670 379 79 12 1
"St. Louis" "Hibbing W-2 P-B" 261 155 91 13 2 0
"St. Louis" "Hibbing W-3 P-A" 1135 633 438 52 10 2
"St. Louis" "Hibbing W-3 P-B" 637 348 254 28 7 0
"St. Louis" "Hibbing W-4 P-A" 1264 721 488 46 9 0
"St. Louis" "Hibbing W-4 P-B" 627 323 278 23 3 0
"St. Louis" "Hoyt Lakes" 1021 567 403 46 4 1
"St. Louis" "Industrial Twp" 352 204 136 11 1 0
"St. Louis" "Iron Junction" 51 22 27 2 0 0
"St. Louis" "Kelsey Twp" 72 37 31 4 0 0
"St. Louis" "Kugler Twp" 94 57 32 4 1 0
"St. Louis" "Lakewood Twp" 1263 693 535 30 4 1
"St. Louis" "Lavell Twp" 144 80 56 8 0 0
"St. Louis" "Leiding Twp" 190 72 114 4 0 0
"St. Louis" Leonidas 35 23 11 1 0 0
"St. Louis" "Linden Grove Twp" 60 22 35 3 0 0
"St. Louis" "McDavitt Twp" 253 125 115 12 1 0
"St. Louis" McKinley 59 33 19 6 1 0
"St. Louis" Meadowlands 41 25 11 1 4 0
"St. Louis" "Meadowlands Twp" 156 96 54 5 1 0
"St. Louis" "Midway Twp" 785 456 299 23 7 0
"St. Louis" "Morcom Twp" 42 22 20 0 0 0
"St. Louis" "Morse Twp" 805 433 356 11 5 0
"St. Louis" "Mountain Iron P-1" 770 443 275 47 5 0
"St. Louis" "Unorg Prct 24" 45 34 11 0 0 0
"St. Louis" "Mountain Iron P-2" 744 445 272 19 8 0
"St. Louis" "Ness Twp" 38 15 18 5 0 0
"St. Louis" "New Independence Twp" 168 94 67 6 1 0
"St. Louis" "Normanna Twp" 435 225 194 14 1 1
"St. Louis" "North Star Twp" 136 73 59 4 0 0
"St. Louis" "Northland Twp" 92 44 47 1 0 0
"St. Louis" "Unorg Prct 2" 237 140 89 8 0 0
"St. Louis" Orr 119 52 61 5 1 0
"St. Louis" "Owens Twp" 131 49 74 8 0 0
"St. Louis" "Pequaywan Twp" 104 54 49 1 0 0
"St. Louis" "Pike Twp" 228 128 92 7 1 0
"St. Louis" "Unorg Prct 18" 56 28 26 2 0 0
"St. Louis" "Portage Twp" 92 33 55 3 1 0
"St. Louis" "Prairie Lake Twp" 32 19 10 2 1 0
"St. Louis" Proctor 1554 959 519 58 18 0
"St. Louis" "Rice Lake" 2157 1231 845 68 12 1
"St. Louis" "Sandy Twp" 197 110 74 10 3 0
"St. Louis" "Solway Twp" 1024 557 437 26 4 0
"St. Louis" "Stoney Brook Twp" 128 74 43 10 1 0
"St. Louis" "Sturgeon Twp" 79 46 28 4 1 0
"St. Louis" "Toivola Twp" 96 42 52 1 1 0
"St. Louis" "Tower P-1" 244 132 95 17 0 0
"St. Louis" "Tower P-2" 0 0 0 0 0 0
"St. Louis" "Unorg Prct 4" 152 85 63 3 1 0
"St. Louis" "Unorg Prct 5" 148 85 57 5 1 0
"St. Louis" "Unorg Prct 14" 415 201 201 10 3 0
"St. Louis" "Unorg Prct 6" 1 0 1 0 0 0
"St. Louis" "Unorg Prct 7" 141 79 53 7 1 1
"St. Louis" "Unorg Prct 15" 552 226 306 19 1 0
"St. Louis" "Unorg Prct 16" 97 52 43 2 0 0
"St. Louis" "Unorg Prct 8" 28 9 16 0 3 0
"St. Louis" "Unorg Prct 9" 255 137 111 4 3 0
"St. Louis" "Unorg Prct 20" 2 2 0 0 0 0
"St. Louis" "Unorg Prct 10" 2 2 0 0 0 0
"St. Louis" "Unorg Prct 12" 7 2 1 4 0 0
"St. Louis" "Unorg Prct 11" 49 23 23 2 0 1
"St. Louis" "Unorg Prct 13" 110 43 65 2 0 0
"St. Louis" "Unorg Prct 19" 46 36 6 4 0 0
"St. Louis" "Unorg Prct 21" 81 36 42 2 0 1
"St. Louis" "Unorg Prct 23" 27 17 6 3 1 0
"St. Louis" "Camp 5 Twp" 18 3 15 0 0 0
"St. Louis" "Van Buren Twp" 93 51 38 3 1 0
"St. Louis" "Vermilion Lake Twp" 181 101 73 6 1 0
"St. Louis" "Virginia P-1" 861 518 297 40 6 0
"St. Louis" "Virginia P-2" 687 351 289 38 8 1
"St. Louis" "Virginia P-3" 511 308 160 38 5 0
"St. Louis" "Virginia P-4" 688 389 267 31 1 0
"St. Louis" "Virginia P-5" 789 434 313 36 5 1
"St. Louis" "Waasa Twp" 129 66 55 5 2 1
"St. Louis" "Aurora/White Twp P-1" 782 438 297 41 6 0
"St. Louis" "White Twp P-2" 402 171 206 24 1 0
"St. Louis" "White Twp P-3" 374 190 165 16 3 0
"St. Louis" "Willow Valley Twp" 52 18 30 4 0 0
"St. Louis" Winton 85 40 39 4 2 0
"St. Louis" "Wuori Twp" 314 160 142 10 2 0
"St. Louis" "Unorg Prct 17" 143 94 41 7 1 0
"St. Louis" "Kabetogama Twp" 93 44 45 2 2 0
Scott "Belle Plaine" 2787 1100 1505 144 38 0
Scott "Belle Plaine Twp" 458 146 297 13 2 0
Scott "Blakeley Twp" 240 62 169 5 4 0
Scott "Cedar Lake Twp" 1640 523 1053 42 22 0
Scott "Credit River Twp" 2942 941 1919 70 12 0
Scott "Elko New Market" 1985 720 1187 65 11 2
Scott "Helena Twp" 936 286 620 21 8 1
Scott "Jackson Twp" 505 216 253 30 3 3
Scott "Jordan P-1" 1654 694 876 66 18 0
Scott "Jordan P-2" 733 273 402 47 11 0
Scott "Louisville Twp" 694 231 434 25 4 0
Scott "New Market Twp" 1987 647 1279 41 20 0
Scott "New Prague P-2" 1972 823 1068 65 16 0
Scott "Prior Lake P-1" 1358 582 728 33 14 1
Scott "Prior Lake P-2" 1244 557 612 59 16 0
Scott "Prior Lake P-3" 2022 894 1013 96 18 1
Scott "Prior Lake P-4" 2105 855 1132 98 19 1
Scott "Prior Lake P-5" 2168 906 1187 62 13 0
Scott "Prior Lake P-6A" 1343 533 768 33 9 0
Scott "Prior Lake P-6B" 1064 437 568 53 6 0
Scott "Prior Lake P-7" 1686 769 860 50 6 1
Scott "Saint Lawrence Twp" 290 88 189 11 2 0
Scott "Sand Creek Twp" 762 258 481 18 5 0
Scott "Savage P-1" 1468 736 628 85 18 1
Scott "Savage P-2" 1633 904 625 90 14 0
Scott "Savage P-3" 1839 907 832 74 26 0
Scott "Savage P-4" 2156 1119 951 64 22 0
