COUNTY AREA TOTAL DEM REP LIB GRN IA IND1 IND2 SAL SWP Writein
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins DeLaFuente West Pierce Riva Kennedy Writein
Norman "HEGNE TWP." 28 8 19 0 0 0 0 1 0 0 0
Norman HENDRUM 151 56 82 7 1 2 0 1 0 1 1
Norman "HENDRUM TWP." 48 21 27 0 0 0 0 0 0 0 0
Norman "HOME LAKE TWP." 67 18 49 0 0 0 0 0 0 0 0
Norman "LAKE IDA TWP." 85 31 51 0 0 1 1 1 0 0 0
Norman "LEE TWP." 81 47 32 1 0 0 0 0 0 0 1
Norman "LOCKHART TWP." 32 5 27 0 0 0 0 0 0 0 0
Norman "MCDONALDSVILLE TWP." 109 33 76 0 0 0 0 0 0 0 0
Norman "MARY TWP." 45 21 23 0 0 0 0 1 0 0 0
Norman PERLEY 56 27 27 0 1 0 0 1 0 0 0
Norman "PLEASANT VIEW TWP." 68 24 44 0 0 0 0 0 0 0 0
Norman "ROCKWELL TWP." 36 13 23 0 0 0 0 0 0 0 0
Norman SHELLY 98 29 69 0 0 0 0 0 0 0 0
Norman "SHELLY TWP." 55 20 35 0 0 0 0 0 0 0 0
Norman "SPRING CREEK TWP." 38 13 25 0 0 0 0 0 0 0 0
Norman "STRAND TWP." 53 30 23 0 0 0 0 0 0 0 0
Norman "SUNDAL TWP." 68 27 40 0 0 0 0 0 0 1 0
Norman "TWIN VALLEY" 353 157 189 2 3 0 1 1 0 0 0
Norman "WAUKON TWP." 48 29 18 0 0 1 0 0 0 0 0
Norman "WILD RICE TWP." 152 66 82 2 0 0 0 2 0 0 0
Norman "WINCHESTER TWP." 32 15 15 1 0 0 1 0 0 0 0
Olmsted BYRON 3597 1517 1994 51 9 8 5 7 0 0 6
Olmsted "CASCADE TWP. P-1" 1608 856 718 18 4 3 2 1 0 0 6
Olmsted "CASCADE TWP. P-2A" 181 85 93 3 0 0 0 0 0 0 0
Olmsted "CASCADE TWP. P-3A" 101 40 59 1 0 1 0 0 0 0 0
Olmsted "CASCADE TWP. P-4" 0 0 0 0 0 0 0 0 0 0 0
Olmsted CHATFIELD 725 299 403 12 0 5 0 4 0 0 2
Olmsted DOVER 433 156 263 5 4 1 2 0 1 0 1
Olmsted "DOVER TWP." 232 61 168 1 1 0 0 0 0 0 1
Olmsted "ELMIRA TWP." 241 87 149 2 1 1 1 0 0 0 0
Olmsted EYOTA 1118 388 716 8 1 2 2 1 0 0 0
Olmsted "EYOTA TWP." 326 78 244 3 0 0 0 1 0 0 0
Olmsted "FARMINGTON TWP." 264 83 177 2 0 1 0 1 0 0 0
Olmsted "HAVERHILL TWP" 978 486 469 8 1 3 0 4 0 1 6
Olmsted "HIGH FOREST TWP." 672 199 451 12 5 0 1 1 0 0 3
Olmsted "KALMAR TWP." 749 291 441 9 0 2 2 3 0 1 0
Olmsted "MARION TWP. P-1" 2579 1011 1513 30 4 5 5 4 0 0 7
Olmsted "MARION TWP. P-2" 3 2 0 1 0 0 0 0 0 0 0
Olmsted "NEW HAVEN TWP." 891 315 558 9 1 0 2 4 0 0 2
Olmsted "ORION TWP." 371 137 231 2 0 0 0 0 0 0 1
Olmsted ORONOCO 1058 436 590 16 6 2 1 2 0 0 5
Olmsted "ORONOCO TWP." 1532 625 867 20 3 6 4 1 0 0 6
Olmsted "PINE ISLAND" 503 214 272 15 0 0 1 0 0 0 1
Olmsted "PLEASANT GROVE TWP." 493 139 345 4 1 1 1 0 0 0 2
Olmsted "QUINCY TWP." 199 71 123 1 0 0 2 0 1 0 1
Olmsted "ROCHESTER W1 P1" 779 455 303 8 4 3 1 2 0 0 3
Olmsted "ROCHESTER W1 P2" 1091 580 484 14 7 0 2 3 0 0 1
Olmsted "ROCHESTER W1 P3" 1803 940 819 23 5 2 5 5 0 0 4
Olmsted "ROCHESTER W1 P4" 568 270 284 6 4 1 1 0 0 0 2
Olmsted "ROCHESTER W1 P5" 1440 721 686 17 5 3 2 2 0 1 3
Olmsted "ROCHESTER W1 P6" 413 224 175 8 0 1 1 1 0 0 3
Olmsted "ROCHESTER W1 P7" 1805 1012 767 10 3 1 6 2 0 0 4
Olmsted "ROCHESTER W1 P8" 1099 590 489 11 2 0 1 3 0 0 3
Olmsted "ROCHESTER W1 P9" 1341 726 580 19 4 1 3 3 0 0 5
Olmsted "ROCHESTER W1 P10" 988 603 363 15 1 1 2 2 0 0 1
Olmsted "ROCHESTER W1 P11" 1096 632 443 11 0 2 1 3 0 0 4
Olmsted "ROCHESTER W1 P12" 345 158 177 6 1 2 0 1 0 0 0
Olmsted "ROCHESTER W2 P1" 1008 758 224 9 3 0 4 1 0 0 9
Olmsted "ROCHESTER W2 P2" 1789 1315 438 22 2 1 3 1 0 0 7
Olmsted "ROCHESTER W2 P3" 1611 1046 518 31 4 0 3 1 0 0 8
Olmsted "ROCHESTER W2 P4" 1406 889 495 10 0 0 3 5 1 0 3
Olmsted "ROCHESTER W2 P5" 1165 670 460 15 3 1 5 4 2 0 5
Olmsted "ROCHESTER W2 P6" 832 469 353 2 2 1 1 2 0 0 2
Olmsted "ROCHESTER W2 P7" 1927 1191 686 21 6 7 4 3 0 0 9
Olmsted "ROCHESTER W2 P8" 1728 930 753 16 6 5 6 7 0 0 5
Olmsted "ROCHESTER W3 P1" 1318 716 558 15 7 2 8 4 0 0 8
Olmsted "ROCHESTER W3 P2" 1730 985 702 19 8 1 5 2 0 0 8
Olmsted "ROCHESTER W3 P3" 1132 645 462 11 1 2 2 4 0 1 4
Olmsted "ROCHESTER W3 P4" 1271 774 470 16 2 0 3 2 0 0 4
Olmsted "ROCHESTER W3 P5" 2553 1538 973 23 4 2 7 2 0 0 4
Olmsted "ROCHESTER W3 P6" 1425 758 635 16 5 4 3 2 0 0 2
Olmsted "ROCHESTER W3 P7" 2422 1485 879 31 8 6 5 2 0 0 6
Olmsted "ROCHESTER W4 P1" 1652 1141 481 12 5 3 0 2 1 1 6
Olmsted "ROCHESTER W4 P2" 630 444 177 4 3 0 1 0 0 0 1
Olmsted "ROCHESTER W4 P3" 863 522 304 16 9 2 1 4 0 0 5
Olmsted "ROCHESTER W4 P4" 933 539 367 13 4 1 2 3 0 0 4
Olmsted "ROCHESTER W4 P5" 1088 681 376 16 5 1 4 3 1 0 1
Olmsted "ROCHESTER W4 P6" 430 327 98 2 0 0 2 1 0 0 0
Olmsted "ROCHESTER W4 P7" 1412 774 601 18 8 4 3 4 0 0 0
Olmsted "ROCHESTER W4 P8" 1122 634 466 15 1 0 0 1 0 0 5
Olmsted "ROCHESTER W4 P9" 260 106 145 4 1 2 0 0 0 1 1
Olmsted "ROCHESTER W5 P1" 1381 858 475 23 5 6 5 3 1 0 5
Olmsted "ROCHESTER W5 P2" 1178 700 438 19 7 3 4 4 0 0 3
Olmsted "ROCHESTER W5 P3" 1792 1060 663 33 6 3 9 5 0 4 9
Olmsted "ROCHESTER W5 P4" 1520 913 555 26 3 4 6 3 1 0 9
Olmsted "ROCHESTER W5 P5" 1904 1076 790 19 4 2 3 4 1 0 5
Olmsted "ROCHESTER W5 P6" 910 572 308 18 4 0 1 3 1 0 3
Olmsted "ROCHESTER W5 P7" 2443 1496 900 11 5 6 3 5 1 0 16
Olmsted "ROCHESTER W5 P8" 514 292 206 12 0 1 0 2 0 0 1
Olmsted "ROCHESTER W6 P1" 1946 1110 790 24 5 2 4 1 0 0 10
Olmsted "ROCHESTER W6 P2" 1731 1065 632 9 5 3 2 3 0 0 12
Olmsted "ROCHESTER W6 P3" 1147 676 432 15 6 3 5 6 0 0 4
Olmsted "ROCHESTER W6 P4" 1554 989 526 19 5 2 3 8 0 0 2
Olmsted "ROCHESTER W6 P5" 604 379 208 6 6 1 0 2 1 0 1
Olmsted "ROCHESTER W6 P6" 703 448 232 13 8 0 1 0 0 0 1
Olmsted "ROCHESTER W6 P7" 1445 875 549 13 0 2 1 3 0 0 2
Olmsted "ROCHESTER W6 P8" 786 445 315 12 4 4 0 2 0 0 4
Olmsted "ROCHESTER TWP P-1" 1356 810 520 7 2 3 4 2 0 0 8
Olmsted "ROCHESTER TWP P-2" 0 0 0 0 0 0 0 0 0 0 0
Olmsted "ROCHESTER TWP P-3" 4 2 2 0 0 0 0 0 0 0 0
Olmsted "ROCHESTER TWP P-4" 41 18 23 0 0 0 0 0 0 0 0
Olmsted "ROCK DELL TWP." 450 121 319 7 1 0 0 2 0 0 0
Olmsted "SALEM TWP." 737 256 469 5 0 1 1 2 0 0 3
Olmsted STEWARTVILLE 3538 1392 2051 47 13 10 4 7 1 1 12
Olmsted "VIOLA TWP." 372 114 254 2 0 0 1 1 0 0 0
"Otter Tail" "AASTAD TWP" 126 28 96 2 0 0 0 0 0 0 0
"Otter Tail" "AMOR TWP" 336 132 196 4 1 0 0 1 0 0 2
"Otter Tail" "AURDAL TWP" 1041 341 682 7 0 2 0 4 1 0 4
"Otter Tail" "BATTLE LAKE" 545 243 294 3 1 1 1 2 0 0 0
"Otter Tail" "BLOWERS TWP" 149 28 119 1 0 0 0 1 0 0 0
"Otter Tail" BLUFFTON 124 14 109 0 1 0 0 0 0 0 0
"Otter Tail" "BLUFFTON TWP" 275 44 228 1 0 1 0 1 0 0 0
"Otter Tail" "BUSE TWP" 307 68 233 1 2 0 1 0 0 0 2
"Otter Tail" "BUTLER TWP" 182 22 155 1 2 0 1 0 0 0 1
"Otter Tail" "CANDOR TWP" 438 118 316 2 0 1 1 0 0 0 0
"Otter Tail" "CARLISLE TWP" 102 21 80 0 1 0 0 0 0 0 0
"Otter Tail" CLITHERALL 39 11 25 1 1 0 1 0 0 0 0
"Otter Tail" "CLITHERALL TWP" 401 144 251 2 1 1 0 1 1 0 0
"Otter Tail" "COMPTON TWP" 435 83 340 7 1 1 0 1 0 0 2
"Otter Tail" "CORLISS TWP" 397 92 297 4 0 1 0 3 0 0 0
"Otter Tail" DALTON 138 37 100 0 0 1 0 0 0 0 0
"Otter Tail" "DANE PRAIRIE TWP" 611 184 424 0 0 0 2 0 0 0 1
"Otter Tail" "DEAD LAKE TWP" 367 109 255 3 0 0 0 0 0 0 0
"Otter Tail" "DEER CREEK" 155 41 114 0 0 0 0 0 0 0 0
"Otter Tail" "DEER CREEK TWP" 207 41 161 2 0 0 0 2 0 0 1
"Otter Tail" DENT 99 26 71 1 1 0 0 0 0 0 0
"Otter Tail" "DORA TWP" 551 235 308 4 2 0 1 1 0 0 0
"Otter Tail" "DUNN TWP" 665 287 366 4 3 0 2 3 0 0 0
"Otter Tail" "EAGLE LAKE TWP" 291 115 167 5 1 0 1 0 0 0 2
"Otter Tail" "EASTERN TWP" 159 47 109 3 0 0 0 0 0 0 0
"Otter Tail" "EDNA TWP" 645 179 457 1 1 0 0 1 0 0 6
"Otter Tail" "EFFINGTON TWP" 168 36 132 0 0 0 0 0 0 0 0
"Otter Tail" ELIZABETH 92 33 57 2 0 0 0 0 0 0 0
"Otter Tail" "ELIZABETH TWP" 562 188 368 1 2 1 0 1 0 0 1
"Otter Tail" "ELMO TWP" 191 39 146 2 3 0 0 1 0 0 0
"Otter Tail" ERHARD 74 21 53 0 0 0 0 0 0 0 0
"Otter Tail" "ERHARDS GROVE TWP" 286 90 192 2 0 1 0 1 0 0 0
"Otter Tail" "EVERTS TWP" 600 240 354 3 0 0 2 1 0 0 0
"Otter Tail" "FERGUS FALLS W-1 P-1" 783 301 466 3 2 1 3 3 0 0 4
"Otter Tail" "FERGUS FALLS W-1 P-2" 808 274 514 8 5 0 3 1 0 0 3
"Otter Tail" "FERGUS FALLS W-2 P-1" 951 368 553 12 4 1 4 3 0 0 6
"Otter Tail" "FERGUS FALLS W-2 P-2" 1041 431 597 5 1 0 3 0 0 0 4
"Otter Tail" "FERGUS FALLS W-2 P-3" 163 58 101 2 0 0 0 1 0 0 1
"Otter Tail" "FERGUS FALLS W-3 P-1" 905 342 539 9 5 2 3 3 0 0 2
"Otter Tail" "FERGUS FALLS W-3 P-2" 1020 412 584 4 1 4 9 4 0 0 2
"Otter Tail" "FERGUS FALLS W-4 P-1" 1051 418 609 13 2 3 2 4 0 0 0
"Otter Tail" "FERGUS FALLS W-4 P-2" 952 337 596 9 2 0 4 0 0 0 4
"Otter Tail" "FERGUS FALLS TWP" 481 121 341 10 1 0 5 1 0 0 2
"Otter Tail" "FOLDEN TWP" 202 50 149 1 0 1 0 0 0 0 1
"Otter Tail" "FRIBERG TWP" 540 212 324 2 1 0 0 0 0 0 1
"Otter Tail" "GIRARD TWP" 562 198 356 3 0 1 0 2 0 1 1
"Otter Tail" "GORMAN TWP" 305 82 222 0 0 0 1 0 0 0 0
"Otter Tail" HENNING 479 133 333 2 0 3 6 1 0 0 1
"Otter Tail" "HENNING TWP" 260 69 188 0 1 0 0 2 0 0 0
"Otter Tail" "HOBART TWP" 580 190 381 3 1 3 1 0 0 0 1
"Otter Tail" "HOMESTEAD TWP" 234 58 173 2 0 1 0 0 0 0 0
"Otter Tail" "INMAN TWP" 159 32 126 0 1 0 0 0 0 0 0
"Otter Tail" "LEAF LAKE TWP" 413 112 295 0 2 0 3 0 0 0 1
"Otter Tail" "LEAF MOUNTAIN TWP" 202 59 141 1 0 0 0 1 0 0 0
"Otter Tail" "LIDA TWP" 574 252 312 3 3 2 1 1 0 0 0
"Otter Tail" "MAINE TWP" 464 131 323 2 1 1 1 1 0 0 4
"Otter Tail" "MAPLEWOOD TWP" 192 58 128 5 0 1 0 0 0 0 0
"Otter Tail" "NEWTON TWP" 496 112 380 0 0 0 1 1 0 0 2
"Otter Tail" "NEW YORK MILLS" 660 193 450 7 2 0 6 1 0 0 1
"Otter Tail" "NIDAROS TWP" 279 99 175 4 0 0 0 1 0 0 0
"Otter Tail" "NORWEGIAN GROVE TWP" 221 80 141 0 0 0 0 0 0 0 0
"Otter Tail" "OAK VALLEY TWP" 200 40 159 0 0 0 1 0 0 0 0
"Otter Tail" "ORWELL TWP" 102 33 69 0 0 0 0 0 0 0 0
"Otter Tail" "OSCAR TWP" 125 47 74 2 0 0 1 1 0 0 0
"Otter Tail" OTTERTAIL 416 110 301 2 0 1 1 0 0 0 1
"Otter Tail" "OTTER TAIL TWP" 446 151 288 5 2 0 0 0 0 0 0
"Otter Tail" "OTTO TWP" 393 84 298 6 2 1 0 1 0 0 1
"Otter Tail" "PADDOCK TWP" 195 26 166 2 1 0 0 0 0 0 0
"Otter Tail" "PARKERS PRAIRIE" 568 158 407 1 0 1 1 0 0 0 0
"Otter Tail" "PARKERS PRAIRIE TWP" 261 56 199 1 2 1 0 0 0 0 2
"Otter Tail" "PELICAN TWP" 416 156 255 3 0 0 0 1 0 0 1
"Otter Tail" "PELICAN RAPIDS" 915 459 437 7 1 5 3 1 0 1 1
"Otter Tail" PERHAM 1636 557 1024 26 3 3 5 8 1 1 8
"Otter Tail" "PERHAM TWP" 624 146 472 4 0 0 0 0 0 0 2
"Otter Tail" "PINE LAKE TWP" 503 151 345 3 1 0 1 1 0 0 1
"Otter Tail" RICHVILLE 47 10 36 0 0 0 0 1 0 0 0
"Otter Tail" ROTHSAY 97 38 58 1 0 0 0 0 0 0 0
"Otter Tail" "RUSH LAKE TWP" 720 200 512 2 2 2 0 0 0 0 2
"Otter Tail" "ST OLAF TWP" 257 79 175 0 1 0 1 1 0 0 0
"Otter Tail" "SCAMBLER TWP" 379 163 210 5 1 0 0 0 0 0 0
"Otter Tail" "STAR LAKE TWP" 311 98 206 2 0 2 1 0 0 0 2
"Otter Tail" "SVERDRUP TWP" 441 155 279 2 0 0 2 0 0 0 3
"Otter Tail" "TORDENSKJOLD TWP" 361 131 229 0 0 0 1 0 0 0 0
"Otter Tail" "TRONDHJEM TWP" 112 32 79 0 0 0 1 0 0 0 0
"Otter Tail" "TUMULI TWP" 307 97 209 1 0 0 0 0 0 0 0
"Otter Tail" UNDERWOOD 223 83 139 0 0 0 1 0 0 0 0
"Otter Tail" URBANK 27 2 24 0 1 0 0 0 0 0 0
"Otter Tail" VERGAS 249 86 160 1 0 0 1 0 0 0 1
"Otter Tail" VINING 34 18 16 0 0 0 0 0 0 0 0
"Otter Tail" "WADENA P-4" 77 22 54 1 0 0 0 0 0 0 0
"Otter Tail" "WESTERN TWP" 73 10 63 0 0 0 0 0 0 0 0
"Otter Tail" "WOODSIDE TWP" 149 41 105 1 0 0 0 2 0 0 0
Pennington "BLACK RIVER TWP" 36 9 27 0 0 0 0 0 0 0 0
Pennington "BRAY TWP" 40 10 30 0 0 0 0 0 0 0 0
Pennington "CLOVERLEAF TWP" 54 10 42 1 0 0 0 0 0 0 1
Pennington "DEER PARK TWP" 79 25 53 0 0 0 1 0 0 0 0
Pennington GOODRIDGE 48 25 23 0 0 0 0 0 0 0 0
Pennington "GOODRIDGE TWP" 45 5 40 0 0 0 0 0 0 0 0
Pennington "HICKORY TWP" 51 16 35 0 0 0 0 0 0 0 0
Pennington "HIGHLANDING TWP" 113 54 57 1 0 1 0 0 0 0 0
Pennington "KRATKA TWP" 87 22 64 1 0 0 0 0 0 0 0
Pennington "MAYFIELD TWP" 32 15 15 0 0 0 0 2 0 0 0
Pennington "NORDEN TWP" 238 61 174 1 0 0 0 1 0 0 1
Pennington "NORTH TWP" 394 134 251 3 1 0 1 1 1 0 2
Pennington "NUMEDAL TWP" 50 9 38 3 0 0 0 0 0 0 0
Pennington "POLK CENTRE TWP" 40 10 30 0 0 0 0 0 0 0 0
Pennington "REINER TWP" 62 30 31 0 0 0 0 1 0 0 0
Pennington "RIVER FALLS TWP" 116 20 94 2 0 0 0 0 0 0 0
Pennington "ROCKSBURY TWP EAST" 340 103 229 5 0 2 1 0 0 0 0
Pennington "ROCKSBURY TWP WEST" 330 105 217 3 1 0 1 0 0 0 3
Pennington "ST HILAIRE" 136 51 82 2 0 0 0 0 0 1 0
Pennington "SANDERS TWP" 181 38 143 0 0 0 0 0 0 0 0
Pennington "SILVERTON TWP" 111 27 83 0 0 0 0 1 0 0 0
Pennington "SMILEY TWP" 365 104 254 6 1 0 0 0 0 0 0
Pennington "STAR TWP" 66 26 39 0 0 0 0 1 0 0 0
Pennington "THIEF RIVER FALLS (1A)" 285 129 150 3 1 0 2 0 0 0 0
Pennington "THIEF RIVER FALLS (1B)" 439 164 261 8 1 1 2 2 0 0 0
Pennington "THIEF RIVER FALLS (2)" 776 282 467 22 1 1 1 1 0 0 1
Pennington "THIEF RIVER FALLS (3A)" 439 184 244 8 0 0 2 0 0 0 1
Pennington "THIEF RIVER FALLS (3B)" 424 160 253 5 3 1 1 1 0 0 0
Pennington "THIEF RIVER FALLS (4)" 774 273 475 15 0 0 5 0 1 2 3
Pennington "THIEF RIVER FALLS (5)" 1078 448 605 13 3 1 2 4 1 0 1
Pennington "WYANDOTTE TWP" 48 19 26 1 0 0 0 1 0 0 1
Pine "ARLONE TWP." 221 69 148 1 0 2 0 1 0 0 0
Pine "ARNA TWP." 62 19 42 0 1 0 0 0 0 0 0
Pine ASKOV 171 66 104 0 1 0 0 0 0 0 0
Pine "BARRY TWP." 284 90 189 1 0 0 3 0 0 0 1
Pine "BIRCH CREEK TWP." 135 53 80 2 0 0 0 0 0 0 0
Pine "BREMEN TWP." 158 57 96 3 0 1 0 1 0 0 0
Pine "BROOK PARK" 48 14 34 0 0 0 0 0 0 0 0
Pine "BROOK PARK TWP." 274 82 189 2 0 0 1 0 0 0 0
Pine BRUNO 54 20 33 1 0 0 0 0 0 0 0
Pine "BRUNO TWP." 98 43 53 0 2 0 0 0 0 0 0
Pine "CHENGWATANA TWP." 585 176 402 6 0 0 0 1 0 0 0
Pine "CLOVER TWP." 247 63 178 2 0 0 1 1 0 1 1
Pine "CROSBY TWP." 55 21 33 0 0 1 0 0 0 0 0
Pine "DANFORTH TWP." 56 8 47 0 0 0 0 0 0 0 1
Pine "DELL GROVE TWP." 469 140 322 2 2 0 1 2 0 0 0
Pine DENHAM 16 8 8 0 0 0 0 0 0 0 0
Pine FINLAYSON 145 38 103 1 0 1 1 0 0 0 1
Pine "FINLAYSON TWP." 276 55 215 1 2 0 1 2 0 0 0
Pine "FLEMING TWP." 80 23 54 2 0 0 1 0 0 0 0
Pine HENRIETTE 35 15 17 2 0 1 0 0 0 0 0
Pine HINCKLEY 759 315 420 16 5 0 2 1 0 0 0
Pine "HINCKLEY TWP." 450 124 321 3 0 0 2 0 0 0 0
Pine KERRICK 34 19 14 0 0 0 0 0 0 0 1
Pine "KERRICK TWP." 194 73 117 1 1 1 0 1 0 0 0
Pine "KETTLE RIVER TWP." 300 119 177 0 1 1 0 0 0 0 2
Pine "MISSION CREEK TWP." 325 80 239 3 2 0 1 0 0 0 0
Pine "MUNCH TWP." 177 45 130 1 1 0 0 0 0 0 0
Pine "NEW DOSEY TWP." 51 17 34 0 0 0 0 0 0 0 0
Pine "NICKERSON TWP." 97 39 57 1 0 0 0 0 0 0 0
Pine "NORMAN TWP." 173 67 103 3 0 0 0 0 0 0 0
Pine "OGEMA TWP." 159 86 70 0 1 1 0 1 0 0 0
Pine "PARK TWP." 18 7 11 0 0 0 0 0 0 0 0
Pine "PARTRIDGE TWP." 390 130 252 2 1 3 0 0 0 1 1
Pine "PINE CITY" 1606 601 958 25 7 4 4 2 0 0 5
Pine "PINE CITY TWP." 900 283 596 14 2 0 1 2 0 0 2
Pine "PINE LAKE TWP." 394 114 272 1 2 1 1 1 0 0 2
Pine "POKEGAMA TWP." 1777 564 1179 17 5 3 1 4 1 0 3
Pine "ROCK CREEK" 1005 259 719 16 4 2 0 1 0 0 4
Pine "ROYALTON TWP." 698 171 514 7 2 2 1 0 0 1 0
Pine RUTLEDGE 108 46 61 0 1 0 0 0 0 0 0
Pine SANDSTONE 670 296 361 6 2 1 0 1 0 0 3
Pine "SANDSTONE TWP." 466 110 349 3 3 1 0 0 0 0 0
Pine "STURGEON LAKE P-1" 192 76 108 5 2 0 1 0 0 0 0
Pine "STURGEON LAKE P-2" 3 0 3 0 0 0 0 0 0 0 0
Pine "STURGEON LAKE TWP." 202 70 128 3 0 0 0 1 0 0 0
Pine "WILLOW RIVER" 206 77 122 5 0 0 2 0 0 0 0
Pine "WILMA TWP." 55 19 35 1 0 0 0 0 0 0 0
Pine "WINDEMERE TWP." 1123 552 559 9 1 0 0 0 0 0 2
Pipestone "AETNA TWP." 132 32 98 1 0 0 1 0 0 0 0
Pipestone "ALTONA TWP." 79 12 64 2 0 0 1 0 0 0 0
Pipestone "BURKE TWP." 140 11 126 1 0 0 0 2 0 0 0
Pipestone "EDEN TWP." 154 33 117 4 0 0 0 0 0 0 0
Pipestone EDGERTON 726 119 600 2 1 3 0 0 0 0 1
Pipestone "ELMER TWP." 134 18 113 0 0 1 0 0 0 0 2
Pipestone "FOUNTAIN PRAIRIE TWP." 139 13 126 0 0 0 0 0 0 0 0
Pipestone "GRANGE TWP." 126 21 100 1 0 2 1 1 0 0 0
Pipestone "GRAY TWP." 128 30 96 1 1 0 0 0 0 0 0
Pipestone HATFIELD 29 7 21 1 0 0 0 0 0 0 0
Pipestone HOLLAND 87 29 56 1 0 0 0 0 0 0 1
Pipestone IHLEN 30 12 18 0 0 0 0 0 0 0 0
Pipestone JASPER 207 76 127 1 1 0 0 1 0 1 0
Pipestone "OSBORNE TWP." 194 14 180 0 0 0 0 0 0 0 0
Pipestone "PIPESTONE PRECINCT 1" 857 313 524 3 5 1 7 2 0 0 2
Pipestone "PIPESTONE PRECINCT 2" 1137 410 708 5 3 3 4 2 0 0 2
Pipestone "ROCK TWP." 89 20 68 0 0 1 0 0 0 0 0
Pipestone RUTHTON 108 39 67 0 1 0 1 0 0 0 0
Pipestone "SWEET TWP." 195 39 155 1 0 0 0 0 0 0 0
Pipestone TROSKY 47 7 40 0 0 0 0 0 0 0 0
Pipestone "TROY TWP." 151 38 111 1 0 0 0 1 0 0 0
Pipestone WOODSTOCK 51 13 38 0 0 0 0 0 0 0 0
Polk "ANDOVER TWP." 76 25 50 0 0 0 1 0 0 0 0
Polk "ANGUS TWP." 55 13 42 0 0 0 0 0 0 0 0
Polk "BADGER TWP." 54 19 35 0 0 0 0 0 0 0 0
Polk "BELGIUM TWP." 42 10 29 1 0 0 0 2 0 0 0
Polk BELTRAMI 41 16 25 0 0 0 0 0 0 0 0
Polk "BRANDSVOLD TWP" 145 32 110 1 0 1 1 0 0 0 0
Polk "BRANDT TWP." 29 7 21 1 0 0 0 0 0 0 0
Polk "BRISLET TWP." 27 10 17 0 0 0 0 0 0 0 0
Polk "BYGLAND TWP." 158 33 123 2 0 0 0 0 0 0 0
Polk "CHESTER TWP." 49 20 29 0 0 0 0 0 0 0 0
Polk CLIMAX 111 46 62 1 0 0 1 1 0 0 0
Polk "COLUMBIA TWP." 267 51 216 0 0 0 0 0 0 0 0
Polk "CROOKSTON W-1" 520 228 274 7 3 4 0 1 2 1 0
Polk "CROOKSTON W-2" 663 274 364 7 3 3 3 5 0 0 4
Polk "CROOKSTON W-3" 540 233 284 3 5 4 6 2 1 0 2
Polk "CROOKSTON W-4" 442 188 235 9 5 0 3 0 1 0 1
Polk "CROOKSTON W-5" 525 225 289 7 0 0 1 2 0 0 1
Polk "CROOKSTON W-6" 510 182 309 13 1 0 1 2 0 0 2
Polk "CROOKSTON TWP." 288 74 205 5 0 2 1 0 0 0 1
Polk "EAST GRAND FORKS W-1" 1156 416 728 6 0 0 2 3 0 0 1
Polk "EAST GRAND FORKS W-2" 929 363 553 5 1 1 0 3 0 0 3
Polk "EAST GRAND FORKS W-3" 497 255 234 3 2 0 1 0 0 0 2
Polk "EAST GRAND FORKS W-4" 811 371 431 5 0 1 3 0 0 0 0
Polk "EAST GRAND FORKS W-5" 889 369 509 3 1 1 2 2 1 0 1
Polk "EDEN TWP." 109 45 62 0 0 0 1 1 0 0 0
Polk ERSKINE 192 65 124 1 0 0 1 0 0 1 0
Polk "ESTHER TWP." 93 18 75 0 0 0 0 0 0 0 0
Polk "EUCLID TWP." 80 20 60 0 0 0 0 0 0 0 0
Polk "FAIRFAX TWP." 99 30 67 1 0 0 1 0 0 0 0
Polk "FANNY TWP." 58 28 30 0 0 0 0 0 0 0 0
Polk "FARLEY TWP." 30 4 25 0 0 0 0 1 0 0 0
Polk FERTILE 446 180 261 2 0 1 1 0 0 0 1
Polk "FISHER CITY" 192 65 121 2 0 0 2 0 0 1 1
Polk "FISHER TWP." 115 13 101 0 1 0 0 0 0 0 0
Polk "FOSSTON CITY" 723 246 470 3 0 0 3 1 0 0 0
Polk "GARDEN TWP." 124 47 75 0 0 1 0 1 0 0 0
Polk "GARFIELD TWP." 288 92 194 1 0 0 0 1 0 0 0
Polk "GENTILLY TWP." 146 41 103 1 0 0 0 0 0 1 0
Polk "GODFREY TWP." 190 66 123 1 0 0 0 0 0 0 0
Polk "GRAND FORKS TWP." 95 38 56 0 1 0 0 0 0 0 0
Polk "GROVE PARK-TILDEN TWP" 132 41 88 1 0 1 1 0 0 0 0
Polk "GULLY CITY" 30 15 15 0 0 0 0 0 0 0 0
Polk "GULLY TWP." 73 15 57 0 1 0 0 0 0 0 0
Polk "HAMMOND TWP." 32 4 28 0 0 0 0 0 0 0 0
Polk "HELGELAND TWP." 27 10 17 0 0 0 0 0 0 0 0
Polk "HIGDEM TWP." 56 8 44 1 0 2 0 1 0 0 0
Polk "HILL RIVER TWP." 94 14 78 0 0 1 0 1 0 0 0
Polk "HUBBARD TWP." 38 6 31 1 0 0 0 0 0 0 0
Polk "HUNTSVILLE TWP." 253 61 190 0 0 0 0 0 0 0 2
Polk "JOHNSON TWP." 20 7 13 0 0 0 0 0 0 0 0
Polk "KERTSONVILLE TWP." 66 19 46 0 0 0 1 0 0 0 0
Polk "KEYSTONE TWP." 56 15 41 0 0 0 0 0 0 0 0
Polk "KING TWP." 115 18 94 2 1 0 0 0 0 0 0
