COUNTY AREA TOTAL DEM REP LIB OTH
COUNTY AREA TOTAL Northam Gillespie Hyra Other
"Salem City" "7 - South Salem No 2" 728 271 443 14 0
"Salem City" "8 - East Salem" 278 97 177 4 0
"Salem City" "9 - South Side Hills" 1084 330 737 16 1
"Salem City" "10 - Hidden Valley" 1173 472 692 9 0
"Salem City" "Ab - Central Absentee Precinct" 519 205 309 5 0
"Salem City" Provisional 1 0 1 0 0
"Scott County" "101 - Weber City" 412 82 328 1 1
"Scott County" "102 - Yuma" 517 98 417 2 0
"Scott County" "202 - Weber City East" 338 52 285 1 0
"Scott County" "203 - Hiltons" 546 93 451 2 0
"Scott County" "204 - Clark's" 146 24 121 1 0
"Scott County" "301 - Nickelsville" 373 46 325 1 1
"Scott County" "302 - Snowflake" 308 51 253 4 0
"Scott County" "303 - Twin Springs" 287 57 226 4 0
"Scott County" "304 - Copper Creek" 84 19 64 1 0
"Scott County" "401 - Gate City" 1041 201 825 15 0
"Scott County" "501 - Dungannon" 225 58 164 3 0
"Scott County" "502 - Fort Blackmore" 237 46 191 0 0
"Scott County" "503 - Manville" 144 19 122 3 0
"Scott County" "504 - Rye Cove" 321 36 284 1 0
"Scott County" "601 - Clinchport" 220 27 190 3 0
"Scott County" "602 - Duffield-Pattonsville" 491 80 406 5 0
"Scott County" "603 - Fairview" 116 31 84 1 0
"Scott County" "Ab - Central Absentee Precinct" 333 69 261 3 0
"Scott County" Provisional 0 0 0 0 0
"Shenandoah County" "101 - Orkney Springs" 650 225 413 12 0
"Shenandoah County" "103 - New Market" 1508 401 1084 22 1
"Shenandoah County" "201 - Conicville" 1021 230 781 10 0
"Shenandoah County" "202 - Mt Jackson" 875 250 607 18 0
"Shenandoah County" "302 - Edinburg" 975 245 722 8 0
"Shenandoah County" "303 - St Luke" 1008 198 805 5 0
"Shenandoah County" "304 - Fort Valley" 546 143 389 13 1
"Shenandoah County" "401 - Woodstock" 2055 729 1297 26 3
"Shenandoah County" "501 - Cedar Creek" 98 37 59 2 0
"Shenandoah County" "503 - Toms Brook" 1398 388 997 13 0
"Shenandoah County" "504 - Lebanon Church" 908 243 654 11 0
"Shenandoah County" "601 - Strasburg" 1623 586 1026 11 0
"Shenandoah County" "Ab - Central Absentee Precinct" 642 255 380 6 1
"Shenandoah County" Provisional 8 2 6 0 0
"Smyth County" "101 - Saltville" 996 213 777 4 2
"Smyth County" "201 - Seven Mile Ford" 718 130 579 9 0
"Smyth County" "202 - Rich Valley" 286 85 200 1 0
"Smyth County" "301 - Chilhowie" 957 171 772 14 0
"Smyth County" "302 - St Clair" 281 35 238 4 4
"Smyth County" "401 - East Park" 662 201 456 5 0
"Smyth County" "402 - West Park" 318 105 212 1 0
"Smyth County" "501 - Atkins" 695 96 594 5 0
"Smyth County" "502 - Wassona" 533 192 336 5 0
"Smyth County" "601 - Royal Oak East" 638 161 471 6 0
"Smyth County" "602 - Royal Oak West" 369 81 284 4 0
"Smyth County" "701 - Adwolfe" 703 72 623 8 0
"Smyth County" "702 - Sugar Grove" 442 110 323 8 1
"Smyth County" "703 - Konnarock" 80 10 68 2 0
"Smyth County" "Ab - Central Absentee Precinct" 259 85 172 2 0
"Smyth County" Provisional 2 0 2 0 0
"Southampton County" "101 - Berlin" 440 86 347 7 0
"Southampton County" "102 - Ivor" 600 236 361 3 0
"Southampton County" "201 - Boykins" 595 349 239 7 0
"Southampton County" "202 - Branchville" 199 84 114 1 0
"Southampton County" "301 - Capron" 498 247 247 4 0
"Southampton County" "302 - Sebrell" 452 174 273 5 0
"Southampton County" "401 - Drewryville" 340 180 158 2 0
"Southampton County" "501 - Hunterdale" 758 224 522 10 2
"Southampton County" "502 - Forks-Of-The-River" 319 148 168 3 0
"Southampton County" "601 - Courtland" 684 297 379 8 0
"Southampton County" "602 - Sedley" 269 45 220 4 0
"Southampton County" "701 - Blackwater River" 303 185 117 1 0
"Southampton County" "702 - Newsoms" 474 176 297 1 0
"Southampton County" "Ab - Central Absentee Precinct" 222 97 121 4 0
"Southampton County" Provisional 2 1 1 0 0
"Spotsylvania County" "101 - Partlow" 977 259 699 19 0
"Spotsylvania County" "102 - Blaydes Corner" 1012 301 695 15 1
"Spotsylvania County" "103 - Travelers Rest" 17 14 3 0 0
"Spotsylvania County" "103 - Travelers Rest" 1303 565 728 9 1
"Spotsylvania County" "104 - Massaponax" 1309 561 728 18 2
"Spotsylvania County" "201 - Wilderness School" 1142 475 655 12 0
"Spotsylvania County" "202 - Wilderness Fire" 1163 411 731 21 0
"Spotsylvania County" "203 - Ni River / Elys Ford" 1170 382 780 8 0
"Spotsylvania County" "204 - Chancellor" 1397 683 691 23 0
"Spotsylvania County" "301 - Plank Road" 1366 580 770 16 0
"Spotsylvania County" "302 - Hazel Run" 1508 754 729 25 0
"Spotsylvania County" "303 - Riverbend" 1957 792 1148 17 0
"Spotsylvania County" "401 - Summit" 1479 717 745 17 0
"Spotsylvania County" "402 - Parkside" 1234 660 556 16 2
"Spotsylvania County" "402 - Parkside" 265 141 124 0 0
"Spotsylvania County" "403 - Lee Hill" 1836 870 944 21 1
"Spotsylvania County" "501 - Belmont" 860 262 588 8 2
"Spotsylvania County" "502 - Brokenburg" 784 210 567 6 1
"Spotsylvania County" "503 - Post Oak" 872 219 645 8 0
"Spotsylvania County" "504 - Courthouse" 1291 526 750 15 0
"Spotsylvania County" "505 - Brock" 1465 482 975 6 2
"Spotsylvania County" "601 - Salem" 1487 717 754 16 0
"Spotsylvania County" "602 - Smith Station" 1879 975 880 23 1
"Spotsylvania County" "603 - Piedmont" 906 395 491 20 0
"Spotsylvania County" "701 - Battlefield" 1189 600 572 17 0
"Spotsylvania County" "702 - Brents Mill" 722 370 334 17 1
"Spotsylvania County" "702 - Brents Mill" 663 322 337 3 1
"Spotsylvania County" "703 - Fairview" 199 99 96 4 0
"Spotsylvania County" "703 - Fairview" 468 265 199 4 0
"Spotsylvania County" "704 - Gayle" 791 390 399 2 0
"Spotsylvania County" "704 - Gayle" 1227 612 605 10 0
"Spotsylvania County" "Ab - Central Absentee Precinct" 753 369 375 8 1
"Spotsylvania County" "Ab - Central Absentee Precinct" 2097 884 1185 22 6
"Spotsylvania County" Provisional 4 3 1 0 0
"Spotsylvania County" Provisional 6 4 2 0 0
"Stafford County" "101 - Hartwood" 2310 746 1538 26 0
"Stafford County" "102 - Rocky Run" 1366 651 705 10 0
"Stafford County" "103 - Simpson" 1372 575 784 13 0
"Stafford County" "104 - College" 1720 765 937 18 0
"Stafford County" "201 - Rock Hill" 1298 568 712 17 1
"Stafford County" "202 - Roseville" 1698 853 820 25 0
"Stafford County" "203 - Ruby" 1162 358 786 18 0
"Stafford County" "204 - Stefaniga" 1800 766 1022 12 0
"Stafford County" "301 - Griffis" 962 649 303 10 0
"Stafford County" "302 - Widewater" 1582 928 637 17 0
"Stafford County" "303 - Harbour" 986 401 571 13 1
"Stafford County" "304 - Barrett" 605 331 262 10 2
"Stafford County" "401 - Aquia" 522 345 171 6 0
"Stafford County" "402 - Courthouse" 1788 1127 637 20 4
"Stafford County" "403 - Brooke" 1757 686 1054 17 0
"Stafford County" "404 - Government Island" 1240 511 707 21 1
"Stafford County" "501 - Grafton" 1916 799 1091 26 0
"Stafford County" "502 - Falmouth" 1367 638 701 26 2
"Stafford County" "503 - Drew" 1229 550 651 28 0
"Stafford County" "504 - Gayle" 1298 762 524 12 0
"Stafford County" "601 - Ferry Farm" 1397 521 842 32 2
"Stafford County" "602 - Chatham" 1571 746 809 16 0
"Stafford County" "603 - White Oak" 1639 550 1072 16 1
"Stafford County" "604 - England Run" 681 459 216 5 1
"Stafford County" "701 - Woodlands" 1765 870 878 16 1
"Stafford County" "702 - Whitson" 1278 748 514 15 1
"Stafford County" "703 - Hampton" 2044 1013 1008 21 2
"Stafford County" "Ab - Central Absentee Precinct" 2251 1071 1155 23 2
"Stafford County" Provisional 40 24 16 0 0
"Staunton City" "101 - Ward No 1" 1277 625 626 25 1
"Staunton City" "201 - Ward Two" 1527 700 801 26 0
"Staunton City" "301 - Ward No 3" 1448 765 654 27 2
"Staunton City" "401 - Ward No 4" 1331 672 632 27 0
"Staunton City" "501 - Ward No 5" 1499 993 481 25 0
"Staunton City" "Ab - Central Absentee Precinct" 497 288 206 2 1
"Staunton City" Provisional 10 4 6 0 0
"Suffolk City" "101 - Belleharbour" 869 640 218 11 0
"Suffolk City" "102 - Driver" 2110 826 1255 28 1
"Suffolk City" "104 - Bennetts Creek" 1214 656 540 17 1
"Suffolk City" "201 - Ebenezer" 1079 363 708 8 0
"Suffolk City" "202 - Chuckatuck" 1013 408 595 10 0
"Suffolk City" "203 - Kings Fork" 1373 939 422 12 0
"Suffolk City" "204 - Hillpoint" 1016 692 316 8 0
"Suffolk City" "301 - White Marsh" 391 273 109 9 0
"Suffolk City" "302 - John F Kennedy" 575 467 100 7 1
"Suffolk City" "302 - John F Kennedy" 670 645 21 4 0
"Suffolk City" "304 - Nansemond River" 1311 877 416 17 1
"Suffolk City" "305 - Shoulders Hill" 578 376 197 5 0
"Suffolk City" "401 - Airport" 710 321 379 9 1
"Suffolk City" "402 - Whaleyville" 803 216 581 6 0
"Suffolk City" "403 - Southside" 494 455 32 7 0
"Suffolk City" "404 - Booker T Washington" 191 183 5 3 0
"Suffolk City" "404 - Booker T Washington" 704 658 42 4 0
"Suffolk City" "405 - Pittmantown" 305 141 163 1 0
"Suffolk City" "501 - Kilbys Mill" 1455 598 845 12 0
"Suffolk City" "502 - Holland" 1279 527 742 10 0
"Suffolk City" "504 - Lake Cohoon" 444 125 317 2 0
"Suffolk City" "504 - Lake Cohoon" 991 338 644 8 1
"Suffolk City" "601 - Lakeside" 1178 674 485 18 1
"Suffolk City" "602 - Olde Towne" 279 169 105 5 0
"Suffolk City" "602 - Olde Towne" 6 4 2 0 0
"Suffolk City" "603 - Elephants Fork/Westhaven" 396 200 194 2 0
"Suffolk City" "604 - Wilroy" 822 402 412 8 0
"Suffolk City" "605 - Hollywood" 470 448 18 3 1
"Suffolk City" "702 - Harbourview" 1494 864 619 11 0
"Suffolk City" "704 - Burbage Grant" 1389 992 383 13 1
"Suffolk City" "706 - Huntersville" 1301 1134 158 8 1
"Suffolk City" "Ab - Central Absentee Precinct" 1035 637 389 9 0
"Suffolk City" "Ab - Central Absentee Precinct" 567 363 201 3 0
"Suffolk City" Provisional 10 5 5 0 0
"Suffolk City" Provisional 10 5 5 0 0
"Surry County" "101 - Surry" 642 260 373 9 0
"Surry County" "201 - Bacons Castle" 596 387 205 4 0
"Surry County" "301 - Dendron" 331 170 160 1 0
"Surry County" "302 - Walls Bridge" 274 158 116 0 0
"Surry County" "401 - Carsley" 547 325 214 8 0
"Surry County" "501 - Claremont" 382 199 173 9 1
"Surry County" "502 - Spring Grove" 187 159 27 1 0
"Surry County" Provisional 0 0 0 0 0
"Sussex County" "101 - Waverly" 496 362 128 6 0
"Sussex County" "201 - Stony Creek" 409 282 126 1 0
"Sussex County" "202 - Little Mill" 101 62 39 0 0
"Sussex County" "301 - Courthouse" 413 142 268 3 0
"Sussex County" "302 - Wakefield" 125 24 96 4 1
"Sussex County" "401 - Mars Hill" 454 275 176 3 0
"Sussex County" "402 - West Wakefield" 66 51 15 0 0
"Sussex County" "501 - Henry" 387 239 146 2 0
"Sussex County" "502 - Yale" 164 104 60 0 0
"Sussex County" "601 - Blackwater" 362 144 215 3 0
"Sussex County" "602 - Newville" 192 85 106 1 0
"Sussex County" "Ab - Central Absentee Precinct" 115 59 54 2 0
"Sussex County" Provisional 0 0 0 0 0
"Tazewell County" "101 - Abbs Valley" 146 11 134 1 0
"Tazewell County" "102 - Tip Top" 235 29 204 2 0
"Tazewell County" "103 - Boissevain" 123 26 95 2 0
"Tazewell County" "104 - Falls Mills" 223 30 193 0 0
"Tazewell County" "106 - Pocahontas" 97 24 73 0 0
"Tazewell County" "107 - Amonate" 49 8 41 0 0
"Tazewell County" "109 - Bishop" 84 9 74 1 0
"Tazewell County" "110 - Adria" 227 18 209 0 0
"Tazewell County" "111 - Gap Store" 227 34 191 2 0
"Tazewell County" "112 - Bandy" 104 15 89 0 0
"Tazewell County" "203 - Burkes Garden" 91 10 81 0 0
"Tazewell County" "204 - Clear Fork" 314 31 283 0 0
"Tazewell County" "207 - Freestone" 112 19 93 0 0
"Tazewell County" "209 - Jeffersonville" 1412 313 1088 8 3
"Tazewell County" "214 - Thompson Valley" 331 46 285 0 0
"Tazewell County" "301 - Cedar Bluff" 1113 143 958 12 0
"Tazewell County" "302 - Baptist Valley" 220 40 180 0 0
"Tazewell County" "303 - Wardell" 473 72 399 2 0
"Tazewell County" "305 - Pounding Mill" 325 41 282 2 0
"Tazewell County" "401 - Richlands" 1214 211 992 8 3
"Tazewell County" "402 - Jewell Ridge" 135 19 116 0 0
"Tazewell County" "404 - Raven" 384 53 330 1 0
"Tazewell County" "501 - Springville" 640 73 561 4 2
"Tazewell County" "502 - Graham" 1310 250 1053 6 1
"Tazewell County" "Ab - Central Absentee Precinct" 503 131 366 6 0
"Tazewell County" Provisional 4 1 3 0 0
"Virginia Beach City" "1 - North Beach" 1843 772 1064 7 0
"Virginia Beach City" "2 - South Beach" 1242 654 552 34 2
"Virginia Beach City" "3 - Ocean Lakes" 894 414 472 8 0
"Virginia Beach City" "4 - Linkhorn" 1438 608 815 14 1
"Virginia Beach City" "5 - Seatack" 1140 762 355 22 1
"Virginia Beach City" "6 - Alanton" 1628 731 887 9 1
"Virginia Beach City" "7 - Kingston" 1078 460 611 6 1
"Virginia Beach City" "8 - London Bridge" 1378 722 633 22 1
"Virginia Beach City" "9 - Trantwood" 1490 591 886 12 1
"Virginia Beach City" "10 - Great Neck" 1745 628 1099 13 5
"Virginia Beach City" "11 - Cape Henry" 1883 1000 870 12 1
"Virginia Beach City" "12 - Plaza" 1228 713 492 21 2
"Virginia Beach City" "13 - Mt Trashmore" 1615 823 772 19 1
"Virginia Beach City" "14 - Malibu" 1368 706 648 13 1
"Virginia Beach City" "15 - Old Donation" 796 397 380 18 1
"Virginia Beach City" "16 - Aragona" 1531 777 717 36 1
"Virginia Beach City" "17 - Ocean Park" 1116 554 542 20 0
"Virginia Beach City" "18 - Thoroughgood" 1731 814 892 25 0
"Virginia Beach City" "19 - Lake Smith" 807 347 451 9 0
"Virginia Beach City" "20 - Bayside" 1083 542 527 14 0
"Virginia Beach City" "21 - Davis Corner" 1145 917 211 16 1
"Virginia Beach City" "22 - Point O View" 1134 499 616 19 0
"Virginia Beach City" "23 - Arrowhead" 1326 592 711 23 0
"Virginia Beach City" "24 - Larkspur" 999 518 471 10 0
"Virginia Beach City" "25 - Avalon" 1835 930 887 18 0
"Virginia Beach City" "26 - Fairfield" 1349 664 674 10 1
"Virginia Beach City" "27 - Edwin" 1551 704 822 24 1
"Virginia Beach City" "28 - Thalia" 1119 534 568 17 0
"Virginia Beach City" "29 - Holland" 1071 674 379 18 0
"Virginia Beach City" "30 - Red Wing" 1274 494 771 9 0
"Virginia Beach City" "31 - Sigma" 2179 810 1348 20 1
"Virginia Beach City" "32 - Creeds" 718 194 517 7 0
"Virginia Beach City" "33 - Capps Shop" 803 206 594 3 0
"Virginia Beach City" "34 - Blackwater" 445 118 322 5 0
"Virginia Beach City" "35 - Courthouse" 1664 628 1028 8 0
"Virginia Beach City" "36 - Windsor Oaks" 1511 943 546 22 0
"Virginia Beach City" "37 - Chesapeake Beach" 911 506 384 21 0
"Virginia Beach City" "38 - Witchduck" 1898 774 1102 19 3
"Virginia Beach City" "39 - Pembroke" 1512 817 675 20 0
"Virginia Beach City" "40 - Bonney" 955 500 437 17 1
"Virginia Beach City" "41 - College Park" 1675 1294 361 20 0
"Virginia Beach City" "42 - Brandon" 1321 740 559 22 0
"Virginia Beach City" "43 - Bellamy" 1117 727 366 24 0
"Virginia Beach City" "44 - Centerville" 1585 805 763 16 1
"Virginia Beach City" "45 - Timberlake" 1113 782 314 17 0
"Virginia Beach City" "46 - Green Run" 1009 686 317 5 1
"Virginia Beach City" "47 - Kings Grant" 1833 746 1067 19 1
"Virginia Beach City" "48 - Wolfsnare" 1526 691 816 18 1
"Virginia Beach City" "49 - Lynnhaven" 1559 661 884 13 1
"Virginia Beach City" "50 - Oceana" 660 472 179 8 1
"Virginia Beach City" "51 - Stratford Chase" 1224 571 637 15 1
"Virginia Beach City" "52 - Homestead" 1794 900 870 22 2
"Virginia Beach City" "53 - Shannon" 1197 570 611 13 3
"Virginia Beach City" "54 - Cromwell" 1030 570 439 21 0
"Virginia Beach City" "55 - Magic Hollow" 1062 741 296 24 1
"Virginia Beach City" "56 - Edinburgh" 711 328 375 8 0
"Virginia Beach City" "57 - Sherry Park" 857 406 439 11 1
"Virginia Beach City" "58 - Glenwood" 1334 729 590 15 0
"Virginia Beach City" "59 - Shelton Park" 888 463 410 13 2
"Virginia Beach City" "60 - Foxfire" 1565 626 928 9 2
"Virginia Beach City" "61 - Baker" 1033 907 115 10 1
"Virginia Beach City" "62 - Landstown" 1502 737 742 21 2
"Virginia Beach City" "63 - Culver" 1547 716 808 23 0
"Virginia Beach City" "64 - Rosemont Forest" 1875 1059 798 18 0
"Virginia Beach City" "65 - Colonial" 1258 700 543 14 1
"Virginia Beach City" "66 - Hunt" 1220 498 705 16 1
"Virginia Beach City" "67 - Eastern Shore" 579 350 217 11 1
"Virginia Beach City" "68 - Manor" 1339 621 701 17 0
"Virginia Beach City" "69 - Shell" 1097 809 276 11 1
"Virginia Beach City" "70 - Corporate Landing" 1131 600 511 18 2
"Virginia Beach City" "71 - Round Hill" 724 437 281 6 0
"Virginia Beach City" "72 - Rudee" 1300 593 696 10 1
"Virginia Beach City" "73 - Dahlia" 1048 737 296 15 0
"Virginia Beach City" "74 - Buckner" 967 660 287 20 0
"Virginia Beach City" "75 - Colony" 1695 702 976 17 0
"Virginia Beach City" "76 - Village" 884 638 235 11 0
"Virginia Beach City" "77 - Brookwood" 1099 595 488 15 1
"Virginia Beach City" "78 - Indian Lakes" 1125 623 482 17 3
"Virginia Beach City" "79 - Pleasant Hall" 1018 740 258 18 2
"Virginia Beach City" "80 - Chimney Hill" 1024 696 311 16 1
"Virginia Beach City" "81 - Rock Lake" 1322 829 479 13 1
"Virginia Beach City" "82 - Shelburne" 1057 502 548 7 0
"Virginia Beach City" "83 - Strawbridge" 1321 589 714 18 0
"Virginia Beach City" "84 - Tallwood" 1181 750 420 10 1
"Virginia Beach City" "85 - Upton" 1538 707 812 19 0
"Virginia Beach City" "86 - Haygood" 1498 745 742 11 0
"Virginia Beach City" "87 - Hillcrest" 1244 608 627 9 0
"Virginia Beach City" "88 - North Landing" 1048 498 536 13 1
"Virginia Beach City" "89 - Lake Christopher" 1328 673 646 9 0
"Virginia Beach City" "90 - Lake Joyce" 882 402 462 16 2
"Virginia Beach City" "91 - Lexington" 1183 771 390 20 2
"Virginia Beach City" "92 - Little Neck" 1084 453 620 11 0
"Virginia Beach City" "93 - Newtown" 1024 872 142 10 0
"Virginia Beach City" "94 - Pinewood" 679 316 351 11 1
"Virginia Beach City" "95 - Dam Neck" 688 364 318 6 0
"Virginia Beach City" "96 - Hilltop" 758 472 276 8 2
"Virginia Beach City" "97 - Indian River" 1124 774 330 19 1
"Virginia Beach City" "98 - Independence" 673 424 235 14 0
"Virginia Beach City" "Ab - Central Absentee Precinct" 7390 3659 3664 59 8
"Virginia Beach City" Provisional 158 71 86 1 0
"Warren County" "101 - Fork Town" 611 234 372 4 1
"Warren County" "102 - Otterburn" 1289 372 910 7 0
"Warren County" "201 - Happy Creek" 1109 378 718 12 1
"Warren County" "202 - Linden" 1090 395 667 27 1
"Warren County" "301 - North River" 752 308 432 12 0
"Warren County" "302 - Riverton" 969 282 680 7 0
"Warren County" "401 - East Shenandoah" 1360 392 948 19 1
"Warren County" "402 - Town - West Shenandoah" 700 234 451 15 0
"Warren County" "501 - South River" 1126 440 676 10 0
"Warren County" "502 - Bentonville" 461 126 331 4 0
"Warren County" "504 - Browntown" 392 140 249 3 0
"Warren County" "Ab - Central Absentee Precinct" 511 229 275 7 0
"Warren County" Provisional 3 1 2 0 0
"Washington County" "101 - East Abingdon" 1380 479 888 13 0
"Washington County" "102 - West Abingdon" 752 264 482 4 2
"Washington County" "201 - Clinchburg" 455 81 372 2 0
"Washington County" "202 - Greendale" 743 140 591 10 2
"Washington County" "203 - Hayters Gap" 299 48 246 5 0
"Washington County" "204 Woodland Hills" 782 198 577 7 0
"Washington County" "301 - Watauga" 1297 316 973 8 0
"Washington County" "302 - South Abingdon" 1223 439 775 9 0
"Washington County" "401 - Glade Spring" 846 200 636 10 0
"Washington County" "402 - Meadowview" 1076 271 796 8 1
"Washington County" "501 - Rhea Valley" 1378 255 1114 9 0
"Washington County" "502 - Damascus" 707 219 479 9 0
"Washington County" "504 - Green Cove" 113 22 91 0 0
"Washington County" "601 - Burson Place" 1037 140 890 7 0
"Washington County" "602 - Mendota" 211 34 174 3 0
"Washington County" "603 - Valley Institute" 786 139 645 2 0
"Washington County" "701 - High Point" 923 151 759 13 0
"Washington County" "702 - Wallace" 466 93 369 4 0
"Washington County" "703 - John Battle" 1045 199 831 15 0
"Washington County" "Ab - Central Absentee Precinct" 882 314 557 10 1
"Washington County" Provisional 3 1 2 0 0
"Waynesboro City" "1 - Ward A" 772 376 376 19 1
"Waynesboro City" "2 - Ward B" 1665 776 857 32 0
"Waynesboro City" "3 - Ward C" 1134 515 605 14 0
"Waynesboro City" "4 - Ward D" 2079 868 1181 30 0
"Waynesboro City" "Ab - Central Absentee Precinct" 243 117 124 2 0
"Waynesboro City" Provisional 2 1 1 0 0
"Westmoreland County" "101 - Precinct 1-1" 621 404 215 2 0
"Westmoreland County" "102 - Precinct 1-2" 378 203 171 4 0
"Westmoreland County" "201 - Precinct 2-1" 753 383 367 3 0
"Westmoreland County" "202 - Precinct 2-2" 383 156 225 2 0
"Westmoreland County" "301 - Precinct 3-1" 541 249 284 8 0
"Westmoreland County" "302 - Precinct 3-2" 398 192 202 4 0
"Westmoreland County" "401 - Precinct 4-1" 879 257 608 12 2
"Westmoreland County" "501 - Precinct 5-1" 968 401 551 16 0
"Westmoreland County" "Ab - Central Absentee Precinct" 438 197 241 0 0
"Westmoreland County" Provisional 1 0 1 0 0
"Williamsburg City" "1 - Stryker" 2406 1684 696 25 1
"Williamsburg City" "2 - Matoaka" 2430 1769 633 27 1
"Williamsburg City" "Ab - Central Absentee Precinct" 432 270 160 2 0
"Williamsburg City" Provisional 5 2 3 0 0
"Winchester City" "101 - Merrimans" 1577 867 695 15 0
"Winchester City" "102 - Old Town" 1119 575 519 24 1
"Winchester City" "201 - Virginia Avenue" 941 611 299 30 1
"Winchester City" "301 - War Memorial" 988 526 440 22 0
"Winchester City" "401 - Frederick Douglass" 465 251 212 2 0
"Winchester City" "402 - Rolling Hills" 1082 488 581 12 1
"Winchester City" "Ab - Central Absentee Precinct" 473 249 222 2 0
"Winchester City" Provisional 3 2 1 0 0
"Wise County" "101 - Appalachia" 462 117 340 4 1
"Wise County" "102 - Dorchester" 326 78 243 5 0
"Wise County" "103 - Guest River Voting Place" 314 50 259 5 0
"Wise County" "104 - West Pound" 898 206 686 6 0
"Wise County" "201 - North Coeburn" 448 93 352 3 0
"Wise County" "202 - Wise" 1310 353 947 10 0
"Wise County" "203 - East Pound" 208 27 179 2 0
"Wise County" "301 - Big Stone Gap" 1023 285 721 17 0
"Wise County" "302 - East Stone Gap" 1119 201 907 10 1
"Wise County" "401 - Clinch Valley" 881 163 705 12 1
"Wise County" "402 - South Coeburn" 894 125 761 7 1
"Wise County" "403 - St Paul" 316 77 237 2 0
"Wise County" "Ab - Central Absentee Precinct" 427 134 292 1 0
"Wise County" Provisional 2 1 1 0 0
"Wythe County" "101 - Royal Oak" 322 46 274 2 0
"Wythe County" "102 - Rural Retreat" 1156 234 914 7 1
"Wythe County" "203 - West Wytheville" 1315 438 859 16 2
"Wythe County" "303 - East Wytheville" 1471 499 957 15 0
"Wythe County" "401 - Fort Chiswell" 718 133 575 8 2
"Wythe County" "402 - Max Meadows" 696 159 532 5 0
"Wythe County" "501 - Jackson Memorial" 459 105 352 2 0
"Wythe County" "502 - Sheffey" 696 118 572 3 3
"Wythe County" "601 - Huddle" 332 51 279 2 0
"Wythe County" "602 - Zion" 580 113 461 6 0
"Wythe County" "603 Evergreen" 419 95 319 5 0
"Wythe County" "Ab - Central Absentee Precinct" 346 120 226 0 0
"Wythe County" Provisional 4 3 1 0 0
"York County" "101 - Queens Lake" 1322 677 629 13 3
"York County" "102 - Waller Mill" 1561 763 775 21 2
"York County" "103 - Magruder" 1753 1153 578 22 0
"York County" "201 - Coventry" 2054 943 1085 25 1
"York County" "202 - Kiln Creek" 1088 499 570 19 0
"York County" "301 - Seaford" 2055 555 1479 18 3
"York County" "302 - Yorktown" 1545 632 896 17 0
"York County" "303 - Edgehill" 1506 783 703 20 0
"York County" "401 - Harwoods Mill" 1947 688 1232 24 3
"York County" "402 - Dare" 1873 625 1224 24 0
"York County" "403 - Grafton" 939 380 553 6 0
"York County" "501 - Tabb" 2169 827 1314 27 1
"York County" "502 - Bethel" 1933 937 977 18 1
"York County" "Ab - Central Absentee Precinct" 1301 603 683 15 0
"York County" Provisional 14 3 10 0 1
