COUNTY AREA TOTAL DEM REP LIB GRN AIP PAF
Sonoma 1043 7 2 5 0 0 0 0
Sonoma 1043A 5 5 0 0 0 0 0
Sonoma 1044 0 0 0 0 0 0 0
Sonoma 1044A 2 2 0 0 0 0 0
Sonoma 1045 8 7 1 0 0 0 0
Sonoma 1045A 50 39 11 0 0 0 0
Sonoma 1046 0 0 0 0 0 0 0
Sonoma 1046A 0 0 0 0 0 0 0
Sonoma 1047 40 20 15 1 1 0 1
Sonoma 1047A 142 96 42 0 1 0 0
Sonoma 1048 29 15 14 0 0 0 0
Sonoma 1048A 118 86 27 2 0 0 0
Sonoma 1049 25 16 7 1 0 0 0
Sonoma 1049A 63 52 6 3 0 0 0
Sonoma 1052 29 23 6 0 0 0 0
Sonoma 1052A 80 65 13 0 0 0 0
Sonoma 1053 39 18 21 0 0 0 0
Sonoma 1053A 112 91 19 0 0 0 0
Sonoma 1054 3 3 0 0 0 0 0
Sonoma 1054A 14 13 1 0 0 0 0
Sonoma 1055 55 30 17 3 2 0 0
Sonoma 1055A 119 86 31 0 0 2 0
Sonoma 1056 50 26 20 0 0 1 0
Sonoma 1056A 170 125 38 0 0 2 0
Sonoma 1057 2 0 2 0 0 0 0
Sonoma 1057A 19 9 6 1 0 0 0
Sonoma 1058 3 3 0 0 0 0 0
Sonoma 1058A 8 6 2 0 0 0 0
Sonoma 1059 0 0 0 0 0 0 0
Sonoma 1059A 0 0 0 0 0 0 0
Sonoma 1061 8 5 3 0 0 0 0
Sonoma 1061A 19 12 7 0 0 0 0
Sonoma 1062 1 1 0 0 0 0 0
Sonoma 1062A 9 9 0 0 0 0 0
Sonoma 1063 5 4 1 0 0 0 0
Sonoma 1063A 37 26 9 0 0 0 0
Sonoma 1064 10 5 4 0 0 1 0
Sonoma 1064A 34 12 18 2 0 0 1
Sonoma 1065 15 9 5 0 0 0 0
Sonoma 1065A 52 44 7 1 0 0 0
Sonoma 1067 11 8 3 0 0 0 0
Sonoma 1067A 31 27 3 0 0 0 1
Sonoma 1069 0 0 0 0 0 0 0
Sonoma 1069A 7 6 1 0 0 0 0
Sonoma 1070 6 1 4 0 0 1 0
Sonoma 1070A 13 7 4 0 0 0 2
Sonoma 1071 55 25 26 3 0 1 0
Sonoma 1071A 184 147 29 6 0 1 0
Sonoma 1073 1 1 0 0 0 0 0
Sonoma 1073A 15 12 1 0 0 0 0
Sonoma 1074 35 22 10 0 0 0 0
Sonoma 1074A 157 120 32 1 0 3 0
Sonoma 1075 21 10 11 0 0 0 0
Sonoma 1075A 83 67 11 1 0 0 0
Sonoma 1076 15 6 7 1 0 0 0
Sonoma 1076A 80 64 12 3 0 0 0
Sonoma 1077 115 72 33 5 0 0 0
Sonoma 1077A 257 194 54 2 1 0 0
Sonoma 1078 10 6 2 1 0 1 0
Sonoma 1078A 18 10 7 1 0 0 0
Sonoma 1079 2 0 2 0 0 0 0
Sonoma 1079A 1 1 0 0 0 0 0
Sonoma 1080 32 18 12 0 0 0 0
Sonoma 1080A 88 67 20 0 0 0 0
Sonoma 1083 0 0 0 0 0 0 0
Sonoma 1083A 0 0 0 0 0 0 0
Sonoma 1084 20 14 4 0 0 1 0
Sonoma 1084A 79 64 15 0 0 0 0
Sonoma 1085 0 0 0 0 0 0 0
Sonoma 1085A 17 13 4 0 0 0 0
Sonoma 1086 8 6 2 0 0 0 0
Sonoma 1086A 26 19 7 0 0 0 0
Sonoma 1088 7 3 3 0 0 0 0
Sonoma 1088A 46 38 7 1 0 0 0
Sonoma 1089 0 0 0 0 0 0 0
Sonoma 1089A 0 0 0 0 0 0 0
Sonoma 1090 0 0 0 0 0 0 0
Sonoma 1090A 0 0 0 0 0 0 0
Sonoma 1091 0 0 0 0 0 0 0
Sonoma 1091A 0 0 0 0 0 0 0
Sonoma 1092 4 4 0 0 0 0 0
Sonoma 1092A 28 25 2 0 1 0 0
Sonoma 1093 17 6 9 2 0 0 0
Sonoma 1093A 59 40 17 1 0 0 0
Sonoma 1094 50 32 14 2 0 0 0
Sonoma 1094A 123 93 25 3 1 0 0
Sonoma 1095 61 23 29 1 2 1 0
Sonoma 1095A 148 106 41 0 0 0 0
Sonoma 1096 25 13 10 2 0 0 0
Sonoma 1096A 132 96 32 1 0 2 0
Sonoma 1097 167 119 42 1 3 0 0
Sonoma 1097A 387 317 57 2 5 1 1
Sonoma 1098 85 54 28 0 0 0 0
Sonoma 1098A 666 552 104 2 0 1 0
Sonoma 1099 113 78 30 0 1 0 0
Sonoma 1099A 330 276 43 6 0 1 0
Sonoma 1103 211 123 80 0 3 1 0
Sonoma 1103A 653 502 134 4 3 1 2
Sonoma 1104 262 150 98 3 2 1 0
Sonoma 1104A 611 486 106 8 4 0 0
Sonoma 1105 192 129 53 5 0 0 0
Sonoma 1105A 366 300 55 7 1 0 2
Sonoma 1106 112 58 43 4 2 0 1
Sonoma 1106A 344 257 77 6 0 0 0
Sonoma 1109 41 30 9 0 0 0 0
Sonoma 1109A 121 87 32 1 0 0 0
Sonoma 1110 343 200 123 5 2 0 2
Sonoma 1110A 1146 919 189 11 9 2 0
Sonoma 1111 234 117 104 5 1 1 0
Sonoma 1111A 827 619 181 4 3 2 2
Sonoma 1112 83 50 29 2 0 1 0
Sonoma 1112A 252 206 39 1 2 1 0
Sonoma 1114 19 6 13 0 0 0 0
Sonoma 1114A 63 41 18 1 0 0 0
Sonoma 1115 34 26 8 0 0 0 0
Sonoma 1115A 86 62 20 2 0 0 0
Sonoma 1116 628 389 189 26 5 2 5
Sonoma 1116A 1284 992 244 10 10 1 5
Sonoma 1117 151 77 63 6 1 0 0
Sonoma 1117A 395 324 55 6 0 0 3
Sonoma 1118 280 161 90 11 4 0 4
Sonoma 1118A 672 536 116 4 6 1 2
Sonoma 1119 18 12 5 0 0 0 0
Sonoma 1119A 29 20 6 2 0 0 0
Sonoma 1120 5 2 2 1 0 0 0
Sonoma 1120A 5 3 1 1 0 0 0
Sonoma 1121 452 278 148 12 4 1 0
Sonoma 1121A 1369 1064 259 13 6 3 2
Sonoma 1122 112 64 47 0 0 0 0
Sonoma 1122A 653 510 136 1 0 2 0
Sonoma 1124 191 101 86 3 0 0 1
Sonoma 1124A 1288 1015 254 7 0 2 1
Sonoma 1125 75 51 24 0 0 0 0
Sonoma 1125A 91 77 13 1 0 0 0
Sonoma 1126 1 1 0 0 0 0 0
Sonoma 1126A 10 8 2 0 0 0 0
Sonoma 1127 99 69 28 1 0 0 1
Sonoma 1127A 310 235 69 3 0 0 1
Sonoma 1128 335 187 123 10 4 2 0
Sonoma 1128A 971 743 191 10 4 2 3
Sonoma 1129 6 2 3 0 0 1 0
Sonoma 1129A 6 5 1 0 0 0 0
Sonoma 1130 48 33 13 1 0 1 0
Sonoma 1130A 121 92 27 0 2 0 0
Sonoma 1132 267 198 58 4 2 1 1
Sonoma 1132A 659 554 91 4 2 3 2
Sonoma 1133 45 29 15 1 0 0 0
Sonoma 1133A 111 76 31 3 0 0 0
Sonoma 1134 30 13 15 2 0 0 0
Sonoma 1134A 72 56 14 2 0 0 0
Sonoma 1135 3 1 2 0 0 0 0
Sonoma 1135A 0 0 0 0 0 0 0
Sonoma 1136 256 160 85 4 2 0 2
Sonoma 1136A 784 614 144 4 3 1 2
Sonoma 1137 368 251 95 7 1 3 0
Sonoma 1137A 807 690 97 7 5 0 3
Sonoma 1144 0 0 0 0 0 0 0
Sonoma 1144A 4 2 2 0 0 0 0
Sonoma 1145 45 29 16 0 0 0 0
Sonoma 1145A 136 99 35 0 0 0 0
Sonoma 1146 26 11 13 0 1 0 0
Sonoma 1146A 114 75 38 0 0 0 0
Sonoma 1147 2 0 1 0 0 1 0
Sonoma 1147A 32 16 14 0 0 0 0
Sonoma 1148 46 16 28 1 0 0 0
Sonoma 1148A 109 88 19 1 0 1 0
Sonoma 1802 154 89 57 3 1 1 0
Sonoma 1802A 383 306 69 4 0 1 0
Sonoma 1806 243 147 84 4 1 0 1
Sonoma 1806A 485 389 84 2 3 2 1
Sonoma 1807 62 36 19 3 1 0 0
Sonoma 1807A 99 93 5 0 0 0 1
Sonoma 1808 62 39 20 1 0 0 1
Sonoma 1808A 156 134 18 2 0 0 0
Sonoma 1809 33 28 3 0 0 1 0
Sonoma 1809A 80 70 9 0 0 0 0
Sonoma 1810 115 76 30 5 0 1 0
Sonoma 1810A 309 246 52 4 2 1 1
Sonoma 1811 11 5 6 0 0 0 0
Sonoma 1811A 107 88 17 0 0 1 0
Sonoma 1812 0 0 0 0 0 0 0
Sonoma 1812A 0 0 0 0 0 0 0
Sonoma 1813 59 31 17 2 2 0 1
Sonoma 1813A 214 174 32 2 1 1 0
Sonoma 1814 0 0 0 0 0 0 0
Sonoma 1814A 0 0 0 0 0 0 0
Sonoma 1815 44 28 12 1 1 0 0
Sonoma 1815A 175 147 27 1 0 0 0
Sonoma 1816 93 55 35 1 0 0 0
Sonoma 1816A 381 286 77 7 2 1 0
Sonoma 1817 116 59 50 4 0 0 0
Sonoma 1817A 381 331 42 3 1 2 0
Sonoma 1818 133 84 44 1 0 1 0
Sonoma 1818A 280 205 69 2 1 0 0
Sonoma 2007 7 0 7 0 0 0 0
Sonoma 2007A 10 5 4 0 0 0 0
Sonoma 2012 0 0 0 0 0 0 0
Sonoma 2012A 0 0 0 0 0 0 0
Sonoma 2014 0 0 0 0 0 0 0
Sonoma 2014A 0 0 0 0 0 0 0
Sonoma 2015 50 27 23 0 0 0 0
Sonoma 2015A 142 107 31 1 1 0 0
Sonoma 2016 43 27 12 0 2 0 0
Sonoma 2016A 145 124 16 0 2 0 1
Sonoma 2020 76 41 29 1 1 0 1
Sonoma 2020A 138 102 33 1 0 0 0
Sonoma 2022 52 32 18 2 0 0 0
Sonoma 2022A 63 50 12 0 0 0 0
Sonoma 2023 51 27 20 3 0 0 0
Sonoma 2023A 154 96 56 0 0 0 0
Sonoma 2026 4 1 3 0 0 0 0
Sonoma 2026A 6 4 2 0 0 0 0
Sonoma 2027 2 2 0 0 0 0 0
Sonoma 2027A 6 6 0 0 0 0 0
Sonoma 2028 1 0 1 0 0 0 0
Sonoma 2028A 6 2 3 1 0 0 0
Sonoma 2029 3 1 0 0 0 2 0
Sonoma 2029A 5 4 0 1 0 0 0
Sonoma 2032 2 2 0 0 0 0 0
Sonoma 2032A 9 9 0 0 0 0 0
Sonoma 2034 8 7 1 0 0 0 0
Sonoma 2034A 4 1 3 0 0 0 0
Sonoma 2036 5 3 2 0 0 0 0
Sonoma 2036A 9 5 3 1 0 0 0
Sonoma 2037 0 0 0 0 0 0 0
Sonoma 2037A 0 0 0 0 0 0 0
Sonoma 2038 2 2 0 0 0 0 0
Sonoma 2038A 14 11 2 0 0 0 0
Sonoma 2039 1 0 1 0 0 0 0
Sonoma 2039A 8 6 2 0 0 0 0
Sonoma 2041 6 1 5 0 0 0 0
Sonoma 2041A 6 2 4 0 0 0 0
Sonoma 2042 0 0 0 0 0 0 0
Sonoma 2042A 20 16 4 0 0 0 0
Sonoma 2301 297 200 79 7 4 1 1
Sonoma 2301A 485 402 73 3 0 2 0
Sonoma 2304 2 2 0 0 0 0 0
Sonoma 2304A 7 4 3 0 0 0 0
Sonoma 2305 4 4 0 0 0 0 0
Sonoma 2305A 7 3 4 0 0 0 0
Sonoma 2306 5 5 0 0 0 0 0
Sonoma 2306A 7 7 0 0 0 0 0
Sonoma 2307 156 81 68 2 0 1 0
Sonoma 2307A 258 176 76 4 0 0 1
Sonoma 2308 170 112 55 0 1 0 0
Sonoma 2308A 299 248 46 2 1 0 0
Sonoma 2309 124 88 31 3 0 0 0
Sonoma 2309A 269 215 45 4 3 0 0
Sonoma 2310 276 180 80 9 2 0 2
Sonoma 2310A 460 362 80 6 2 2 3
Sonoma 2311 53 37 13 1 2 0 0
Sonoma 2311A 103 84 16 1 0 0 0
Sonoma 2312 145 108 23 7 2 0 1
Sonoma 2312A 216 187 22 4 1 0 0
Sonoma 2502 592 400 151 13 7 2 3
Sonoma 2502A 1372 1179 162 7 8 3 3
Sonoma 2503 338 241 74 3 7 1 0
Sonoma 2503A 642 559 73 1 3 0 2
Sonoma 2504 672 500 133 10 7 6 2
Sonoma 2504A 1350 1196 120 14 2 4 2
Sonoma 2505 69 44 23 1 0 0 1
Sonoma 2505A 89 71 13 1 0 1 0
Sonoma 2506 2 1 1 0 0 0 0
Sonoma 2506A 2 1 1 0 0 0 0
Sonoma 2508 460 290 142 10 3 2 0
Sonoma 2508A 1036 836 168 17 4 2 0
Sonoma 2509 417 247 129 17 5 1 1
Sonoma 2509A 1127 875 211 12 8 1 0
Sonoma 2511 31 19 11 0 1 0 0
Sonoma 2511A 133 95 37 0 1 0 0
Sonoma 2512 8 2 6 0 0 0 0
Sonoma 2512A 27 18 8 0 0 0 0
Sonoma 2513 18 9 9 0 0 0 0
Sonoma 2513A 60 47 12 0 0 0 0
Sonoma 2514 723 415 260 22 7 3 3
Sonoma 2514A 1610 1258 304 18 8 3 2
Sonoma 2515 322 195 114 6 2 0 1
Sonoma 2515A 573 441 113 6 4 0 0
Sonoma 2517 37 18 18 0 0 1 0
Sonoma 2517A 208 154 50 0 3 1 0
Sonoma 2519 757 436 272 12 7 3 4
Sonoma 2519A 1536 1210 283 12 4 5 1
Sonoma 2520 757 445 275 13 2 3 2
Sonoma 2520A 1414 1060 313 8 8 5 3
Sonoma 2523 696 467 188 17 5 5 3
Sonoma 2523A 1280 1026 219 7 10 3 3
Sonoma 2530 628 373 218 14 6 1 1
Sonoma 2530A 1273 967 265 18 2 2 3
Sonoma 2531 499 265 207 6 3 1 0
Sonoma 2531A 1064 773 259 14 1 2 4
Sonoma 2536 241 132 96 5 1 1 1
Sonoma 2536A 619 504 102 2 3 1 0
Sonoma 2540 930 523 358 12 7 5 2
Sonoma 2540A 1827 1428 329 18 16 3 3
Sonoma 2601 268 129 128 6 1 0 1
Sonoma 2601A 455 315 119 5 1 1 4
Sonoma 2602 59 41 13 2 0 2 0
Sonoma 2602A 121 98 18 1 0 0 1
Sonoma 2603 0 0 0 0 0 0 0
Sonoma 2603A 0 0 0 0 0 0 0
Sonoma 2604 13 4 9 0 0 0 0
Sonoma 2604A 7 7 0 0 0 0 0
Sonoma 2605 57 32 24 0 1 0 0
Sonoma 2605A 79 68 9 2 0 0 0
Sonoma 2606 308 183 107 2 2 4 0
Sonoma 2606A 511 403 92 3 4 2 1
Sonoma 2607 67 34 32 0 0 0 0
Sonoma 2607A 159 119 32 5 1 0 0
Sonoma 2608 68 40 24 2 0 0 1
Sonoma 2608A 110 92 17 0 0 0 1
Sonoma 2609 84 60 21 2 0 0 0
Sonoma 2609A 132 107 19 5 1 0 0
Sonoma 2610 66 50 13 0 2 0 0
Sonoma 2610A 112 85 21 1 1 0 1
Sonoma 2611 66 39 23 2 0 1 1
Sonoma 2611A 97 78 12 4 1 0 1
Sonoma 2612 34 24 9 0 1 0 0
Sonoma 2612A 100 77 21 0 0 2 0
Sonoma 2613 44 24 19 1 0 0 0
Sonoma 2613A 81 62 17 0 0 0 0
Sonoma 2614 98 67 29 1 0 0 0
Sonoma 2614A 164 124 35 1 1 0 1
Sonoma 2615 217 138 71 3 2 1 1
Sonoma 2615A 422 316 96 4 1 2 0
Sonoma 2616 163 99 59 1 3 1 0
Sonoma 2616A 287 210 66 3 5 0 0
Sonoma 2617 122 87 24 2 5 2 0
Sonoma 2617A 211 177 26 4 0 1 0
Sonoma 2618 160 106 45 3 0 1 0
Sonoma 2618A 218 167 40 3 2 2 1
Sonoma 2619 195 93 87 7 1 3 1
Sonoma 2619A 279 195 70 5 3 1 0
Sonoma 3001 4 1 3 0 0 0 0
Sonoma 3001A 3 1 1 0 1 0 0
Sonoma 3002 1 0 1 0 0 0 0
Sonoma 3002A 2 2 0 0 0 0 0
Sonoma 3003 53 41 11 0 0 1 0
Sonoma 3003A 97 76 15 3 1 1 1
Sonoma 3005 58 41 13 2 0 1 1
Sonoma 3005A 89 71 11 0 1 4 1
Sonoma 3006 10 7 3 0 0 0 0
Sonoma 3006A 15 12 3 0 0 0 0
Sonoma 3011 415 275 120 7 5 0 4
Sonoma 3011A 522 408 100 4 1 4 1
Sonoma 3016 37 30 4 3 0 0 0
Sonoma 3016A 24 22 1 0 1 0 0
Sonoma 3017 28 13 12 0 0 0 0
Sonoma 3017A 54 38 16 0 0 0 0
Sonoma 3021 35 23 10 0 1 0 1
Sonoma 3021A 52 39 13 0 0 0 0
Sonoma 3024 11 8 3 0 0 0 0
Sonoma 3024A 17 10 7 0 0 0 0
Sonoma 3102 41 25 15 1 0 0 0
Sonoma 3102A 55 42 6 3 3 0 0
Sonoma 3103 506 335 146 9 1 3 2
Sonoma 3103A 1502 1170 264 30 9 6 3
Sonoma 3104 16 11 5 0 0 0 0
Sonoma 3104A 34 31 2 0 0 0 0
Sonoma 3105 50 33 14 0 0 0 1
Sonoma 3105A 169 143 23 1 1 0 0
Sonoma 3106 158 100 51 4 1 0 0
Sonoma 3106A 246 190 46 1 2 1 0
Sonoma 3107 116 68 46 0 0 1 0
Sonoma 3107A 266 204 56 2 2 0 0
Sonoma 3108 390 274 91 12 5 2 2
Sonoma 3108A 592 512 60 8 3 2 1
Sonoma 3110 482 333 126 7 3 8 1
Sonoma 3110A 740 600 120 6 2 1 1
Sonoma 3111 11 5 6 0 0 0 0
Sonoma 3111A 26 19 6 0 0 0 0
Sonoma 3113 342 247 80 3 4 2 2
Sonoma 3113A 548 436 97 5 4 1 0
Sonoma 3114 0 0 0 0 0 0 0
Sonoma 3114A 0 0 0 0 0 0 0
Sonoma 3117 39 24 12 2 1 0 0
Sonoma 3117A 139 99 35 1 0 0 0
Sonoma 3118 4 4 0 0 0 0 0
Sonoma 3118A 8 8 0 0 0 0 0
Sonoma 3119 37 19 14 2 0 0 0
Sonoma 3119A 168 120 41 1 0 2 0
Sonoma 3121 19 18 1 0 0 0 0
Sonoma 3121A 67 57 6 0 3 0 0
Sonoma 3122 173 129 33 1 3 1 3
Sonoma 3122A 288 230 52 4 1 0 0
Sonoma 3123 156 107 38 2 4 2 1
Sonoma 3123A 324 282 38 3 1 0 0
Sonoma 3124 365 282 65 4 7 2 2
Sonoma 3124A 759 674 66 4 3 2 3
Sonoma 3125 20 11 6 0 2 0 0
Sonoma 3125A 191 155 33 0 0 0 0
Sonoma 3126 43 35 8 0 0 0 0
Sonoma 3126A 178 140 27 4 1 3 0
Sonoma 3127 32 17 15 0 0 0 0
Sonoma 3127A 77 56 16 0 1 1 0
Sonoma 3128 561 397 129 14 7 2 1
Sonoma 3128A 1485 1283 166 8 5 4 6
Sonoma 3129 274 210 48 9 2 2 0
Sonoma 3129A 567 493 63 3 0 5 2
Sonoma 3130 4 4 0 0 0 0 0
Sonoma 3130A 15 11 3 1 0 0 0
Sonoma 3131 145 98 32 4 4 0 2
Sonoma 3131A 297 262 26 2 0 0 2
Sonoma 3132 153 115 35 2 1 0 0
Sonoma 3132A 325 287 28 4 1 0 1
Sonoma 3133 81 67 13 0 0 1 0
Sonoma 3133A 120 98 19 0 1 0 0
Sonoma 3134 107 77 24 2 0 1 0
Sonoma 3134A 223 190 28 2 1 0 0
Sonoma 3135 280 188 79 3 3 2 0
Sonoma 3135A 453 357 83 5 1 2 1
Sonoma 3136 387 242 124 9 0 1 3
Sonoma 3136A 545 429 96 10 3 1 1
Sonoma 3137 0 0 0 0 0 0 0
Sonoma 3137A 0 0 0 0 0 0 0
Sonoma 3138 0 0 0 0 0 0 0
Sonoma 3138A 0 0 0 0 0 0 0
Sonoma 3139 29 14 14 0 0 0 0
Sonoma 3139A 126 89 32 3 0 0 0
Sonoma 3140 36 26 8 1 0 0 0
Sonoma 3140A 116 94 18 2 1 0 0
Sonoma 3141 57 23 27 2 1 0 0
Sonoma 3141A 199 149 41 3 0 1 0
Sonoma 3142 605 391 166 11 4 7 11
Sonoma 3142A 1147 897 212 21 5 2 4
Sonoma 3143 27 17 9 1 0 0 0
Sonoma 3143A 104 84 17 1 1 1 0
Sonoma 3145 100 74 20 1 1 0 1
Sonoma 3145A 172 146 21 2 2 0 0
Sonoma 3146 53 30 18 2 0 1 0
Sonoma 3146A 174 133 33 2 0 0 0
Sonoma 3147 38 20 14 3 0 0 0
Sonoma 3147A 164 139 21 2 1 0 0
Sonoma 3148 43 26 17 0 0 0 0
Sonoma 3148A 203 166 30 0 4 0 0
Sonoma 3149 36 29 6 1 0 0 0
Sonoma 3149A 105 90 13 1 0 0 1
Sonoma 3150 32 17 11 1 0 0 0
Sonoma 3150A 115 97 17 0 1 0 0
Sonoma 3151 16 10 6 0 0 0 0
Sonoma 3151A 126 97 27 0 0 0 0
Sonoma 3152 25 14 9 2 0 0 0
Sonoma 3152A 120 91 24 3 0 0 0
Sonoma 3153 38 20 14 1 1 1 0
Sonoma 3153A 156 130 25 0 0 0 0
Sonoma 3154 0 0 0 0 0 0 0
Sonoma 3154A 9 2 6 1 0 0 0
Sonoma 3155 2 2 0 0 0 0 0
Sonoma 3155A 1 1 0 0 0 0 0
Sonoma 3156 3 3 0 0 0 0 0
Sonoma 3156A 8 3 5 0 0 0 0
Sonoma 3157 28 19 7 1 0 0 0
Sonoma 3157A 119 94 22 1 1 0 1
Sonoma 3158 3 3 0 0 0 0 0
Sonoma 3158A 4 3 1 0 0 0 0
Sonoma 3601 34 24 9 0 0 1 0
Sonoma 3601A 164 127 33 1 0 1 0
Sonoma 3602 392 239 130 10 1 4 1
Sonoma 3602A 537 434 86 3 2 3 1
Sonoma 3603 354 207 121 11 4 2 0
Sonoma 3603A 505 367 121 7 3 2 0
Sonoma 3604 210 115 85 3 2 1 2
Sonoma 3604A 483 354 116 0 3 1 1
Sonoma 3605 250 178 64 3 0 0 1
Sonoma 3605A 414 349 45 6 2 4 4
Sonoma 3606 134 71 54 4 0 2 0
Sonoma 3606A 244 168 67 3 1 0 2
Sonoma 3607 137 78 46 7 0 1 2
Sonoma 3607A 153 123 21 4 3 0 0
Sonoma 3608 146 76 62 4 1 0 0
Sonoma 3608A 252 166 81 2 0 0 0
Sonoma 3609 291 180 95 6 1 2 1
Sonoma 3609A 553 418 119 6 4 1 1
Sonoma 3610 251 153 84 7 0 2 1
Sonoma 3610A 348 280 55 5 0 1 3
Sonoma 3611 143 83 51 2 1 1 0
Sonoma 3611A 235 159 65 6 1 1 1
Sonoma 3612 230 141 74 6 5 1 0
Sonoma 3612A 340 265 64 4 2 1 0
Sonoma 3613 47 27 17 0 0 0 2
Sonoma 3613A 314 248 59 0 0 2 0
Sonoma 3614 98 42 50 5 0 0 1
Sonoma 3614A 213 171 35 1 0 1 0
Sonoma 3615 57 29 25 0 0 1 0
Sonoma 3615A 280 228 48 1 0 0 2
Sonoma 3616 149 84 58 3 1 0 0
Sonoma 3616A 331 225 94 6 1 1 0
Sonoma 3617 8 7 1 0 0 0 0
Sonoma 3617A 6 6 0 0 0 0 0
Sonoma 3618 325 171 134 7 0 1 2
Sonoma 3618A 590 417 155 5 3 0 0
Sonoma 3619 314 161 139 4 3 0 0
Sonoma 3619A 592 415 153 6 1 2 1
Sonoma 3621 0 0 0 0 0 0 0
Sonoma 3621A 0 0 0 0 0 0 0
Sonoma 3622 301 173 112 5 3 1 1
Sonoma 3622A 539 415 107 7 2 4 0
Sonoma 3623 262 161 75 11 2 5 4
Sonoma 3623A 402 307 84 4 4 0 1
Sonoma 3624 35 21 13 1 0 0 0
Sonoma 3624A 75 53 18 2 1 1 0
Sonoma 3625 158 105 43 2 2 0 3
Sonoma 3625A 200 131 61 3 1 0 0
Sonoma 3626 74 30 41 2 0 0 0
Sonoma 3626A 222 163 50 2 0 1 0
Sonoma 3627 5 3 1 1 0 0 0
Sonoma 3627A 28 23 4 1 0 0 0
Sonoma 3628 134 90 41 2 0 0 1
Sonoma 3628A 372 303 60 2 1 1 2
Sonoma 3629 119 57 55 3 0 1 0
Sonoma 3629A 209 154 48 4 0 0 0
Sonoma 3630 191 126 60 0 2 1 1
Sonoma 3630A 345 255 85 2 0 1 0
Sonoma 3631 301 182 97 8 4 1 2
Sonoma 3631A 487 358 113 7 2 1 1
Sonoma 3632 79 49 28 2 0 0 0
Sonoma 3632A 200 147 46 2 0 0 0
Sonoma 3633 111 65 36 6 1 1 1
Sonoma 3633A 124 100 23 0 0 0 0
Sonoma 3634 210 160 40 2 1 2 4
Sonoma 3634A 295 237 49 5 1 1 0
Sonoma 3635 106 68 34 1 1 1 0
Sonoma 3635A 124 99 21 0 4 0 0
Sonoma 3636 222 147 67 3 0 1 0
Sonoma 3636A 365 267 85 6 0 2 1
Sonoma 3637 140 99 35 0 1 1 1
Sonoma 3637A 154 133 18 1 2 0 0
Sonoma 4005 18 8 9 0 0 1 0
Sonoma 4005A 98 55 41 1 0 0 0
Sonoma 4012 3 1 2 0 0 0 0
Sonoma 4012A 11 11 0 0 0 0 0
Sonoma 4013 29 16 11 1 0 0 0
Sonoma 4013A 86 57 25 2 0 0 0
Sonoma 4015 112 64 44 2 0 1 0
Sonoma 4015A 178 131 45 1 0 0 0
Sonoma 4017 25 10 9 0 2 1 0
Sonoma 4017A 51 31 18 2 0 0 0
Sonoma 4018 2 2 0 0 0 0 0
Sonoma 4018A 9 3 6 0 0 0 0
Sonoma 4019 0 0 0 0 0 0 0
Sonoma 4019A 3 2 1 0 0 0 0
Sonoma 4021 31 20 10 0 0 0 0
Sonoma 4021A 122 75 42 2 0 0 0
Sonoma 4023 0 0 0 0 0 0 0
Sonoma 4023A 1 0 1 0 0 0 0
Sonoma 4027 53 27 21 3 0 0 0
Sonoma 4027A 103 69 32 0 1 0 1
Sonoma 4030 2 2 0 0 0 0 0
Sonoma 4030A 0 0 0 0 0 0 0
Sonoma 4037 21 11 9 0 1 0 0
Sonoma 4037A 60 38 19 0 0 1 0
Sonoma 4039 10 7 3 0 0 0 0
Sonoma 4039A 20 14 6 0 0 0 0
Sonoma 4051 83 61 15 2 1 0 1
Sonoma 4051A 169 134 33 2 0 0 0
Sonoma 4052 4 4 0 0 0 0 0
Sonoma 4052A 2 0 2 0 0 0 0
Sonoma 4054 0 0 0 0 0 0 0
Sonoma 4054A 0 0 0 0 0 0 0
Sonoma 4064 3 2 1 0 0 0 0
Sonoma 4064A 48 27 16 3 0 0 0
Sonoma 4065 3 2 1 0 0 0 0
Sonoma 4065A 7 4 3 0 0 0 0
Sonoma 4066 5 2 3 0 0 0 0
Sonoma 4066A 2 1 1 0 0 0 0
Sonoma 4067 11 6 4 0 0 0 0
Sonoma 4067A 37 26 10 0 0 0 0
Sonoma 4070 0 0 0 0 0 0 0
Sonoma 4070A 4 0 4 0 0 0 0
Sonoma 4072 1 1 0 0 0 0 0
Sonoma 4072A 1 1 0 0 0 0 0
Sonoma 4073 0 0 0 0 0 0 0
Sonoma 4073A 0 0 0 0 0 0 0
Sonoma 4074 33 23 7 1 0 0 0
Sonoma 4074A 116 106 9 0 0 0 0
Sonoma 4101 0 0 0 0 0 0 0
Sonoma 4101A 0 0 0 0 0 0 0
Sonoma 4102 16 10 6 0 0 0 0
Sonoma 4102A 31 22 8 0 1 0 0
Sonoma 4103 455 286 142 5 3 1 2
Sonoma 4103A 919 678 212 11 4 2 2
Sonoma 4104 43 31 9 1 0 0 1
Sonoma 4104A 138 93 36 2 3 1 0
Sonoma 4105 299 213 71 2 3 0 0
Sonoma 4105A 456 376 64 2 4 4 2
Sonoma 4106 30 26 4 0 0 0 0
Sonoma 4106A 71 52 14 1 3 0 0
Sonoma 4107 374 216 133 8 3 1 0
Sonoma 4107A 734 546 151 13 2 1 0
Sonoma 4108 466 321 124 4 4 4 2
Sonoma 4108A 676 564 93 4 3 2 1
Sonoma 4109 285 164 99 8 4 2 0
Sonoma 4109A 643 466 157 8 4 2 0
Sonoma 4110 597 346 205 17 4 4 5
