COUNTY AREA TOTAL DEM REP LMN GRN Writein
COUNTY AREA TOTAL Klobuchar Newberger Schuller Overby Writein
Scott "Prior Lake P-6A" 1351 692 615 28 15 1
Scott "Prior Lake P-6B" 1067 529 496 36 6 0
Scott "Prior Lake P-7" 1689 926 716 37 9 1
Scott "Saint Lawrence Twp" 292 115 170 6 1 0
Scott "Sand Creek Twp" 764 329 418 14 3 0
Scott "Savage P-1" 1474 873 538 49 14 0
Scott "Savage P-2" 1639 1003 542 53 41 0
Scott "Savage P-3" 1845 1054 722 52 16 1
Scott "Savage P-4" 2164 1302 797 42 22 1
Scott "Savage P-5" 1994 1100 842 37 15 0
Scott "Savage P-6" 1451 780 632 32 7 0
Scott "Savage P-7" 1657 941 688 20 8 0
Scott "Savage P-8" 1008 613 377 15 3 0
Scott "Savage P-9" 1796 1043 711 26 16 0
Scott "Shakopee P-1" 1676 936 621 96 23 0
Scott "Shakopee P-2" 1268 745 455 54 13 1
Scott "Shakopee P-3" 1064 681 332 41 10 0
Scott "Shakopee P-4" 1813 1105 636 51 20 1
Scott "Shakopee P-5" 1045 600 399 33 13 0
Scott "Shakopee P-6" 1791 1056 650 62 23 0
Scott "Shakopee P-7" 914 576 299 20 19 0
Scott "Shakopee P-8" 1224 678 467 66 13 0
Scott "Shakopee P-9" 1075 552 495 19 7 2
Scott "Shakopee P-10" 1956 1128 744 60 23 1
Scott "Shakopee P-11" 1112 615 451 32 14 0
Scott "Shakopee P-12A" 1456 825 589 33 9 0
Scott "Shakopee P-12B" 46 34 8 4 0 0
Scott "Shakopee P-13" 149 80 68 1 0 0
Scott "Spring Lake Twp" 1967 818 1106 28 15 0
Sherburne "Baldwin Twp P-2" 1403 530 818 39 14 2
Sherburne Becker 1786 683 1021 60 22 0
Sherburne "Becker Twp" 2285 728 1496 44 14 3
Sherburne "Big Lake P-1" 1063 456 560 41 6 0
Sherburne "Big Lake P-2" 961 412 489 47 11 2
Sherburne "Big Lake P-3" 1913 812 1003 83 15 0
Sherburne "Big Lake Twp P-1" 1218 521 659 27 11 0
Sherburne "Blue Hill Twp" 927 316 580 27 3 1
Sherburne "Clear Lake" 210 85 116 7 2 0
Sherburne "Clear Lake Twp" 893 350 525 15 2 1
Sherburne "Elk River W-1 P-1A" 1347 644 659 36 8 0
Sherburne "Elk River W-2 P-2A" 1408 552 821 29 6 0
Sherburne "Elk River W-3 P-3A" 941 454 448 29 9 1
Sherburne "Elk River W-4 P-4A" 1319 614 656 34 15 0
Sherburne "Haven Twp" 1058 470 575 6 7 0
Sherburne "Livonia Twp P-1" 1039 378 623 31 7 0
Sherburne "Orrock Twp" 1626 560 1022 34 10 0
Sherburne "Palmer Twp" 1248 483 735 21 9 0
Sherburne "Princeton P-2" 48 31 16 1 0 0
Sherburne "Saint Cloud W-2 P-5" 628 401 187 30 9 1
Sherburne "Saint Cloud W-2 P-6" 649 387 221 32 9 0
Sherburne "Saint Cloud W-2 P-7" 991 663 279 38 11 0
Sherburne "Santiago Twp" 741 220 502 14 5 0
Sherburne "Zimmerman P-1" 978 370 532 64 11 1
Sherburne "Zimmerman P-2" 1083 397 623 49 14 0
Sherburne "Big Lake Twp P-2" 1029 387 618 21 3 0
Sherburne "Big Lake Twp P-3" 644 271 363 8 2 0
Sherburne "Big Lake Twp P-4" 798 301 480 14 3 0
Sherburne "Baldwin Twp P-1" 1532 577 915 34 6 0
Sherburne "Elk River W-1 P-1B" 1477 702 727 35 13 0
Sherburne "Elk River W-2 P-2B" 1581 744 808 21 7 1
Sherburne "Elk River W-3 P-3B" 1517 748 694 55 20 0
Sherburne "Elk River W-4 P-4B" 1322 651 628 34 9 0
Sherburne "Livonia Twp P-2" 1626 579 998 37 11 1
Sherburne "Livonia Twp P-3" 58 14 40 3 1 0
Sibley "Alfsborg Twp" 157 73 75 5 4 0
Sibley Arlington 884 428 426 26 4 0
Sibley "Arlington Twp" 281 143 133 3 2 0
Sibley "Bismarck Twp" 121 43 76 2 0 0
Sibley "Cornish Twp" 134 62 67 5 0 0
Sibley "Dryden Twp" 153 73 76 0 3 1
Sibley "Faxon Twp" 336 133 191 10 2 0
Sibley Gaylord 837 431 375 27 4 0
Sibley Gibbon 300 156 128 11 5 0
Sibley "Grafton Twp" 120 44 72 2 2 0
Sibley "Green Isle" 209 77 125 5 1 1
Sibley "Green Isle Twp" 231 84 145 2 0 0
Sibley Henderson 420 225 184 8 3 0
Sibley "Henderson Twp" 312 134 170 7 1 0
Sibley "Jessenland Twp" 258 115 139 3 1 0
Sibley "Kelso Twp" 143 73 70 0 0 0
Sibley "Le Sueur" 0 0 0 0 0 0
Sibley "Moltke Twp" 142 59 80 3 0 0
Sibley "New Auburn" 150 70 66 11 3 0
Sibley "New Auburn Twp" 208 70 134 1 3 0
Sibley "Severance Twp" 112 55 57 0 0 0
Sibley "Sibley Twp" 133 62 69 2 0 0
Sibley "Transit Twp" 121 39 80 2 0 0
Sibley "Washington Lake Twp" 258 107 145 3 3 0
Sibley Winthrop 567 294 254 14 5 0
Stearns Albany 1060 423 593 36 8 0
Stearns "Albany Twp" 415 118 288 4 5 0
Stearns "Ashley Twp" 101 19 82 0 0 0
Stearns Avon 771 331 421 13 6 0
Stearns "Avon Twp P-1" 594 204 372 14 4 0
Stearns "Avon Twp P-2" 533 244 277 11 1 0
Stearns Belgrade 273 152 113 7 1 0
Stearns "Brockway Twp" 1461 540 893 20 8 0
Stearns Brooten 245 128 112 4 1 0
Stearns Clearwater 0 0 0 0 0 0
Stearns "Cold Spring" 1771 812 898 43 18 0
Stearns "Collegeville Twp P-1" 1053 537 501 14 1 0
Stearns "Collegeville Twp P-2" 675 397 217 54 7 0
Stearns "Crow Lake Twp" 127 63 61 2 1 0
Stearns "Crow River Twp" 117 60 53 1 3 0
Stearns "Eden Lake Twp" 792 337 444 7 4 0
Stearns "Eden Valley" 175 79 90 4 2 0
Stearns Elrosa 96 41 54 1 0 0
Stearns "Fair Haven Twp" 741 303 418 16 4 0
Stearns "Farming Twp" 436 142 286 4 3 1
Stearns Freeport 279 92 182 2 2 1
Stearns "Getty Twp" 142 40 102 0 0 0
Stearns Greenwald 96 30 65 1 0 0
Stearns "Grove Twp" 189 65 121 0 3 0
Stearns "Holding Twp" 588 200 376 9 3 0
Stearns Holdingford 332 108 214 9 1 0
Stearns Kimball 292 135 142 13 2 0
Stearns "Krain Twp" 409 102 301 3 3 0
Stearns "Lake George Twp" 97 21 74 2 0 0
Stearns "Lake Henry" 36 10 24 1 1 0
Stearns "Lake Henry Twp" 116 36 78 1 1 0
Stearns "Le Sauk Twp" 815 340 451 22 2 0
Stearns "Luxemburg Twp" 311 103 203 2 3 0
Stearns "Lynden Twp" 950 362 562 18 7 1
Stearns "Maine Prairie Twp" 925 347 561 11 6 0
Stearns "Meire Grove" 45 14 31 0 0 0
Stearns Melrose 1115 489 587 25 14 0
Stearns "Melrose Twp" 311 118 188 1 3 1
Stearns "Millwood Twp" 461 136 319 5 0 1
Stearns "Munson Twp P-1" 323 144 173 3 3 0
Stearns "Munson Twp P-2" 407 181 223 1 2 0
Stearns "New Munich" 101 28 72 1 0 0
Stearns "North Fork Twp" 84 35 48 1 0 0
Stearns "Oak Twp" 234 73 155 3 3 0
Stearns Paynesville 1008 475 498 30 5 0
Stearns "Paynesville Twp" 761 393 359 5 4 0
Stearns "Raymond Twp" 91 32 58 1 0 0
Stearns Richmond 675 285 354 30 6 0
Stearns Rockville 1245 480 737 21 7 0
Stearns Roscoe 34 9 21 4 0 0
Stearns "Saint Anthony" 32 11 18 3 0 0
Stearns "Saint Augusta" 1691 614 1041 23 13 0
Stearns "Saint Cloud W-1 P-1" 444 296 74 59 15 0
Stearns "Saint Cloud W-1 P-2" 840 557 196 73 12 2
Stearns "Saint Cloud W-1 P-3" 426 274 102 41 9 0
Stearns "Saint Cloud W-1 P-4" 641 361 237 34 9 0
Stearns "Saint Cloud W-1 P-5" 481 276 158 30 17 0
Stearns "Saint Cloud W-1 P-6" 861 447 386 20 8 0
Stearns "Saint Cloud W-1 P-7" 874 651 155 60 8 0
Stearns "Saint Cloud W-2 P-2" 1324 822 447 42 11 2
Stearns "Saint Cloud W-3 P-1" 1383 727 626 21 7 2
Stearns "Saint Cloud W-3 P-2" 1281 725 485 50 18 3
Stearns "Saint Cloud W-3 P-3" 1703 892 769 26 14 2
Stearns "Saint Cloud W-3 P-4" 676 374 265 27 10 0
Stearns "Saint Cloud W-3 P-5" 695 368 304 15 8 0
Stearns "Saint Cloud W-3 P-6" 973 568 358 38 9 0
Stearns "Saint Cloud W-3 P-7" 1011 633 351 22 5 0
Stearns "Saint Cloud W-4 P-1" 774 440 306 22 6 0
Stearns "Saint Cloud W-4 P-2" 447 232 182 23 10 0
Stearns "Saint Cloud W-4 P-3" 505 264 205 31 5 0
Stearns "Saint Cloud W-4 P-4" 1110 784 268 48 7 3
Stearns "Saint Cloud W-4 P-5" 1022 554 434 25 8 1
Stearns "Saint Cloud W-4 P-6" 1875 963 869 32 11 0
Stearns "Saint Cloud W-4 P-7" 1834 954 827 35 17 1
Stearns "Saint Joseph P-1" 1124 747 322 34 21 0
Stearns "Saint Joseph P-2" 1804 1006 723 56 19 0
Stearns "Saint Joseph Twp" 674 303 356 12 3 0
Stearns "Saint Martin" 105 45 59 1 0 0
Stearns "Saint Martin Twp" 192 58 132 1 1 0
Stearns "Saint Rosa" 31 10 20 1 0 0
Stearns "Saint Stephen" 435 136 285 9 5 0
Stearns "Saint Wendel Twp" 1216 539 649 22 6 0
Stearns "Sartell P-7" 1629 713 864 36 16 0
Stearns "Sartell P-5" 879 462 382 21 14 0
Stearns "Sartell P-1" 1449 696 691 49 13 0
Stearns "Sartell P-6" 734 399 319 14 2 0
Stearns "Sartell P-3" 1092 543 513 26 10 0
Stearns "Sartell P-4" 1379 699 645 25 10 0
Stearns "Sauk Centre" 1616 634 944 32 6 0
Stearns "Sauk Centre Twp" 503 145 349 8 1 0
Stearns "Spring Hill" 30 16 14 0 0 0
Stearns "Spring Hill Twp" 152 61 88 1 2 0
Stearns "Waite Park P-1" 770 371 352 42 5 0
Stearns "Waite Park P-2" 1360 848 453 50 8 1
Stearns "Waite Park P-3" 399 209 187 2 1 0
Stearns "Waite Park P-4" 111 50 53 7 1 0
Stearns "Wakefield Twp" 1484 630 820 27 7 0
Stearns "Zion Twp" 138 50 86 1 1 0
Steele "Aurora Twp" 254 106 139 7 2 0
Steele "Berlin Twp" 281 115 154 8 4 0
Steele "Blooming Prairie" 898 485 358 46 9 0
Steele "Blooming Prairie Twp" 237 111 116 7 3 0
Steele "Clinton Falls Twp" 224 89 127 5 3 0
Steele "Deerfield Twp" 282 101 172 6 3 0
Steele Ellendale 293 138 128 17 10 0
Steele "Havana Twp" 317 134 173 7 3 0
Steele "Lemond Twp" 264 114 146 4 0 0
Steele Medford 530 232 279 16 2 1
Steele "Medford Twp" 241 110 121 7 3 0
Steele "Meriden Twp" 313 152 150 10 1 0
Steele "Merton Twp" 173 70 100 2 1 0
Steele "Owatonna W-1 P-1" 1117 631 427 45 14 0
Steele "Owatonna W-1 P-2" 1338 716 570 35 15 2
Steele "Owatonna W-2 P-1" 931 481 391 49 10 0
Steele "Owatonna W-2 P-2" 1566 788 750 20 8 0
Steele "Owatonna W-3 P-1" 675 349 288 28 10 0
Steele "Owatonna W-3 P-2" 893 477 373 30 12 1
Steele "Owatonna W-4 P-1" 1145 600 492 43 9 1
Steele "Owatonna W-4 P-2" 1263 651 566 29 16 1
Steele "Owatonna W-5 P-1" 1089 550 505 24 10 0
Steele "Owatonna W-5 P-2" 1067 564 467 24 12 0
Steele "Owatonna Twp" 370 157 208 4 1 0
Steele "Somerset Twp" 391 183 185 14 9 0
Steele "Summit Twp" 199 88 105 5 1 0
Stevens Alberta 52 22 29 1 0 0
Stevens "Baker Twp" 69 22 47 0 0 0
Stevens Chokio 201 103 87 9 2 0
Stevens "Darnen Twp" 137 32 104 1 0 0
Stevens Donnelly 105 47 55 3 0 0
Stevens "Donnelly Twp" 50 25 24 1 0 0
Stevens "Eldorado Twp" 63 29 31 3 0 0
Stevens "Everglade Twp" 60 28 31 1 0 0
Stevens "Framnas Twp" 193 97 93 3 0 0
Stevens Hancock 287 117 157 12 1 0
Stevens "Hodges Twp" 151 35 116 0 0 0
Stevens "Horton Twp" 91 9 82 0 0 0
Stevens "Moore Twp" 101 21 80 0 0 0
Stevens "Morris P-1A" 328 215 103 7 3 0
Stevens "Morris P-1B" 444 270 159 11 4 0
Stevens "Morris P-2A" 383 255 109 9 10 0
Stevens "Morris P-2B" 284 218 48 10 8 0
Stevens "Morris P-3A" 430 291 125 12 2 0
Stevens "Morris P-3B" 397 207 177 11 2 0
Stevens "Morris Twp" 184 76 106 2 0 0
Stevens "Pepperton Twp" 57 28 28 0 1 0
Stevens "Rendsville Twp" 66 31 33 2 0 0
Stevens "Scott Twp" 64 36 26 0 2 0
Stevens "Stevens Twp" 33 11 21 0 1 0
Stevens "Swan Lake Twp" 125 48 76 0 1 0
Stevens "Synnes Twp" 39 17 22 0 0 0
Swift Appleton 555 301 232 18 4 0
Swift "Appleton Twp" 109 51 56 2 0 0
Swift "Benson P-1" 658 374 259 19 6 0
Swift "Benson P-2" 606 335 252 14 5 0
Swift "Benson Twp" 146 82 61 3 0 0
Swift "Camp Lake Twp" 84 61 22 1 0 0
Swift "Cashel Twp" 72 24 48 0 0 0
Swift Clontarf 67 42 25 0 0 0
Swift "Clontarf Twp" 30 21 9 0 0 0
Swift Danvers 45 23 22 0 0 0
Swift DeGraff 47 23 21 2 1 0
Swift "Dublin Twp" 72 29 43 0 0 0
Swift "Edison Twp" 52 30 18 1 3 0
Swift "Fairfield Twp" 67 28 36 3 0 0
Swift "Hayes Twp" 95 53 38 2 2 0
Swift "Hegbert Twp" 48 27 20 1 0 0
Swift Holloway 43 26 16 1 0 0
Swift Kerkhoven 297 137 152 6 2 0
Swift "Kerkhoven Twp" 115 61 51 2 1 0
Swift "Kildare Twp" 67 30 36 1 0 0
Swift "Marysland Twp" 32 25 7 0 0 0
Swift "Moyer Twp" 51 33 18 0 0 0
Swift Murdock 80 39 37 1 3 0
Swift "Pillsbury Twp" 130 43 85 2 0 0
Swift "Shible Twp" 45 22 22 1 0 0
Swift "Six Mile Grove Twp" 85 41 44 0 0 0
Swift "Swenoda Twp" 66 32 33 0 1 0
Swift "Tara Twp" 36 13 22 1 0 0
Swift "Torning Twp" 178 96 82 0 0 0
Swift "West Bank Twp" 73 45 26 2 0 0
Todd "Bartlett Twp" 181 62 116 2 1 0
Todd Bertha 171 76 88 6 1 0
Todd "Bertha Twp" 133 57 71 4 1 0
Todd "Birchdale Twp" 392 162 219 6 5 0
Todd Browerville 264 123 134 6 1 0
Todd "Bruce Twp" 239 81 153 3 2 0
Todd "Burleene Twp" 150 51 94 5 0 0
Todd "Burnhamville Twp" 340 146 185 7 2 0
Todd Burtrum 38 16 17 5 0 0
Todd Clarissa 246 148 91 4 3 0
Todd "Eagle Bend" 191 96 91 1 3 0
Todd "Eagle Valley Twp" 181 76 101 3 1 0
Todd "Fawn Lake Twp" 237 81 151 3 1 1
Todd "Germania Twp" 148 51 96 1 0 0
Todd "Gordon Twp" 349 117 222 9 1 0
Todd "Grey Eagle" 133 62 71 0 0 0
Todd "Grey Eagle Twp" 318 127 186 3 2 0
Todd "Hartford Twp" 245 108 131 4 2 0
Todd Hewitt 94 40 49 4 1 0
Todd "Iona Twp" 125 60 64 1 0 0
Todd "Kandota Twp" 384 141 229 13 1 0
Todd "Leslie Twp" 301 141 150 5 5 0
Todd "Little Elk Twp" 130 54 73 2 1 0
Todd "Little Sauk Twp" 350 105 236 8 1 0
Todd "Long Prairie" 913 389 494 20 10 0
Todd "Long Prairie Twp" 392 152 236 3 1 0
Todd "Moran Twp" 259 82 175 2 0 0
Todd Osakis 87 39 45 1 2 0
Todd "Reynolds Twp" 237 99 132 5 1 0
Todd "Round Prairie Twp" 272 108 156 5 3 0
Todd Staples 711 330 350 29 2 0
Todd "Staples Twp" 259 74 181 1 3 0
Todd "Stowe Prairie Twp" 207 63 141 3 0 0
Todd Swanville 1 0 1 0 0 0
Todd "Turtle Creek Twp" 133 59 72 2 0 0
Todd "Villard Twp" 286 87 187 10 2 0
Todd "Ward Twp" 221 82 133 6 0 0
Todd "West Union" 45 9 33 2 1 0
Todd "West Union Twp" 128 49 78 1 0 0
Todd "Wykeham Twp" 145 60 84 0 1 0
Traverse "Arthur Twp" 30 11 19 0 0 0
Traverse "Browns Valley" 161 99 52 10 0 0
Traverse "Clifton Twp" 40 22 18 0 0 0
Traverse "Croke Twp" 39 18 21 0 0 0
Traverse "Dollymount Twp" 39 14 25 0 0 0
Traverse Dumont 41 21 18 2 0 0
Traverse "Folsom Twp" 59 33 26 0 0 0
Traverse "Lake Valley Twp" 124 61 60 1 2 0
Traverse "Leonardsville Twp" 45 9 35 1 0 0
Traverse "Monson Twp" 62 24 38 0 0 0
Traverse "Parnell Twp" 31 15 16 0 0 0
Traverse "Redpath Twp" 14 11 2 0 1 0
Traverse "Tara Twp" 44 22 22 0 0 0
Traverse "Taylor Twp" 50 19 31 0 0 0
Traverse Tintah 29 11 17 0 1 0
Traverse "Tintah Twp" 18 6 12 0 0 0
Traverse "Walls Twp" 35 20 15 0 0 0
Traverse "Wheaton P-1" 296 182 104 8 2 0
Traverse "Wheaton P-2" 332 208 112 11 1 0
Traverse "Windsor Twp" 41 19 22 0 0 0
Wabasha Bellechester 16 6 10 0 0 0
Wabasha "Chester Twp" 197 79 110 4 4 0
Wabasha Elgin 449 193 239 11 6 0
Wabasha "Elgin Twp" 353 163 186 2 2 0
Wabasha "Gillford Twp" 215 82 129 3 1 0
Wabasha "Glasgow Twp" 125 52 69 1 3 0
Wabasha "Greenfield Twp" 709 348 343 13 5 0
Wabasha Hammond 34 24 8 2 0 0
Wabasha "Highland Twp" 224 115 105 1 3 0
Wabasha "Hyde Park Twp" 100 51 45 2 2 0
Wabasha Kellogg 250 126 107 14 3 0
Wabasha "Lake Twp" 217 127 86 4 0 0
Wabasha "Lake City P-1" 626 343 252 24 7 0
Wabasha "Lake City P-2" 596 346 221 20 9 0
Wabasha "Lake City P-3" 771 443 300 22 6 0
Wabasha Mazeppa 354 183 156 11 4 0
Wabasha "Mazeppa Twp" 388 156 221 6 5 0
Wabasha Millville 69 31 36 2 0 0
Wabasha Minneiska 38 15 23 0 0 0
Wabasha "Minneiska Twp" 74 35 38 0 1 0
Wabasha "Mount Pleasant Twp" 211 93 112 5 1 0
Wabasha "Oakwood Twp" 161 69 84 4 4 0
Wabasha "Pepin Twp" 212 132 75 1 4 0
Wabasha "Plainview P-1" 737 312 390 20 15 0
Wabasha "Plainview P-2" 644 265 354 25 0 0
Wabasha "Plainview Twp" 215 88 123 4 0 0
Wabasha "Wabasha W-1" 434 279 140 11 4 0
Wabasha "Wabasha W-2" 461 265 183 8 5 0
Wabasha "Wabasha W-3" 340 201 126 11 2 0
Wabasha "Watopa Twp" 128 69 57 2 0 0
Wabasha "West Albany Twp" 182 73 107 1 1 0
Wabasha "Zumbro Twp" 411 175 220 12 4 0
Wabasha "Zumbro Falls" 65 22 40 3 0 0
Wadena Aldrich 20 9 11 0 0 0
Wadena "Aldrich Twp" 199 53 143 1 2 0
Wadena "Blueberry Twp" 381 115 258 5 3 0
Wadena "Bullard Twp" 90 27 63 0 0 0
Wadena "Huntersville Twp" 49 20 28 1 0 0
Wadena "Leaf River Twp P-1" 99 24 75 0 0 0
Wadena "Leaf River Twp P-2" 88 36 49 1 2 0
Wadena "Lyons Twp" 86 22 62 2 0 0
Wadena "Meadow Twp" 87 29 55 2 1 0
Wadena Menahga 529 190 318 15 6 0
Wadena Nimrod 34 9 22 3 0 0
Wadena "North Germany Twp" 121 36 83 1 1 0
Wadena "Orton Twp" 80 28 52 0 0 0
Wadena "Red Eye Twp" 222 68 151 2 1 0
Wadena "Rockwood Twp" 176 74 99 3 0 0
Wadena Sebeka 235 90 136 9 0 0
Wadena "Shell River Twp" 112 63 46 3 0 0
Wadena Staples 297 135 153 7 1 1
Wadena "Thomastown Twp" 411 148 256 5 2 0
Wadena Verndale 210 65 142 2 0 1
Wadena "Wadena P-1" 465 202 249 12 2 0
Wadena "Wadena P-2" 355 158 189 5 3 0
Wadena "Wadena P-3" 581 261 305 14 1 0
Wadena "Wadena Twp" 426 142 278 3 3 0
Wadena "Wing River Twp" 197 40 156 1 0 0
Waseca "Alton Twp" 209 80 122 5 2 0
Waseca "Blooming Grove Twp" 313 134 171 5 3 0
Waseca "Byron Twp" 115 55 58 2 0 0
Waseca Elysian 2 0 2 0 0 0
Waseca "Freedom Twp" 180 62 112 4 1 1
Waseca "Iosco Twp" 314 158 153 3 0 0
Waseca Janesville 1036 535 456 34 11 0
Waseca "Janesville Twp" 283 144 132 5 2 0
Waseca "New Richland" 490 261 215 11 3 0
Waseca "New Richland Twp" 223 95 125 3 0 0
Waseca "Otisco Twp" 281 111 163 3 4 0
Waseca "Saint Mary Twp" 219 105 110 4 0 0
Waseca "Vivian Twp" 129 51 74 2 2 0
Waseca Waldorf 85 43 36 4 2 0
Waseca "Waseca W-1 P-A" 827 414 380 23 9 1
Waseca "Waseca W-1 P-B" 335 194 119 16 6 0
Waseca "Waseca W-2 P-A" 1046 587 437 16 6 0
Waseca "Waseca W-2 P-B" 355 197 142 12 4 0
Waseca "Waseca W-3 P-A" 240 140 93 5 2 0
Waseca "Waseca W-3 P-B" 565 281 266 11 6 1
Waseca "Wilton Twp" 180 90 84 3 3 0
Waseca "Woodville Twp" 728 298 422 6 2 0
Washington "Afton W-1 P-1" 472 311 158 3 0 0
Washington "Afton W-2 P-1" 493 288 197 8 0 0
Washington "Afton W-3 P-1" 468 290 168 8 2 0
Washington "Afton W-4 P-1" 461 276 177 6 2 0
Washington Bayport 1236 743 439 43 11 0
Washington "Baytown Twp" 1254 647 583 18 5 1
Washington "Birchwood Village" 593 396 186 8 3 0
Washington "Cottage Grove P-1" 1541 951 540 36 14 0
Washington "Cottage Grove P-2" 1344 817 484 31 12 0
Washington "Cottage Grove P-3" 1545 978 510 45 12 0
Washington "Cottage Grove P-4" 1743 1075 592 59 16 1
Washington "Cottage Grove P-5" 1741 1050 629 46 16 0
Washington "Cottage Grove P-6" 1596 957 564 54 21 0
Washington "Cottage Grove P-7" 1721 1021 624 47 27 2
Washington "Cottage Grove P-8" 1878 1126 687 48 16 1
Washington "Cottage Grove P-9" 1522 958 506 43 15 0
Washington "Cottage Grove P-10" 859 471 356 26 6 0
Washington "Cottage Grove P-11" 1829 1099 648 64 18 0
Washington Dellwood 729 341 377 6 4 1
Washington "Denmark Twp" 1013 549 440 14 10 0
Washington "Forest Lake P-1" 1600 825 662 89 22 2
Washington "Forest Lake P-2" 1575 816 703 38 16 2
Washington "Forest Lake P-3" 2050 965 1006 64 15 0
Washington "Forest Lake P-4" 1644 818 779 36 11 0
Washington "Forest Lake P-5" 2871 1478 1282 89 21 1
Washington Grant 2571 1288 1234 33 15 1
Washington "Grey Cloud Island Twp" 168 91 60 12 5 0
Washington "Hastings W-1 P-1" 1 1 0 0 0 0
Washington "Hugo W-1 P-1" 2577 1398 1108 55 14 2
Washington "Hugo W-2 P-2A" 319 138 176 4 1 0
Washington "Hugo W-2 P-2B" 2062 1124 866 48 23 1
Washington "Hugo W-3 P-3A" 1719 907 750 49 13 0
Washington "Hugo W-3 P-3B" 711 354 344 9 4 0
Washington "Lake Elmo P-1" 2670 1589 1012 49 20 0
Washington "Lake Elmo P-2" 2859 1643 1161 39 16 0
Washington Lakeland 1009 599 371 30 9 0
Washington "Lakeland Shores" 194 111 80 3 0 0
Washington "Lake Saint Croix Beach" 642 394 208 34 5 1
Washington Landfall 183 117 49 12 5 0
Washington "Mahtomedi P-1" 2111 1301 760 27 21 2
Washington "Mahtomedi P-2" 2569 1563 932 49 20 5
Washington "Marine on Saint Croix" 507 389 106 7 5 0
Washington "May Twp" 1788 1030 721 22 15 0
Washington Newport 1503 848 550 74 31 0
Washington "Oakdale P-1" 1257 777 430 40 10 0
Washington "Oakdale P-2" 1192 783 355 45 9 0
Washington "Oakdale P-3" 2154 1433 638 61 22 0
Washington "Oakdale P-4" 1570 1083 433 36 17 1
Washington "Oakdale P-5" 1770 1168 524 60 18 0
Washington "Oakdale P-6" 1694 1007 642 33 12 0
Washington "Oakdale P-7" 2589 1672 852 42 22 1
Washington "Oakdale P-8" 749 478 255 11 4 1
Washington "Oak Park Heights" 2287 1421 790 55 21 0
Washington "Pine Springs" 255 145 110 0 0 0
Washington "Saint Mary's Point" 233 143 78 11 1 0
Washington "Saint Paul Park P-1" 547 318 171 49 9 0
Washington "Saint Paul Park P-2" 112 54 45 9 4 0
Washington "Saint Paul Park P-3" 855 532 282 34 7 0
Washington "Saint Paul Park P-4" 761 440 279 29 13 0
Washington Scandia 2489 1370 1042 54 22 1
Washington "Stillwater W-1 P-1" 909 564 307 34 4 0
Washington "Stillwater W-1 P-2" 1463 1000 400 49 13 1
Washington "Stillwater W-2 P-3" 1090 733 312 31 13 1
Washington "Stillwater W-2 P-4" 1727 1159 516 34 17 1
Washington "Stillwater W-3 P-5" 2706 1658 985 45 18 0
Washington "Stillwater W-4 P-7" 1655 1023 596 22 13 1
Washington "Stillwater W-4 P-8" 1102 733 358 10 1 0
Washington "Stillwater Twp P-1" 1277 747 507 15 8 0
Washington "West Lakeland Twp" 2373 1262 1077 25 9 0
Washington "White Bear Lake W-4 P-2" 180 117 57 3 3 0
Washington Willernie 234 144 78 9 3 0
Washington "Woodbury P-1" 1715 1161 480 53 20 1
Washington "Woodbury P-2" 2503 1598 842 42 21 0
Washington "Woodbury P-3" 1187 826 325 26 10 0
Washington "Woodbury P-4" 2047 1374 617 35 18 3
Washington "Woodbury P-5" 2072 1434 577 41 19 1
Washington "Woodbury P-6" 1694 1050 604 31 9 0
Washington "Woodbury P-7" 1959 1256 674 20 9 0
Washington "Woodbury P-8" 2473 1564 860 25 22 2
Washington "Woodbury P-9A" 3430 2219 1134 56 19 2
Washington "Woodbury P-10" 2462 1577 828 42 15 0
Washington "Woodbury P-11" 2524 1674 797 39 13 1
Washington "Woodbury P-12" 2258 1454 760 29 15 0
Washington "Woodbury P-13A" 2075 1230 814 23 8 0
Washington "Woodbury P-14" 1651 993 637 13 8 0
Washington "Woodbury P-15" 2170 1217 921 19 11 2
Washington "Woodbury P-16" 2697 1642 1011 33 11 0
Watonwan "Adrian Twp" 89 48 39 1 1 0
Watonwan "Antrim Twp" 109 34 71 4 0 0
Watonwan Butterfield 175 80 91 4 0 0
Watonwan "Butterfield Twp" 114 29 84 0 1 0
Watonwan Darfur 25 12 10 1 2 0
Watonwan "Fieldon Twp" 85 35 47 1 2 0
Watonwan "La Salle" 29 12 15 1 1 0
Watonwan Lewisville 83 42 40 1 0 0
Watonwan "Long Lake Twp" 200 94 102 3 1 0
Watonwan Madelia 749 476 247 20 6 0
Watonwan "Madelia Twp" 156 67 89 0 0 0
Watonwan "Nelson Twp" 137 62 72 2 1 0
Watonwan Odin 65 23 36 5 1 0
Watonwan "Odin Twp" 93 51 42 0 0 0
Watonwan Ormsby 38 10 26 1 1 0
Watonwan "Riverdale Twp" 149 70 76 3 0 0
Watonwan "Rosendale Twp" 150 70 80 0 0 0
Watonwan "Saint James W-1" 753 449 285 14 5 0
Watonwan "Saint James W-2" 664 423 224 14 3 0
Watonwan "Saint James Twp" 140 67 70 3 0 0
Watonwan "South Branch Twp" 124 46 73 4 1 0
Wilkin "Akron Twp" 71 15 50 5 1 0
Wilkin "Andrea Twp" 28 14 14 0 0 0
Wilkin "Atherton Twp" 85 51 28 5 1 0
